date,code,close,open,high,low,volume,amount,turnover
2021/3/9,CI005014.CI,3827.836,"3,827.84","3,827.84","3,827.84","1,373.61",108.4724,1.2977
2021/3/9,CI005015.CI,14932.41,"14,932.41","14,932.41","14,932.41",665.1029,136.1916,2.6759
2021/3/9,CI005016.CI,16686.1,"16,686.10","16,686.10","16,686.10",833.994,176.8441,1.2762
2021/3/9,CI005017.CI,2831.926,"2,831.93","2,831.93","2,831.93",923.0235,60.469,1.4488
2021/3/9,CI005018.CI,13860.99,"13,860.99","13,860.99","13,860.99","2,980.29",871.3073,1.4226
2021/3/9,CI005019.CI,31023.96,"31,023.96","31,023.96","31,023.96","1,198.53",641.5562,1.6175
2021/3/9,CI005020.CI,7225.813,"7,225.81","7,225.81","7,225.81","1,631.30",217.4626,2.1879
2021/3/9,CI005021.CI,8640.256,"8,640.26","8,640.26","8,640.26","3,816.86",318.4192,0.3301
2021/3/9,CI005022.CI,9756.508,"9,756.51","9,756.51","9,756.51","2,735.11",401.0985,0.8965
2021/3/9,CI005023.CI,6044.528,"6,044.53","6,044.53","6,044.53","2,626.65",174.0394,1.0809
2021/3/9,CI005024.CI,1873.476,"1,873.48","1,873.48","1,873.48","3,044.56",220.6884,0.9799
2021/3/9,CI005025.CI,7725.633,"7,725.63","7,725.63","7,725.63","5,724.38",933.5056,2.6693
2021/3/9,CI005026.CI,3860.552,"3,860.55","3,860.55","3,860.55","1,390.31",168.1206,1.4926
2021/3/9,CI005027.CI,5570.175,"5,570.18","5,570.18","5,570.18","2,973.57",490.1026,2.0068
2021/3/9,CI005028.CI,2500.548,"2,500.55","2,500.55","2,500.55","2,807.75",229.0949,1.8184
2021/3/9,CI005029.CI,3328.552,"3,328.55","3,328.55","3,328.55",602.3566,32.7471,1.1319
2021/3/9,CI005030.CI,859.19,859.19,859.19,859.19,207.5311,14.589,1.981
2021/3/10,CI005001.CI,2459.411,"2,459.41","2,459.41","2,459.41","1,181.59",102.367,0.342
2021/3/10,CI005002.CI,1797.747,"1,797.75","1,797.75","1,797.75","1,700.52",108.479,1.4565
2021/3/10,CI005003.CI,5557.517,"5,557.52","5,557.52","5,557.52","3,854.13",464.5633,2.0832
2021/3/10,CI005004.CI,2275.349,"2,275.35","2,275.35","2,275.35","2,823.69",182.5502,0.9695
2021/3/10,CI005005.CI,1655.453,"1,655.45","1,655.45","1,655.45","5,451.30",222.3418,2.9596
2021/3/10,CI005006.CI,5844.789,"5,844.79","5,844.79","5,844.79","4,396.65",505.0439,2.1519
2021/3/10,CI005007.CI,2980.543,"2,980.54","2,980.54","2,980.54","2,534.34",161.1768,1.1449
2021/3/10,CI005008.CI,9105.163,"9,105.16","9,105.16","9,105.16","1,097.32",141.2217,1.9058
2021/3/10,CI005009.CI,3868.415,"3,868.42","3,868.42","3,868.42","1,207.59",114.9725,1.7875
2021/3/10,CI005010.CI,6374.803,"6,374.80","6,374.80","6,374.80","3,631.80",418.2575,1.6767
2021/3/10,CI005011.CI,8311.515,"8,311.52","8,311.52","8,311.52","5,048.14",683.5987,2.165
2021/3/10,CI005012.CI,7794.05,"7,794.05","7,794.05","7,794.05",730.4849,162.9081,1.0002
2021/3/10,CI005013.CI,8163.145,"8,163.15","8,163.15","8,163.15","2,036.88",298.2923,1.3335
2021/3/10,CI005014.CI,3808.211,"3,808.21","3,808.21","3,808.21","1,124.05",90.0404,1.0619
2021/3/10,CI005015.CI,15334.17,"15,334.17","15,334.17","15,334.17",464.8685,104.7153,1.8702
2021/3/10,CI005016.CI,16890.7,"16,890.70","16,890.70","16,890.70",627.1513,129.9787,0.9597
2021/3/10,CI005017.CI,2798.988,"2,798.99","2,798.99","2,798.99",703.2548,50.3315,1.1039
2021/3/10,CI005018.CI,14067.36,"14,067.36","14,067.36","14,067.36","2,289.12",682.2303,1.0926
2021/3/10,CI005019.CI,31700.96,"31,700.96","31,700.96","31,700.96","1,139.84",517.81,1.5383
2021/3/10,CI005020.CI,7191.722,"7,191.72","7,191.72","7,191.72","1,127.52",153.8637,1.5118
2021/3/10,CI005021.CI,8616.504,"8,616.50","8,616.50","8,616.50","2,694.84",233.5128,0.2331
2021/3/10,CI005022.CI,9659.353,"9,659.35","9,659.35","9,659.35","1,979.88",281.4572,0.649
2021/3/10,CI005023.CI,5973.553,"5,973.55","5,973.55","5,973.55","2,061.50",138.466,0.8483
2021/3/10,CI005024.CI,1863.977,"1,863.98","1,863.98","1,863.98","2,016.38",146.1946,0.649
2021/3/10,CI005025.CI,7704.527,"7,704.53","7,704.53","7,704.53","4,245.93",689.4646,1.9799
2021/3/10,CI005026.CI,3798.296,"3,798.30","3,798.30","3,798.30","1,053.04",124.6963,1.1305
2021/3/10,CI005027.CI,5510.785,"5,510.79","5,510.79","5,510.79","2,491.64",379.9099,1.6816
2021/3/10,CI005028.CI,2466.696,"2,466.70","2,466.70","2,466.70","2,122.83",170.633,1.3748
2021/3/10,CI005029.CI,3280.841,"3,280.84","3,280.84","3,280.84",475.8551,26.5064,0.8942
2021/3/10,CI005030.CI,842.579,842.579,842.579,842.579,131.6613,8.9232,1.2568
2021/3/11,CI005001.CI,2537.32,"2,537.32","2,537.32","2,537.32","1,228.79",100.2564,0.3556
2021/3/11,CI005002.CI,1836.616,"1,836.62","1,836.62","1,836.62","1,920.89",122.5805,1.6452
2021/3/11,CI005003.CI,5903.045,"5,903.05","5,903.05","5,903.05","5,993.42",641.0054,3.2307
2021/3/11,CI005004.CI,2329.884,"2,329.88","2,329.88","2,329.88","3,397.68",215.3895,1.1666
2021/3/11,CI005005.CI,1739.872,"1,739.87","1,739.87","1,739.87","5,905.19",244.5367,3.206
2021/3/11,CI005006.CI,5987.607,"5,987.61","5,987.61","5,987.61","4,537.98",502.4588,2.2211
2021/3/11,CI005007.CI,3033.305,"3,033.31","3,033.31","3,033.31","2,517.30",166.8029,1.1372
2021/3/11,CI005008.CI,9388.106,"9,388.11","9,388.11","9,388.11","1,380.96",194.3515,2.3985
2021/3/11,CI005009.CI,3951.888,"3,951.89","3,951.89","3,951.89","1,120.99",110.2729,1.6911
2021/3/11,CI005010.CI,6497.302,"6,497.30","6,497.30","6,497.30","3,478.07",402.103,1.6056
2021/3/11,CI005011.CI,8609.175,"8,609.18","8,609.18","8,609.18","5,260.29",682.0745,2.256
2021/3/11,CI005012.CI,7940.945,"7,940.95","7,940.95","7,940.95",691.5421,152.2514,0.9469
2021/3/11,CI005013.CI,8339.2,"8,339.20","8,339.20","8,339.20","1,916.95",287.4522,1.2653
2021/3/11,CI005014.CI,3830.721,"3,830.72","3,830.72","3,830.72",937.9836,79.111,0.8951
2021/3/11,CI005015.CI,15584.01,"15,584.01","15,584.01","15,584.01",444.5862,87.9919,1.7886
2021/3/11,CI005016.CI,17139.1,"17,139.10","17,139.10","17,139.10",591.3266,124.4403,0.9048
2021/3/11,CI005017.CI,2824.655,"2,824.66","2,824.66","2,824.66",638.1559,59.942,1.0011
2021/3/11,CI005018.CI,14371.72,"14,371.72","14,371.72","14,371.72","2,210.35",707.9679,1.055
2021/3/11,CI005019.CI,32822.35,"32,822.35","32,822.35","32,822.35","1,042.71",528.3883,1.4071
2021/3/11,CI005020.CI,7296.901,"7,296.90","7,296.90","7,296.90","1,165.43",162.1352,1.5626
2021/3/11,CI005021.CI,8885.218,"8,885.22","8,885.22","8,885.22","3,401.35",296.9757,0.2942
2021/3/11,CI005022.CI,9871.492,"9,871.49","9,871.49","9,871.49","1,962.75",302.1915,0.6433
2021/3/11,CI005023.CI,6058.186,"6,058.19","6,058.19","6,058.19","1,826.82",126.6534,0.7518
2021/3/11,CI005024.CI,1900.69,"1,900.69","1,900.69","1,900.69","1,988.14",153.3503,0.6399
2021/3/11,CI005025.CI,7847.708,"7,847.71","7,847.71","7,847.71","4,816.86",813.833,2.2434
2021/3/11,CI005026.CI,3847.678,"3,847.68","3,847.68","3,847.68",963.3462,129.0482,1.0342
2021/3/11,CI005027.CI,5604.099,"5,604.10","5,604.10","5,604.10","2,279.17",397.4746,1.5381
2021/3/11,CI005028.CI,2477.495,"2,477.50","2,477.50","2,477.50","2,551.27",212.2645,1.6523
2021/3/11,CI005029.CI,3343.154,"3,343.15","3,343.15","3,343.15",462.0434,25.3882,0.8683
2021/3/11,CI005030.CI,856.785,856.785,856.785,856.785,106.0952,7.8816,1.0127
2021/3/12,CI005001.CI,2582.55,"2,582.55","2,582.55","2,582.55","1,595.27",112.8986,0.4617
2021/3/12,CI005002.CI,1864.505,"1,864.51","1,864.51","1,864.51","2,151.92",140.6881,1.8431
2021/3/12,CI005003.CI,5844.239,"5,844.24","5,844.24","5,844.24","5,671.76",638.9009,3.0573
2021/3/12,CI005004.CI,2427.928,"2,427.93","2,427.93","2,427.93","6,113.78",393.4505,2.0992
2021/3/12,CI005005.CI,1751.518,"1,751.52","1,751.52","1,751.52","5,968.56",265.9275,3.2404
2021/3/12,CI005006.CI,6033.651,"6,033.65","6,033.65","6,033.65","4,506.77",524.6418,2.2058
2021/3/12,CI005007.CI,3081.055,"3,081.06","3,081.06","3,081.06","3,384.43",215.627,1.529
2021/3/12,CI005008.CI,9539.386,"9,539.39","9,539.39","9,539.39","1,610.43",215.0073,2.797
2021/3/12,CI005009.CI,3956.219,"3,956.22","3,956.22","3,956.22","1,191.88",109.2295,1.7642
2021/3/12,CI005010.CI,6505.677,"6,505.68","6,505.68","6,505.68","3,646.32",408.3696,1.6846
2021/3/12,CI005011.CI,8787.73,"8,787.73","8,787.73","8,787.73","6,739.38",836.0107,2.8902
2021/3/12,CI005012.CI,7886.112,"7,886.11","7,886.11","7,886.11",659.8742,144.2856,0.9035
2021/3/12,CI005013.CI,8361.957,"8,361.96","8,361.96","8,361.96","1,993.90",277.5136,1.316
2021/3/12,CI005014.CI,3829.193,"3,829.19","3,829.19","3,829.19","1,041.25",82.321,0.9937
2021/3/12,CI005015.CI,15808.01,"15,808.01","15,808.01","15,808.01",525.7935,99.3293,2.1153
2021/3/12,CI005016.CI,17162.56,"17,162.56","17,162.56","17,162.56",639.1041,116.9456,0.978
2021/3/12,CI005017.CI,2835.321,"2,835.32","2,835.32","2,835.32",587.0979,50.7958,0.921
2021/3/12,CI005018.CI,14404.56,"14,404.56","14,404.56","14,404.56","1,999.69",610.7479,0.9545
2021/3/12,CI005019.CI,32670.88,"32,670.88","32,670.88","32,670.88",854.9302,417.0423,1.1539
2021/3/12,CI005020.CI,7306.737,"7,306.74","7,306.74","7,306.74","1,334.32",159.7777,1.7896
2021/3/12,CI005021.CI,8985.053,"8,985.05","8,985.05","8,985.05","2,933.34",249.8934,0.2537
2021/3/12,CI005022.CI,9846.931,"9,846.93","9,846.93","9,846.93","2,647.68",365.4944,0.8678
2021/3/12,CI005023.CI,6141.789,"6,141.79","6,141.79","6,141.79","2,265.87",158.6802,0.9324
2021/3/12,CI005024.CI,1912.959,"1,912.96","1,912.96","1,912.96","1,943.52",142.6889,0.6256
2021/3/12,CI005025.CI,7758.001,"7,758.00","7,758.00","7,758.00","4,710.95",745.2327,2.1941
2021/3/12,CI005026.CI,3820.163,"3,820.16","3,820.16","3,820.16",920.6514,116.0291,0.9879
2021/3/12,CI005027.CI,5539.176,"5,539.18","5,539.18","5,539.18","2,092.55",363.8063,1.4121
2021/3/12,CI005028.CI,2463.182,"2,463.18","2,463.18","2,463.18","2,029.10",169.6854,1.3141
2021/3/12,CI005029.CI,3348.242,"3,348.24","3,348.24","3,348.24",454.8689,26.2801,0.8631
2021/3/12,CI005030.CI,852.642,852.642,852.642,852.642,139.9866,9.5263,1.3362
2021/3/15,CI005001.CI,2545.276,"2,545.28","2,545.28","2,545.28","1,546.05",107.184,0.4474
2021/3/15,CI005002.CI,1897.015,"1,897.02","1,897.02","1,897.02","1,867.31",127.3396,1.5993
2021/3/15,CI005003.CI,5864.805,"5,864.81","5,864.81","5,864.81","5,076.68",565.7555,2.7629
2021/3/15,CI005004.CI,2416.068,"2,416.07","2,416.07","2,416.07","5,279.43",349.9217,1.8125
2021/3/15,CI005005.CI,1769.165,"1,769.17","1,769.17","1,769.17","7,050.45",271.107,3.8416
2021/3/15,CI005006.CI,5990.981,"5,990.98","5,990.98","5,990.98","4,539.57",513.2834,2.2206
2021/3/15,CI005007.CI,3115.504,"3,115.50","3,115.50","3,115.50","3,755.33",233.4775,1.6966
2021/3/15,CI005008.CI,9417.177,"9,417.18","9,417.18","9,417.18","1,294.38",164.6434,2.2481
2021/3/15,CI005009.CI,3910.794,"3,910.79","3,910.79","3,910.79","1,148.53",113.7413,1.7
2021/3/15,CI005010.CI,6403.655,"6,403.66","6,403.66","6,403.66","3,300.41",374.2555,1.5244
2021/3/15,CI005011.CI,8436.045,"8,436.05","8,436.05","8,436.05","6,539.86",812.0154,2.8063
2021/3/15,CI005012.CI,7833.07,"7,833.07","7,833.07","7,833.07",658.5405,142.3286,0.9017
2021/3/15,CI005013.CI,8204.351,"8,204.35","8,204.35","8,204.35","2,029.36",254.2854,1.3394
2021/3/15,CI005014.CI,3871.452,"3,871.45","3,871.45","3,871.45","1,103.51",93.4789,1.0531
2021/3/15,CI005015.CI,15522.28,"15,522.28","15,522.28","15,522.28",742.8026,118.419,2.9884
2021/3/15,CI005016.CI,16687.88,"16,687.88","16,687.88","16,687.88",682.0862,129.4915,1.0437
2021/3/15,CI005017.CI,2839.004,"2,839.00","2,839.00","2,839.00",622.2598,46.7486,0.9761
2021/3/15,CI005018.CI,13942.75,"13,942.75","13,942.75","13,942.75","2,069.64",657.3476,0.9878
2021/3/15,CI005019.CI,31522.4,"31,522.40","31,522.40","31,522.40",860.1455,475.3456,1.1609
2021/3/15,CI005020.CI,7141.919,"7,141.92","7,141.92","7,141.92","1,084.79",161.2721,1.4544
2021/3/15,CI005021.CI,9053.357,"9,053.36","9,053.36","9,053.36","3,403.94",303.0747,0.2944
2021/3/15,CI005022.CI,9722.594,"9,722.59","9,722.59","9,722.59","1,857.66",264.733,0.6089
2021/3/15,CI005023.CI,6128.167,"6,128.17","6,128.17","6,128.17","2,061.23",135.4836,0.8482
2021/3/15,CI005024.CI,1933.747,"1,933.75","1,933.75","1,933.75","2,988.11",214.1463,0.9618
2021/3/15,CI005025.CI,7543.624,"7,543.62","7,543.62","7,543.62","4,492.12",741.9606,2.0921
2021/3/15,CI005026.CI,3723.712,"3,723.71","3,723.71","3,723.71",999.8543,144.2138,1.0728
2021/3/15,CI005027.CI,5429.522,"5,429.52","5,429.52","5,429.52","1,913.30",329.5248,1.2835
2021/3/15,CI005028.CI,2429.957,"2,429.96","2,429.96","2,429.96","2,258.60",187.4988,1.4628
2021/3/15,CI005029.CI,3359.274,"3,359.27","3,359.27","3,359.27",495.6887,26.6771,0.9315
2021/3/15,CI005030.CI,843.053,843.053,843.053,843.053,103.6938,7.6553,0.9898
2021/3/16,CI005001.CI,2534.981,"2,534.98","2,534.98","2,534.98","1,195.51",81.4565,0.346
2021/3/16,CI005002.CI,1864.765,"1,864.77","1,864.77","1,864.77","1,482.97",96.7736,1.2701
2021/3/16,CI005003.CI,5765.59,"5,765.59","5,765.59","5,765.59","4,961.56",541.5997,2.6745
2021/3/16,CI005004.CI,2461.55,"2,461.55","2,461.55","2,461.55","4,899.46",342.9964,1.682
2021/3/16,CI005005.CI,1741.212,"1,741.21","1,741.21","1,741.21","4,869.29",198.2915,2.6532
2021/3/16,CI005006.CI,6041.354,"6,041.35","6,041.35","6,041.35","4,495.43",488.2937,2.1985
2021/3/16,CI005007.CI,3145.058,"3,145.06","3,145.06","3,145.06","3,117.87",201.0764,1.4086
2021/3/16,CI005008.CI,9463.048,"9,463.05","9,463.05","9,463.05","1,212.59",145.5901,2.1061
2021/3/16,CI005009.CI,3945.78,"3,945.78","3,945.78","3,945.78","1,107.89",103.0025,1.6398
2021/3/16,CI005010.CI,6433.4,"6,433.40","6,433.40","6,433.40","3,599.67",392.6256,1.6626
2021/3/16,CI005011.CI,8572.54,"8,572.54","8,572.54","8,572.54","7,184.02",752.1252,3.0828
2021/3/16,CI005012.CI,7844.248,"7,844.25","7,844.25","7,844.25",633.2506,140.3076,0.8671
2021/3/16,CI005013.CI,8261.765,"8,261.77","8,261.77","8,261.77","1,839.38",218.9175,1.214
2021/3/16,CI005014.CI,3908.757,"3,908.76","3,908.76","3,908.76","1,036.67",89.4869,0.9893
2021/3/16,CI005015.CI,15600.78,"15,600.78","15,600.78","15,600.78",768.6555,110.6874,3.0924
2021/3/16,CI005016.CI,16936.18,"16,936.18","16,936.18","16,936.18",719.0488,134.2868,1.1003
2021/3/16,CI005017.CI,2891.528,"2,891.53","2,891.53","2,891.53",831.5543,54.3147,1.3044
2021/3/16,CI005018.CI,14113.95,"14,113.95","14,113.95","14,113.95","2,043.01",567.848,0.9749
2021/3/16,CI005019.CI,32257.25,"32,257.25","32,257.25","32,257.25",792.013,361.9627,1.069
2021/3/16,CI005020.CI,7136.113,"7,136.11","7,136.11","7,136.11","1,017.52",136.2904,1.3634
2021/3/16,CI005021.CI,9161.717,"9,161.72","9,161.72","9,161.72","2,722.57",245.8276,0.2355
2021/3/16,CI005022.CI,9779.326,"9,779.33","9,779.33","9,779.33","1,588.29",239.4067,0.5196
2021/3/16,CI005023.CI,6316.706,"6,316.71","6,316.71","6,316.71","2,568.30",187.5678,1.0569
2021/3/16,CI005024.CI,1957.594,"1,957.59","1,957.59","1,957.59","2,269.25",180.8888,0.7304
2021/3/16,CI005025.CI,7500.776,"7,500.78","7,500.78","7,500.78","4,100.71",671.1518,1.9098
2021/3/16,CI005026.CI,3769.67,"3,769.67","3,769.67","3,769.67","1,008.84",123.4112,1.0825
2021/3/16,CI005027.CI,5472.812,"5,472.81","5,472.81","5,472.81","2,255.90",315.9213,1.5149
2021/3/16,CI005028.CI,2454.064,"2,454.06","2,454.06","2,454.06","2,314.89",196.9713,1.498
2021/3/16,CI005029.CI,3393.425,"3,393.43","3,393.43","3,393.43",429.6416,25.855,0.8074
2021/3/16,CI005030.CI,852.895,852.895,852.895,852.895,99.8588,6.9029,0.9532
2021/3/17,CI005001.CI,2540.109,"2,540.11","2,540.11","2,540.11","1,065.69",73.1601,0.3084
2021/3/17,CI005002.CI,1881.492,"1,881.49","1,881.49","1,881.49","1,468.15",94.821,1.2575
2021/3/17,CI005003.CI,5789.875,"5,789.88","5,789.88","5,789.88","4,105.13",480.1222,2.2128
2021/3/17,CI005004.CI,2403.862,"2,403.86","2,403.86","2,403.86","4,084.96",286.2606,1.4024
2021/3/17,CI005005.CI,1727.11,"1,727.11","1,727.11","1,727.11","4,074.80",195.9493,2.2203
2021/3/17,CI005006.CI,6098.106,"6,098.11","6,098.11","6,098.11","4,089.71",485.5605,1.9999
2021/3/17,CI005007.CI,3114.18,"3,114.18","3,114.18","3,114.18","2,647.06",182.7632,1.1959
2021/3/17,CI005008.CI,9531.409,"9,531.41","9,531.41","9,531.41","1,140.17",146.472,1.9803
2021/3/17,CI005009.CI,4000.433,"4,000.43","4,000.43","4,000.43","1,179.85",109.7338,1.7463
2021/3/17,CI005010.CI,6507.48,"6,507.48","6,507.48","6,507.48","3,869.24",405.3845,1.7871
2021/3/17,CI005011.CI,8652.762,"8,652.76","8,652.76","8,652.76","6,144.99",651.6983,2.6369
2021/3/17,CI005012.CI,7967.419,"7,967.42","7,967.42","7,967.42",698.1846,148.1839,0.9556
2021/3/17,CI005013.CI,8301.934,"8,301.93","8,301.93","8,301.93","1,562.56",204.5112,1.0313
2021/3/17,CI005014.CI,3931.377,"3,931.38","3,931.38","3,931.38","1,031.44",86.41,0.9843
2021/3/17,CI005015.CI,15942.25,"15,942.25","15,942.25","15,942.25",633.8101,98.2519,2.5499
2021/3/17,CI005016.CI,17322.83,"17,322.83","17,322.83","17,322.83",680.4521,147.6152,1.0412
2021/3/17,CI005017.CI,2894.874,"2,894.87","2,894.87","2,894.87",718.4043,54.5251,1.1269
2021/3/17,CI005018.CI,14232.99,"14,232.99","14,232.99","14,232.99","1,933.25",535.9594,0.9226
2021/3/17,CI005019.CI,32622.08,"32,622.08","32,622.08","32,622.08",746.8363,344.2056,1.008
2021/3/17,CI005020.CI,7358.103,"7,358.10","7,358.10","7,358.10","1,613.62",192.8454,2.1622
2021/3/17,CI005021.CI,9020.672,"9,020.67","9,020.67","9,020.67","2,330.90",202.6031,0.2016
2021/3/17,CI005022.CI,9650.649,"9,650.65","9,650.65","9,650.65","1,817.93",305.9803,0.5948
2021/3/17,CI005023.CI,6296.714,"6,296.71","6,296.71","6,296.71","2,378.12",159.3649,0.9786
2021/3/17,CI005024.CI,1964.438,"1,964.44","1,964.44","1,964.44","2,093.29",166.4773,0.6738
2021/3/17,CI005025.CI,7642.196,"7,642.20","7,642.20","7,642.20","4,840.95",705.3286,2.2539
2021/3/17,CI005026.CI,3821.409,"3,821.41","3,821.41","3,821.41",989.0496,143.0398,1.0612
2021/3/17,CI005027.CI,5518.734,"5,518.73","5,518.73","5,518.73","2,110.87",305.1722,1.4175
2021/3/17,CI005028.CI,2470.119,"2,470.12","2,470.12","2,470.12","2,014.39",156.2341,1.3035
2021/3/17,CI005029.CI,3395.281,"3,395.28","3,395.28","3,395.28",444.7099,27.2726,0.8357
2021/3/17,CI005030.CI,856.876,856.876,856.876,856.876,134.3248,8.9988,1.2822
2021/3/18,CI005001.CI,2593.853,"2,593.85","2,593.85","2,593.85","1,127.70",98.7837,0.3264
2021/3/18,CI005002.CI,1859.245,"1,859.25","1,859.25","1,859.25","1,266.21",80.6034,1.0845
2021/3/18,CI005003.CI,5796.689,"5,796.69","5,796.69","5,796.69","4,154.71",491.9209,2.2396
2021/3/18,CI005004.CI,2418.316,"2,418.32","2,418.32","2,418.32","4,228.16",288.487,1.4516
2021/3/18,CI005005.CI,1755.929,"1,755.93","1,755.93","1,755.93","4,072.15",211.0656,2.2188
2021/3/18,CI005006.CI,6176.723,"6,176.72","6,176.72","6,176.72","5,180.58",596.6679,2.5333
2021/3/18,CI005007.CI,3110.091,"3,110.09","3,110.09","3,110.09","2,366.80",166.282,1.0693
2021/3/18,CI005008.CI,9603.686,"9,603.69","9,603.69","9,603.69","1,042.33",136.1183,1.8384
2021/3/18,CI005009.CI,4118.202,"4,118.20","4,118.20","4,118.20","1,678.09",158.3699,2.4837
2021/3/18,CI005010.CI,6561.629,"6,561.63","6,561.63","6,561.63","3,551.15",415.9429,1.64
2021/3/18,CI005011.CI,8748.167,"8,748.17","8,748.17","8,748.17","6,259.63",713.5468,2.6849
2021/3/18,CI005012.CI,8053.116,"8,053.12","8,053.12","8,053.12",728.1176,162.9407,0.9966
2021/3/18,CI005013.CI,8309.605,"8,309.61","8,309.61","8,309.61","1,633.89",210.699,1.0696
2021/3/18,CI005014.CI,3929.922,"3,929.92","3,929.92","3,929.92","1,182.02",99.1612,1.128
2021/3/18,CI005015.CI,16152.34,"16,152.34","16,152.34","16,152.34",577.9592,101.1721,2.3252
2021/3/18,CI005016.CI,17560.24,"17,560.24","17,560.24","17,560.24",591.7112,119.3473,0.9054
2021/3/18,CI005017.CI,2940.317,"2,940.32","2,940.32","2,940.32",891.0236,68.9107,1.3977
2021/3/18,CI005018.CI,14497.71,"14,497.71","14,497.71","14,497.71","2,427.20",656.0338,1.1583
2021/3/18,CI005019.CI,33328.9,"33,328.90","33,328.90","33,328.90",812.0416,393.7768,1.102
2021/3/18,CI005020.CI,7326.912,"7,326.91","7,326.91","7,326.91","1,506.77",157.6442,2.019
2021/3/18,CI005021.CI,9050.314,"9,050.31","9,050.31","9,050.31","2,037.93",179.0948,0.1763
2021/3/18,CI005022.CI,9574.419,"9,574.42","9,574.42","9,574.42","1,706.40",271.8809,0.5583
2021/3/18,CI005023.CI,6295.819,"6,295.82","6,295.82","6,295.82","2,199.45",149.1364,0.9051
2021/3/18,CI005024.CI,1958.06,"1,958.06","1,958.06","1,958.06","1,955.50",179.1698,0.6292
2021/3/18,CI005025.CI,7619.43,"7,619.43","7,619.43","7,619.43","4,213.87",624.5485,1.9618
2021/3/18,CI005026.CI,3784.188,"3,784.19","3,784.19","3,784.19",845,112.8475,0.9067
2021/3/18,CI005027.CI,5537.471,"5,537.47","5,537.47","5,537.47","2,139.24",334.5713,1.4366
2021/3/18,CI005028.CI,2465.754,"2,465.75","2,465.75","2,465.75","1,917.41",145.3725,1.2408
2021/3/18,CI005029.CI,3375.262,"3,375.26","3,375.26","3,375.26",501.8321,30.6097,0.9436
2021/3/18,CI005030.CI,848.303,848.303,848.303,848.303,132.892,9.7868,1.2685
2021/3/19,CI005001.CI,2487.78,"2,487.78","2,487.78","2,487.78","1,425.36",111.5021,0.4125
2021/3/19,CI005002.CI,1836.191,"1,836.19","1,836.19","1,836.19","1,310.47",84.4838,1.1224
2021/3/19,CI005003.CI,5690.355,"5,690.36","5,690.36","5,690.36","4,375.94",482.066,2.3621
2021/3/19,CI005004.CI,2433.251,"2,433.25","2,433.25","2,433.25","5,176.68",330.3758,1.7772
2021/3/19,CI005005.CI,1746.259,"1,746.26","1,746.26","1,746.26","3,849.12",193.9165,2.0973
2021/3/19,CI005006.CI,6019.822,"6,019.82","6,019.82","6,019.82","4,898.54",569.5596,2.3954
2021/3/19,CI005007.CI,3080.971,"3,080.97","3,080.97","3,080.97","2,609.54",180.2689,1.1813
2021/3/19,CI005008.CI,9415.838,"9,415.84","9,415.84","9,415.84","1,141.42",148.9874,2.0132
2021/3/19,CI005009.CI,4079.412,"4,079.41","4,079.41","4,079.41","1,404.32",140.3204,2.0784
2021/3/19,CI005010.CI,6488.395,"6,488.40","6,488.40","6,488.40","3,544.87",433.075,1.6367
2021/3/19,CI005011.CI,8507.855,"8,507.86","8,507.86","8,507.86","6,709.98",776.6304,2.8768
2021/3/19,CI005012.CI,8136.232,"8,136.23","8,136.23","8,136.23","1,015.02",234.1788,1.3892
2021/3/19,CI005013.CI,8137.322,"8,137.32","8,137.32","8,137.32","1,502.41",214.7759,0.9835
2021/3/19,CI005014.CI,3901.21,"3,901.21","3,901.21","3,901.21","1,100.51",94.1145,1.0464
2021/3/19,CI005015.CI,15776.73,"15,776.73","15,776.73","15,776.73",514.4441,96.1659,2.0697
2021/3/19,CI005016.CI,17151.17,"17,151.17","17,151.17","17,151.17",612.6397,122.0451,0.9431
2021/3/19,CI005017.CI,2917.603,"2,917.60","2,917.60","2,917.60","1,171.47",81.7148,1.8383
2021/3/19,CI005018.CI,14276.17,"14,276.17","14,276.17","14,276.17","2,728.48",662.2192,1.3021
2021/3/19,CI005019.CI,32453.68,"32,453.68","32,453.68","32,453.68",748.1817,361.6789,1.0153
2021/3/19,CI005020.CI,7162.093,"7,162.09","7,162.09","7,162.09","1,227.80",149.2547,1.6452
2021/3/19,CI005021.CI,8778.931,"8,778.93","8,778.93","8,778.93","3,084.37",268.3585,0.2668
2021/3/19,CI005022.CI,9449.291,"9,449.29","9,449.29","9,449.29","1,932.87",309.4686,0.6324
2021/3/19,CI005023.CI,6154.447,"6,154.45","6,154.45","6,154.45","2,180.58",167.7404,0.8973
2021/3/19,CI005024.CI,1919.834,"1,919.83","1,919.83","1,919.83","1,937.13",199.9897,0.6232
2021/3/19,CI005025.CI,7492.871,"7,492.87","7,492.87","7,492.87","4,160.65",670.6032,1.937
2021/3/19,CI005026.CI,3742.191,"3,742.19","3,742.19","3,742.19",967.5035,117.6704,1.038
2021/3/19,CI005027.CI,5460.865,"5,460.87","5,460.87","5,460.87","2,138.70",320.8145,1.4362
2021/3/19,CI005028.CI,2422.766,"2,422.77","2,422.77","2,422.77","1,943.78",155.8398,1.2578
2021/3/19,CI005029.CI,3383.964,"3,383.96","3,383.96","3,383.96",503.5938,29.9134,0.9469
2021/3/19,CI005030.CI,842.962,842.962,842.962,842.962,116.5512,8.7963,1.1125
