,cumulative_return_pct
2017-06-28,20.599202136046358
2017-06-29,21.04548581866501
2017-06-30,20.59704446937762
2017-07-03,20.439568880880298
2017-07-04,19.322574807389834
2017-07-05,20.013756057766518
2017-07-06,19.75030174999537
2017-07-07,19.61167914496147
2017-07-10,19.625655374578876
2017-07-11,20.482824233334675
2017-07-12,20.81623896718705
2017-07-13,21.690584893861242
2017-07-14,21.958519179548965
2017-07-17,21.79248952205257
2017-07-18,21.977218186205928
2017-07-19,23.04878686329248
2017-07-20,23.355137646568203
2017-07-21,23.183416919684376
2017-07-24,23.59373163814642
2017-07-25,23.414806289685153
2017-07-26,23.254235228745166
2017-07-27,23.78351286454801
2017-07-28,23.608408029956095
2017-07-31,24.365707781046808
2017-08-01,25.133403821659627
2017-08-02,25.12102455402787
2017-08-03,24.507453635509215
2017-08-04,24.47605354550506
2017-08-07,24.767288504230667
2017-08-08,25.001193842005076
2017-08-09,24.875289441820403
2017-08-10,24.017880117534474
2017-08-11,22.48934252931345
2017-08-14,23.79813615172033
2017-08-15,23.67950275448385
2017-08-16,23.987551516199623
2017-08-17,23.92873559502009
2017-08-18,23.478924706233606
2017-08-21,23.848265446672713
2017-08-22,24.550476062559447
2017-08-23,24.52288306804986
2017-08-24,24.42094944616744
2017-08-25,25.650273469321583
2017-08-28,26.293858855876916
2017-08-29,26.254510827381417
2017-08-30,26.677693401330526
2017-08-31,26.45823091554753
2017-09-01,26.674784610232738
2017-09-04,26.668917782341083
2017-09-05,26.616275337417107
2017-09-06,26.421436761956762
2017-09-07,26.01101079067243
2017-09-08,26.199089404246557
2017-09-11,26.827617814989814
2017-09-12,26.97105687907535
2017-09-13,26.964917125909558
2017-09-14,26.577062985905254
2017-09-15,26.76435842360636
2017-09-18,27.318725609091878
2017-09-19,27.05176672720837
2017-09-20,27.300155592421937
2017-09-21,27.001825886665
2017-09-22,26.660145291560156
2017-09-25,25.779880956515445
2017-09-26,26.080163533464873
2017-09-27,26.222330124413617
2017-09-28,25.815089486025112
2017-09-29,26.34497464572427
2017-10-02,26.4304241501264
2017-10-03,27.43729396708399
2017-10-04,27.782114990531582
2017-10-05,27.90797208352609
2017-10-06,28.005163887469052
2017-10-09,28.187481422130524
2017-10-10,28.59214244923014
2017-10-11,28.574183071814097
2017-10-12,28.83215581149914
2017-10-13,28.955913756744025
2017-10-16,29.350234477327476
2017-10-17,29.254960046034274
2017-10-18,29.589497040884428
2017-10-19,28.55112206610979
2017-10-20,29.13880468609964
2017-10-23,28.7577229812737
2017-10-24,28.924750947078493
2017-10-25,29.17097914419515
2017-10-26,29.294093730078032
2017-10-27,30.042808939278288
2017-10-30,29.6876240343108
2017-10-31,29.57457101712344
2017-11-01,29.995902764372183
2017-11-02,29.88840199053635
2017-11-03,30.075171006000346
2017-11-06,30.35977395418259
2017-11-07,31.434336449328825
2017-11-08,31.263429919677744
2017-11-09,31.907271129551027
2017-11-10,32.299983980059906
2017-11-13,32.514210656633644
2017-11-14,32.1106912322207
2017-11-15,31.250154157050346
2017-11-16,31.974120432050768
2017-11-17,32.43491437874499
2017-11-20,32.899721808216434
2017-11-21,34.58500576722143
2017-11-22,34.96054468881471
2017-11-23,33.135477018728565
2017-11-24,33.4594205377611
2017-11-27,32.5524022565286
2017-11-28,32.89865769504263
2017-11-29,32.77254879494498
2017-11-30,31.61181895289158
2017-12-01,31.213419697948108
2017-12-04,31.495158690263448
2017-12-05,31.216380140268264
2017-12-06,29.860480815792513
2017-12-07,29.44653429309845
2017-12-08,30.339808792366973
2017-12-11,31.686870289409374
2017-12-12,30.790749151443286
2017-12-13,31.831593257288038
2017-12-14,31.52319539554447
2017-12-15,30.715842724949827
2017-12-18,31.20674093811715
2017-12-19,32.08776437174452
2017-12-20,31.949494929446033
2017-12-21,32.605328991858926
2017-12-22,32.77958481375107
2017-12-25,32.75716325117788
2017-12-26,32.8901850821669
2017-12-27,32.22215267303494
2017-12-28,33.06080134218128
2017-12-29,33.15646295104704
2018-01-02,35.01376393566817
2018-01-03,35.57923770658509
2018-01-04,36.091399933908086
2018-01-05,36.563291199891964
2018-01-08,36.98196205054545
2018-01-09,37.554419963679095
2018-01-10,37.79814272212316
2018-01-11,38.07989406028782
2018-01-12,38.952871637034534
2018-01-15,38.89127813061399
2018-01-16,39.99115272925795
2018-01-17,40.17034719603663
2018-01-18,40.49966714930551
2018-01-19,40.92214548406952
2018-01-22,41.931700296102115
2018-01-23,43.35688854868742
2018-01-24,43.53854070248542
2018-01-25,42.892155367492954
2018-01-26,43.98610044612607
2018-01-29,42.54332812545265
2018-01-30,41.0414631549824
2018-01-31,41.71652016876077
2018-02-01,40.96672673212105
2018-02-02,40.590836975181155
2018-02-05,38.763060840848375
2018-02-06,35.47609493549147
2018-02-07,33.60318324943059
2018-02-08,32.26421076478307
2018-02-09,29.346753458281217
2018-02-12,30.2189393905417
2018-02-13,31.43389515813908
2018-02-14,33.27660243553656
2018-02-15,34.485068918163805
2018-02-16,34.495274998966316
2018-02-20,33.977807049396304
2018-02-21,34.64536590628751
2018-02-22,34.82931871747459
2018-02-23,35.957974361761494
2018-02-26,37.24478395108066
2018-02-27,35.78400894773528
2018-02-28,34.317786687762194
2018-03-01,34.501925464832574
2018-03-02,33.655531293136164
2018-03-05,32.9951717773566
2018-03-06,34.53148550343583
2018-03-07,33.76030492374276
2018-03-08,35.0106187535097
2018-03-09,36.309951970715694
2018-03-12,37.37613043032588
2018-03-13,36.75980783347792
2018-03-14,36.1684299166872
2018-03-15,36.54516761641424
2018-03-16,36.028820334427515
2018-03-19,35.77766326249643
