,cumulative_return_pct
2014-10-29,9.297696767390562
2014-10-30,10.02676045964186
2014-10-31,11.539379075031375
2014-11-03,11.419677898762304
2014-11-04,11.238205866402563
2014-11-05,10.910165587854959
2014-11-06,10.965450863737614
2014-11-07,10.882023282849485
2014-11-10,12.707551303218857
2014-11-11,12.436035483105478
2014-11-12,13.316231744295326
2014-11-13,13.022238435620848
2014-11-14,12.979205416185735
2014-11-17,13.081071685478873
2014-11-18,12.743287203020737
2014-11-19,12.69621993189416
2014-11-20,12.735534375075908
2014-11-21,13.942468944163044
2014-11-24,15.464559391061773
2014-11-25,16.162392957294802
2014-11-26,17.062260761438086
2014-11-27,17.694482221768283
2014-11-28,18.623966940058303
2014-12-01,18.75318250060971
2014-12-02,19.834578555204896
2014-12-03,20.288768695512527
2014-12-04,21.65785724798621
2014-12-05,21.860413484468722
2014-12-08,23.13967520564688
2014-12-09,21.743551817061846
2014-12-10,22.826239579153263
2014-12-11,22.446663534970245
2014-12-12,22.526864301773685
2014-12-15,22.796350602327742
2014-12-16,23.64129798163901
2014-12-17,24.22174921482856
2014-12-18,24.0908723341239
2014-12-19,24.380387861658193
2014-12-22,24.45969842278142
2014-12-23,23.8153353548048
2014-12-24,22.945176742581943
2014-12-25,23.995462579683213
2014-12-26,25.0471547399544
2014-12-29,25.160820886901014
2014-12-30,25.212112204957428
2014-12-31,25.84961949900455
2015-01-02,25.806825045754934
2015-01-05,23.4860521209715
2015-01-06,22.38292078242101
2015-01-07,23.797996792388986
2015-01-08,25.99295315178949
2015-01-09,24.929649645898788
2015-01-12,23.91439780114164
2015-01-13,23.594464761657097
2015-01-14,22.873906925101295
2015-01-15,21.73230512158575
2015-01-16,23.355590963636487
2015-01-19,23.355573138973096
2015-01-20,23.546622411561625
2015-01-21,24.129832403806105
2015-01-22,26.010936525426832
2015-01-23,25.317029503623868
2015-01-26,25.638489178168335
2015-01-27,23.94510159182992
2015-01-28,22.26099899245999
2015-01-29,23.4211932039611
2015-01-30,21.80720310744737
2015-02-02,19.800862375856454
2015-02-03,21.920817405297853
2015-02-04,21.248467662647762
2015-02-05,20.52987232651169
2015-02-06,19.05291523877417
2015-02-09,19.627940957394664
2015-02-10,21.11537234837584
2015-02-11,21.437490986519414
2015-02-12,21.817815881997294
2015-02-13,22.876246360338513
2015-02-16,23.659723362436182
2015-02-17,24.301483582819984
2015-02-18,24.37647954801754
2015-02-19,24.376479508503635
2015-02-20,24.376479735621803
2015-02-23,24.38391247859897
2015-02-24,24.24599583887983
2015-02-25,23.234262497193182
2015-02-26,25.521098166513024
2015-02-27,25.55222507766619
2015-03-02,26.258129224123316
2015-03-03,24.344307568125267
2015-03-04,24.15623167459151
2015-03-05,23.1434788572515
2015-03-06,22.468075771518347
2015-03-09,23.39659520119919
2015-03-10,22.2961180990908
2015-03-11,21.977081327993297
2015-03-12,23.45427999174825
2015-03-13,23.728201397255244
2015-03-16,25.60088333838784
2015-03-17,26.188038026227446
2015-03-18,28.20389555475151
2015-03-19,28.659430586396173
2015-03-20,29.479180299810025
2015-03-23,30.816727566373594
2015-03-24,30.488152902210388
2015-03-25,29.88921828810762
2015-03-26,29.90735658794619
2015-03-27,30.25966282228778
2015-03-30,32.93572131550007
2015-03-31,32.26317153228442
2015-04-01,33.49520216142399
2015-04-02,34.35082841475396
2015-04-03,34.92349372156453
2015-04-06,34.92349372156453
2015-04-07,37.11415844283403
2015-04-08,37.488329149339435
2015-04-09,36.201523969677574
2015-04-10,37.64637985329975
2015-04-13,39.25249040851313
2015-04-14,38.880789637710066
2015-04-15,37.62155038027939
2015-04-16,40.34529242907403
2015-04-17,41.61771420994298
2015-04-20,40.90780492519133
2015-04-21,42.05461530825269
2015-04-22,44.15250560885924
2015-04-23,43.475705917839555
