股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,trade_date,return,log_return,ma5,ma10,ma20,vol_ma5,vol_ratio
沪深300,000300,2020-07-14,4836.17,4806.69,4860.44,4729.93,297241984,511211048960.0,2.69,-0.95,-46.27,0.9,20200714,-0.0095,-0.009580130518932624,4805.51,4639.899,4358.287,326991764.0,0.9090197880335604
沪深300,000300,2020-07-15,4821.52,4744.47,4837.48,4723.36,272389007,486748348416.0,2.37,-1.29,-62.22,0.82,20200715,-0.0129,-0.013028968245128192,4799.604,4689.568000000001,4397.761,311854596.0,0.8734487498141602
沪深300,000300,2020-07-16,4741.53,4516.25,4772.56,4513.65,284657134,511237963776.0,5.46,-4.81,-228.22,0.86,20200716,-0.0481,-0.0492977258210018,4734.7,4707.6089999999995,4422.845,298576644.0,0.9533804459266412
沪深300,000300,2020-07-17,4524.77,4544.7,4601.37,4485.82,207375562,372973887488.0,2.56,0.63,28.45,0.63,20200717,0.0063,0.006279715370537513,4693.014,4720.119000000001,4449.200500000001,276661826.4,0.7495633376618236
沪深300,000300,2020-07-20,4597.2,4680.3,4681.94,4534.23,246068915,416714223616.0,3.25,2.98,135.6,0.74,20200720,0.0298,0.029400491588925822,4658.482,4721.139999999999,4480.9965,261546520.4,0.9408227439756067
沪深300,000300,2020-07-21,4697.5,4691.04,4714.29,4661.44,200415660,356069806080.0,1.13,0.23,10.74,0.61,20200721,0.0023,0.002292095837321857,4635.352000000001,4720.431,4510.612999999999,242181255.6,0.8275440620021296
沪深300,000300,2020-07-22,4682.66,4714.45,4790.45,4675.35,224199212,386470858752.0,2.45,0.5,23.41,0.68,20200722,0.005,0.00497795401232275,4629.348,4714.476000000001,4541.232999999999,232543296.6,0.9641181460743083
沪深300,000300,2020-07-23,4668.74,4712.44,4731.4,4607.66,234314570,405175267328.0,2.62,-0.04,-2.01,0.71,20200723,-0.0004,-0.0004264396912364675,4668.586,4701.643,4570.7654999999995,222474783.8,1.053218553571643
沪深300,000300,2020-07-24,4679.03,4505.59,4691.7,4479.39,243905203,437726711808.0,4.51,-4.39,-206.85,0.74,20200724,-0.043899999999999995,-0.044886972518743316,4660.764,4676.889,4589.095499999999,229780712.0,1.0614694369995685
沪深300,000300,2020-07-27,4535.01,4528.45,4558.12,4482.44,171420552,301893369856.0,1.68,0.51,22.86,0.52,20200727,0.0051,0.005060869509455634,4630.394,4644.438,4610.032,214851039.4,0.7978576807387788
沪深300,000300,2020-07-28,4567.67,4568.26,4590.25,4537.68,162768499,292835786752.0,1.16,0.88,39.81,0.49,20200728,0.0088,0.008752670833928281,4605.838,4620.594999999999,4630.247,207321607.2,0.7851014720476275
沪深300,000300,2020-07-29,4559.16,4679.01,4680.56,4548.85,186695306,350432649216.0,2.88,2.42,110.75,0.57,20200729,0.0242,0.023954160668375638,4598.75,4614.049,4651.8085,199820826.0,0.9343135534831589
沪深300,000300,2020-07-30,4689.76,4656.15,4704.63,4649.77,166967567,324009242624.0,1.17,-0.49,-22.86,0.51,20200730,-0.0049,-0.004897622685558886,4587.492,4628.039,4667.8240000000005,186351425.4,0.8959822370105681
沪深300,000300,2020-07-31,4652.18,4695.05,4741.81,4621.96,184839027,351119310848.0,2.57,0.84,38.9,0.56,20200731,0.0084,0.008319835825740592,4625.384,4643.074,4681.596500000001,174538190.2,1.059017667068717
沪深300,000300,2020-08-03,4735.9,4771.31,4771.37,4720.03,214776238,401914826752.0,1.09,1.62,76.26,0.65,20200803,0.016200000000000003,0.01611213808838408,4673.956,4652.175,4686.6575,183209327.4,1.172299691549438
沪深300,000300,2020-08-04,4778.49,4775.8,4807.08,4747.77,239974986,426411347968.0,1.24,0.09,4.49,0.73,20200804,0.0009,0.0009405988474071107,4715.464,4660.651,4690.541,198650624.8,1.2080253270867134
沪深300,000300,2020-08-05,4761.76,4777.11,4786.7,4711.27,196700549,347407839232.0,1.58,0.03,1.31,0.6,20200805,0.0003,0.00027426198052968895,4735.084,4666.9169999999995,4690.6965,200651673.4,0.9803085400034346
沪深300,000300,2020-08-06,4779.24,4762.76,4791.86,4691.16,227854405,404323405824.0,2.11,-0.3,-14.35,0.69,20200806,-0.003,-0.003008429008584218,4756.406,4671.9490000000005,4686.796,212829041.0,1.070598278925666
沪深300,000300,2020-08-07,4742.29,4707.93,4749.02,4637.84,213518216,397041213440.0,2.33,-1.15,-54.83,0.65,20200807,-0.0115,-0.011579011160284154,4758.982000000001,4692.183,4684.536,218564878.8,0.9769100011506514
沪深300,000300,2020-08-10,4681.76,4724.87,4757.66,4646.29,203788833,371297558528.0,2.37,0.36,16.94,0.62,20200810,0.0036,0.0035917263614619775,4749.694,4711.825,4678.1315,216367397.8,0.9418647868029218
沪深300,000300,2020-08-11,4730.37,4681.78,4791.53,4674.86,205546511,350828584960.0,2.47,-0.91,-43.09,0.62,20200811,-0.0091,-0.009161667841437968,4730.89,4723.177000000001,4671.886,209481702.8,0.9812146275908541
沪深300,000300,2020-08-12,4668.89,4647.64,4681.62,4566.27,202887240,347298672640.0,2.46,-0.73,-34.14,0.61,20200812,-0.0073,-0.007318815616075828,4704.996,4720.04,4667.0445,210719041.0,0.962832969612841
沪深300,000300,2020-08-13,4666.49,4635.71,4671.77,4626.1,152550093,250945871872.0,0.98,-0.26,-11.93,0.46,20200813,-0.0026,-0.002570194287054564,4679.586,4717.996,4673.0175,195658178.6,0.7796765465749869
沪深300,000300,2020-08-14,4627.61,4704.63,4708.07,4617.63,147292920,254343933952.0,1.95,1.49,68.92,0.45,20200814,0.0149,0.014757760604995238,4678.926,4718.954,4681.014,182413119.4,0.8074688952443845
沪深300,000300,2020-08-17,4727.12,4815.23,4838.09,4721.36,268001556,416469155840.0,2.48,2.35,110.6,0.81,20200817,0.0235,0.023236681302700988,4696.998,4723.346,4687.760499999999,195255664.0,1.3725673842680435
沪深300,000300,2020-08-18,4816.57,4812.76,4825.39,4788.83,189139855,314395906048.0,0.76,-0.05,-2.47,0.57,20200818,-0.0005,-0.000513087374246735,4723.194,4727.0419999999995,4693.846500000001,191974332.8,0.985235120973422
沪深300,000300,2020-08-19,4804.67,4740.68,4809.05,4738.01,192442949,319403286528.0,1.48,-1.5,-72.08,0.58,20200819,-0.015,-0.015090138795370902,4741.802000000001,4723.398999999999,4695.158,189885474.6,1.013468509928879
沪深300,000300,2020-08-20,4708.13,4679.15,4721.44,4662.8,158368640,260486561792.0,1.24,-1.3,-61.53,0.48,20200820,-0.013000000000000001,-0.01306411583089969,4750.49,4715.038,4693.4935000000005,191049184.0,0.8289417242420675
沪深300,000300,2020-08-21,4717.79,4718.84,4739.48,4684.81,142657864,251775160320.0,1.17,0.85,39.69,0.43,20200821,0.0085,0.008446537178687763,4753.332,4716.129,4704.156000000001,190122172.8,0.7503483780930154
沪深300,000300,2020-08-24,4746.4,4755.85,4769.47,4716.61,151143511,272428687360.0,1.12,0.78,37.01,0.46,20200824,0.0078000000000000005,0.007812432541677361,4741.456,4719.227000000001,4715.526,166750563.8,0.9064047974151437
沪深300,000300,2020-08-25,4769.21,4761.95,4802.41,4746.31,141701350,262308790272.0,1.18,0.13,6.1,0.43,20200825,0.0013,0.0012818089968709189,4731.294,4727.244000000001,4725.2105,157262862.8,0.9010477583649837
沪深300,000300,2020-08-26,4761.72,4706.13,4786.42,4689.88,151305180,277456359424.0,2.03,-1.17,-55.82,0.46,20200826,-0.011699999999999999,-0.011791333986524832,4724.384,4733.093,4726.5665,149035309.0,1.0152304243553452
沪深300,000300,2020-08-27,4718.06,4731.35,4731.94,4679.36,119042849,223631511552.0,1.12,0.54,25.22,0.36,20200827,0.0054,0.005344659810647774,4734.8240000000005,4742.657,4730.3265,141170150.8,0.8432579289984012
沪深300,000300,2020-08-28,4727.29,4844.27,4850.49,4719.35,159399764,305047883776.0,2.77,2.39,112.92,0.48,20200828,0.0239,0.023585989152444788,4759.910000000001,4756.621,4737.7875,144518530.8,1.102971107702404
沪深300,000300,2020-08-31,4870.93,4816.22,4901.21,4816.21,202567030,357005066240.0,1.75,-0.58,-28.05,0.61,20200831,-0.0058,-0.005807175169816673,4771.9839999999995,4756.719999999999,4740.033,154803234.6,1.3085452027111584
沪深300,000300,2020-09-01,4803.39,4842.12,4842.14,4791.78,138395402,262018072576.0,1.05,0.54,25.9,0.42,20200901,0.0054,0.005363253329934331,4788.018000000001,4759.656000000001,4743.349,154142045.0,0.8978432977193211
沪深300,000300,2020-09-02,4859.08,4843.89,4863.55,4797.52,157989524,280778612736.0,1.36,0.04,1.77,0.48,20200902,0.0004,0.0003654755714070797,4815.570000000001,4769.977000000001,4746.688,155478913.8,1.0161475928705646
沪深300,000300,2020-09-03,4841.5,4817.1,4877.01,4800.06,145671201,279411990528.0,1.59,-0.55,-26.79,0.44,20200903,-0.0055000000000000005,-0.005546029686024726,4832.719999999999,4783.772,4749.405000000001,160804584.2,0.9058896033636833
沪深300,000300,2020-09-04,4737.24,4770.22,4778.2,4726.56,120032796,238463336448.0,1.07,-0.97,-46.88,0.36,20200904,-0.0097,-0.009779661811638442,4817.91,4788.91,4752.5195,152931190.6,0.7848810666357292
沪深300,000300,2020-09-07,4759.52,4669.37,4789.3,4655.56,148607790,282316394496.0,2.8,-2.11,-100.85,0.45,20200907,-0.021099999999999997,-0.021368266489738913,4788.540000000001,4780.262000000001,4749.7445,142139342.6,1.045507790325182
沪深300,000300,2020-09-08,4683.83,4694.39,4707.9,4639.05,139199227,249198137344.0,1.47,0.54,25.02,0.42,20200908,0.0054,0.0053440198263399186,4758.994000000001,4773.506,4750.375,142300107.6,0.9782088667935765
沪深300,000300,2020-09-09,4634.25,4584.59,4645.2,4558.03,162277107,244905193472.0,1.86,-2.34,-109.8,0.49,20200909,-0.023399999999999997,-0.023667499084887415,4707.134,4761.352,4747.2225,143157624.2,1.1335554631256588
沪深300,000300,2020-09-10,4632.1,4581.98,4647.75,4572.21,150652879,226146353152.0,1.65,-0.06,-2.61,0.46,20200910,-0.0006,-0.0005694605660640005,4660.11,4746.415,4744.536,144153959.8,1.0450831819605693
沪深300,000300,2020-09-11,4572.26,4627.28,4630.88,4563.11,115302423,198240927744.0,1.48,0.99,45.3,0.35,20200911,0.009899999999999999,0.009838003350482105,4631.522,4724.716,4740.6685,143207885.2,0.8051401837194367
沪深300,000300,2020-09-14,4652.05,4651.05,4666.99,4625.99,107235180,211653410816.0,0.89,0.51,23.77,0.32,20200914,0.0051,0.005123778094333147,4627.857999999999,4708.1990000000005,4732.4595,134933363.2,0.7947269485979878
沪深300,000300,2020-09-15,4649.45,4688.48,4691.5,4630.54,101915924,194573684736.0,1.31,0.8,37.43,0.31,20200915,0.008,0.008015435551367392,4626.6759999999995,4692.835,4726.2455,127476702.6,0.799486666358124
沪深300,000300,2020-09-16,4683.01,4657.36,4690.68,4638.46,108753641,196120186880.0,1.11,-0.66,-31.12,0.33,20200916,-0.0066,-0.006659672114533293,4641.23,4674.182,4722.0795,116772009.4,0.9313331299067291
沪深300,000300,2020-09-17,4642.05,4632.71,4664.95,4601.64,105983631,214146646016.0,1.36,-0.53,-24.65,0.32,20200917,-0.0053,-0.005306753953128388,4651.375999999999,4655.743,4719.7575,107838159.8,0.982802666482445
沪深300,000300,2020-09-18,4636.64,4737.09,4737.8,4631.7,160426476,281885945856.0,2.29,2.25,104.38,0.49,20200918,0.0225,0.022281013083672693,4673.338,4652.43,4720.67,116862970.4,1.3727742453481226
沪深300,000300,2020-09-21,4750.75,4691.43,4752.98,4688.72,124535826,224137912320.0,1.36,-0.96,-45.66,0.38,20200921,-0.0096,-0.009685583092249796,4681.414,4654.636,4717.4490000000005,120323099.6,1.0350117842210242
沪深300,000300,2020-09-22,4654.22,4635.76,4706.21,4622.11,119672947,202909216768.0,1.79,-1.19,-55.67,0.36,20200922,-0.011899999999999999,-0.011937284664288283,4670.870000000001,4648.772999999999,4711.139499999999,123874504.2,0.9660821471929653
沪深300,000300,2020-09-23,4639.66,4652.33,4665.96,4623.55,95826529,190393470976.0,0.91,0.36,16.57,0.29,20200923,0.0036,0.0035680140005111584,4669.864,4655.5470000000005,4708.449500000001,121289081.8,0.7900672309319107
沪深300,000300,2020-09-24,4623.95,4563.07,4631.95,4562.21,112593682,193515872256.0,1.5,-1.92,-89.26,0.34,20200924,-0.0192,-0.019372526759621624,4655.936,4653.656,4700.0355,122611092.0,0.918299316671937
沪深300,000300,2020-09-25,4582.48,4570.02,4599.54,4554.72,93015155,167457378304.0,0.98,0.15,6.95,0.28,20200925,0.0015,0.0015219386519837582,4622.522,4647.93,4686.322999999999,109128827.8,0.8523426566119499
沪深300,000300,2020-09-28,4582.65,4581.91,4613.63,4571.15,85048389,159314673664.0,0.93,0.26,11.89,0.26,20200928,0.0026,0.0025983604965482297,4600.618,4641.016,4674.6075,101231340.4,0.8401389200611632
沪深300,000300,2020-09-29,4608.29,4591.8,4616.68,4586.35,85993859,159937888256.0,0.66,0.22,9.89,0.26,20200929,0.0022,0.0021561623010930317,4591.825999999999,4631.348,4662.0915,94495522.8,0.9100310411743656
沪深300,000300,2020-09-30,4607.58,4587.4,4634.72,4563.41,89081201,165532221440.0,1.55,-0.1,-4.4,0.27,20200930,-0.001,-0.0009586892838152851,4578.84,4624.352000000001,4649.267,93146457.2,0.95635629821893
沪深300,000300,2020-10-09,4663.61,4681.14,4695.4,4655.09,111337513,229926731776.0,0.88,2.04,93.74,0.34,20201009,0.0204,0.020228255232002362,4602.454,4629.195000000001,4642.468999999999,92895223.4,1.1985278567078617
沪深300,000300,2020-10-12,4705.19,4823.16,4823.27,4704.16,155784558,307848556544.0,2.54,3.03,142.02,0.47,20201012,0.030299999999999997,0.029887644899393863,4653.082,4637.802,4645.116,105449104.0,1.4773435912741373
沪深300,000300,2020-10-13,4812.9,4839.2,4845.92,4795.37,116516339,242172567552.0,1.05,0.33,16.04,0.35,20201013,0.0033,0.003320102901193016,4704.54,4652.579,4653.6075,111742694.0,1.0427199741577735
沪深300,000300,2020-10-14,4830.46,4807.1,4830.46,4795.91,111906924,229836206080.0,0.71,-0.66,-32.1,0.34,20201014,-0.0066,-0.006655426119491584,4747.6,4669.713000000001,4659.243,116925307.0,0.9570804376848888
沪深300,000300,2020-10-15,4810.78,4798.74,4833.89,4796.26,109964961,213878284288.0,0.78,-0.17,-8.36,0.33,20201015,-0.0017000000000000001,-0.0017406082363860492,4789.868,4684.354,4669.950500000001,121102059.0,0.9080354364577732
沪深300,000300,2020-10-16,4798.92,4791.68,4825.55,4765.97,116716101,204175130624.0,1.24,-0.15,-7.06,0.35,20201016,-0.0015,-0.001472302834560968,4811.976000000001,4707.215,4680.4355000000005,122177776.6,0.9552973073173441
沪深300,000300,2020-10-19,4823.49,4755.49,4849.61,4747.34,129246362,225392197632.0,2.13,-0.76,-36.19,0.39,20201019,-0.0076,-0.007581340510340659,4798.442,4725.762,4686.846,116870137.4,1.105897236670828
沪深300,000300,2020-10-20,4751.37,4793.47,4793.47,4739.46,98048156,185849196544.0,1.14,0.8,37.98,0.3,20201020,0.008,0.007954834930523617,4789.296,4746.918,4693.967000000001,113176500.8,0.8663296294454794
沪深300,000300,2020-10-21,4801.63,4792.83,4801.63,4758.86,103805704,189978697728.0,0.89,-0.01,-0.64,0.31,20201021,-0.0001,-0.000133523883239854,4786.442,4767.021,4699.184499999999,111556256.8,0.9305233698017017
沪深300,000300,2020-10-22,4780.6,4777.98,4791.81,4725.5,101350892,194614972416.0,1.38,-0.31,-14.85,0.31,20201022,-0.0031,-0.0031031881140356596,4782.29,4786.079,4705.2155,109833443.0,0.9227689602701429
沪深300,000300,2020-10-23,4775.47,4718.49,4802.46,4717.1,106825185,200985821184.0,1.79,-1.25,-59.49,0.32,20201023,-0.0125,-0.012529029883611013,4767.652,4789.814,4709.5045,107855259.8,0.9904494708750403
沪深300,000300,2020-10-26,4684.05,4691.24,4713.39,4639.3,108343276,205518987264.0,1.57,-0.58,-27.25,0.33,20201026,-0.0058,-0.0057918933226344445,4754.802,4776.622,4707.212,103674642.6,1.0450315842226978
沪深300,000300,2020-10-27,4680.14,4699.28,4708.46,4671.85,92656305,186675544064.0,0.78,0.17,8.04,0.28,20201027,0.0017000000000000001,0.0017123656548457438,4735.964,4762.63,4707.6044999999995,102596272.4,0.9031157061803738
沪深300,000300,2020-10-28,4703.0,4737.27,4753.31,4685.6,108463401,226754265088.0,1.44,0.81,37.99,0.33,20201028,0.008100000000000001,0.008051714925711606,4724.852,4755.647,4712.68,103527811.8,1.0476740415371166
沪深300,000300,2020-10-29,4683.61,4772.92,4803.03,4679.25,117117251,252303503360.0,2.61,0.75,35.65,0.35,20201029,0.0075,0.0074972565189516975,4723.839999999999,4753.0650000000005,4718.7095,106681083.6,1.0978258473557538
沪深300,000300,2020-10-30,4776.47,4695.33,4778.51,4683.47,139802304,280783323136.0,1.99,-1.63,-77.59,0.42,20201030,-0.0163,-0.016389879206190873,4719.2080000000005,4743.43,4725.3225,113276507.4,1.2341685598262009
沪深300,000300,2020-11-02,4702.75,4720.83,4738.02,4695.44,142867694,279027683328.0,0.91,0.54,25.5,0.43,20201102,0.0054,0.005416233865630309,4725.125999999999,4739.964,4732.863,120181391.0,1.1887671860945594
沪深300,000300,2020-11-03,4743.17,4777.56,4793.4,4734.17,136055409,252390555648.0,1.25,1.2,56.73,0.41,20201103,0.012,0.011945324327391692,4740.782,4738.3730000000005,4742.6455000000005,128861211.8,1.0558290357471247
沪深300,000300,2020-11-04,4781.45,4813.66,4825.46,4770.56,114661806,230513774592.0,1.15,0.76,36.1,0.35,20201104,0.0076,0.007527753606587577,4756.0599999999995,4740.456,4753.7385,130100892.8,0.8813298935332133
沪深300,000300,2020-11-05,4861.34,4885.11,4885.11,4838.0,139244595,281951932416.0,0.98,1.48,71.45,0.42,20201105,0.0148,0.014734093623478625,4778.498,4751.169,4768.624000000001,134526361.6,1.0350729280408935
沪深300,000300,2020-11-06,4897.63,4885.72,4897.63,4845.43,153639035,305365102592.0,1.07,0.01,0.61,0.47,20201106,0.0001,0.00012486145000849657,4816.576,4767.892,4778.853,137293707.8,1.1190537240338116
沪深300,000300,2020-11-09,4918.86,4981.35,4997.8,4918.86,197131983,371923283968.0,1.62,1.96,95.63,0.6,20201109,0.0196,0.019384274033985533,4868.68,4796.903,4786.7625,148146565.6,1.3306550995739048
沪深300,000300,2020-11-10,4995.41,4953.88,4995.41,4928.93,176267215,334271459328.0,1.33,-0.55,-27.47,0.53,20201110,-0.0055000000000000005,-0.005529830713623282,4903.944,4822.363,4792.4965,156188926.8,1.128551291127765
沪深300,000300,2020-11-11,4937.76,4904.9,4957.58,4901.71,164470515,303858556928.0,1.13,-0.99,-48.98,0.5,20201111,-0.009899999999999999,-0.00993640247390343,4922.192,4839.125999999999,4797.3865,166150668.6,0.9898877710564928
沪深300,000300,2020-11-12,4916.77,4908.46,4926.34,4891.51,118114619,227645906944.0,0.71,0.07,3.56,0.36,20201112,0.0007000000000000001,0.0007255415385083981,4926.862,4852.679999999999,4802.8724999999995,161924673.4,0.7294417615295928
沪深300,000300,2020-11-13,4886.98,4856.85,4886.98,4825.76,133693079,255353110528.0,1.25,-1.05,-51.61,0.4,20201113,-0.0105,-0.010570167362735125,4921.088,4868.832,4806.130999999999,157935482.2,0.8465043898792745
沪深300,000300,2020-11-16,4880.96,4904.17,4904.17,4848.62,148770980,266705031168.0,1.14,0.97,47.32,0.45,20201116,0.0097,0.009695783986754391,4905.652,4887.166,4813.565,148263281.6,1.003424303000184
沪深300,000300,2020-11-17,4903.12,4894.79,4909.29,4865.39,151487465,288911409152.0,0.9,-0.19,-9.38,0.46,20201117,-0.0019,-0.001914489469294552,4893.834,4898.889,4818.630999999999,143307331.6,1.0570810530673507
沪深300,000300,2020-11-18,4889.67,4891.67,4911.09,4870.72,164216617,290727223296.0,0.82,-0.06,-3.12,0.5,20201118,-0.0006,-0.0006376156660740876,4891.188,4906.6900000000005,4823.573,143256552.0,1.1463113882567828
沪深300,000300,2020-11-19,4880.92,4927.99,4939.79,4870.2,133681377,247727136768.0,1.42,0.74,36.32,0.4,20201119,0.0074,0.007397438531557068,4895.094,4910.978,4831.0735,146369903.6,0.9133119153055178
沪深300,000300,2020-11-20,4928.22,4943.29,4947.43,4922.59,129400340,229053677568.0,0.5,0.31,15.3,0.39,20201120,0.0031,0.003099904420093935,4912.382,4916.735,4842.3135,145511355.8,0.8892800104058957
沪深300,000300,2020-11-23,4954.6,5005.03,5029.65,4940.45,205915187,333633826816.0,1.8,1.25,61.74,0.62,20201123,0.0125,0.0124123053267393,4932.553999999999,4919.103,4858.003,156940197.2,1.3120614773892996
沪深300,000300,2020-11-24,4997.05,4974.29,5001.06,4960.98,156637911,264804442112.0,0.8,-0.61,-30.74,0.47,20201124,-0.0060999999999999995,-0.006160759897047174,4948.454,4921.143999999999,4871.753500000001,157970286.4,0.9915656581350605
沪深300,000300,2020-11-25,4992.75,4910.7,5004.77,4910.7,170340526,277070643200.0,1.89,-1.28,-63.59,0.52,20201125,-0.0128,-0.012866149021885103,4952.26,4921.724,4880.425,159195068.2,1.0700113258910617
沪深300,000300,2020-11-26,4908.32,4919.59,4925.29,4867.82,137202337,239748145152.0,1.17,0.18,8.89,0.42,20201126,0.0018,0.001808695862186712,4950.58,4922.837,4887.7585,159899260.2,0.8580548579673792
沪深300,000300,2020-11-27,4930.59,4980.77,4980.77,4917.35,162952922,253178970112.0,1.29,1.24,61.18,0.49,20201127,0.0124,0.012359303859784624,4958.076,4935.228999999999,4902.0305,166609776.6,0.9780513804494232
沪深300,000300,2020-11-30,4994.11,4960.25,5055.19,4960.25,262638950,396495835136.0,1.91,-0.41,-20.52,0.8,20201130,-0.0040999999999999995,-0.004128354865810372,4949.12,4940.8369999999995,4914.0015,177954529.2,1.4758767376177577
沪深300,000300,2020-12-01,4963.13,5067.1,5072.55,4963.13,204065638,328451014656.0,2.21,2.15,106.85,0.62,20201201,0.0215,0.021312519150301096,4967.682000000001,4958.068,4928.478499999999,187440074.6,1.088698019542935
沪深300,000300,2020-12-02,5072.98,5067.14,5090.61,5043.31,195435476,310609727488.0,0.93,0.0,0.04,0.59,20201202,0.0,7.894030534163135e-06,4998.97,4975.615,4941.152499999999,192459064.6,1.01546516609226
沪深300,000300,2020-12-03,5065.45,5057.06,5072.3,5033.79,177865748,275335208960.0,0.76,-0.2,-10.08,0.54,20201203,-0.002,-0.00199126910387545,5026.464,4988.522,4949.750000000001,200591746.8,0.8867052151320115
沪深300,000300,2020-12-04,5049.52,5065.92,5072.39,5017.85,144347167,257798819840.0,1.08,0.18,8.86,0.44,20201204,0.0018,0.0017504731338733603,5043.494000000001,5000.785000000001,4958.76,196870595.8,0.7332083616318288
沪深300,000300,2020-12-07,5065.73,5022.24,5067.87,5014.61,139896218,264657772544.0,1.05,-0.86,-43.68,0.42,20201207,-0.0086,-0.008659710584565897,5055.892,5002.506,4960.8045,172322049.4,0.8118300501131342
沪深300,000300,2020-12-08,5029.11,5009.88,5043.06,4998.92,123073029,234880647168.0,0.88,-0.25,-12.36,0.37,20201208,-0.0025,-0.0024640866046007357,5044.448,5006.0650000000005,4963.6044999999995,156123527.6,0.7883054584528874
沪深300,000300,2020-12-09,5022.38,4942.7,5033.64,4942.52,138916964,260772773888.0,1.82,-1.34,-67.18,0.42,20201209,-0.0134,-0.01350022211863164,5019.5599999999995,5009.264999999999,4965.4945,144819825.2,0.9592399646122485
沪深300,000300,2020-12-10,4931.29,4940.52,4962.74,4919.77,125914271,229651279872.0,0.87,-0.04,-2.18,0.38,20201210,-0.0004,-0.0004411517775288925,4996.2519999999995,5011.358,4967.0975,134429529.8,0.9366563372447353
沪深300,000300,2020-12-11,4957.82,4889.63,4957.82,4849.35,159357696,275212730368.0,2.2,-1.03,-50.89,0.48,20201211,-0.0103,-0.01035395281555667,4960.994000000001,5002.244,4968.736500000001,137431635.6,1.159541580832354
沪深300,000300,2020-12-14,4903.63,4934.84,4937.26,4887.66,120801551,247878279168.0,1.01,0.92,45.21,0.37,20201214,0.0092,0.009203614878235615,4943.514000000001,4999.703,4970.27,133612702.2,0.9041172658807285
沪深300,000300,2020-12-15,4931.6,4945.1,4954.19,4904.79,118342633,248093388800.0,1.0,0.21,10.26,0.36,20201215,0.0021,0.00207693643649318,4930.558,4987.503,4972.7855,132666623.0,0.8920301905928517
沪深300,000300,2020-12-16,4957.3,4953.87,4968.86,4938.19,106778967,229696036864.0,0.62,0.18,8.77,0.32,20201216,0.0018,0.0017719019846610367,4932.7919999999995,4976.176,4975.8955000000005,126239023.6,0.8458475355317941
沪深300,000300,2020-12-17,4960.73,5017.48,5021.62,4950.37,133385480,270180356096.0,1.44,1.28,63.61,0.4,20201217,0.0128,0.012758726329800806,4948.183999999999,4972.218,4980.37,127733265.4,1.044250137834494
沪深300,000300,2020-12-18,5014.32,4999.97,5027.44,4979.01,128049618,258938552320.0,0.97,-0.35,-17.51,0.39,20201218,-0.0034999999999999996,-0.0034959032154822474,4970.2519999999995,4965.623,4983.204,121471649.8,1.0541522915909223
沪深300,000300,2020-12-21,4995.76,5046.84,5048.51,4970.0,140811781,298204295168.0,1.57,0.94,46.87,0.43,20201221,0.009399999999999999,0.009330392438317079,4992.652,4968.0830000000005,4985.2945,125473695.8,1.1222414395480014
沪深300,000300,2020-12-22,5034.98,4964.77,5055.13,4960.95,162344970,326758817792.0,1.87,-1.63,-82.07,0.49,20201222,-0.0163,-0.01639533270017278,4996.586,4963.572,4984.818499999999,134274163.2,1.209055905700852
沪深300,000300,2020-12-23,4977.3,5007.12,5028.45,4968.15,140292818,308729036800.0,1.21,0.85,42.35,0.42,20201223,0.0085,0.008493927353346534,5007.236,4970.014000000001,4989.639499999999,140976933.4,0.9951473238670973
沪深300,000300,2020-12-24,5006.01,5000.02,5033.04,4979.24,114418668,246674477056.0,1.07,-0.14,-7.1,0.35,20201224,-0.0014000000000000002,-0.001418987081490702,5003.744000000001,4975.964,4993.661,137183571.0,0.8340551799748674
沪深300,000300,2020-12-25,4985.77,5042.01,5042.1,4973.68,121006979,243992268800.0,1.37,0.84,41.99,0.37,20201225,0.0084,0.008362899677605362,5012.152,4991.202,4996.723,135775043.2,0.8912313791110619
沪深300,000300,2020-12-28,5042.94,5064.41,5089.34,5037.86,136914406,281019252736.0,1.02,0.44,22.4,0.41,20201228,0.0044,0.004432833125875603,5015.666,5004.159,5001.931,134995568.2,1.014214079955256
沪深300,000300,2020-12-29,5071.45,5042.94,5077.42,5034.31,141198661,279035232256.0,0.85,-0.42,-21.47,0.43,20201229,-0.0042,-0.004248399885723489,5031.3,5013.943,5000.723,130766306.4,1.0797786133691698
沪深300,000300,2020-12-30,5037.98,5113.71,5113.71,5036.63,148626447,296577814528.0,1.53,1.4,70.77,0.45,20201230,0.013999999999999999,0.013935922838622276,5052.6179999999995,5029.927,5003.0515000000005,132433032.2,1.1222762518609763
沪深300,000300,2020-12-31,5122.48,5211.29,5215.62,5122.48,171602509,358731370496.0,1.82,1.91,97.58,0.52,20201231,0.0191,0.018902257702538613,5094.872,5049.308,5010.763,143869800.4,1.1927625430972655
沪深300,000300,2021-01-04,5212.93,5267.72,5284.43,5190.94,211711383,452796174336.0,1.79,1.08,56.43,0.64,20210104,0.0108,0.010770205482459091,5140.014,5076.0830000000005,5020.853,162010681.2,1.306774228908063
沪深300,000300,2021-01-05,5245.84,5368.5,5368.5,5234.38,224931159,498041937920.0,2.55,1.91,100.78,0.68,20210105,0.0191,0.018950908524575497,5200.832,5108.249,5038.166,179614031.8,1.2523028225905009
