股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,trade_date,return,north_flow,flow_ma,flow_std,flow_zscore,price_ma10,price_ma20,flow_signal,ma_signal,combined_signal,position,strategy_return
沪深300,000300,2018-11-09,3193.3,3167.44,3193.3,3166.31,84282762,88194191360.0,0.84,-1.41,-45.33,0.26,20181109,-0.0141,-7131339.882776872,-621512.6714422718,16681427.484891495,-0.39024401342334786,3191.636,3172.561,0,-1,-1,1.0,-0.0141
沪深300,000300,2018-11-12,3160.25,3205.14,3206.51,3152.44,88062392,97363050496.0,1.71,1.19,37.7,0.27,20181112,0.011899999999999999,10126015.489600215,766940.9414761082,16342309.901072046,0.5726898219883932,3204.4610000000002,3176.4955,0,1,1,-1.0,-0.011899999999999999
沪深300,000300,2018-11-13,3164.92,3237.38,3254.77,3161.1,126493463,125603045376.0,2.92,1.01,32.24,0.38,20181113,0.0101,9519076.738327898,1554990.4370272472,16366535.449885644,0.4866079522869513,3217.173,3183.316,0,1,1,1.0,0.0101
沪深300,000300,2018-11-14,3233.64,3204.94,3239.24,3200.23,113808658,105386565632.0,1.2,-1.0,-32.44,0.34,20181114,-0.01,-7167321.619259405,840850.232264728,16422651.07976369,-0.4876296654315428,3222.285,3187.6505,0,-1,-1,1.0,-0.01
沪深300,000300,2018-11-15,3201.28,3242.37,3242.38,3198.78,98558810,100119191552.0,1.36,1.17,37.43,0.3,20181115,0.011699999999999999,16566982.647906495,2355355.765020185,16405540.045788268,0.8662699821658603,3228.8190000000004,3197.5495,0,1,1,-1.0,-0.011699999999999999
沪深300,000300,2018-11-16,3242.88,3257.67,3282.39,3223.72,126876836,135379804160.0,1.81,0.47,15.3,0.38,20181116,0.004699999999999999,5778537.353914375,1745219.7321395068,16016105.662551103,0.25182885944649963,3225.561,3203.6855000000005,0,1,1,1.0,0.004699999999999999
沪深300,000300,2018-11-19,3258.79,3294.6,3294.6,3251.07,115956595,123188776960.0,1.34,1.13,36.93,0.35,20181119,0.0113,15407762.99063101,772746.2608346209,14409687.498901468,1.015637343343643,3228.737,3204.902,0,1,1,1.0,0.0113
沪深300,000300,2018-11-20,3268.08,3218.41,3278.78,3213.68,109361155,114155065344.0,1.98,-2.31,-76.19,0.33,20181120,-0.0231,-28593306.593251877,350155.8728676837,15159729.448581733,-1.9092334440590801,3226.263,3206.651,-1,-1,-2,1.0,-0.0231
沪深300,000300,2018-11-21,3187.1,3226.49,3230.26,3185.24,84119726,87813275648.0,1.4,0.25,8.08,0.25,20181121,0.0025,2137413.9896651413,383843.13724883966,15163082.290202187,0.11564738744110048,3226.721,3208.5654999999997,0,-1,-1,-1.0,-0.0025
沪深300,000300,2018-11-22,3232.97,3214.43,3235.45,3199.7,65098291,70083371008.0,1.11,-0.37,-12.06,0.2,20181122,-0.0037,-3613161.9206369426,101952.94721961874,15183364.88186894,-0.24468323700057606,3226.8869999999997,3209.5715,0,-1,-1,-1.0,0.0037
沪深300,000300,2018-11-23,3208.59,3143.48,3212.2,3139.39,84638254,86864945152.0,2.27,-2.21,-70.95,0.26,20181123,-0.022099999999999998,-12385195.435744278,-257074.23633387405,15398816.810977299,-0.7876008493564697,3224.491,3208.0634999999997,0,-1,-1,-1.0,0.022099999999999998
沪深300,000300,2018-11-26,3148.67,3141.24,3169.44,3131.64,59379141,61899479552.0,1.2,-0.07,-2.24,0.18,20181126,-0.0007000000000000001,-645062.2155054591,1534230.9111196564,12834702.741252188,-0.16979693028811807,3218.101,3211.281,0,-1,-1,-1.0,0.0007000000000000001
沪深300,000300,2018-11-27,3152.77,3137.24,3162.01,3126.29,55407831,61946260992.0,1.14,-0.13,-4.0,0.17,20181127,-0.0013,-1691885.6426398149,1175899.195418239,12818930.10171351,-0.223714835427234,3208.087,3212.63,0,-1,-1,-1.0,0.0013
沪深300,000300,2018-11-28,3137.75,3178.93,3179.41,3126.62,74881956,77620551680.0,1.68,1.33,41.69,0.23,20181128,0.013300000000000001,16596389.18723326,1495437.621536056,13131697.200117826,1.149961907860753,3205.486,3213.8855,0,-1,-1,-1.0,-0.013300000000000001
沪深300,000300,2018-11-29,3198.83,3137.65,3204.86,3137.65,80498465,86927613952.0,2.11,-1.3,-41.28,0.24,20181129,-0.013000000000000001,-16700342.36738202,344760.1001824095,13683994.257609384,-1.2456233280049795,3195.014,3211.9165,0,-1,-1,-1.0,0.013000000000000001
沪深300,000300,2018-11-30,3136.2,3172.69,3175.15,3132.42,70921044,77297696768.0,1.36,1.12,35.04,0.21,20181130,0.011200000000000002,8631383.53346854,-814703.5657438325,11717802.941511478,0.8061312471597105,3186.516,3206.0384999999997,0,-1,-1,-1.0,-0.011200000000000002
沪深300,000300,2018-12-03,3260.69,3260.95,3273.64,3228.36,121487158,145828417536.0,1.43,2.78,88.26,0.37,20181203,0.0278,16645723.043435298,376212.2909866309,12236505.614952983,1.3295879775160124,3183.151,3205.944,0,1,1,-1.0,-0.0278
沪深300,000300,2018-12-04,3256.23,3267.71,3267.94,3243.7,79415040,90543599616.0,0.74,0.21,6.76,0.24,20181204,0.0021,2016292.917681161,630689.4671463205,12213894.635456765,0.1134448504666524,3188.0809999999997,3207.1719999999996,0,1,1,1.0,0.0021
沪深300,000300,2018-12-05,3224.26,3252.0,3266.9,3219.98,76153052,90909093888.0,1.44,-0.48,-15.71,0.23,20181205,-0.0048,-4706542.526181346,862675.0071180348,12057484.099098364,-0.4618888557120997,3190.632,3208.6765,0,1,1,1.0,-0.0048
沪深300,000300,2018-12-06,3218.11,3181.67,3223.52,3179.89,76328771,95678881792.0,1.34,-2.16,-70.33,0.23,20181206,-0.0216,-24286737.995572917,-174765.91535437628,13286078.194081418,-1.8148299090215925,3187.3559999999998,3207.1215,-1,-1,-2,1.0,-0.0216
沪深300,000300,2018-12-07,3187.49,3181.56,3193.82,3176.71,53361925,66323970560.0,0.54,0.0,-0.11,0.16,20181207,0.0,0.0,181801.07878446724,13184862.578651233,-0.013788621436133686,3191.1639999999998,3207.8275,0,-1,-1,-1.0,-0.0
沪深300,000300,2018-12-10,3153.52,3144.76,3170.15,3134.38,63437274,73717202944.0,1.12,-1.16,-36.8,0.19,20181210,-0.0116,-6248645.377950818,-636931.9645930844,13042497.71969903,-0.4302637066887852,3191.5160000000005,3204.8085,0,-1,-1,-1.0,0.0116
沪深300,000300,2018-12-11,3148.23,3159.82,3161.96,3143.61,53223877,60014969856.0,0.58,0.48,15.06,0.16,20181211,0.0048,5986375.994327878,-813567.0017930856,12921071.907254322,0.526267715629943,3193.7740000000003,3200.9305,0,-1,-1,-1.0,-0.0048
沪深300,000300,2018-12-12,3181.57,3170.61,3182.21,3160.28,53309914,60536223488.0,0.69,0.34,10.79,0.16,20181212,0.0034000000000000002,3878703.4623188083,-261265.74771417482,12871172.10603554,0.32164663605823995,3192.942,3199.214,0,-1,-1,-1.0,-0.0034000000000000002
沪深300,000300,2018-12-13,3178.89,3219.69,3234.08,3169.42,90442755,103375478784.0,2.04,1.55,49.08,0.27,20181213,0.0155,11158738.907934293,-531677.9347127847,12551868.10070692,0.9313686814466027,3201.1459999999997,3198.08,0,1,1,-1.0,-0.0155
沪深300,000300,2018-12-14,3207.35,3165.91,3210.72,3165.91,84301251,91576901632.0,1.39,-1.67,-53.78,0.26,20181214,-0.0167,-22366798.380865976,-1938944.7214518026,13358979.111761956,-1.5291478105110894,3200.468,3193.4919999999997,-1,-1,-2,1.0,-0.0167
沪深300,000300,2018-12-17,3158.28,3161.2,3167.51,3134.37,66497006,77151490048.0,1.05,-0.15,-4.71,0.2,20181217,-0.0015,-1271347.2044636589,-2772900.231206536,12724638.175835354,0.11800359318620092,3190.493,3186.8219999999997,0,-1,-1,-1.0,0.0015
沪深300,000300,2018-12-18,3139.95,3128.43,3165.0,3114.47,63820319,72035450880.0,1.6,-1.04,-32.77,0.19,20181218,-0.0104,-10190038.322891535,-1852736.8176885187,11350396.36690472,-0.7345383575777819,3176.565,3182.323,0,-1,-1,-1.0,0.0104
沪深300,000300,2018-12-19,3133.74,3091.13,3137.01,3086.76,55522299,67872922368.0,1.61,-1.19,-37.3,0.17,20181219,-0.011899999999999999,-7450838.4848092245,-2332149.4414122375,11375456.417830626,-0.4499765860272317,3160.478,3175.5550000000003,0,-1,-1,-1.0,0.011899999999999999
沪深300,000300,2018-12-20,3083.54,3067.42,3097.72,3044.29,69749463,78181425152.0,1.73,-0.77,-23.71,0.21,20181220,-0.0077,-11339585.759968303,-2718470.633378805,11551092.908782039,-0.7463462717051697,3149.0530000000003,3168.2045000000003,0,-1,-1,-1.0,0.0077
沪深300,000300,2018-12-21,3055.33,3029.4,3057.4,3007.61,76758100,84824064000.0,1.62,-1.24,-38.02,0.23,20181221,-0.0124,-15193801.67254037,-2858900.9452186096,11691024.679419927,-1.055074389590099,3133.837,3162.5005,0,-1,-1,-1.0,0.0124
沪深300,000300,2018-12-24,3015.5,3038.2,3040.35,3007.33,57299615,63880740608.0,1.09,0.29,8.8,0.17,20181224,0.0029,2146320.985891428,-2719331.785148765,11735422.484021222,0.4146124928749002,3123.181,3157.3485,0,-1,-1,-1.0,-0.0029
沪深300,000300,2018-12-25,3006.88,3017.28,3030.14,2964.88,78689426,80413569024.0,2.15,-0.69,-20.92,0.24,20181225,-0.0069,-10000458.353081714,-3134760.4206708604,11843697.449408123,-0.5796921072780326,3108.9269999999997,3151.3504999999996,0,-1,-1,-1.0,0.0069
沪深300,000300,2018-12-26,3012.87,3002.03,3029.06,2996.48,55647032,58574969088.0,1.08,-0.51,-15.25,0.17,20181226,-0.0051,-4498200.629296446,-4189489.9114973457,10895392.156334117,-0.028334062085101662,3092.069,3142.5055,0,-1,-1,-1.0,0.0051
沪深300,000300,2018-12-27,3042.95,2990.51,3047.23,2990.51,80541786,81159270400.0,1.89,-0.38,-11.52,0.24,20181227,-0.0038,-3516323.154839352,-3530288.950870212,10489901.511617713,0.0013313562587211215,3069.151,3135.1485000000002,0,-1,-1,-1.0,0.0038
沪深300,000300,2018-12-28,2994.8,3010.65,3024.35,2984.82,71053778,78145310720.0,1.32,0.67,20.14,0.22,20181228,0.0067,4455302.0702462075,-3739093.024031329,10274429.281796709,0.7975523378992557,3053.625,3127.0465,0,-1,-1,-1.0,-0.0067
沪深300,000300,2019-01-02,3017.07,2969.54,3018.78,2958.49,68663022,76105572352.0,2.0,-1.37,-41.11,0.21,20190102,-0.0137,-12694870.568974612,-5206122.704651824,9254687.995309036,-0.8091842607896281,3034.459,3112.476,0,-1,-1,-1.0,0.0137
沪深300,000300,2019-01-03,2963.02,2964.84,3000.44,2953.25,70867103,76664799232.0,1.59,-0.16,-4.7,0.21,20190103,-0.0016,-2357261.123113045,-5424800.406691534,9125822.454821285,0.33613839177397875,3018.1000000000004,3097.3325,0,-1,-1,-1.0,0.0016
沪深300,000300,2019-01-04,2940.19,3035.87,3036.81,2935.83,103318971,107141038080.0,3.41,2.4,71.03,0.31,20190104,0.024,22395453.47569555,-4069700.6065976894,11047878.568434848,2.395496467340567,3012.574,3086.5260000000003,1,1,2,-1.0,-0.024
沪深300,000300,2019-01-07,3055.15,3054.3,3061.75,3035.91,101164360,105703940096.0,0.85,0.61,18.43,0.31,20190107,0.0060999999999999995,7320901.123477582,-2489318.650645165,10234415.265858527,0.9585520539555519,3011.2619999999997,3080.1575000000003,0,1,1,1.0,0.0060999999999999995
沪深300,000300,2019-01-08,3049.87,3047.7,3055.51,3038.53,86170586,79628881920.0,0.56,-0.22,-6.6,0.26,20190108,-0.0022,-3252740.3558698944,-2651955.6684386595,10218607.769552322,-0.058793203632039916,3013.092,3073.4645,0,1,1,1.0,-0.0022
沪深300,000300,2019-01-09,3065.23,3078.48,3117.96,3062.85,107364349,117129678848.0,1.81,1.01,30.78,0.33,20190109,0.0101,11341071.045177378,-1772469.84728225,10640977.556399858,1.2323624237486228,3017.12,3070.1505,0,1,1,1.0,0.0101
沪深300,000300,2019-01-10,3077.48,3072.69,3092.54,3062.57,85271757,90206871552.0,0.97,-0.19,-5.79,0.26,20190110,-0.0019,-1490831.7348159717,-2146330.233739442,10484228.413799234,0.06252234051489283,3022.661,3065.794,0,1,1,1.0,-0.0019
沪深300,000300,2019-01-11,3082.26,3094.78,3102.83,3071.03,71786424,77420240896.0,1.03,0.72,22.09,0.22,20190111,0.0072,6074656.237270555,-2036532.5949918549,10561858.738702923,0.7679698273694698,3031.936,3062.0024999999996,0,1,1,1.0,0.0072
沪深300,000300,2019-01-14,3092.5,3067.78,3097.41,3064.38,66121702,68115969024.0,1.07,-0.87,-27.0,0.2,20190114,-0.0087,-6408545.705751452,-2914896.825676142,10128316.67439518,-0.3449387486972445,3039.663,3054.407,0,1,1,1.0,-0.0087
沪深300,000300,2019-01-15,3071.52,3127.99,3129.37,3064.67,88772961,99976892416.0,2.11,1.96,60.21,0.27,20190115,0.0196,28358240.649386626,-378644.8741635118,11285888.600768436,2.546266983495965,3051.397,3052.511,1,1,2,1.0,0.0196
沪深300,000300,2019-01-16,3126.13,3128.65,3135.01,3117.29,80214341,85781590016.0,0.57,0.02,0.66,0.24,20190116,0.0002,278621.1212611086,-301146.45787727355,11284757.558009095,0.0513761661389797,3067.308,3050.8835000000004,0,1,1,1.0,0.0002
沪深300,000300,2019-01-17,3132.63,3111.42,3141.71,3110.06,80174871,82888208384.0,1.01,-0.55,-17.23,0.24,20190117,-0.0055000000000000005,-6248722.824271569,-104080.68294627526,11136417.485087262,-0.5517611161357378,3081.966,3050.0330000000004,0,1,1,1.0,-0.0055000000000000005
沪深300,000300,2019-01-18,3124.5,3168.17,3171.69,3120.35,103963835,106780659712.0,1.65,1.82,56.75,0.31,20190118,0.0182,10538872.34825189,795404.8587067805,11237840.698829692,0.8670231008488841,3095.196,3053.8849999999998,0,1,1,1.0,0.0182
沪深300,000300,2019-01-21,3170.88,3185.64,3199.21,3170.88,93915023,105536987136.0,0.89,0.55,17.47,0.28,20190121,0.0055000000000000005,7103969.609059446,1717582.627158168,10942490.72732608,0.4922450579236179,3108.3300000000004,3059.796,0,1,1,1.0,0.0055000000000000005
沪深300,000300,2019-01-22,3181.95,3143.32,3181.95,3135.34,72990528,78150877184.0,1.46,-1.33,-42.32,0.22,20190122,-0.013300000000000001,-17522955.348748993,1601124.9433477367,11142512.4679325,-1.71631670569225,3117.8920000000003,3065.4919999999997,-1,1,0,1.0,-0.013300000000000001
沪深300,000300,2019-01-23,3136.1,3141.05,3157.63,3131.87,59870479,62669651968.0,0.82,-0.07,-2.27,0.18,20190123,-0.0007000000000000001,-875306.7822002075,1450043.554943155,11155208.982709764,-0.2084542154922947,3124.1490000000003,3070.6345,0,1,1,0.0,-0.0
沪深300,000300,2019-01-24,3146.6,3158.78,3165.63,3125.3,72934636,80963878912.0,1.28,0.56,17.73,0.22,20190124,0.005600000000000001,3761767.87188679,2138154.86619158,10831472.644564785,0.14989771557147735,3132.7580000000003,3077.7095,0,1,1,1.0,0.005600000000000001
沪深300,000300,2019-01-25,3165.18,3184.47,3203.17,3164.41,83967729,93207953408.0,1.23,0.81,25.69,0.25,20190125,0.008100000000000001,6336488.147509624,2679889.3050318835,10752748.62628931,0.34006178043981716,3141.727,3086.8315000000002,0,1,1,1.0,0.008100000000000001
沪深300,000300,2019-01-28,3203.12,3183.78,3228.87,3174.72,82622431,97371496448.0,1.7,-0.02,-0.69,0.25,20190128,-0.0002,-262508.20506179583,2842580.0525207617,10678423.26734848,-0.29078153017936803,3153.327,3096.495,0,1,1,1.0,-0.0002
沪深300,000300,2019-01-29,3177.26,3193.97,3200.99,3148.23,77658335,85943910400.0,1.66,0.32,10.19,0.24,20190129,0.0032,3019532.2395217554,2770791.560984539,10671834.829849096,0.023308145459812538,3159.925,3105.661,0,1,1,1.0,0.0032
沪深300,000300,2019-01-30,3181.66,3168.48,3202.9,3167.89,63746516,73005121536.0,1.1,-0.8,-25.49,0.19,20190130,-0.008,-5937299.623475061,3108670.1082595163,10255252.884512309,-0.8820815862469842,3163.9080000000004,3115.608,0,1,1,1.0,-0.008
沪深300,000300,2019-01-31,3182.7,3201.63,3216.07,3178.01,86247839,97509924864.0,1.2,1.05,33.15,0.26,20190131,0.0105,11991852.828281082,3826125.8058292223,10354184.763538476,0.7886402656447551,3172.929,3127.4475,0,1,1,1.0,0.0105
沪深300,000300,2019-02-01,3225.73,3247.4,3247.5,3207.72,82019640,94766411776.0,1.24,1.43,45.77,0.25,20190201,0.0143,15637996.443086995,3488252.954198795,9812427.396433849,1.2381995807993247,3180.852,3138.0240000000003,0,1,1,1.0,0.0143
沪深300,000300,2019-02-11,3239.81,3306.47,3307.06,3239.81,98818435,114752356352.0,2.07,1.82,59.07,0.3,20190211,0.0182,18553135.045348078,4049864.6502923206,10350042.520335743,1.4012764069867114,3192.935,3150.6324999999997,0,1,1,1.0,0.0182
沪深300,000300,2019-02-12,3306.35,3330.34,3335.36,3298.63,122232463,122834100224.0,1.11,0.72,23.87,0.37,20190212,0.0072,6076504.05199547,4516326.870685588,10212921.924827507,0.15276501600556722,3211.6369999999997,3164.7645,0,1,1,1.0,0.0072
沪深300,000300,2019-02-13,3337.78,3397.03,3405.58,3329.14,163828332,168866263040.0,2.3,2.0,66.69,0.5,20190213,0.02,25494256.979519695,5223986.167402704,11157373.053416742,1.8167601562725906,3237.2349999999997,3180.692,1,1,2,1.0,0.02
沪深300,000300,2019-02-14,3392.85,3402.14,3415.4,3381.98,151127291,138649288704.0,0.98,0.15,5.11,0.46,20190214,0.0015,1603633.9640607804,5378709.452346542,11080546.918687109,-0.34069396718307976,3261.571,3197.1645,0,1,1,1.0,0.0015
沪深300,000300,2019-02-15,3391.24,3338.7,3395.03,3335.87,143668603,141555060736.0,1.74,-1.86,-63.44,0.43,20190215,-0.018600000000000002,-25398795.865623195,3805036.847201854,13038472.348831952,-2.2398201209086634,3276.994,3209.3605000000002,-1,1,0,1.0,-0.018600000000000002
沪深300,000300,2019-02-18,3366.42,3445.74,3445.74,3366.42,182886090,180449742848.0,2.38,3.21,107.04,0.55,20190218,0.0321,42685837.848786436,6259756.024928749,15418580.649679374,2.362479572632722,3303.19,3228.2585,1,1,2,0.0,0.0
沪深300,000300,2019-02-19,3454.72,3439.61,3480.79,3419.07,179083786,185762746368.0,1.79,-0.18,-6.13,0.54,20190219,-0.0018,-2597139.121998885,4711987.036359473,14616338.636985037,-0.5000654637176658,3327.754,3243.8395,0,1,1,1.0,-0.0018
沪深300,000300,2019-02-20,3449.93,3451.93,3463.77,3421.51,147390310,145570263040.0,1.23,0.36,12.32,0.45,20190220,0.0036,4466399.086507996,4921375.934621817,14579434.78393102,-0.031206754915854663,3356.0989999999997,3260.0035,0,1,1,1.0,0.0036
沪深300,000300,2019-02-21,3450.14,3442.71,3500.25,3431.63,180143288,185197154304.0,1.99,-0.27,-9.22,0.55,20190221,-0.0027,-1723543.3416115507,5147634.908754818,14431322.726690114,-0.4761294844899019,3380.207,3276.568,0,1,1,1.0,-0.0027
沪深300,000300,2019-02-22,3439.38,3520.12,3520.12,3417.98,187237975,202869288960.0,2.97,2.25,77.41,0.57,20190222,0.0225,19472163.67344606,5594299.475014526,14741875.435396452,0.9413906839227283,3407.4790000000003,3294.1655,0,1,1,1.0,0.0225
沪深300,000300,2019-02-25,3575.85,3729.48,3729.48,3574.69,342557123,376382394368.0,4.4,5.95,209.36,1.04,20190225,0.059500000000000004,74536077.83079275,8965904.886101192,21339942.99514461,3.0726498641355544,3449.78,3321.3575000000005,1,1,2,1.0,0.059500000000000004
沪深300,000300,2019-02-26,3734.71,3684.69,3762.11,3679.27,358038697,387632861184.0,2.22,-1.2,-44.79,1.08,20190226,-0.012,-7618618.622946686,9461121.722391307,20801002.104992617,-0.8211018036115937,3485.215,3348.4260000000004,0,1,1,1.0,-0.012
沪深300,000300,2019-02-27,3682.81,3678.39,3737.63,3638.33,286236006,307306147840.0,2.69,-0.17,-6.3,0.87,20190227,-0.0017000000000000001,-2000518.4612667314,9404861.138437983,20831929.212110426,-0.5474951207627143,3513.351,3375.293,0,1,1,1.0,-0.0017000000000000001
沪深300,000300,2019-02-28,3675.26,3669.37,3695.46,3650.05,184810220,206010957824.0,1.23,-0.25,-9.02,0.56,20190228,-0.0025,-2071137.1177284976,9113215.888957217,20955553.358425897,-0.5337178558536448,3540.0739999999996,3400.8224999999998,0,1,1,1.0,-0.0025
沪深300,000300,2019-03-01,3699.22,3749.71,3749.71,3668.77,204711004,235620622336.0,2.21,2.19,80.34,0.62,20190301,0.0219,16116798.445368791,9602231.403850175,21001411.409708798,0.3101966298563619,3581.175,3429.0845,0,1,1,1.0,0.0219
沪深300,000300,2019-03-04,3783.04,3794.1,3886.58,3764.78,323490127,376397283328.0,3.25,1.18,44.39,0.98,20190304,0.0118,12330554.53368148,10231884.54078734,20878505.367065568,0.10051821028360829,3616.011,3459.6004999999996,0,1,1,1.0,0.0118
沪深300,000300,2019-03-05,3785.38,3816.01,3816.16,3770.79,230853166,261464121344.0,1.2,0.58,21.91,0.7,20190305,0.0058,3422006.6109178714,10252008.259357145,20871380.623274412,-0.32724244609016895,3653.6509999999994,3490.7025000000003,0,1,1,1.0,0.0058
沪深300,000300,2019-03-06,3822.86,3848.09,3855.16,3787.52,318077371,331155615744.0,1.77,0.84,32.08,0.96,20190306,0.0084,10028747.756992826,11050310.628380539,20521986.25273227,-0.04977894726207134,3693.267,3524.683,0,1,1,1.0,0.0084
沪深300,000300,2019-03-07,3841.15,3808.85,3845.18,3778.8,329846548,359339151360.0,1.73,-1.02,-39.24,1.0,20190307,-0.0102,-9253285.558863403,9988053.709023315,21014616.713330172,-0.915616950352532,3729.881,3555.0440000000003,0,1,1,1.0,-0.0102
沪深300,000300,2019-03-08,3721.4,3657.58,3774.54,3656.19,317990077,349296693248.0,3.11,-3.97,-151.27,0.96,20190308,-0.0397,-43570408.06322508,7027633.483707711,24118101.318367083,-2.0979280615427207,3743.6270000000004,3575.553,-1,-1,-2,1.0,-0.0397
沪深300,000300,2019-03-11,3663.98,3729.95,3731.91,3650.81,230912865,268718460928.0,2.22,1.98,72.37,0.7,20190311,0.019799999999999998,11626803.630246233,6681316.912952619,23993299.381837536,0.2061194935548236,3743.674,3596.7270000000003,0,-1,-1,-1.0,-0.019799999999999998
沪深300,000300,2019-03-12,3758.32,3755.35,3804.72,3723.68,274926382,325180620800.0,2.17,0.68,25.4,0.83,20190312,0.0068000000000000005,6381800.166362914,6696581.718670991,23992991.45551298,-0.01311972927143056,3750.7399999999993,3617.9775,0,1,1,-1.0,-0.0068000000000000005
沪深300,000300,2019-03-13,3758.71,3724.19,3763.09,3708.81,233682248,286171049984.0,1.45,-0.83,-31.16,0.71,20190313,-0.0083,-10663093.782305775,4888714.180579717,23863920.331618946,-0.6516870550510443,3755.3199999999997,3634.3354999999997,0,-1,-1,1.0,-0.0083
沪深300,000300,2019-03-14,3710.29,3698.49,3747.82,3673.85,190817236,231820148736.0,1.99,-0.69,-25.7,0.58,20190314,-0.0069,-8347157.655280253,4391174.599612666,24039105.002186745,-0.5299004373804334,3758.232,3649.153,0,-1,-1,-1.0,0.0069
沪深300,000300,2019-03-15,3713.94,3745.01,3782.24,3713.94,175174543,224194363392.0,1.85,1.26,46.52,0.53,20190315,0.0126,13082588.358385641,6315243.8108131075,23048861.48921781,0.2936086257769512,3757.7619999999997,3669.4685,0,-1,-1,-1.0,-0.0126
沪深300,000300,2019-03-18,3753.64,3851.75,3851.75,3733.68,216928059,276473450496.0,3.15,2.85,106.74,0.66,20190318,0.0285,19728989.541645892,5167401.395456081,21672815.76766076,0.6718826156367732,3763.5269999999996,3689.7690000000002,0,1,1,-1.0,-0.0285
沪深300,000300,2019-03-19,3856.59,3833.96,3868.34,3815.22,181727109,224096890880.0,1.38,-0.46,-17.79,0.55,20190319,-0.0046,-5012649.409446026,5046625.881083723,21725029.868704658,-0.4630269947301816,3765.321999999999,3709.4865000000004,0,1,1,1.0,-0.0046
沪深300,000300,2019-03-20,3825.34,3835.44,3855.15,3790.51,175632090,215406993408.0,1.69,0.04,1.48,0.53,20190320,0.0004,470717.6248268057,4846841.807999664,21749005.461648434,-0.20121031239288567,3764.057,3728.6619999999994,0,1,1,1.0,0.0004
沪深300,000300,2019-03-21,3840.28,3836.89,3864.07,3823.47,196310310,231993446400.0,1.06,0.04,1.45,0.59,20190321,0.0004,423785.8333947354,4954208.266749978,21720143.99106146,-0.20858160218549462,3766.861,3748.3710000000005,0,1,1,1.0,0.0004
沪深300,000300,2019-03-22,3838.13,3833.8,3845.58,3786.59,171356992,198518386688.0,1.54,-0.08,-3.09,0.52,20190322,-0.0008,-1004496.1507480895,3930375.275540271,21481079.67261438,-0.22973107038840734,3784.483,3764.0549999999994,0,1,1,1.0,-0.0008
沪深300,000300,2019-03-25,3776.44,3742.83,3807.18,3741.61,198586330,223396564992.0,1.71,-2.37,-90.97,0.6,20190325,-0.023700000000000002,-20754479.758682083,-834152.603933471,14395652.140722476,-1.3837738617202282,3785.7709999999997,3764.7225,0,-1,-1,1.0,-0.023700000000000002
沪深300,000300,2019-03-26,3766.53,3700.44,3770.84,3687.55,173046579,196547809280.0,2.23,-1.13,-42.39,0.52,20190326,-0.0113,-10112033.807007113,-958823.3631364923,14468114.58830883,-0.6326470797561283,3780.28,3765.5099999999998,0,-1,-1,-1.0,0.0113
沪深300,000300,2019-03-27,3724.41,3743.39,3750.26,3703.45,138758454,177507528704.0,1.26,1.16,42.95,0.42,20190327,0.0116,16725243.096143825,-22535.28526596464,14993522.857048333,1.117000890390266,3782.2,3768.7599999999998,0,-1,-1,-1.0,-0.0116
沪深300,000300,2019-03-28,3731.06,3728.4,3755.72,3710.08,133272128,172604391424.0,1.22,-0.4,-14.99,0.4,20190328,-0.004,-5640028.55697367,-200979.85722822323,15040351.755258502,-0.3616304185069217,3785.1910000000003,3771.7115000000003,0,-1,-1,-1.0,0.004
沪深300,000300,2019-03-29,3739.77,3872.34,3876.38,3739.77,215639104,283022299136.0,3.66,3.86,143.94,0.65,20190329,0.038599999999999995,26297619.635725062,308061.20228959044,15775989.197221234,1.647412286388561,3797.9240000000004,3777.843,1,1,2,-1.0,-0.038599999999999995
沪深300,000300,2019-04-01,3901.17,3973.93,3982.91,3901.17,271382705,340799401984.0,2.11,2.62,101.59,0.82,20190401,0.0262,19531189.163141403,668092.9337625864,16142703.604526969,1.16852149996045,3810.142,3786.8345,0,1,1,1.0,0.0262
沪深300,000300,2019-04-02,3986.34,3971.29,3988.1,3956.51,226000340,281892057088.0,0.79,-0.07,-2.64,0.68,20190402,-0.0007000000000000001,-747232.130244651,459630.9967044603,16132185.36851767,-0.07481088887710975,3823.875,3794.5985,0,1,1,1.0,-0.0007000000000000001
沪深300,000300,2019-04-03,3947.87,4022.16,4026.5,3939.78,231917368,284826497024.0,2.18,1.28,50.87,0.7,20190403,0.0128,13542516.418997211,635319.4298046796,16260506.332199339,0.793775834866438,3842.547,3803.3019999999997,0,1,1,1.0,0.0128
沪深300,000300,2019-04-04,4039.74,4062.23,4072.11,4021.71,260410939,313539432448.0,1.25,1.0,40.07,0.79,20190404,0.01,5785794.55515567,1387273.4355056335,16126329.3148871,0.27275401821228595,3865.0809999999997,3815.971,0,1,1,1.0,0.01
沪深300,000300,2019-04-08,4097.1,4057.23,4122.6,4017.49,267505577,324670451712.0,2.59,-0.12,-5.0,0.81,20190408,-0.0012,-1696806.1480916513,3480953.5312623046,12229730.686325219,-0.4233747914942652,3887.424,3835.9535000000005,0,1,1,1.0,-0.0012
