date,industry_code,hold_mv,config_ratio,float_ratio,hold_mv_change,hold_mv_yoy,config_ratio_yoy,float_ratio_yoy,period
2019-08-30,电力及公用事业,299.98,3.65,1.7845,5.560000000000002,0.7107499287140007,-0.03693931398416894,0.40301910527557183,2019-08
2019-09-30,电力及公用事业,300.32,3.45,1.7971,0.339999999999975,0.614970961497096,-0.07754010695187163,0.3458398861679024,2019-09
2019-10-31,电力及公用事业,302.58,3.3,1.8064,2.259999999999991,0.7445802583025829,-0.21615201900237535,0.3298976662003974,2019-10
2019-11-29,电力及公用事业,307.11,3.25,1.8527,4.53000000000003,0.8448369075509101,-0.12398921832884091,0.4642377301825653,2019-11
2019-12-31,电力及公用事业,327.13,3.01,1.9742,20.019999999999982,0.6899829519037042,-0.31278538812785395,0.39796062880611816,2019-12
2020-01-23,电力及公用事业,315.96,2.93,1.9725,-11.170000000000016,0.5044281497000285,-0.25634517766497456,0.26304667990010877,2020-01
2020-02-28,电力及公用事业,297.47,2.77,1.9017,-18.489999999999952,0.2648071771759004,-0.21306818181818177,0.2285677369339103,2020-02
2020-03-31,电力及公用事业,284.14,2.98,1.8182,-13.330000000000041,0.1292425085446307,-0.12094395280235992,0.15090517787061652,2020-03
2020-04-30,电力及公用事业,238.14,2.2,1.5188,-46.0,-0.058288516292312575,-0.33534743202416917,0.03956194387405887,2020-04
2020-05-29,电力及公用事业,240.75,2.11,1.5548,2.6100000000000136,-0.06217132172490347,-0.4490861618798956,0.018939642178386507,2020-05
2020-06-30,电力及公用事业,269.95,2.03,1.6805,29.19999999999999,0.001855631842642369,-0.42165242165242167,0.0830755349316834,2020-06
2020-07-31,电力及公用事业,281.94,1.81,1.6439,11.990000000000009,-0.042388424699409066,-0.514745308310992,-0.042797251659485336,2020-07
2020-08-31,电力及公用事业,305.98,1.9,1.6873,24.04000000000002,0.020001333422228207,-0.4794520547945206,-0.05446903894648358,2020-08
2020-09-30,电力及公用事业,288.25,1.92,1.6553,-17.730000000000018,-0.040190463505593965,-0.4434782608695653,-0.07890490234266312,2020-09
2020-10-30,电力及公用事业,275.09,1.77,1.5914,-13.160000000000025,-0.0908520060810365,-0.4636363636363636,-0.11902125775022143,2020-10
2020-11-30,电力及公用事业,287.8,1.71,1.5874,12.710000000000036,-0.06287649376444926,-0.4738461538461538,-0.14319641604145306,2020-11
2020-12-31,电力及公用事业,272.45,1.45,1.5008,-15.350000000000023,-0.16715067404395811,-0.5182724252491694,-0.2397933340087124,2020-12
2021-01-29,电力及公用事业,274.24,1.39,1.5744,1.7900000000000205,-0.13204203063678943,-0.5255972696245734,-0.20182509505703417,2021-01
2021-02-26,电力及公用事业,300.76,1.53,1.6843,26.519999999999982,0.01105993881735956,-0.4476534296028881,-0.11431876741862546,2021-02
2021-03-31,电力及公用事业,332.84,1.76,1.5846,32.079999999999984,0.17139438305060883,-0.4093959731543624,-0.12847871521284793,2021-03
2021-04-30,电力及公用事业,295.99,1.49,1.5447,-36.849999999999966,0.24292433022591764,-0.32272727272727275,0.017052936528838547,2021-04
2021-05-31,电力及公用事业,305.11,1.43,1.5227,9.120000000000005,0.2673312564901351,-0.3222748815165877,-0.02064574221764859,2021-05
2021-06-30,电力及公用事业,321.33,1.48,1.569,16.21999999999997,0.19033154287831078,-0.2709359605911329,-0.06634930080333246,2021-06
2021-07-30,电力及公用事业,301.82,1.51,1.5486,-19.50999999999999,0.07051145633822808,-0.16574585635359118,-0.05797189610073605,2021-07
2021-08-31,电力及公用事业,352.26,1.73,1.6241,50.44,0.15125171579841812,-0.08947368421052626,-0.03745629111598403,2021-08
2021-09-30,电力及公用事业,429.67,2.05,1.6845,77.41000000000003,0.4906157849089332,0.06770833333333326,0.017640306893010438,2021-09
2021-10-29,电力及公用事业,425.56,1.97,1.8408,-4.110000000000014,0.546984623214221,0.11299435028248594,0.15671735578735713,2021-10
2021-11-30,电力及公用事业,386.02,1.8,1.7042,-39.54000000000002,0.34127866574009724,0.05263157894736836,0.07357943807483935,2021-11
2021-12-31,电力及公用事业,486.78,2.13,1.9239,100.75999999999999,0.7866764543953018,0.46896551724137936,0.28191631130063977,2021-12
2022-01-28,电力及公用事业,456.02,2.2,2.0148,-30.75999999999999,0.662850058343057,0.5827338129496404,0.2797256097560976,2022-01
2022-02-28,电力及公用事业,516.78,2.46,2.1212,60.75999999999999,0.718247107328102,0.6078431372549018,0.2593955946090365,2022-02
2022-03-31,电力及公用事业,472.79,2.55,2.1377,-43.98999999999995,0.4204722990025238,0.44886363636363624,0.3490470781269721,2022-03
2022-04-29,电力及公用事业,497.08,2.81,2.3328,24.289999999999964,0.6793810601709516,0.8859060402684564,0.5101961545931251,2022-04
2022-05-31,电力及公用事业,574.81,3.08,2.4726,77.72999999999996,0.8839434957884038,1.1538461538461542,0.6238260983778814,2022-05
2022-06-30,电力及公用事业,559.82,2.56,2.381,-14.989999999999895,0.7421964958142722,0.7297297297297298,0.5175270873167621,2022-06
2022-07-29,电力及公用事业,599.05,2.92,2.4252,39.229999999999905,0.9847922602875885,0.933774834437086,0.5660596667958155,2022-07
2022-08-31,电力及公用事业,617.64,3.07,2.3927,18.590000000000032,0.7533639925055358,0.7745664739884393,0.4732467212610061,2022-08
2022-09-30,电力及公用事业,569.19,3.05,2.3632,-48.44999999999993,0.32471431563758246,0.4878048780487805,0.4029088750371028,2022-09
2022-10-31,电力及公用事业,511.06,3.07,2.2182,-58.13000000000005,0.20091173982517163,0.5583756345177664,0.20501955671447192,2022-10
2022-11-30,电力及公用事业,519.68,2.75,2.0893,8.619999999999948,0.3462514895601263,0.5277777777777777,0.2259711301490437,2022-11
2022-12-30,电力及公用事业,480.72,2.5,1.9711,-38.95999999999992,-0.012449155676075296,0.1737089201877935,0.024533499662144687,2022-12
2023-01-31,电力及公用事业,481.04,2.19,1.9217,0.3199999999999932,0.05486601464848051,-0.00454545454545463,-0.04620806035338498,2023-01
2023-02-28,电力及公用事业,492.07,2.28,1.9227,11.029999999999973,-0.04781531793026039,-0.07317073170731714,-0.09357910616632092,2023-02
2023-03-31,电力及公用事业,535.61,2.47,1.9418,43.54000000000002,0.13287083060132399,-0.03137254901960773,-0.0916405482527951,2023-03
2023-04-28,电力及公用事业,573.49,2.64,2.0108,37.879999999999995,0.1537177114347792,-0.06049822064056942,-0.13803155006858714,2023-04
2023-05-31,电力及公用事业,622.75,3.03,2.072,49.25999999999999,0.0834014717906788,-0.016233766233766267,-0.16201569198414623,2023-05
2023-06-30,电力及公用事业,602.05,2.8,2.0218,-20.700000000000045,0.07543496123754045,0.09375,-0.15086098278034443,2023-06
2023-07-31,电力及公用事业,606.47,2.65,2.0533,4.420000000000073,0.012386278273933904,-0.09246575342465757,-0.15334817746989926,2023-07
2023-08-31,电力及公用事业,594.51,2.86,2.0777,-11.960000000000036,-0.0374489994171362,-0.0684039087947883,-0.13165043674509969,2023-08
2023-09-28,电力及公用事业,582.96,2.92,2.0321,-11.549999999999955,0.02419227323038009,-0.042622950819672045,-0.1401066350710901,2023-09
2023-10-31,电力及公用事业,603.06,3.2,2.0985,20.09999999999991,0.18001800180018002,0.04234527687296419,-0.05396267243711117,2023-10
2023-11-30,电力及公用事业,616.72,3.3,2.1407,13.660000000000082,0.18673029556650267,0.19999999999999996,0.024601541186042963,2023-11
2023-12-29,电力及公用事业,642.44,3.52,2.2042,25.720000000000027,0.33641204859377605,0.4079999999999999,0.11825884024148947,2023-12
2024-01-31,电力及公用事业,690.86,4.15,2.3436,48.41999999999996,0.43617994345584554,0.8949771689497719,0.2195451943591611,2024-01
2024-02-29,电力及公用事业,727.84,3.82,2.3906,36.98000000000002,0.479139146869348,0.6754385964912282,0.24335569771675236,2024-02
2024-03-29,电力及公用事业,753.31,3.85,2.3664,25.469999999999914,0.4064524560781164,0.5587044534412955,0.21866309609640555,2024-03
2024-04-30,电力及公用事业,773.08,3.81,2.3762,19.770000000000095,0.34802699262410863,0.4431818181818181,0.18171871891784352,2024-04
2024-05-31,电力及公用事业,849.99,4.2,2.5231,76.90999999999997,0.3648976314733039,0.38613861386138626,0.2177123552123552,2024-05
2024-06-28,电力及公用事业,921.38,4.75,2.6409,71.38999999999999,0.5304044514575204,0.6964285714285716,0.30621228608170936,2024-06
2024-07-31,电力及公用事业,987.52,5.18,2.8237,66.13999999999999,0.6283080778933829,0.9547169811320755,0.3752008961184434,2024-07
2024-08-30,电力及公用事业,987.52,5.18,2.8237,0.0,0.6610654152158921,0.8111888111888113,0.35905087356211185,2024-08
2024-09-30,电力及公用事业,,4.65,2.949,,0.6939755729381087,0.5924657534246578,0.45120810983711435,2024-09
2017-01-26,电力设备及新能源,12.01,1.06,0.104,,,,,2017-01
2017-02-28,电力设备及新能源,13.46,1.02,0.1127,1.450000000000001,,,,2017-02
2017-03-31,电力设备及新能源,14.21,0.97,0.1182,0.75,,,,2017-03
2017-04-28,电力设备及新能源,15.84,0.99,0.1364,1.629999999999999,,,,2017-04
2017-05-31,电力设备及新能源,14.48,0.78,0.1352,-1.3599999999999994,,,,2017-05
2017-06-30,电力设备及新能源,17.79,0.79,0.1581,3.3099999999999987,,,,2017-06
2017-07-31,电力设备及新能源,23.2,0.95,0.203,5.41,,,,2017-07
2017-08-31,电力设备及新能源,23.87,0.88,0.2036,0.6700000000000017,,,,2017-08
2017-09-29,电力设备及新能源,23.97,0.81,0.1918,0.09999999999999787,,,,2017-09
2017-10-31,电力设备及新能源,24.98,0.73,0.1975,1.0100000000000016,,,,2017-10
2017-11-30,电力设备及新能源,25.72,0.76,0.2134,0.7399999999999984,,,,2017-11
2017-12-29,电力设备及新能源,29.07,0.81,0.2393,3.3500000000000014,,,,2017-12
2018-01-31,电力设备及新能源,30.87,0.75,0.2639,1.8000000000000007,1.570358034970858,-0.2924528301886793,1.5375000000000005,2018-01
2018-02-28,电力设备及新能源,32.4,0.84,0.2924,1.5299999999999976,1.4071322436849925,-0.17647058823529416,1.5944986690328307,2018-02
2018-03-30,电力设备及新能源,35.36,0.93,0.3091,2.960000000000001,1.4883884588318086,-0.04123711340206182,1.6150592216582065,2018-03
2018-04-27,电力设备及新能源,34.4,0.88,0.3138,-0.9600000000000009,1.1717171717171717,-0.11111111111111105,1.3005865102639298,2018-04
2018-05-31,电力设备及新能源,37.81,0.81,0.3547,3.4100000000000037,1.6111878453038675,0.03846153846153855,1.623520710059172,2018-05
2018-06-29,电力设备及新能源,35.67,0.79,0.3592,-2.1400000000000006,1.0050590219224285,0.0,1.2719797596457942,2018-06
2018-07-31,电力设备及新能源,34.16,0.72,0.3411,-1.5100000000000051,0.4724137931034482,-0.2421052631578947,0.680295566502463,2018-07
2018-08-31,电力设备及新能源,36.03,0.79,0.3883,1.8700000000000045,0.5094260578131546,-0.10227272727272718,0.9071709233791747,2018-08
2018-09-28,电力设备及新能源,40.46,0.83,0.424,4.43,0.6879432624113477,0.024691358024691246,1.210636079249218,2018-09
2018-10-31,电力设备及新能源,40.54,1.0,0.4601,0.0799999999999983,0.622898318654924,0.36986301369863006,1.3296202531645571,2018-10
2018-11-30,电力设备及新能源,47.95,1.08,0.5134,7.410000000000004,0.8643079315707622,0.42105263157894735,1.4058106841611995,2018-11
2018-12-28,电力设备及新能源,54.04,1.24,0.5805,6.089999999999996,0.8589611283109735,0.5308641975308641,1.425825323861262,2018-12
2019-01-31,电力设备及新能源,67.18,1.27,0.6766,13.140000000000008,1.1762228701004211,0.6933333333333334,1.5638499431602875,2019-01
2019-02-28,电力设备及新能源,82.43,1.25,0.72,15.25,1.5441358024691363,0.48809523809523814,1.4623803009575922,2019-02
2019-03-29,电力设备及新能源,87.65,1.19,0.7106,5.219999999999999,1.4787895927601813,0.27956989247311825,1.298932384341637,2019-03
2019-04-30,电力设备及新能源,92.98,1.23,0.7703,5.329999999999998,1.7029069767441865,0.3977272727272727,1.4547482472912683,2019-04
2019-05-31,电力设备及新能源,95.82,1.43,0.8063,2.839999999999989,1.5342501983602217,0.765432098765432,1.2731886100930363,2019-05
2019-06-28,电力设备及新能源,103.65,1.36,0.8857,7.8300000000000125,1.905803195962994,0.7215189873417722,1.4657572383073498,2019-06
2019-07-31,电力设备及新能源,117.44,1.5,0.9936,13.789999999999992,2.437939110070258,1.0833333333333335,1.9129287598944589,2019-07
2019-08-30,电力设备及新能源,119.84,1.47,1.0197,2.4000000000000057,2.3261171246183734,0.860759493670886,1.6260623229461757,2019-08
2019-09-30,电力设备及新能源,138.34,1.59,1.1602,18.5,2.4191794364804746,0.9156626506024099,1.736320754716981,2019-09
2019-10-31,电力设备及新能源,133.08,1.46,1.1328,-5.259999999999991,2.2826837691169217,0.45999999999999996,1.4620734622908063,2019-10
2019-11-29,电力设备及新能源,139.64,1.48,1.1996,6.559999999999974,1.9122002085505732,0.37037037037037024,1.3365796649785744,2019-11
2019-12-31,电力设备及新能源,191.84,1.79,1.1267,52.20000000000002,2.549962990377498,0.44354838709677424,0.9409130060292852,2019-12
2020-01-23,电力设备及新能源,217.3,2.02,1.2215,25.460000000000008,2.2345936290562665,0.5905511811023623,0.8053502808158439,2020-01
2020-02-28,电力设备及新能源,243.31,2.27,1.3473,26.00999999999999,1.9517166080310564,0.8160000000000001,0.8712500000000001,2020-02
2020-03-31,电力设备及新能源,190.17,2.0,1.1334,-53.140000000000015,1.1696520250998286,0.680672268907563,0.5949901491697156,2020-03
2020-04-30,电力设备及新能源,226.7,2.08,1.2347,36.53,1.4381587438158743,0.6910569105691058,0.6028819940283006,2020-04
2020-05-29,电力设备及新能源,288.88,2.5,1.5543,62.18000000000001,2.014819453141307,0.7482517482517483,0.9276944065484312,2020-05
2020-06-30,电力设备及新能源,395.52,2.93,1.8934,106.63999999999999,2.8159189580318373,1.1544117647058822,1.1377441571638252,2020-06
2020-07-31,电力设备及新能源,522.22,3.29,2.0508,126.70000000000005,3.446696185286104,1.1933333333333334,1.0640096618357489,2020-07
2020-08-31,电力设备及新能源,528.22,3.23,2.0376,6.0,3.4077102803738315,1.1972789115646258,0.9982347749338039,2020-08
2020-09-30,电力设备及新能源,551.52,3.62,2.1134,23.299999999999955,2.9866994361717505,1.2767295597484276,0.8215824857783143,2020-09
2020-10-30,电力设备及新能源,615.8,3.9,2.2236,64.27999999999997,3.6272918545235937,1.6712328767123288,0.962923728813559,2020-10
2020-11-30,电力设备及新能源,702.3,4.11,2.4473,86.5,4.029361214551704,1.7770270270270272,1.040096698899633,2020-11
2020-12-31,电力设备及新能源,,5.28,2.9404,,2.6608632193494577,1.9497206703910615,1.6097452738084672,2020-12
2021-01-29,电力设备及新能源,,5.78,3.2664,,2.2319374137137595,1.8613861386138613,1.674089234547687,2021-01
2021-02-26,电力设备及新能源,,5.83,3.3906,,1.8864411655912208,1.5682819383259914,1.516588733021599,2021-02
2021-03-31,电力设备及新能源,,5.88,3.3565,,2.6930115160119894,1.94,1.9614434445032645,2021-03
2021-04-30,电力设备及新能源,,6.39,3.6361,,2.097926775474195,2.072115384615384,1.9449258929294566,2021-04
2021-05-31,电力设备及新能源,,6.51,3.6663,,1.431113265023539,1.604,1.358811040339703,2021-05
2021-06-30,电力设备及新能源,,8.2,3.8625,,0.77563713592233,1.7986348122866889,1.0399809865849794,2021-06
2021-07-30,电力设备及新能源,,9.7,3.8212,,0.34483550993834,1.9483282674772036,0.8632728691242442,2021-07
2021-08-31,电力设备及新能源,,10.32,3.8461,,0.3295596531748133,2.195046439628483,0.8875638005496664,2021-08
2021-09-30,电力设备及新能源,,10.2,3.9188,,0.27338990426457777,1.8176795580110494,0.8542632724519732,2021-09
2021-10-29,电力设备及新能源,,11.59,4.1725,,0.14046768431308876,1.971794871794872,0.876461593811837,2021-10
