date,industry_code,hold_mv,config_ratio,float_ratio,indicator_name
2021-01-29,轻工制造,230.87,1.12,2.8218,north_hold_mv_M_orig
2021-02-26,轻工制造,247.47,1.21,2.9955,north_hold_mv_M_orig
2021-03-31,轻工制造,236.01,1.2,2.7788,north_hold_mv_M_orig
2021-04-30,轻工制造,263.94,1.28,2.997,north_hold_mv_M_orig
2021-05-31,轻工制造,248.17,1.12,2.8234,north_hold_mv_M_orig
2021-06-30,轻工制造,242.39,1.07,2.8246,north_hold_mv_M_orig
2021-07-30,轻工制造,225.65,1.08,2.8345,north_hold_mv_M_orig
2021-08-31,轻工制造,225.06,1.06,2.7155,north_hold_mv_M_orig
2021-09-30,轻工制造,193.78,0.9,2.5396,north_hold_mv_M_orig
2021-10-29,轻工制造,191.21,0.86,2.5624,north_hold_mv_M_orig
2021-11-30,轻工制造,188.27,0.85,2.4086,north_hold_mv_M_orig
2021-12-31,轻工制造,216.97,0.92,2.515,north_hold_mv_M_orig
2022-01-28,轻工制造,215.02,1.0,2.7404,north_hold_mv_M_orig
2022-02-28,轻工制造,207.61,0.96,2.6348,north_hold_mv_M_orig
2022-03-31,轻工制造,180.11,0.94,2.4592,north_hold_mv_M_orig
2022-04-29,轻工制造,164.59,0.91,2.5808,north_hold_mv_M_orig
2022-05-31,轻工制造,163.21,0.85,2.3733,north_hold_mv_M_orig
2022-06-30,轻工制造,201.89,0.9,2.6524,north_hold_mv_M_orig
2022-07-29,轻工制造,160.87,0.77,2.256,north_hold_mv_M_orig
2022-08-31,轻工制造,164.39,0.8,2.2662,north_hold_mv_M_orig
2022-09-30,轻工制造,145.12,0.76,2.1712,north_hold_mv_M_orig
2022-10-31,轻工制造,121.68,0.71,1.9329,north_hold_mv_M_orig
2022-11-30,轻工制造,150.11,0.78,2.0913,north_hold_mv_M_orig
2022-12-30,轻工制造,168.02,0.85,2.2734,north_hold_mv_M_orig
2023-01-31,轻工制造,180.21,0.8,2.3412,north_hold_mv_M_orig
2023-02-28,轻工制造,193.86,0.87,2.3612,north_hold_mv_M_orig
2023-03-31,轻工制造,177.5,0.8,2.3186,north_hold_mv_M_orig
2023-04-28,轻工制造,165.98,0.75,2.2707,north_hold_mv_M_orig
2023-05-31,轻工制造,143.53,0.69,2.0491,north_hold_mv_M_orig
2023-06-30,轻工制造,142.02,0.65,1.9507,north_hold_mv_M_orig
2023-07-31,轻工制造,162.57,0.69,2.1418,north_hold_mv_M_orig
2023-08-31,轻工制造,138.82,0.65,1.9416,north_hold_mv_M_orig
2023-09-28,轻工制造,141.23,0.69,1.9735,north_hold_mv_M_orig
2023-10-31,轻工制造,133.82,0.7,1.8824,north_hold_mv_M_orig
2023-11-30,轻工制造,117.21,0.62,1.6383,north_hold_mv_M_orig
2023-12-29,轻工制造,109.72,0.59,1.5691,north_hold_mv_M_orig
2024-01-31,轻工制造,96.16,0.57,1.5878,north_hold_mv_M_orig
2024-02-29,轻工制造,101.46,0.52,1.5726,north_hold_mv_M_orig
2024-03-29,轻工制造,96.39,0.49,1.44,north_hold_mv_M_orig
2024-04-30,轻工制造,109.83,0.53,1.6501,north_hold_mv_M_orig
2024-05-31,轻工制造,117.5,0.57,1.7839,north_hold_mv_M_orig
2024-06-28,轻工制造,105.4,0.54,1.7867,north_hold_mv_M_orig
2024-07-31,轻工制造,94.63,0.49,1.675,north_hold_mv_M_orig
2024-08-30,轻工制造,94.63,0.49,1.675,north_hold_mv_M_orig
2024-09-30,轻工制造,105.53,0.46,1.5602,north_hold_mv_M_orig
2017-01-26,通信,27.11,2.31,0.308,north_hold_mv_M_orig
2017-02-28,通信,26.65,1.95,0.2814,north_hold_mv_M_orig
2017-03-31,通信,31.87,2.1,0.3293,north_hold_mv_M_orig
2017-04-28,通信,33.04,2.02,0.3534,north_hold_mv_M_orig
2017-05-31,通信,31.3,1.62,0.3453,north_hold_mv_M_orig
2017-06-30,通信,34.55,1.47,0.3555,north_hold_mv_M_orig
2017-07-31,通信,38.33,1.52,0.4002,north_hold_mv_M_orig
2017-08-31,通信,42.42,1.52,0.415,north_hold_mv_M_orig
2017-09-29,通信,49.78,1.63,0.4526,north_hold_mv_M_orig
2017-10-31,通信,54.4,1.54,0.5305,north_hold_mv_M_orig
2017-11-30,通信,64.27,1.77,0.6458,north_hold_mv_M_orig
2017-12-29,通信,64.59,1.67,0.66,north_hold_mv_M_orig
2018-01-31,通信,57.57,1.29,0.6356,north_hold_mv_M_orig
2018-02-28,通信,56.87,1.35,0.6404,north_hold_mv_M_orig
2018-03-30,通信,54.2,1.31,0.5775,north_hold_mv_M_orig
2018-04-27,通信,51.94,1.23,0.5741,north_hold_mv_M_orig
2018-05-31,通信,54.13,1.07,0.6211,north_hold_mv_M_orig
2018-06-29,通信,45.87,0.92,0.6227,north_hold_mv_M_orig
2018-07-31,通信,50.63,0.98,0.6384,north_hold_mv_M_orig
2018-08-31,通信,54.46,1.11,0.6736,north_hold_mv_M_orig
2018-09-28,通信,49.88,0.95,0.6385,north_hold_mv_M_orig
2018-10-31,通信,49.27,1.13,0.706,north_hold_mv_M_orig
2018-11-30,通信,59.65,1.24,0.8012,north_hold_mv_M_orig
2018-12-28,通信,57.94,1.24,0.7719,north_hold_mv_M_orig
2019-01-31,通信,70.04,1.25,0.9375,north_hold_mv_M_orig
2019-02-28,通信,104.24,1.48,1.0798,north_hold_mv_M_orig
2019-03-29,通信,109.43,1.4,1.0615,north_hold_mv_M_orig
2019-04-30,通信,104.12,1.3,1.0256,north_hold_mv_M_orig
2019-05-31,通信,86.32,1.23,0.9291,north_hold_mv_M_orig
2019-06-28,通信,100.41,1.25,1.0405,north_hold_mv_M_orig
2019-07-31,通信,120.41,1.47,1.3974,north_hold_mv_M_orig
2019-08-30,通信,107.7,1.27,1.2848,north_hold_mv_M_orig
2019-09-30,通信,127.0,1.41,1.4063,north_hold_mv_M_orig
2019-10-31,通信,130.15,1.37,1.4316,north_hold_mv_M_orig
2019-11-29,通信,139.66,1.43,1.564,north_hold_mv_M_orig
2019-12-31,通信,183.5,1.63,1.8623,north_hold_mv_M_orig
2020-01-23,通信,211.96,1.89,2.0747,north_hold_mv_M_orig
2020-02-28,通信,215.89,1.93,1.9256,north_hold_mv_M_orig
2020-03-31,通信,183.21,1.85,1.7905,north_hold_mv_M_orig
2020-04-30,通信,205.67,1.82,1.9442,north_hold_mv_M_orig
2020-05-29,通信,203.28,1.7,2.0413,north_hold_mv_M_orig
2020-06-30,通信,256.46,1.85,2.324,north_hold_mv_M_orig
2020-07-31,通信,289.5,1.79,2.4663,north_hold_mv_M_orig
2020-08-31,通信,299.44,1.79,2.5316,north_hold_mv_M_orig
2020-09-30,通信,259.76,1.66,2.4336,north_hold_mv_M_orig
2020-10-30,通信,231.24,1.44,2.246,north_hold_mv_M_orig
2020-11-30,通信,220.58,1.27,2.0091,north_hold_mv_M_orig
2020-12-31,通信,215.12,1.12,2.0432,north_hold_mv_M_orig
2021-01-29,通信,199.85,0.99,2.008,north_hold_mv_M_orig
2021-02-26,通信,198.07,0.98,1.9416,north_hold_mv_M_orig
2021-03-31,通信,193.67,1.0,1.988,north_hold_mv_M_orig
2021-04-30,通信,185.46,0.92,1.9826,north_hold_mv_M_orig
2021-05-31,通信,200.23,0.92,2.0326,north_hold_mv_M_orig
2021-06-30,通信,212.35,0.96,2.0507,north_hold_mv_M_orig
2021-07-30,通信,237.88,1.16,2.1604,north_hold_mv_M_orig
2021-08-31,通信,233.69,1.13,2.1305,north_hold_mv_M_orig
2021-09-30,通信,208.85,0.98,1.9885,north_hold_mv_M_orig
2021-10-29,通信,225.85,1.03,2.1186,north_hold_mv_M_orig
2021-11-30,通信,269.21,1.23,2.2832,north_hold_mv_M_orig
2021-12-31,通信,296.53,1.28,2.1007,north_hold_mv_M_orig
2022-01-28,通信,247.25,1.17,1.8868,north_hold_mv_M_orig
2022-02-28,通信,266.01,1.25,1.9414,north_hold_mv_M_orig
2022-03-31,通信,220.05,1.17,1.7932,north_hold_mv_M_orig
2022-04-29,通信,194.25,1.09,1.8062,north_hold_mv_M_orig
2022-05-31,通信,207.2,1.1,1.823,north_hold_mv_M_orig
2022-06-30,通信,238.37,1.08,1.937,north_hold_mv_M_orig
2022-07-29,通信,251.22,1.22,1.971,north_hold_mv_M_orig
2022-08-31,通信,243.44,1.21,1.8664,north_hold_mv_M_orig
2022-09-30,通信,227.07,1.21,1.9172,north_hold_mv_M_orig
2022-10-31,通信,248.0,1.47,1.9677,north_hold_mv_M_orig
2022-11-30,通信,237.94,1.26,1.8087,north_hold_mv_M_orig
2022-12-30,通信,187.74,0.96,1.8699,north_hold_mv_M_orig
2023-01-31,通信,211.59,0.95,1.8744,north_hold_mv_M_orig
2023-02-28,通信,227.88,1.04,1.8677,north_hold_mv_M_orig
2023-03-31,通信,242.09,1.1,1.8241,north_hold_mv_M_orig
2023-04-28,通信,234.63,1.06,1.74,north_hold_mv_M_orig
2023-05-31,通信,245.95,1.18,1.8225,north_hold_mv_M_orig
2023-06-30,通信,281.06,1.29,1.9095,north_hold_mv_M_orig
2023-07-31,通信,323.56,1.4,2.3415,north_hold_mv_M_orig
2023-08-31,通信,301.9,1.44,2.2576,north_hold_mv_M_orig
2023-09-28,通信,293.37,1.45,2.1689,north_hold_mv_M_orig
2023-10-31,通信,255.98,1.35,2.0572,north_hold_mv_M_orig
2023-11-30,通信,256.65,1.37,2.0377,north_hold_mv_M_orig
2023-12-29,通信,259.97,1.42,2.0451,north_hold_mv_M_orig
2024-01-31,通信,242.28,1.46,2.2052,north_hold_mv_M_orig
2024-02-29,通信,302.94,1.59,2.3413,north_hold_mv_M_orig
2024-03-29,通信,324.28,1.66,2.4186,north_hold_mv_M_orig
2024-04-30,通信,336.97,1.66,2.4817,north_hold_mv_M_orig
2024-05-31,通信,308.25,1.53,2.3946,north_hold_mv_M_orig
2024-06-28,通信,407.32,2.09,3.0642,north_hold_mv_M_orig
2024-07-31,通信,360.95,1.89,2.763,north_hold_mv_M_orig
2024-08-30,通信,360.95,1.89,2.763,north_hold_mv_M_orig
2024-09-30,通信,426.86,1.86,2.8047,north_hold_mv_M_orig
2017-01-26,钢铁,10.6,0.93,0.1442,north_hold_mv_M_orig
2017-02-28,钢铁,12.21,0.91,0.1591,north_hold_mv_M_orig
2017-03-31,钢铁,11.08,0.75,0.151,north_hold_mv_M_orig
2017-04-28,钢铁,9.37,0.59,0.1296,north_hold_mv_M_orig
2017-05-31,钢铁,11.28,0.6,0.167,north_hold_mv_M_orig
2017-06-30,钢铁,12.65,0.55,0.1773,north_hold_mv_M_orig
2017-07-31,钢铁,18.25,0.74,0.2211,north_hold_mv_M_orig
2017-08-31,钢铁,19.3,0.7,0.2177,north_hold_mv_M_orig
2017-09-29,钢铁,17.48,0.58,0.206,north_hold_mv_M_orig
2017-10-31,钢铁,22.16,0.63,0.2679,north_hold_mv_M_orig
2017-11-30,钢铁,33.53,0.93,0.372,north_hold_mv_M_orig
2017-12-29,钢铁,31.9,0.83,0.3729,north_hold_mv_M_orig
2018-01-31,钢铁,43.94,0.99,0.4956,north_hold_mv_M_orig
2018-02-28,钢铁,42.44,1.01,0.487,north_hold_mv_M_orig
2018-03-30,钢铁,32.83,0.8,0.431,north_hold_mv_M_orig
2018-04-27,钢铁,46.79,1.12,0.6118,north_hold_mv_M_orig
2018-05-31,钢铁,44.42,0.89,0.6139,north_hold_mv_M_orig
2018-06-29,钢铁,49.26,0.99,0.7052,north_hold_mv_M_orig
2018-07-31,钢铁,77.46,1.5,0.9767,north_hold_mv_M_orig
2018-08-31,钢铁,80.51,1.63,1.0953,north_hold_mv_M_orig
2018-09-28,钢铁,82.59,1.57,1.1102,north_hold_mv_M_orig
2018-10-31,钢铁,82.42,1.88,1.1635,north_hold_mv_M_orig
2018-11-30,钢铁,64.28,1.34,1.0127,north_hold_mv_M_orig
2018-12-28,钢铁,60.02,1.28,0.9806,north_hold_mv_M_orig
2019-01-31,钢铁,70.51,1.25,1.1169,north_hold_mv_M_orig
2019-02-28,钢铁,82.5,1.17,1.1428,north_hold_mv_M_orig
2019-03-29,钢铁,74.11,0.95,1.0068,north_hold_mv_M_orig
2019-04-30,钢铁,61.41,0.77,0.8726,north_hold_mv_M_orig
2019-05-31,钢铁,52.0,0.74,0.7932,north_hold_mv_M_orig
2019-06-28,钢铁,57.91,0.72,0.8827,north_hold_mv_M_orig
2019-07-31,钢铁,54.6,0.67,0.8672,north_hold_mv_M_orig
2019-08-30,钢铁,45.74,0.54,0.7759,north_hold_mv_M_orig
2019-09-30,钢铁,51.04,0.57,0.8685,north_hold_mv_M_orig
2019-10-31,钢铁,51.01,0.54,0.8743,north_hold_mv_M_orig
2019-11-29,钢铁,62.23,0.64,1.0522,north_hold_mv_M_orig
2019-12-31,钢铁,80.86,0.72,1.2109,north_hold_mv_M_orig
2020-01-23,钢铁,75.33,0.68,1.2006,north_hold_mv_M_orig
2020-02-28,钢铁,64.67,0.58,1.0816,north_hold_mv_M_orig
2020-03-31,钢铁,56.58,0.57,0.9736,north_hold_mv_M_orig
2020-04-30,钢铁,59.27,0.53,0.9938,north_hold_mv_M_orig
2020-05-29,钢铁,63.16,0.53,1.058,north_hold_mv_M_orig
2020-06-30,钢铁,70.79,0.51,1.1673,north_hold_mv_M_orig
2020-07-31,钢铁,87.6,0.54,1.3571,north_hold_mv_M_orig
2020-08-31,钢铁,90.27,0.54,1.3591,north_hold_mv_M_orig
2020-09-30,钢铁,95.64,0.61,1.4959,north_hold_mv_M_orig
2020-10-30,钢铁,105.09,0.65,1.6133,north_hold_mv_M_orig
2020-11-30,钢铁,151.16,0.87,2.0707,north_hold_mv_M_orig
2020-12-31,钢铁,160.23,0.82,2.1984,north_hold_mv_M_orig
2021-01-29,钢铁,168.47,0.82,2.313,north_hold_mv_M_orig
2021-02-26,钢铁,201.64,0.99,2.5228,north_hold_mv_M_orig
2021-03-31,钢铁,230.76,1.18,2.6805,north_hold_mv_M_orig
2021-04-30,钢铁,286.9,1.39,3.0626,north_hold_mv_M_orig
2021-05-31,钢铁,270.62,1.22,2.8923,north_hold_mv_M_orig
2021-06-30,钢铁,271.87,1.21,2.9192,north_hold_mv_M_orig
2021-07-30,钢铁,334.82,1.6,3.085,north_hold_mv_M_orig
2021-08-31,钢铁,423.9,2.0,3.2178,north_hold_mv_M_orig
2021-09-30,钢铁,312.19,1.44,2.7256,north_hold_mv_M_orig
2021-10-29,钢铁,261.65,1.17,2.593,north_hold_mv_M_orig
2021-11-30,钢铁,247.55,1.11,2.4804,north_hold_mv_M_orig
2021-12-31,钢铁,273.36,1.17,2.6777,north_hold_mv_M_orig
2022-01-28,钢铁,260.79,1.22,2.7148,north_hold_mv_M_orig
2022-02-28,钢铁,276.86,1.29,2.6837,north_hold_mv_M_orig
2022-03-31,钢铁,238.26,1.25,2.5283,north_hold_mv_M_orig
2022-04-29,钢铁,197.64,1.09,2.2697,north_hold_mv_M_orig
2022-05-31,钢铁,184.88,0.97,2.0427,north_hold_mv_M_orig
2022-06-30,钢铁,173.98,0.78,1.9084,north_hold_mv_M_orig
2022-07-29,钢铁,168.79,0.81,1.8409,north_hold_mv_M_orig
2022-08-31,钢铁,148.57,0.73,1.7266,north_hold_mv_M_orig
2022-09-30,钢铁,140.32,0.74,1.6343,north_hold_mv_M_orig
2022-10-31,钢铁,127.43,0.75,1.5334,north_hold_mv_M_orig
2022-11-30,钢铁,171.17,0.89,1.8708,north_hold_mv_M_orig
2022-12-30,钢铁,153.37,0.78,1.8722,north_hold_mv_M_orig
2023-01-31,钢铁,188.56,0.84,2.1388,north_hold_mv_M_orig
2023-02-28,钢铁,217.67,0.99,2.342,north_hold_mv_M_orig
2023-03-31,钢铁,184.91,0.84,2.1344,north_hold_mv_M_orig
2023-04-28,钢铁,185.21,0.84,2.1853,north_hold_mv_M_orig
2023-05-31,钢铁,155.53,0.75,1.9315,north_hold_mv_M_orig
2023-06-30,钢铁,149.96,0.69,1.8689,north_hold_mv_M_orig
2023-07-31,钢铁,188.97,0.81,2.1444,north_hold_mv_M_orig
2023-08-31,钢铁,171.11,0.81,2.0998,north_hold_mv_M_orig
2023-09-28,钢铁,165.04,0.81,1.9821,north_hold_mv_M_orig
2023-10-31,钢铁,160.74,0.84,1.9363,north_hold_mv_M_orig
2023-11-30,钢铁,152.74,0.81,1.8791,north_hold_mv_M_orig
2023-12-29,钢铁,154.57,0.83,1.9368,north_hold_mv_M_orig
2024-01-31,钢铁,149.67,0.89,1.9833,north_hold_mv_M_orig
2024-02-29,钢铁,168.77,0.87,2.0957,north_hold_mv_M_orig
2024-03-29,钢铁,156.96,0.79,1.946,north_hold_mv_M_orig
2024-04-30,钢铁,160.12,0.78,1.9391,north_hold_mv_M_orig
2024-05-31,钢铁,158.11,0.77,1.9461,north_hold_mv_M_orig
2024-06-28,钢铁,139.96,0.72,1.9047,north_hold_mv_M_orig
2024-07-31,钢铁,139.35,0.73,1.8898,north_hold_mv_M_orig
2024-08-30,钢铁,139.35,0.73,1.8898,north_hold_mv_M_orig
2024-09-30,钢铁,145.42,0.63,1.7618,north_hold_mv_M_orig
2017-01-26,银行,85.56,8.39,0.1552,north_hold_mv_M_orig
2017-02-28,银行,113.73,9.51,0.2017,north_hold_mv_M_orig
2017-03-31,银行,99.29,7.53,0.1754,north_hold_mv_M_orig
2017-04-28,银行,87.99,6.27,0.159,north_hold_mv_M_orig
2017-05-31,银行,111.63,6.55,0.1904,north_hold_mv_M_orig
2017-06-30,银行,127.11,6.07,0.2152,north_hold_mv_M_orig
2017-07-31,银行,157.84,6.92,0.2533,north_hold_mv_M_orig
2017-08-31,银行,187.14,7.32,0.289,north_hold_mv_M_orig
2017-09-29,银行,174.44,6.29,0.2715,north_hold_mv_M_orig
2017-10-31,银行,182.78,5.67,0.2835,north_hold_mv_M_orig
2017-11-30,银行,213.63,6.42,0.3257,north_hold_mv_M_orig
2017-12-29,银行,211.46,5.94,0.3202,north_hold_mv_M_orig
2018-01-31,银行,276.22,6.62,0.363,north_hold_mv_M_orig
2018-02-28,银行,217.97,5.57,0.3118,north_hold_mv_M_orig
2018-03-30,银行,198.08,5.24,0.3034,north_hold_mv_M_orig
2018-04-27,银行,224.0,5.8,0.3487,north_hold_mv_M_orig
2018-05-31,银行,237.63,5.17,0.385,north_hold_mv_M_orig
2018-06-29,银行,208.22,4.63,0.3596,north_hold_mv_M_orig
2018-07-31,银行,273.45,5.8,0.4523,north_hold_mv_M_orig
2018-08-31,银行,303.8,6.74,0.5102,north_hold_mv_M_orig
2018-09-28,银行,340.02,6.98,0.5395,north_hold_mv_M_orig
2018-10-31,银行,345.43,8.55,0.5532,north_hold_mv_M_orig
2018-11-30,银行,375.59,8.54,0.6292,north_hold_mv_M_orig
2018-12-28,银行,361.03,8.52,0.6246,north_hold_mv_M_orig
2019-01-31,银行,482.38,9.31,0.7792,north_hold_mv_M_orig
2019-02-28,银行,572.04,8.77,0.8779,north_hold_mv_M_orig
2019-03-29,银行,579.65,7.99,0.8963,north_hold_mv_M_orig
2019-04-30,银行,631.84,8.46,0.9457,north_hold_mv_M_orig
2019-05-31,银行,541.91,8.32,0.8454,north_hold_mv_M_orig
2019-06-28,银行,633.0,8.44,0.9646,north_hold_mv_M_orig
2019-07-31,银行,684.03,8.87,1.0521,north_hold_mv_M_orig
2019-08-30,银行,635.41,7.94,1.022,north_hold_mv_M_orig
2019-09-30,银行,794.76,9.31,1.2325,north_hold_mv_M_orig
2019-10-31,银行,862.15,9.55,1.2669,north_hold_mv_M_orig
2019-11-29,银行,879.22,9.45,1.3,north_hold_mv_M_orig
2019-12-31,银行,998.49,9.32,1.4284,north_hold_mv_M_orig
2020-01-23,银行,933.98,8.78,1.3866,north_hold_mv_M_orig
2020-02-28,银行,832.72,7.91,1.3073,north_hold_mv_M_orig
2020-03-31,银行,752.33,8.09,1.2278,north_hold_mv_M_orig
2020-04-30,银行,831.11,7.77,1.3153,north_hold_mv_M_orig
2020-05-29,银行,794.78,7.07,1.2801,north_hold_mv_M_orig
2020-06-30,银行,770.33,5.91,1.2512,north_hold_mv_M_orig
2020-07-31,银行,819.56,5.37,1.338,north_hold_mv_M_orig
2020-08-31,银行,916.4,5.76,1.4533,north_hold_mv_M_orig
2020-09-30,银行,858.87,5.8,1.4015,north_hold_mv_M_orig
2020-10-30,银行,983.74,6.38,1.5573,north_hold_mv_M_orig
2020-11-30,银行,,6.94,1.6967,north_hold_mv_M_orig
2020-12-31,银行,,6.19,1.7391,north_hold_mv_M_orig
2021-01-29,银行,,7.13,2.0145,north_hold_mv_M_orig
2021-02-26,银行,,7.29,1.9917,north_hold_mv_M_orig
2021-03-31,银行,,8.25,2.1112,north_hold_mv_M_orig
2021-04-30,银行,,8.03,2.2423,north_hold_mv_M_orig
2021-05-31,银行,,8.42,2.4368,north_hold_mv_M_orig
2021-06-30,银行,,7.79,2.4034,north_hold_mv_M_orig
2021-07-30,银行,,6.91,2.2026,north_hold_mv_M_orig
2021-08-31,银行,,7.25,2.273,north_hold_mv_M_orig
2021-09-30,银行,,7.02,2.2338,north_hold_mv_M_orig
2021-10-29,银行,,7.41,2.3833,north_hold_mv_M_orig
2021-11-30,银行,,6.73,2.2195,north_hold_mv_M_orig
2021-12-31,银行,,6.67,2.3071,north_hold_mv_M_orig
2022-01-28,银行,,8.12,2.5208,north_hold_mv_M_orig
2022-02-28,银行,,8.34,2.5904,north_hold_mv_M_orig
2022-03-31,银行,,8.98,2.4585,north_hold_mv_M_orig
2022-04-29,银行,,8.72,2.3118,north_hold_mv_M_orig
2022-05-31,银行,,8.25,2.3563,north_hold_mv_M_orig
2022-06-30,银行,,7.71,2.5303,north_hold_mv_M_orig
2022-07-29,银行,,6.84,2.2811,north_hold_mv_M_orig
2022-08-31,银行,,6.77,2.207,north_hold_mv_M_orig
2022-09-30,银行,,6.91,2.1108,north_hold_mv_M_orig
2022-10-31,银行,984.86,6.22,1.8165,north_hold_mv_M_orig
2022-11-30,银行,,7.16,2.1632,north_hold_mv_M_orig
2022-12-30,银行,,7.38,2.2569,north_hold_mv_M_orig
2023-01-31,银行,,7.3,2.4969,north_hold_mv_M_orig
2023-02-28,银行,,6.93,2.3822,north_hold_mv_M_orig
2023-03-31,银行,,6.39,2.1775,north_hold_mv_M_orig
2023-04-28,银行,,6.5,2.0905,north_hold_mv_M_orig
2023-05-31,银行,,6.66,2.0135,north_hold_mv_M_orig
2023-06-30,银行,,6.33,1.9486,north_hold_mv_M_orig
2023-07-31,银行,,6.67,2.1034,north_hold_mv_M_orig
2023-08-31,银行,,6.19,1.8666,north_hold_mv_M_orig
2023-09-28,银行,,6.75,1.9098,north_hold_mv_M_orig
2023-10-31,银行,,6.67,1.8091,north_hold_mv_M_orig
2023-11-30,银行,,6.31,1.7006,north_hold_mv_M_orig
2023-12-29,银行,,6.11,1.6187,north_hold_mv_M_orig
2024-01-31,银行,,7.52,1.6974,north_hold_mv_M_orig
2024-02-29,银行,,7.53,1.8665,north_hold_mv_M_orig
2024-03-29,银行,,7.61,1.9411,north_hold_mv_M_orig
2024-04-30,银行,,8.0,2.028,north_hold_mv_M_orig
2024-05-31,银行,,8.5,2.1163,north_hold_mv_M_orig
2024-06-28,银行,,8.74,2.0776,north_hold_mv_M_orig
2024-07-31,银行,,9.07,2.1185,north_hold_mv_M_orig
2024-08-30,银行,,9.07,2.1185,north_hold_mv_M_orig
2024-09-30,银行,,8.98,2.3488,north_hold_mv_M_orig
2017-01-26,非银行金融,108.75,9.81,0.3965,north_hold_mv_M_orig
2017-02-28,非银行金融,158.74,12.23,0.5695,north_hold_mv_M_orig
2017-03-31,非银行金融,169.18,11.76,0.6221,north_hold_mv_M_orig
2017-04-28,非银行金融,186.5,12.0,0.6822,north_hold_mv_M_orig
2017-05-31,非银行金融,238.71,12.87,0.8284,north_hold_mv_M_orig
2017-06-30,非银行金融,289.25,12.74,0.9771,north_hold_mv_M_orig
2017-07-31,非银行金融,302.93,12.46,0.9792,north_hold_mv_M_orig
2017-08-31,非银行金融,354.7,13.09,1.0693,north_hold_mv_M_orig
2017-09-29,非银行金融,346.27,11.77,1.0767,north_hold_mv_M_orig
2017-10-31,非银行金融,371.02,10.82,1.0922,north_hold_mv_M_orig
2017-11-30,非银行金融,388.54,11.05,1.1315,north_hold_mv_M_orig
2017-12-29,非银行金融,368.98,9.83,1.0891,north_hold_mv_M_orig
2018-01-31,非银行金融,425.36,9.81,1.2046,north_hold_mv_M_orig
2018-02-28,非银行金融,360.02,8.8,1.0829,north_hold_mv_M_orig
2018-03-30,非银行金融,337.66,8.48,1.0476,north_hold_mv_M_orig
2018-04-27,非银行金融,351.74,8.66,1.13,north_hold_mv_M_orig
2018-05-31,非银行金融,370.46,7.62,1.2155,north_hold_mv_M_orig
2018-06-29,非银行金融,388.28,8.06,1.3455,north_hold_mv_M_orig
2018-07-31,非银行金融,451.01,9.03,1.5121,north_hold_mv_M_orig
2018-08-31,非银行金融,481.41,10.11,1.6821,north_hold_mv_M_orig
2018-09-28,非银行金融,516.96,10.11,1.7366,north_hold_mv_M_orig
2018-10-31,非银行金融,486.77,11.47,1.6589,north_hold_mv_M_orig
2018-11-30,非银行金融,527.83,11.34,1.7848,north_hold_mv_M_orig
2018-12-28,非银行金融,481.81,10.66,1.7614,north_hold_mv_M_orig
2019-01-31,非银行金融,577.35,10.57,1.9504,north_hold_mv_M_orig
2019-02-28,非银行金融,729.24,10.62,1.9649,north_hold_mv_M_orig
2019-03-29,非银行金融,820.65,10.73,2.0808,north_hold_mv_M_orig
2019-04-30,非银行金融,854.46,10.86,2.1491,north_hold_mv_M_orig
2019-05-31,非银行金融,770.63,11.17,2.1255,north_hold_mv_M_orig
2019-06-28,非银行金融,910.67,11.53,2.2739,north_hold_mv_M_orig
2019-07-31,非银行金融,875.57,10.82,2.1619,north_hold_mv_M_orig
2019-08-30,非银行金融,831.33,9.89,2.1188,north_hold_mv_M_orig
2019-09-30,非银行金融,878.23,9.84,2.2488,north_hold_mv_M_orig
2019-10-31,非银行金融,915.6,9.74,2.2678,north_hold_mv_M_orig
2019-11-29,非银行金融,899.95,9.28,2.2833,north_hold_mv_M_orig
2019-12-31,非银行金融,,9.48,2.4546,north_hold_mv_M_orig
2020-01-23,非银行金融,,9.17,2.3941,north_hold_mv_M_orig
2020-02-28,非银行金融,939.49,8.54,2.3323,north_hold_mv_M_orig
2020-03-31,非银行金融,787.79,8.07,2.1215,north_hold_mv_M_orig
2020-04-30,非银行金融,849.78,7.61,2.1891,north_hold_mv_M_orig
2020-05-29,非银行金融,810.62,6.89,2.1945,north_hold_mv_M_orig
2020-06-30,非银行金融,893.91,6.53,2.2546,north_hold_mv_M_orig
2020-07-31,非银行金融,,6.87,2.2535,north_hold_mv_M_orig
2020-08-31,非银行金融,,6.69,2.1775,north_hold_mv_M_orig
2020-09-30,非银行金融,,6.69,2.069,north_hold_mv_M_orig
2020-10-30,非银行金融,,6.5,2.1069,north_hold_mv_M_orig
2020-11-30,非银行金融,,6.98,2.3269,north_hold_mv_M_orig
2020-12-31,非银行金融,,6.31,2.4273,north_hold_mv_M_orig
2021-01-29,非银行金融,,5.67,2.4878,north_hold_mv_M_orig
2021-02-26,非银行金融,,5.96,2.5858,north_hold_mv_M_orig
2021-03-31,非银行金融,,5.89,2.5677,north_hold_mv_M_orig
2021-04-30,非银行金融,,5.34,2.5547,north_hold_mv_M_orig
2021-05-31,非银行金融,,5.3,2.5524,north_hold_mv_M_orig
2021-06-30,非银行金融,,4.74,2.3955,north_hold_mv_M_orig
2021-07-30,非银行金融,893.31,4.39,2.3078,north_hold_mv_M_orig
2021-08-31,非银行金融,900.96,4.37,2.1798,north_hold_mv_M_orig
