date,market_return
2021-03-02,-0.012761830666907725
2021-03-03,0.019175606178827076
2021-03-04,-0.0314563491426646
2021-03-05,-0.003391592086042672
2021-03-08,-0.03472891728005101
2021-03-09,-0.021461549615330644
2021-03-10,0.006560592222159656
2021-03-11,0.02490270978439768
2021-03-12,0.0035417777676896023
2021-03-15,-0.02153640620221764
2021-03-16,0.008701800466805576
2021-03-17,0.004231968169863265
2021-03-18,0.00802021918625817
2021-03-19,-0.02619281876987034
2021-03-22,0.009998081320955476
2021-03-23,-0.00947294050089853
2021-03-24,-0.016082380783103423
2021-03-25,-0.0004744470092258313
2021-03-26,0.022662431669194794
2021-03-29,0.0017640765814159742
2021-03-30,0.009481466886464451
2021-03-31,-0.00910124936770429
2021-04-01,0.012363637170378805
2021-04-02,0.009935886849920639
2021-04-06,-0.004110213335050017
2021-04-07,-0.007119954552438523
2021-04-08,0.0016587434617589825
2021-04-09,-0.015036788600527706
2021-04-12,-0.01739535865064379
2021-04-13,-0.001637533568569105
2021-04-14,0.008296974773768229
2021-04-15,-0.006355383424648142
2021-04-16,0.003476882208779175
2021-04-19,0.024331653954383636
2021-04-20,-0.0007177291443816181
2021-04-21,0.0030254563246623345
2021-04-22,-0.0018634782061758282
2021-04-23,0.009079915315508336
2021-04-26,-0.011336136357502635
2021-04-27,0.0026160487439903513
2021-04-28,0.00564237107823673
2021-04-29,0.008776123324974128
2021-04-30,-0.007877394876992128
2021-05-06,-0.012172291186728357
2021-05-07,-0.012857162728503457
2021-05-10,-0.0007267137114067568
2021-05-11,0.006136800935498066
2021-05-12,0.004277990336367665
2021-05-13,-0.010223770093499618
2021-05-14,0.023556362342618486
2021-05-17,0.014557066511751815
2021-05-18,0.0005045337351294865
2021-05-19,-0.00295498807897987
2021-05-20,0.002733808276131011
2021-05-21,-0.010077043628620386
2021-05-24,0.0041758045828166335
2021-05-25,0.03159494432011889
2021-05-26,0.0003976137534085211
2021-05-27,0.0033154576932754587
2021-05-28,-0.0032116058480700094
2021-05-31,0.0019697097319522072
2021-06-01,0.0018962896029717236
2021-06-02,-0.009679764032280547
2021-06-03,-0.006557329511058474
2021-06-04,0.005136105355265652
2021-06-07,-0.0008803210857621924
2021-06-08,-0.008623307243514677
2021-06-09,0.0008281161170626827
2021-06-10,0.006687126713897484
2021-06-11,-0.008870985625801353
2021-06-15,-0.011128536875684714
2021-06-16,-0.016658822310714805
2021-06-17,0.004212486631951284
2021-06-18,0.00011237006880038258
2021-06-21,-0.002367541637761428
2021-06-22,0.0062417474323259725
2021-06-23,0.004926731764615555
2021-06-24,0.0016668629472258445
2021-06-25,0.0162907344486507
2021-06-28,0.0022503952504753233
2021-06-29,-0.011656262917097315
2021-06-30,0.00645336919854933
2021-07-01,0.001076408090977754
2021-07-02,-0.028404691834707174
2021-07-05,0.0009201126083060451
2021-07-06,-0.0005285508704603314
2021-07-07,0.011289479147614578
2021-07-08,-0.010161152150109265
2021-07-09,-0.003698811101625621
2021-07-12,0.012481210681401178
2021-07-13,0.0018295018022451703
2021-07-14,-0.01147667496334337
2021-07-15,0.013452008247983427
2021-07-16,-0.011004622260093577
2021-07-19,0.0036747076076621976
2021-07-20,-0.0008801026382251331
2021-07-21,0.006860195826023707
2021-07-22,0.0014986072821943086
2021-07-23,-0.012136357425766464
2021-07-26,-0.03221101384292413
2021-07-27,-0.03532496199723101
2021-07-28,0.001929908637886113
2021-07-29,0.018861953197770287
2021-07-30,-0.008062450732170823
2021-08-02,0.025475406759208896
2021-08-03,0.00014640021273937265
2021-08-04,0.008995840536335953
2021-08-05,-0.006061161257808201
2021-08-06,-0.005477350147978122
2021-08-09,0.013003588066210048
2021-08-10,0.011550411350758738
2021-08-11,-0.00551389727210061
2021-08-12,-0.008372252923360746
2021-08-13,-0.0055029296243706005
2021-08-16,-0.0009937963999026023
2021-08-17,-0.0209801217858262
2021-08-18,0.011749071826426594
2021-08-19,-0.006558528084778303
2021-08-20,-0.019100974357090683
2021-08-23,0.013966588330393215
2021-08-24,0.01085883428577672
2021-08-25,0.001997999259551797
2021-08-26,-0.019711045615277367
2021-08-27,0.005296953142419181
2021-08-30,-0.0028532994514468557
2021-08-31,-0.0015915166866901087
2021-09-01,0.013286305240880925
2021-09-02,-9.734141497186322e-06
2021-09-03,-0.005411105855855691
2021-09-06,0.018720345209675582
2021-09-07,0.011979424395297755
2021-09-08,-0.004145344922059424
2021-09-09,-0.0004261954086340891
2021-09-10,0.008754222046045701
2021-09-13,-0.004360627206993817
2021-09-14,-0.014924514687479462
2021-09-15,-0.01013653872720921
2021-09-16,-0.012249228718061889
2021-09-17,0.01003440773669273
2021-09-22,-0.007037298358822497
2021-09-23,0.006517983291396856
2021-09-24,-0.0007763956438022745
2021-09-27,0.005761937640600401
2021-09-28,0.001324115304933482
2021-09-29,-0.010217374567654813
2021-09-30,0.0067138979580601
2021-10-08,0.013060687008045635
2021-10-11,0.00126794623440607
2021-10-12,-0.010606334219022684
2021-10-13,0.011522088299058542
2021-10-14,-0.005363565973211748
2021-10-15,0.0037642571026614835
2021-10-18,-0.011624460646485368
2021-10-19,0.00983592002691891
2021-10-20,-0.0025470861331388095
2021-10-21,0.0036314316981076455
2021-10-22,0.006434598137230019
2021-10-25,0.00399177341552015
2021-10-26,-0.003298528463617112
2021-10-27,-0.013083359378891268
2021-10-28,-0.006946765608765504
2021-10-29,0.009175747069676055
2021-11-01,-0.003684222245405211
2021-11-02,-0.010395148933224019
2021-11-03,-0.003870743234644869
2021-11-04,0.00987946369799042
2021-11-05,-0.005421544321336902
2021-11-08,0.0012047260234906432
2021-11-09,-0.0002960080170300028
2021-11-10,-0.005271971841551926
2021-11-11,0.016066647411402846
2021-11-12,-0.002098127834286867
2021-11-15,-0.001226828981549688
2021-11-16,0.00019312311704200447
2021-11-17,0.0004983903780553245
2021-11-18,-0.009852296300444485
2021-11-19,0.010839837825161291
2021-11-22,0.004568760183290443
2021-11-23,0.00019271643040386088
2021-11-24,0.0006741231336522269
2021-11-25,-0.0041117971620519
2021-11-26,-0.0074166308855802
2021-11-29,-0.0017907970090903502
2021-11-30,-0.0039982083607221774
2021-12-01,0.0024472136532378563
2021-12-02,0.0025417792578672493
2021-12-03,0.009236613350910972
2021-12-06,-0.001713236078018543
2021-12-07,0.006025523048393211
2021-12-08,0.014999345299969935
2021-12-09,0.01656554501626495
2021-12-10,-0.00464153148466373
2021-12-13,0.00567415133322724
2021-12-14,-0.0067086422172292215
2021-12-15,-0.008673038153411139
2021-12-16,0.005759804467493357
2021-12-17,-0.015884102353728058
2021-12-20,-0.01500417810356458
2021-12-21,0.006775546962393353
2021-12-22,0.00019723270567206796
2021-12-23,0.006976257628924287
2021-12-24,-0.005535551693786167
2021-12-27,-0.00041068042193104226
2021-12-28,0.007448300109864636
2021-12-29,-0.014625609497921244
2021-12-30,0.007787581168545277
2021-12-31,0.003832644158118237
2022-01-04,-0.004576172411910662
2022-01-05,-0.010095052726489362
2022-01-06,-0.010247980318974226
2022-01-07,0.0008586344891088338
2022-01-10,0.004494927793682546
2022-01-11,-0.009552264490683582
2022-01-12,0.009964038527454422
2022-01-13,-0.016439646310976275
2022-01-14,-0.008222422407463847
2022-01-17,0.008577702855442348
2022-01-18,0.009664008978544247
2022-01-19,-0.00684945395171177
2022-01-20,0.009022444750399039
2022-01-21,-0.009162395899698916
2022-01-24,0.0015532563228422003
2022-01-25,-0.022622213036657346
2022-01-26,0.007237395299482863
2022-01-27,-0.01961551390847327
2022-01-28,-0.012144155801567469
2022-02-07,0.01540784684248031
2022-02-08,-0.00546320864426908
2022-02-09,0.009392521814212351
2022-02-10,-0.0026221496799407884
2022-02-11,-0.008290590507800566
2022-02-14,-0.010802701519689095
2022-02-15,0.010636647794692866
2022-02-16,0.003888348140068665
2022-02-17,0.0024200142689805304
2022-02-18,0.0047677929986897905
2022-02-21,-0.0036381083926126934
2022-02-22,-0.012981726896759138
2022-02-23,0.01068914905267615
2022-02-24,-0.020273990322182578
2022-02-25,0.009737843806935098
2022-02-28,0.0017976025712198584
2022-03-01,0.008302758622179773
2022-03-02,-0.008893569437681714
2022-03-03,-0.005890970138540341
2022-03-04,-0.012127132613179437
2022-03-07,-0.03194814481826358
2022-03-08,-0.020076031912956815
2022-03-09,-0.009153838417157889
2022-03-10,0.01573252527839486
2022-03-11,0.0031877051760684783
2022-03-14,-0.030596385941814686
2022-03-15,-0.04573815146205973
2022-03-16,0.04324225139138105
2022-03-17,0.019637393977643747
2022-03-18,0.006655999548433877
2022-03-21,-0.0016774413718910752
2022-03-22,-0.000810308969126261
2022-03-23,0.00498729230288375
2022-03-24,-0.005895287600139243
2022-03-25,-0.018049017924162136
2022-03-28,-0.006254027057418177
2022-03-29,-0.0034524084238070074
2022-03-30,0.029015631071011683
2022-03-31,-0.007405116980237492
2022-04-01,0.012684422059904055
2022-04-06,-0.0028803659733809273
2022-04-07,-0.012838494380102428
2022-04-08,0.005147680271206712
2022-04-11,-0.030891940655014438
2022-04-12,0.01948805609503812
2022-04-13,-0.009625828417491822
2022-04-14,0.01252045721745132
2022-04-15,-0.0006730654806922365
2022-04-18,-0.00533878005337729
2022-04-19,-0.007556359898044818
2022-04-20,-0.01550527791265277
2022-04-21,-0.018413850936854104
2022-04-22,0.00435949477330122
2022-04-25,-0.04942057182685222
2022-04-26,-0.008071718128700556
2022-04-27,0.029443121753174983
2022-04-28,0.006564231300539181
2022-04-29,0.024261947639127257
2022-05-05,-0.001501603115948491
2022-05-06,-0.025284260660451197
2022-05-09,-0.00802765032369146
2022-05-10,0.010943312958015206
2022-05-11,0.014427703746380915
2022-05-12,-0.0044469865392342545
2022-05-13,0.007542854544627886
2022-05-16,-0.008038509349721168
2022-05-17,0.012474441669684033
2022-05-18,-0.003491480826723903
2022-05-19,0.0019267733924355213
2022-05-20,0.01950230803172648
2022-05-23,-0.0057920102899750026
2022-05-24,-0.02339137001165492
2022-05-25,0.006068038624715166
2022-05-26,0.0024769666354889086
2022-05-27,0.002067144454134029
2022-05-30,0.006927525632427045
2022-05-31,0.015512390749120364
2022-06-01,-0.0020384612301312943
2022-06-02,0.0015652027053834061
2022-06-06,0.018710239384197136
2022-06-07,0.00313087707043902
2022-06-08,0.009734972255579288
2022-06-09,-0.010459588699231803
2022-06-10,0.015163753057679585
2022-06-13,-0.011710539029829992
2022-06-14,0.007867253573565103
2022-06-15,0.013240709815955487
2022-06-16,-0.006581338612541177
2022-06-17,0.01387815244269186
2022-06-20,0.004963606316054525
2022-06-21,-0.0011239292294292769
2022-06-22,-0.012701922432943324
2022-06-23,0.017153329887934055
2022-06-24,0.011716304838296443
2022-06-27,0.011261470816133157
2022-06-28,0.010407280269742802
2022-06-29,-0.015401256951149023
2022-06-30,0.014396892175863707
2022-07-01,-0.004078674682344241
2022-07-04,0.006562402340206219
2022-07-05,-0.0014439404467536665
2022-07-06,-0.01460473118137795
2022-07-07,0.004408664815026553
2022-07-08,-0.003306557284373235
2022-07-11,-0.016745984956131332
2022-07-12,-0.009414904416271463
2022-07-13,0.0018182646847018091
2022-07-14,0.00014173445063736523
2022-07-15,-0.017016575050932792
2022-07-18,0.010370299374091285
2022-07-19,-0.005415314004905691
2022-07-20,0.0033875492842558863
2022-07-21,-0.011145447945116738
2022-07-22,0.0005137559737735664
2022-07-25,-0.006037892055089422
2022-07-26,0.007912299071265005
2022-07-27,-0.004931752083937924
2022-07-28,0.00015090996745903418
2022-07-29,-0.013150898343229911
2022-08-01,0.004454687306322258
2022-08-02,-0.019494072402407303
2022-08-03,-0.00975124567083141
2022-08-04,0.008498035173755802
2022-08-05,0.01350089101970009
2022-08-08,-0.0021257370647161933
2022-08-09,0.001980702082840846
2022-08-10,-0.011200708362386624
2022-08-11,0.020391936000386357
2022-08-12,-0.000570114605721983
2022-08-15,-0.0013057507816466307
2022-08-16,-0.0018736265371875893
2022-08-17,0.009364080025141996
2022-08-18,-0.008740659678280971
2022-08-19,-0.006943805836588046
2022-08-22,0.007304784607780279
2022-08-23,-0.004858233367727727
2022-08-24,-0.018904408595811772
2022-08-25,0.008284327468061514
2022-08-26,-0.0021121462414384062
2022-08-29,-0.004388265449524531
2022-08-30,-0.0033565793349121797
2022-08-31,0.0007474617765859115
2022-09-01,-0.008605559001796603
2022-09-02,-0.004977175211212326
2022-09-05,-0.0020346638199384426
2022-09-06,0.009178053917262785
2022-09-07,0.0006669825053065015
2022-09-08,-0.004266133791436366
2022-09-09,0.01389497082721114
2022-09-13,0.004232535377875157
2022-09-14,-0.011129707041727888
2022-09-15,-0.00940640174705365
2022-09-16,-0.023450017091624642
2022-09-19,-0.0011906630858030676
2022-09-20,0.0012311608647870287
2022-09-21,-0.007399571011871053
2022-09-22,-0.008809717299443687
2022-09-23,-0.0034431676273807277
2022-09-26,-0.005016543996179346
2022-09-27,0.014496319510634903
2022-09-28,-0.01633617184720071
2022-09-29,-0.00040911954204525536
2022-09-30,-0.00581585210525426
2022-10-10,-0.022063424618870897
2022-10-11,0.0018141131943532063
2022-10-12,0.015188964244232217
2022-10-13,-0.008359127580155779
2022-10-14,0.02392878420072253
2022-10-17,0.0010259286878455676
2022-10-18,-0.0021176099210798993
2022-10-19,-0.016083613991700996
2022-10-20,-0.005721278521691908
2022-10-21,-0.0032048559986613823
2022-10-24,-0.02926068229203127
2022-10-25,-0.0016290921717292406
2022-10-26,0.008118227929659216
2022-10-27,-0.007043638322671297
2022-10-28,-0.02473470625572416
2022-10-31,-0.009212952367183003
2022-11-01,0.03575959142058016
2022-11-02,0.012006004556964989
2022-11-03,-0.008132160129964427
2022-11-04,0.032697746970130614
2022-11-07,0.0021561251766775147
2022-11-08,-0.006879458572942476
2022-11-09,-0.009349602679159519
2022-11-10,-0.007695158650807943
2022-11-11,0.027878156279349087
2022-11-14,0.001472479942726812
2022-11-15,0.01896551810480762
2022-11-16,-0.008169406063560758
2022-11-17,-0.004101278276369302
2022-11-18,-0.0044768013106154525
2022-11-21,-0.008533766824568079
2022-11-22,0.00011827672875641682
2022-11-23,0.001049455817631495
2022-11-24,-0.004430998497507055
2022-11-25,0.005049020069749721
2022-11-28,-0.011264967914943247
2022-11-29,0.030852537193941654
2022-11-30,0.0011989588253098482
2022-12-01,0.010830990051612588
2022-12-02,-0.006116126998761184
2022-12-05,0.01961486021588832
2022-12-06,0.00540224738254369
2022-12-07,-0.0024587987408591916
2022-12-08,0.00018666440112813376
2022-12-09,0.009866791096479144
2022-12-12,-0.011205143497738379
2022-12-13,-0.001963351795129964
2022-12-14,0.0023327783721405204
2022-12-15,-0.0007325622583731484
2022-12-16,0.0005664237130245109
2022-12-19,-0.015428122866997795
2022-12-20,-0.0164910763985201
2022-12-21,0.0003972559747902338
2022-12-22,0.0014331144676684726
2022-12-23,-0.0020357515638571577
2022-12-26,0.003988774100372572
2022-12-27,0.011542976567096463
2022-12-28,-0.004267032661205872
2022-12-29,-0.003762000859460879
2022-12-30,0.0038719883033704328
2023-01-03,0.00420117212531812
2023-01-04,0.0012985161755223462
2023-01-05,0.019427566417087982
2023-01-06,0.003102017745297392
2023-01-09,0.008096382898211019
2023-01-10,0.0010849664186434183
2023-01-11,-0.0018526070251561055
2023-01-12,0.0019546732171065173
2023-01-13,0.014064171128318481
2023-01-16,0.015606581540854814
2023-01-17,-0.00017450609711644471
2023-01-18,-0.0016745212547623067
2023-01-19,0.00622068882263993
2023-01-20,0.006140267738194982
2023-01-30,0.004739489048342094
2023-01-31,-0.010588799539195337
2023-02-01,0.00940022533366447
2023-02-02,-0.0035233878365843463
2023-02-03,-0.009451324782877246
2023-02-06,-0.013220392666958292
2023-02-07,0.001799809091433735
2023-02-08,-0.0044189956435068956
2023-02-09,0.013423333161847628
2023-02-10,-0.005942302764571972
2023-02-13,0.009074887848814717
2023-02-14,0.00041418350438560125
2023-02-15,-0.005210950007794479
2023-02-16,-0.007323951394689221
2023-02-17,-0.014408398354498475
2023-02-20,0.024534001304248543
2023-02-21,0.0026282877305414676
2023-02-22,-0.009025050372149734
2023-02-23,-0.0008045628793293957
2023-02-24,-0.010381157849788436
2023-02-27,-0.004235682449966083
2023-02-28,0.00633414579453162
2023-03-01,0.014125416729256823
2023-03-02,-0.002230174573591648
2023-03-03,0.00311180578597825
2023-03-06,-0.005215066569927429
2023-03-07,-0.014640581812135567
2023-03-08,-0.003641575529102492
2023-03-09,-0.0035341644448412257
2023-03-10,-0.013113746394299963
2023-03-13,0.010473754461405749
2023-03-14,-0.005984604431477081
2023-03-15,0.0005537185826691715
2023-03-16,-0.01197709399428426
2023-03-17,0.004993183174900162
2023-03-20,-0.004986941308815385
2023-03-21,0.010992727484128828
2023-03-22,0.004285002363662915
2023-03-23,0.009913081140029867
2023-03-24,-0.0029818106283606705
2023-03-27,-0.003617689265358992
2023-03-28,-0.003230523110025918
2023-03-29,0.0016575260993538787
2023-03-30,0.00808300949741203
2023-03-31,0.003070427408695009
2023-04-03,0.009785886717201375
2023-04-04,0.0030650025194547403
2023-04-06,-0.0015756846790083712
2023-04-07,0.006502865763162058
2023-04-10,-0.0044789828602225246
2023-04-11,-0.0011362031262920347
2023-04-12,-0.0006976089813736097
2023-04-13,-0.0069092050067462996
2023-04-14,0.005657488589396742
2023-04-17,0.014023660026488916
2023-04-18,0.0030482599873389304
2023-04-19,-0.009003558838567405
2023-04-20,-0.002797802208619249
2023-04-21,-0.019560326876178924
2023-04-24,-0.01238027725861579
2023-04-25,-0.005016040981228764
2023-04-26,-0.0008664621679678186
2023-04-27,0.007371681626258786
2023-04-28,0.010196347248915716
2023-05-04,0.00028822915610282607
2023-05-05,-0.0033173400211615744
2023-05-08,0.01139815718547954
2023-05-09,-0.00856261155246374
2023-05-10,-0.007697829977560855
2023-05-11,-0.0015526651545665349
2023-05-12,-0.013256316236319288
2023-05-15,0.015522775854773574
2023-05-16,-0.005171888819469617
2023-05-17,-0.004534808584795491
2023-05-18,-0.0010340225722917928
2023-05-19,-0.0029144579617028654
2023-05-22,0.006283976867976104
2023-05-23,-0.014143327092897784
2023-05-24,-0.0138236898496219
2023-05-25,-0.002226921944233795
2023-05-26,0.00011725751120716943
2023-05-29,-0.004416960786648327
2023-05-30,0.0009941465983727138
2023-05-31,-0.01021683755528724
2023-06-01,0.0021914979304962223
2023-06-02,0.01443858874115378
2023-06-05,-0.004553406844007846
2023-06-06,-0.009387086560361468
2023-06-07,-0.004942304332621772
2023-06-08,0.008139909680356716
2023-06-09,0.004323322731844437
2023-06-12,0.002014698767634604
2023-06-13,0.005325883737739678
2023-06-14,-0.0002283883955408461
