date,nav,return
2020-04-27,1.915,0.005249343832020914
2020-04-28,1.936,0.010966057441253119
2020-04-29,1.929,-0.003615702479338734
2020-04-30,1.96,0.01607050285121825
2020-05-06,1.962,0.0010204081632652073
2020-05-07,1.96,-0.0010193679918450993
2020-05-08,2.003,0.021938775510204067
2020-05-11,2.016,0.006490264603095319
2020-05-12,2.021,0.0024801587301586103
2020-05-13,2.016,-0.002474022761009387
2020-05-14,1.992,-0.011904761904761862
2020-05-15,1.975,-0.008534136546184734
2020-05-18,1.987,0.006075949367088551
2020-05-19,2.015,0.014091595369904342
2020-05-20,2.015,0.0
2020-05-21,2.026,0.0054590570719601494
2020-05-22,1.98,-0.02270483711747273
2020-05-25,2.007,0.013636363636363669
2020-05-26,2.041,0.016940707523667164
2020-05-27,2.043,0.0009799118079374391
2020-05-28,2.05,0.0034263338228093243
2020-05-29,2.075,0.012195121951219745
2020-06-01,2.107,0.015421686746988073
2020-06-02,2.104,-0.0014238253440911341
2020-06-03,2.097,-0.0033269961977187013
2020-06-04,2.117,0.009537434430138214
2020-06-05,2.133,0.0075578649031649014
2020-06-08,2.134,0.00046882325363339916
2020-06-09,2.156,0.01030927835051565
2020-06-10,2.164,0.0037105751391466324
2020-06-11,2.136,-0.012939001848428888
2020-06-12,2.13,-0.002808988764045006
2020-06-15,2.091,-0.018309859154929442
2020-06-16,2.138,0.02247728359636514
2020-06-17,2.131,-0.003274087932647385
2020-06-18,2.134,0.001407789770061063
2020-06-19,2.168,0.015932521087160367
2020-06-22,2.166,-0.000922509225092405
2020-06-23,2.182,0.007386888273314796
2020-06-24,2.21,0.012832263978001857
2020-06-29,2.221,0.004977375565610842
2020-06-30,2.248,0.012156686177397624
2020-07-01,2.282,0.015124555160142217
2020-07-02,2.307,0.010955302366345343
2020-07-03,2.317,0.004334633723450443
2020-07-06,2.379,0.02675873974967624
2020-07-07,2.396,0.007145859604875904
2020-07-08,2.426,0.01252086811352271
2020-07-09,2.463,0.015251442704039553
2020-07-10,2.449,-0.005684125050751221
2020-07-13,2.529,0.03266639444671293
2020-07-14,2.524,-0.0019770660340054924
2020-07-15,2.518,-0.002377179080824132
2020-07-16,2.429,-0.035345512311358185
2020-07-17,2.476,0.019349526554137464
2020-07-20,2.537,0.02463651050080773
2020-07-21,2.568,0.012219156484036375
2020-07-22,2.595,0.010514018691588856
2020-07-23,2.589,-0.0023121387283238093
2020-07-24,2.457,-0.05098493626882972
2020-07-27,2.479,0.008954008954008996
2020-07-28,2.488,0.003630496167809527
2020-07-29,2.558,0.02813504823151125
2020-07-30,2.557,-0.0003909304143862036
2020-07-31,2.584,0.010559249120062564
2020-08-03,2.64,0.021671826625387025
2020-08-04,2.639,-0.00037878787878797837
2020-08-05,2.673,0.012883668056081987
2020-08-06,2.663,-0.0037411148522260573
2020-08-07,2.64,-0.008636875704092994
2020-08-10,2.652,0.00454545454545463
2020-08-11,2.638,-0.005279034690799489
2020-08-12,2.63,-0.0030326004548900665
2020-08-13,2.654,0.009125475285171047
2020-08-14,2.694,0.015071590052750494
2020-08-17,2.745,0.018930957683741756
2020-08-18,2.768,0.008378870673952488
2020-08-19,2.736,-0.01156069364161838
2020-08-20,2.705,-0.011330409356725246
2020-08-21,2.741,0.013308687615526837
2020-08-24,2.765,0.008755928493250575
2020-08-25,2.771,0.0021699819168172763
2020-08-26,2.738,-0.011909058101768233
2020-08-27,2.777,0.014243973703433221
2020-08-28,2.84,0.022686352178609814
2020-08-31,2.852,0.004225352112676051
2020-09-01,2.884,0.011220196353436185
2020-09-02,2.875,-0.003120665742024964
2020-09-03,2.866,-0.00313043478260866
2020-09-04,2.854,-0.004187020237264472
2020-09-07,2.786,-0.02382620882971276
2020-09-08,2.771,-0.005384063173007991
2020-09-09,2.683,-0.03175748827138225
2020-09-10,2.701,0.006708907938874464
2020-09-11,2.744,0.015920029618659903
2020-09-14,2.768,0.008746355685131046
2020-09-15,2.779,0.0039739884393064084
2020-09-16,2.776,-0.0010795250089961073
2020-09-17,2.781,0.0018011527377523873
2020-09-18,2.814,0.011866235167206085
2020-09-21,2.792,-0.00781805259417212
2020-09-22,2.745,-0.016833810888252088
2020-09-23,2.763,0.006557377049180246
2020-09-24,2.704,-0.021353601158161317
