,CI005001.CI,CI005002.CI,CI005003.CI,CI005004.CI,CI005005.CI,CI005006.CI,CI005007.CI,CI005008.CI,CI005009.CI,CI005010.CI,CI005011.CI,CI005012.CI,CI005013.CI,CI005014.CI,CI005015.CI,CI005016.CI,CI005017.CI,CI005018.CI,CI005019.CI,CI005020.CI,CI005021.CI,CI005022.CI,CI005023.CI,CI005024.CI,CI005025.CI,CI005026.CI,CI005027.CI,CI005028.CI,CI005029.CI,CI005030.CI
date,石油石化,煤炭,有色金属,电力及公用事业,钢铁,基础化工,建筑,建材,轻工制造,机械,电力设备及新能源,国防军工,汽车,商贸零售,消费者服务,家电,纺织服装,医药,食品饮料,农林牧渔,银行,非银行金融,房地产,交通运输,电子,通信,计算机,传媒,综合,综合金融
2014-09-10,2184.807,1426.885,4014.603,2232.615,1326.569,3185.244,2308.334,3714.229,2475.737,4149.037,4346.014,6353.522,4780.336,4062.875,4172.803,5149.661,2658.47,6638.309,6133.159,3521.195,3661.394,4817.882,4023.528,1399.603,3591.128,2804.596,3705.217,4111.799,3216.077,
2014-09-11,2170.129,1418.86,3999.316,2225.187,1306.152,3173.272,2313.658,3719.99,2474.624,4144.707,4350.839,6389.964,4747.9,4053.826,4156.995,5157.935,2658.872,6617.394,6048.813,3547.163,3656.985,4815.52,4012.618,1394.546,3571.695,2793.355,3744.57,4136.261,3209.701,
2014-09-12,2195.097,1431.862,4049.588,2257.129,1319.278,3215.09,2343.011,3765.877,2508.69,4220.881,4407.085,6554.162,4804.287,4124.723,4210.835,5178.126,2704.937,6668.049,6054.721,3573.335,3667.876,4830.789,4057.906,1414.24,3602.13,2822.92,3775.114,4146.212,3245.788,
2014-09-15,2204.582,1458.555,4081.52,2263.249,1337.73,3251.096,2353.402,3795.926,2536.393,4266.881,4424.521,6633.108,4809.179,4182.427,4293.206,5195.452,2733.003,6701.543,6047.209,3630.796,3654.308,4813.106,4060.021,1436.333,3642.391,2853.147,3820.314,4155.971,3320.416,
2014-09-16,2137.034,1417.771,3968.414,2216.822,1317.077,3138.887,2320.976,3668.321,2458.483,4106.162,4249.106,6299.579,4633.19,4052.547,4143.892,5082.232,2636.687,6504.979,5879.757,3517.521,3645.609,4694.528,3970.332,1396.622,3498.414,2740.262,3673.623,3959.254,3277.581,
2014-09-17,2147.401,1420.872,4006.291,2236.795,1319.268,3168.245,2341.601,3711.177,2460.909,4149.611,4287.25,6238.108,4654.455,4124.31,4182.13,5124.813,2667.814,6574.066,5910.355,3576.91,3645.495,4712.696,4037.21,1412.609,3502.382,2754.647,3697.06,3974.021,3331.677,
2014-09-18,2153.083,1437.19,4011.615,2250.752,1320.773,3195.703,2330.878,3718.559,2471.607,4176.397,4316.069,6219.85,4684.219,4152.347,4175.039,5112.997,2697.043,6676.625,5940.83,3625.865,3670.575,4736.875,4021.86,1423.759,3524.335,2775.824,3732.777,3977.69,3386.19,
2014-09-19,2161.854,1446.132,4023.504,2269.594,1329.688,3236.321,2354.025,3756.58,2502.622,4225.843,4352.99,6415.921,4729.837,4170.736,4252.516,5134.276,2726.751,6742.402,5982.841,3677.57,3685.293,4774.095,4058.558,1424.761,3567.367,2808.676,3776.321,4030.788,3426.084,
2014-09-22,2137.07,1425.021,3932.764,2241.328,1291.549,3205.421,2324.054,3700.517,2465.908,4155,4283.856,6283.914,4653.377,4091.556,4274.875,5022.395,2696.241,6680.332,5862.207,3613.09,3598.729,4660.663,4016.013,1408.074,3519.95,2794.109,3749.295,3961.402,3385.205,
2014-09-23,2155.511,1433.894,3967.411,2261.408,1304.84,3244.447,2353.9,3755.134,2506.448,4222.895,4354.508,6490.9,4702.279,4150.303,4338.564,5079.406,2737.616,6736.627,5909.614,3665.419,3616.159,4720.603,4066.086,1419.639,3562.408,2840.088,3830.696,4023.164,3427.569,
2014-09-24,2191.036,1473.943,4048.701,2293.391,1332.596,3286.94,2402.324,3801.701,2546.937,4296.357,4421.98,6696.661,4773.97,4198.165,4361.933,5146.587,2775.366,6798.352,5997.181,3710,3667.559,4901.319,4107.743,1436.44,3608.966,2884.357,3876.524,4082.424,3476.214,
2014-09-25,2180.612,1463.506,4051.297,2294.134,1333.091,3293.947,2405.246,3790.658,2544.719,4307.696,4455.567,6787.943,4770.652,4196.289,4363.955,5130.738,2767.984,6784.844,5980.16,3711.748,3650.062,4865.911,4092.474,1451.343,3600.069,2885.028,3891.823,4073.875,3465.324,
2014-09-26,2182.742,1465.043,4058.903,2300.324,1339.476,3307.141,2418.026,3813.652,2559.119,4332.773,4495.622,6694.785,4796.187,4238.64,4350.685,5132.155,2775.382,6806.46,5976.848,3821.31,3642.328,4863.139,4089.206,1451.799,3594.347,2917.07,3895.88,4093.541,3491.326,
2014-09-29,2190.706,1489.592,4064.24,2327.307,1344.45,3357.635,2431.214,3850.221,2587.665,4388.374,4540.076,6816.771,4855.787,4294.217,4355.161,5090.957,2818.419,6859.244,6003.462,3876.514,3645.233,4895.134,4105.301,1456.501,3626.786,2958.425,3950.42,4135.855,3530.521,
2014-09-30,2195.487,1502.91,4096.659,2332.842,1346.366,3369.069,2453.314,3856.426,2604.527,4409.916,4553.43,6769.371,4878.531,4318.429,4388.05,5085.01,2839.298,6907.758,6022.116,3847.592,3645.417,4886.315,4128.984,1469.663,3670.728,2982.784,4058.312,4180.067,3560.307,
2014-10-08,2206.993,1500.374,4112.121,2354.761,1362.332,3427.36,2488.661,3918.049,2639.598,4485.517,4606.977,6925.156,4953.456,4357.992,4364.455,5154.094,2877.972,7116.662,6071.771,3914.207,3678.576,4920.695,4216.199,1495.743,3703.269,3012.674,4147.236,4187.279,3627.824,
2014-10-09,2213.106,1518.334,4163.734,2369.163,1374.554,3447.192,2523.072,3951.545,2680.558,4513.15,4645.11,6867.107,4986.857,4350.732,4316.216,5171.192,2881.923,7111.164,6078.282,3935.959,3675.103,4908.546,4225.858,1491.716,3718.724,3021,4111.939,4225.259,3637.863,
2014-10-10,2197.634,1512.309,4105.601,2345.937,1372.076,3432.647,2515.967,3925.592,2674.056,4469.577,4609.737,6917.696,4941.044,4327.979,4267.17,5176.188,2869.906,7117.264,6010.814,3888.712,3657.119,4876.866,4275.552,1484.711,3695.036,2992.221,4066.287,4197.769,3591.88,
2014-10-13,2189.286,1548.14,4129.638,2329.029,1378.704,3428.077,2505.402,3922.981,2662.682,4481.514,4607.473,7010.332,4942.367,4324.8,4257.876,5133.719,2870.867,7162.054,5899.378,3850.402,3624.93,4827.113,4317.905,1472.311,3664.992,2962.049,4039.453,4179.226,3590.123,
2014-10-14,2179.191,1538.612,4111.021,2321.78,1388.911,3427.757,2499.767,3888.208,2651.851,4474.508,4571.045,6991.037,4904.179,4316.546,4275.095,5132.495,2887.792,7140.502,5878.607,3852.736,3615.614,4811.23,4290.153,1472.117,3652.28,2945.02,4029.603,4141.291,3595.819,
2014-10-15,2177.005,1520.71,4098.11,2336.944,1421.034,3436.328,2500.821,3907.294,2643.104,4461.385,4565.535,6884.375,4930.844,4337.978,4301.461,5156.018,2910.017,7293.089,5908.441,3866.811,3633.184,4949.823,4275.933,1491.458,3669.447,2951.208,4047.691,4207.484,3609.768,
2014-10-16,2138.83,1491.172,4031.115,2316.157,1386.127,3384.72,2498.2,3842.925,2609.868,4441.272,4487.454,6683.809,4840.103,4263.229,4260.375,5097.02,2893.941,7204.797,5858.343,3809.957,3646.28,4896.134,4198.568,1468.294,3596.282,2905.948,3977.279,4157.306,3569.763,
2014-10-17,2119.017,1461.803,3990.676,2288.712,1364.458,3360.835,2449.756,3789.517,2587.115,4411.574,4441.977,6723.315,4847.321,4194.297,4230.962,5087.963,2826.727,7106.042,5902.142,3765.621,3630.442,4948.708,4184.791,1446.781,3585.966,2863.771,3927.265,4088.484,3543.04,
2014-10-20,2133.928,1474.017,4034.449,2314.266,1375.33,3409.199,2468.797,3838.078,2615.107,4448.039,4498.93,6775.255,4916.532,4261.274,4269.398,5129.003,2871.535,7219.254,5909.098,3826.987,3644.532,4963.334,4214.017,1473.094,3639.911,2914.207,4034.691,4146.373,3588.947,
2014-10-21,2119.964,1452.776,3990.55,2322.209,1356.085,3384.956,2438.784,3798.574,2603.221,4399.198,4439.146,6651.13,4860.223,4244.477,4229.829,5071.977,2847.33,7101.716,5877.154,3804.95,3617.893,4937.483,4170.878,1458.759,3617.457,2892.148,3993.257,4126.403,3580.195,
2014-10-22,2105.419,1437.396,3925.325,2297.025,1331.003,3331.798,2408.993,3757.996,2558.359,4375.273,4361.508,6707.266,4835.897,4194.221,4207.284,5046.22,2822.575,6962.202,5826.231,3744.62,3620.358,4916.877,4119.198,1445.813,3575.98,2869.289,3960.067,4048.626,3553.355,
2014-10-23,2073.794,1412.353,3843.538,2257.145,1293.906,3260.447,2376.529,3700.61,2495.459,4330.384,4293.132,6652.176,4788.002,4115.105,4137.36,5016.182,2766.127,6860.673,5736.308,3701.742,3620.327,4876.609,4043.628,1420.856,3503.947,2850.508,3883.938,3946.41,3454.858,
2014-10-24,2073.172,1407.279,3854.361,2254.948,1291.308,3272.712,2381.601,3694.785,2491.654,4332.272,4296.383,6530.261,4771.287,4132.537,4172.357,4988.331,2773.105,6879.786,5717.258,3713.981,3613.08,4854.496,4059.548,1434.8,3520.364,2842.907,3912.105,3990.248,3427.947,
2014-10-27,2072.304,1396.948,3861.623,2254.108,1294.217,3299.265,2385.998,3703.011,2505.499,4384.852,4344.345,6584.07,4780.697,4152.453,4216.136,4958.965,2787.22,6970.179,5708.719,3729.864,3551.618,4710.056,4032.679,1443.167,3541.497,2855.218,3937.687,4018.945,3458.7,
2014-10-28,2114.837,1430.424,3953.855,2311.304,1336.915,3376.156,2475.025,3808.95,2572.818,4524.912,4482.652,6886.386,4889.075,4246.565,4330.269,5059.776,2871.63,7093.92,5766.385,3809.934,3593.368,4856.511,4147.195,1487.365,3633.99,2924.828,4055.049,4111.849,3547.782,
2014-10-29,2133.434,1449.26,4004.587,2357.328,1369.559,3415.712,2520.269,3857.221,2613.972,4589.978,4553.859,6960.224,4957.668,4335.301,4392.408,5131.718,2919.223,7122.299,5808.171,3852.478,3636.167,4996.444,4244.337,1546.994,3672.253,2948.004,4123.877,4153.435,3600.953,
2014-10-30,2138.499,1459.096,4023.095,2413.513,1379.921,3411.08,2588.798,3885.633,2622.069,4572.468,4524.88,6846.513,4986.621,4341.565,4416.17,5112.095,2917.202,7150.547,5796.362,3841.745,3682.949,5008.423,4232.294,1585.159,3665.798,2943.047,4111.119,4132.765,3607.743,
2014-10-31,2150.479,1490.775,4058.395,2422.321,1403.269,3411.133,2572.313,3915.337,2622.135,4564.186,4510.087,6796.288,4995.149,4364.245,4395.259,5218.088,2927.415,7116.037,5818.329,3831.488,3818.863,5154.409,4289.961,1582.904,3641.833,2927.695,4070.098,4109.648,3608.241,
2014-11-03,2160.878,1495.34,4077.416,2432.314,1440.068,3444.869,2633.812,3962.35,2649.58,4631.451,4544.495,6839.595,5015.888,4409.321,4430.085,5289.22,2963.913,7117.756,5836.951,3873.302,3787.505,5140.743,4316.303,1647.056,3667.744,2954.384,4118.865,4146.887,3611.598,
2014-11-04,2153.694,1520.068,4099.035,2431.62,1444.242,3442.925,2740.641,3935.786,2647.311,4667.059,4552.497,6780.964,4979.847,4345.803,4409.738,5269.434,2935.754,7029.534,5752.036,3852.584,3757.66,5130.11,4308.579,1647.616,3648.753,2934.462,4075.014,4094.323,3611.024,
2014-11-05,2157.428,1492.831,4027.725,2448.166,1437.607,3447.453,2701.684,3942.222,2636.132,4665.67,4550.52,6779.546,4958.788,4375.414,4382.296,5270.326,2942.527,7021.329,5682.511,3873.442,3727.679,5207.069,4294.614,1629.53,3628.915,2926.172,4063.974,4070.48,3620.829,
2014-11-06,2153.683,1487.813,4032.536,2455.64,1431.816,3464.88,2744.631,3988.017,2652.831,4721.662,4624.581,6772.547,4983.598,4370.655,4435.197,5303.834,2957.78,7065.293,5718.05,3867.567,3729.891,5186.762,4320.269,1632.874,3660.854,2960.78,4132.303,4141.112,3640.754,
2014-11-07,2135.273,1465.447,3975.255,2451.54,1408.554,3429.975,2670.671,3936.928,2615.99,4658.485,4569.667,6723.629,4935.749,4336.489,4489.018,5276.864,2924.361,6991.082,5666.855,3825.768,3751.551,5314.895,4308.363,1627.108,3620.314,2927.605,4107.646,4110.498,3623.049,
2014-11-10,2169.326,1495.881,4046.687,2487.604,1463.506,3466.485,2772.963,4014.978,2638.32,4688.337,4623.397,6710.547,5033.661,4389.416,4515.813,5384.103,2956.95,7024.788,5861.823,3858.017,3858.309,5490.583,4365.835,1686.568,3632.866,2945.971,4106.244,4146.05,3651.928,
2014-11-11,2121.569,1492.465,3949.693,2428.68,1421.946,3360.148,2681.237,3903.015,2550.426,4517.587,4523.262,6440.132,4888.231,4230.999,4436.091,5256.837,2863.596,6848.524,5798.628,3805.39,3977.303,5521.022,4307.578,1634.141,3515.51,2880.059,3945.966,4000.829,3503.476,
2014-11-12,2141.03,1525.472,4020.666,2472.515,1442.457,3418.775,2722.781,3979.068,2591.802,4605.413,4568.352,6546.93,4971.789,4331.37,4499.697,5358.698,2912.948,6932.879,5866.873,3903.496,3966.803,5720.693,4402.248,1675.548,3560.978,2904.829,4029.576,4051.739,3579.261,
2014-11-13,2119.621,1518.415,4094.016,2449.82,1468.944,3387.376,2700.625,3951.111,2548.548,4506.932,4457.995,6268.604,4927.759,4310.211,4492.486,5296.543,2880.327,6820.271,5842.349,3933.595,3948.43,5692.115,4364.794,1674.973,3500.967,2841.59,3941.837,3940.725,3559.832,
2014-11-14,2100.051,1521.011,4041.721,2436.645,1451.434,3384.098,2681.224,3923.616,2546.358,4507.257,4423.035,6287.27,4924.551,4301.444,4440.402,5304.329,2878.841,6856.221,5942.996,3885.022,3926.573,5673.34,4378.454,1660.24,3503.909,2851.959,3938.722,3928.388,3571.766,
2014-11-17,2107.834,1500.591,4045.316,2451.707,1442.56,3418.114,2690.274,3944.176,2571.499,4584.943,4495.515,6386.513,4995.747,4347.608,4492.63,5298.758,2917.876,6935.587,5964.483,3916.954,3861,5565.746,4384.058,1679.932,3547.696,2884.552,4011.518,4024.557,3580.728,
2014-11-18,2092.563,1477.043,4041.259,2444.964,1436.43,3433.219,2687.888,3959.08,2579.549,4595.103,4501.371,6361.9,5004.031,4363.534,4514.394,5261.302,2942.888,6939.82,5861.042,3971.07,3786.168,5471.208,4373.728,1687.881,3554.316,2890.501,4062.159,4063.038,3598.059,
2014-11-19,2094.818,1473.81,4027.513,2451.137,1445.101,3457.79,2674.555,3974.486,2609.332,4603.587,4510.766,6364.626,4980.769,4369.802,4558.269,5271.488,2965.403,6995.798,5837.205,3986.404,3780.444,5450.05,4373.669,1679.128,3577.379,2939.278,4168.01,4154.027,3613.012,
2014-11-20,2100.205,1473.412,4019.003,2458.93,1435.836,3455.333,2676.154,3964.476,2612.527,4602.971,4518.08,6286.228,4976.403,4382.207,4557.392,5263.804,2966.391,6950.22,5817.262,3972.615,3782.946,5551.416,4365.941,1678.221,3557.054,2925.83,4128.988,4140.917,3587.847,
2014-11-21,2118.406,1482.723,4074.362,2494.308,1460.495,3486.133,2717.989,4021.892,2631.113,4657.464,4558.958,6332.474,5029.426,4445.443,4593.274,5313.837,3006.009,6995.232,5893.656,3971.703,3847.352,5866.224,4431.885,1696.004,3586.731,2952.413,4180.244,4242.861,3635.93,
2014-11-24,2139.263,1523.87,4168.189,2540.302,1492.285,3517.816,2827.892,4131.683,2654.175,4709.46,4607.677,6442.212,5106.814,4535.243,4642.955,5404.726,3037.874,7017.052,5928.777,4003.977,3852.535,6254.996,4670.451,1722.621,3613.66,2986.412,4252.02,4270.95,3744.052,
2014-11-25,2163.568,1559.406,4307.063,2575.12,1515.269,3571.323,2874.032,4169.954,2701.578,4817.069,4685.545,6539.083,5182.151,4605.19,4721.187,5498.412,3078.072,7110.243,5982.141,4027.109,3908.447,6272.564,4710.211,1755.863,3675.645,3046.413,4361.83,4351.949,3825.441,
2014-11-26,2179.534,1567.388,4299.752,2607.343,1514.915,3578.435,2891.982,4203.041,2700.187,4864.634,4702.514,6643.16,5188.325,4626.053,4757.548,5487.263,3097.667,7135.105,6039.059,4018.601,4005.702,6601.908,4730.881,1744.6,3692.609,3058.568,4411.559,4359.52,3908.071,
2014-11-27,2179.934,1599.34,4330.06,2604.036,1525.507,3600.221,2887.361,4204.542,2731.132,4923.292,4732.713,6692.139,5196.578,4679.282,4746.585,5466.724,3136.345,7187.021,6035.372,4075.016,4073.062,6927.211,4774.709,1750.55,3716.88,3066.945,4414.812,4344.024,3943.342,
2014-11-28,2177.347,1600.938,4299.951,2586.079,1541.561,3594.759,2928.827,4230.43,2735.753,4898.177,4703.785,6596.102,5205.114,4682.263,4718.793,5445.214,3145.755,7168.35,6006.886,4082.217,4407.353,6917.783,4959.32,1792.396,3708,3077.448,4488.205,4329.467,3953.15,
2014-12-01,2164.058,1653.363,4280.53,2584.542,1565.987,3572.795,2892.407,4207.445,2697.198,4810.116,4635.468,6449.867,5160.947,4618.536,4641.887,5553.247,3119.309,7169.323,6166.152,4073.374,4377.155,6987.422,4887.786,1818.46,3674.474,3052.842,4477.23,4273.562,3925.794,
2014-12-02,2201.247,1685.475,4345.926,2642.242,1584.756,3608.424,2954.253,4280.948,2725.986,4881.54,4703.477,6498.066,5241.539,4696.244,4688.342,5691.415,3178.109,7224.644,6217.246,4101.02,4672.715,7542.743,4991.129,1838.795,3713.391,3085.503,4563.704,4305.266,3978.021,
2014-12-03,2227.207,1725.839,4612.413,2682.578,1628.319,3644.033,2980.761,4324.204,2744.747,4943.061,4763.087,6711.428,5310.273,4770.463,4704.054,5845.164,3195.618,7263.465,6311.809,4138.893,4628.898,7633.554,5098.341,1833.773,3774.026,3110.592,4582.37,4476.418,4033.64,
2014-12-04,2347.145,1849.423,4722.676,2739.426,1670.425,3672.006,3043.062,4421.166,2796.221,5016.519,4830.664,6811.082,5413.031,4915.992,4748.478,5934.702,3263.809,7373.061,6466.933,4211.632,4933.003,8296.394,5280.481,1872.571,3815.903,3175.264,4724.367,4549.453,4107.024,
2014-12-05,2344.152,1771.33,4563.793,2681.723,1610.233,3544.457,2927.231,4256.707,2706.207,4917.275,4706.894,7421.555,5351.23,4802.188,4603.631,5798.218,3205.869,7228.305,6294.383,4068.809,5065.768,8798.558,5155.913,1838.998,3706.416,3102.936,4638.057,4415.245,3957.927,
2014-12-08,2350.985,1809.078,4627.382,2779.293,1675.514,3537.67,3097.119,4333.717,2702.794,5032.026,4752.106,7974.265,5439.923,4897.395,4550.812,5954.157,3219.629,7193.384,6353.35,4098.273,5144.708,9570.864,5376.431,1926.094,3700.751,3149.255,4530.771,4443.215,4000.285,
2014-12-09,2239.725,1690.924,4419.038,2664.806,1624.285,3403.603,3034.161,4230.265,2596.324,4744.169,4553.701,7387.274,5228.42,4742.649,4400.436,5668.155,3065.311,6931.968,6266.64,3947.424,4699.42,9152.801,5072.077,1876.645,3531.039,2998.28,4200.712,4366.891,3895.883,
2014-12-10,2292.107,1732.622,4571.438,2827.863,1695.125,3525.952,3224.712,4402.798,2671.128,4922.504,4747.486,7672.556,5473.661,4922.616,4569.968,5957.742,3174.433,7176.926,6495.306,4087.738,4880.96,9201.032,5300.527,1981.501,3657.911,3104.705,4335.467,4640.269,4058.904,
2014-12-11,2287.81,1733.645,4612.71,2898.477,1806.19,3567.183,3283.763,4464.113,2734.204,4988.495,4791.61,7736.589,5516.116,4993.465,4621.549,5958.248,3226.707,7219.91,6457.234,4147.86,4835.077,8574.288,5395.232,2051.557,3695.315,3095.212,4405.186,4608.061,4072.819,
2014-12-12,2302.015,1739.184,4671.646,2914.671,1774.249,3619.652,3370.743,4511.778,2739.947,5063.336,4840.271,7691.631,5513.403,5001.815,4669.446,5966.755,3250.537,7277.052,6529.885,4151.235,4787.361,8752.272,5353.609,2046.356,3731.019,3159.349,4544.819,4660.595,4116.858,
2014-12-15,2325.333,1726.384,4651.35,2939.176,1765.801,3660.084,3596.738,4559.347,2785.036,5141.231,4944.033,7736.805,5560.667,5106.284,4797.355,6045.978,3301.181,7445.448,6639.57,4177.459,4692.396,9008.885,5312.111,2050.256,3786.445,3213.106,4731.433,4737.378,4185.916,
2014-12-16,2344.794,1782.846,4666.019,2960.805,1808.873,3637.568,3628.558,4579.177,2764.457,5148.522,4903.36,7822.274,5551.793,5123.286,4763.598,5997.689,3311.2,7413.75,6546.599,4157.004,4907.256,9858.132,5394.414,2053.392,3765.12,3199.242,4691.606,4710.925,4191.342,
2014-12-17,2339.923,1740.722,4551.088,2941.415,1792.158,3601.062,3655.641,4502.074,2727.974,5088.04,4816.627,7629.558,5507.74,5053.37,4716.455,5904.465,3279.425,7274.085,6422.279,4085.586,5248.009,10250.66,5481.169,2089.22,3690.285,3180.616,4696.057,4634.926,4126.864,
2014-12-18,2367.832,1747.272,4632.887,2962.424,1806.352,3586.618,3808.293,4478.757,2711.997,5129.113,4859.207,7980.811,5453.055,5011.27,4712.809,6058.357,3243.351,7220.894,6430.634,4108.784,5163.996,9826.758,5409.527,2108.862,3688.351,3174.661,4702.28,4605.366,4103.806,
2014-12-19,2405.375,1808.826,4663.932,3044.179,1883.904,3557.762,4050.575,4429.661,2673.882,5143.072,4800.855,7881.818,5433.894,4979.451,4675.148,5966.845,3209.609,7102.907,6413.401,4081.118,5243.963,9735.559,5339.281,2192.663,3610.692,3151.89,4602.822,4481.595,4069.231,
2014-12-22,2387.609,1886.764,4622.615,3131.734,1858.687,3414.902,3912.337,4277.841,2554.067,4886.967,4645.028,7410.614,5222.057,4789.949,4480.633,5894.253,3053.54,6809.283,6437.963,4141.909,5519.038,9600.65,5189.174,2071.456,3433.904,3006.09,4225.881,4293.853,3935.146,
2014-12-23,2302.451,1776.503,4453.225,2988.36,1747.689,3402.792,3778.409,4178.763,2528.154,4738.452,4525.918,7083.691,5156.799,4741.631,4504.665,5944.629,3014.34,6754.376,6524.308,3983.605,5321.167,9634.452,5150.93,1979.759,3391.866,2956.668,4119.242,4234.254,3906.148,
2014-12-24,2317.66,1740.207,4459.605,3021.283,1720.68,3506.558,3702.078,4235.253,2578.425,4810.901,4578.453,7307.862,5140.221,4820.383,4509.82,5881.589,3066.131,6852.935,6531.716,3975.15,5103.634,8934.077,5062.386,1967.752,3461.224,2995.121,4237.24,4301.269,3997.114,
2014-12-25,2364.077,1787.462,4534.395,3088.835,1788.456,3552.771,3969.252,4347.715,2601.525,4967.001,4682.529,7457.981,5218.732,4890.938,4584.052,5917.44,3124.798,6896.414,6577.502,4010.584,5339.156,9355.832,5183.196,2035.696,3493.144,3030.382,4322.579,4335.506,4114.66,
2014-12-26,2388.23,1820.407,4594.321,3116.649,1813.827,3564.613,4042.812,4404.619,2608.457,5000.263,4702.244,7507.492,5269.124,4971.485,4630.495,5981.836,3153.783,6950.518,6629.263,4004.787,5517.811,10207.36,5375.436,2079.307,3488.604,3036.526,4317.554,4404.956,4202.488,
2014-12-29,2391.689,1800.852,4583.622,3121.227,1808.776,3513.273,4159.503,4350.987,2559.413,4918.435,4634.004,7449.955,5168.632,4943.189,4529.319,5817.411,3082.951,6814.698,6712.535,3909.21,5516.546,10217.85,5560.515,2068.95,3397.666,2969.161,4145.884,4323.97,4234.563,
2014-12-30,2355.287,1779.613,4503.371,3012.616,1770.045,3443.983,4100.177,4416.219,2513.791,4850.32,4536.663,7180.875,5061.321,4864.924,4454.99,5707.708,3035.145,6791.937,6630.539,3835.284,5686.403,10431.42,5506.079,2005.298,3315.288,2921.193,4043.327,4131.091,4185.239,
2014-12-31,2400.113,1816.908,4541.657,3083.226,1800.209,3469.764,4103.626,4451.585,2531.548,4924.906,4626.771,7299.974,5139.165,4915.462,4502.99,5843.204,3071.287,6858.194,6678.124,3870.2,5837.176,10592.63,5844.512,2028.363,3356.209,2938.485,4093.521,4118.62,4199.273,
2015-01-05,2543.7518,1991.8007,4839.1735,3176.6083,1871.9054,3545.8883,4117.8426,4537.592,2570.8713,4979.0606,4692.1354,7331.3392,5410.4732,5016.1621,4561.7877,6209.8105,3133.367,6917.435,6991.1464,3938.436,5929.7783,10661.6828,6067.4823,2100.4829,3393.9177,2980.1821,4054.0681,4162.0351,4276.5233,1808.3716
2015-01-06,2512.4722,1988.4309,4791.9932,3193.1359,1843.8431,3600.8596,4105.9158,4529.6758,2619.9058,5076.7778,4825.561,7658.5993,5564.1394,5031.5008,4718.5282,6399.3503,3169.4617,7147.4341,6984.7957,3998.5047,5861.9902,10462.7045,5875.063,2163.3049,3485.0633,3062.166,4224.6766,4351.701,4294.3189,1808.3716
2015-01-07,2542.4927,1989.1665,4876.7168,3191.6389,1853.424,3617.334,4128.2088,4517.2691,2642.6633,5132.9225,4847.2706,7554.1919,5534.8588,5058.076,4695.0648,6370.1157,3184.8083,7081.6089,6874.8322,4012.811,5784.2024,10681.1308,5883.7885,2153.111,3464.6757,3054.8213,4222.3358,4306.322,4304.8869,1808.3716
2015-01-08,2498.9833,1960.2027,4746.3853,3111.0724,1800.362,3630.4167,3949.0778,4459.8023,2644.9015,5133.3856,4839.5318,7493.9531,5514.8535,5000.6503,4635.086,6348.6917,3176.9915,7077.3377,6890.6739,4043.8295,5571.0736,10316.3444,5720.449,2113.3234,3466.5528,3062.3553,4270.5741,4323.724,4265.672,1808.3716
2015-01-09,2470.5571,1908.0821,4684.1937,3051.0857,1777.7953,3591.2243,3950.7259,4432.9585,2626.46,5144.7654,4766.0305,7346.4806,5453.2624,4922.7989,4606.8806,6256.1167,3151.0016,7040.7859,6835.5849,3988.432,5633.1738,10398.9247,5651.4337,2083.8566,3466.7226,3030.9109,4319.1611,4328.9567,4196.1775,1808.3716
2015-01-12,2411.1466,1853.272,4604.7274,2957.6319,1719.7238,3573.0389,3809.3414,4339.2824,2592.0429,5007.1608,4708.8806,7090.8226,5509.5742,4840.8194,4626.5932,6342.3545,3092.3931,7040.6465,6766.0241,3946.2401,5560.222,10370.0989,5517.0657,2035.9391,3448.3461,3004.2132,4427.5936,4416.4095,4059.2655,1808.3716
2015-01-13,2425.7135,1850.9576,4605.4483,2971.6602,1727.7979,3626.7131,3834.6704,4376.2447,2626.4747,5085.5581,4808.82,7234.8882,5605.9558,4887.9684,4676.494,6527.9961,3114.5125,7140.6665,6765.2551,3980.041,5526.0989,10161.4899,5530.8057,2044.242,3545.4166,3076.586,4618.4843,4489.0182,4103.8937,1808.3716
2015-01-14,2403.9759,1816.4282,4486.4198,2959.0064,1705.5964,3601.3629,3802.8516,4357.7949,2615.4694,5036.0199,4822.6306,7295.111,5514.3385,4863.9592,4647.5673,6405.7512,3089.7117,7125.8404,6654.1543,3983.9044,5621.0258,10207.0296,5552.8914,2006.9633,3519.3167,3043.4458,4578.4831,4439.3381,4099.8016,1808.3716
2015-01-15,2486.9808,1874.0941,4543.9358,3031.4948,1745.9213,3621.5957,3939.3487,4416.6845,2641.075,5160.5669,4844.9058,7366.8956,5562.7676,4925.5593,4665.5744,6478.2923,3135.2193,7135.8111,6716.5028,4013.2496,5829.4377,10705.4549,5762.454,2054.6069,3523.1673,3072.6006,4550.3648,4473.1639,4199.8864,1808.3716
2015-01-16,2515.4466,1881.229,4613.3702,3049.6055,1763.2876,3677.2373,3977.5768,4435.8314,2673.4522,5263.6587,4940.2305,7462.4556,5601.2097,4966.5277,4731.9634,6480.4831,3166.6358,7198.367,6766.3659,4085.8478,5892.145,10640.4421,5763.2348,2062.5129,3580.1089,3139.2803,4807.9292,4664.6501,4298.7908,1808.3716
