指标名称,期货收盘价(连一):铜,期货收盘价(连续):螺纹钢,期货收盘价(连续):豆粕,期货收盘价(连续):精对苯二甲酸(PTA),期货收盘价(连续):白糖
频率,日,日,日,日,日
单位,元/吨,元/吨,元/吨,元/吨,元/吨
2018/4/9,"50,610.00","3,656.00","3,293.00",#N/A,"5,591.00"
2018/4/10,"50,950.00","3,656.00","3,225.00",#N/A,"5,592.00"
2018/4/11,"50,950.00","3,700.00","3,222.00",#N/A,"5,571.00"
2018/4/12,"50,510.00","3,700.00","3,172.00",#N/A,"5,519.00"
2018/4/13,"50,410.00","3,700.00","3,175.00",#N/A,"5,470.00"
2018/4/16,"50,360.00","3,700.00","3,148.00",#N/A,"5,410.00"
2018/4/17,"50,820.00","3,687.00","3,199.00","5,528.00","5,351.00"
2018/4/18,"51,170.00","3,725.00","3,173.00","5,532.00","5,356.00"
2018/4/19,"51,940.00","3,779.00","3,154.00","5,610.00","5,386.00"
2018/4/20,"51,400.00","3,731.00","3,162.00","5,570.00","5,419.00"
2018/4/23,"51,860.00","3,816.00","3,120.00","5,592.00","5,393.00"
2018/4/24,"51,530.00","3,890.00","3,091.00","5,608.00","5,387.00"
2018/4/25,"51,550.00","3,897.00","3,090.00","5,604.00","5,420.00"
2018/4/26,"51,590.00","3,922.00","3,083.00","5,584.00","5,394.00"
2018/4/27,"51,560.00","3,954.00","3,068.00","5,584.00","5,305.00"
2018/5/2,"51,190.00","4,098.00","3,112.00","5,630.00","5,266.00"
2018/5/3,"51,060.00","4,029.00","3,128.00","5,624.00","5,275.00"
2018/5/4,"51,290.00","4,066.00","3,086.00","5,608.00","5,279.00"
2018/5/7,"51,150.00","4,105.00","3,080.00","5,668.00","5,277.00"
2018/5/8,"51,170.00","4,105.00","3,023.00","5,656.00","5,276.00"
2018/5/9,"50,710.00","4,050.00","3,025.00","5,656.00","5,273.00"
2018/5/10,"50,890.00","4,067.00","3,001.00","5,736.00","5,280.00"
2018/5/11,"51,240.00","3,900.00","2,999.00","5,800.00","5,285.00"
2018/5/14,"51,350.00","4,010.00","2,961.00","5,786.00","5,340.00"
2018/5/15,"51,020.00","3,980.00","3,096.00","5,826.00","5,326.00"
2018/5/16,"51,020.00","4,080.00","2,911.00","5,858.00","5,403.00"
2018/5/17,"51,050.00","4,090.00","2,906.00",#N/A,"5,434.00"
2018/5/18,"51,290.00","4,084.00","2,883.00",#N/A,"5,431.00"
2018/5/21,"51,370.00","4,068.00","2,890.00",#N/A,"5,444.00"
2018/5/22,"51,440.00","4,066.00","2,897.00",#N/A,"5,447.00"
2018/5/23,"51,770.00","4,016.00","2,920.00","5,784.00","5,426.00"
2018/5/24,"51,430.00","4,029.00","2,977.00",#N/A,"5,447.00"
2018/5/25,"51,490.00","4,024.00","2,954.00",#N/A,"5,433.00"
2018/5/28,"51,610.00","4,012.00","2,951.00","5,800.00","5,361.00"
2018/5/29,"51,710.00","4,010.00","2,990.00","5,714.00","5,351.00"
2018/5/30,"50,780.00","4,065.00","2,968.00",#N/A,"5,371.00"
2018/5/31,"51,380.00","4,287.00","2,947.00","5,786.00","5,365.00"
2018/6/1,"51,480.00","4,185.00","2,952.00",#N/A,"5,382.00"
2018/6/4,"51,760.00","4,199.00","2,982.00","5,866.00","5,391.00"
2018/6/5,"52,290.00","4,199.00","2,952.00",#N/A,"5,364.00"
2018/6/6,"53,090.00","4,260.00","2,915.00","5,594.00","5,326.00"
2018/6/7,"53,930.00","4,266.00","2,903.00","5,500.00","5,319.00"
2018/6/8,"53,560.00","4,273.00","2,781.00",#N/A,"5,182.00"
2018/6/11,"53,950.00","4,233.00","2,807.00",#N/A,"5,197.00"
2018/6/12,"53,750.00","4,500.00","2,802.00",#N/A,"5,203.00"
2018/6/13,"53,340.00","4,500.00","2,818.00",#N/A,"5,127.00"
2018/6/14,"53,450.00","4,500.00","2,826.00",#N/A,"5,150.00"
2018/6/15,"53,460.00","4,500.00","2,817.00","5,784.00","5,142.00"
2018/6/19,"51,680.00","4,115.00","2,914.00","5,640.00",#N/A
2018/6/20,"51,980.00","4,157.00","2,925.00","5,624.00","5,036.00"
2018/6/21,"51,780.00","4,140.00","2,937.00","5,644.00","5,047.00"
2018/6/22,"51,870.00","4,120.00","2,882.00","5,654.00","5,033.00"
2018/6/25,"51,680.00","4,100.00","2,897.00","5,684.00","5,065.00"
2018/6/26,"51,630.00","4,100.00","2,940.00","5,720.00","5,066.00"
2018/6/27,"51,480.00","4,132.00","2,994.00","5,884.00","5,072.00"
2018/6/28,"51,640.00","4,208.00","2,984.00","5,864.00","5,013.00"
2018/6/29,"51,660.00","4,202.00","2,993.00","5,904.00","5,026.00"
2018/7/2,"51,210.00","4,216.00","3,059.00","5,904.00","4,930.00"
2018/7/3,"51,430.00","4,187.00","3,000.00","5,958.00",#N/A
2018/7/4,"50,100.00","4,030.00","2,980.00","5,940.00",#N/A
2018/7/5,"49,330.00","4,030.00","2,980.00","5,916.00",#N/A
2018/7/6,"49,080.00","4,026.00","2,980.00","5,938.00",#N/A
2018/7/9,"49,870.00","4,026.00","2,980.00","5,980.00",#N/A
2018/7/10,"49,630.00","3,955.00","2,980.00","5,988.00","4,779.00"
2018/7/11,"47,970.00","4,030.00","2,980.00","5,970.00",#N/A
2018/7/12,"48,850.00","4,030.00","2,980.00","5,940.00",#N/A
2018/7/13,"48,610.00","4,030.00","3,044.00","5,916.00","4,784.00"
2018/7/16,"48,600.00","4,030.00","3,033.00","6,016.00","4,841.00"
2018/7/17,"48,810.00","4,053.00","3,045.00",#N/A,"4,928.00"
2018/7/18,"48,260.00","4,070.00","3,053.00",#N/A,"4,944.00"
2018/7/19,"48,670.00","4,078.00","3,065.00","6,064.00","4,930.00"
2018/7/20,"48,590.00","4,028.00","3,098.00","6,194.00","4,845.00"
2018/7/23,"49,020.00","4,108.00","3,084.00","6,168.00","4,833.00"
2018/7/24,"49,310.00","4,135.00","3,080.00",#N/A,"4,842.00"
2018/7/25,"49,910.00","4,140.00","3,109.00",#N/A,"4,879.00"
2018/7/26,"50,140.00","4,136.00","3,072.00",#N/A,"4,882.00"
2018/7/27,"50,090.00","4,200.00","3,107.00","6,272.00","4,913.00"
2018/7/30,"49,360.00","4,205.00","3,149.00","6,478.00","4,989.00"
2018/7/31,"49,830.00","4,181.00","3,128.00","6,526.00","4,979.00"
2018/8/1,"49,820.00","4,157.00","3,183.00",#N/A,"4,919.00"
2018/8/2,"49,340.00","4,157.00","3,183.00","6,756.00","4,880.00"
2018/8/3,"49,230.00","4,157.00","3,183.00","6,934.00","4,925.00"
2018/8/6,"49,300.00","4,157.00","3,183.00",#N/A,"4,948.00"
2018/8/7,"49,480.00","4,157.00","3,183.00",#N/A,"4,931.00"
2018/8/8,"49,470.00","4,200.00","3,183.00",#N/A,"4,942.00"
2018/8/9,"49,880.00","4,200.00","3,183.00",#N/A,"4,916.00"
2018/8/10,"49,550.00","4,200.00","3,183.00",#N/A,"4,857.00"
2018/8/13,"49,680.00","4,200.00","3,183.00",#N/A,"4,880.00"
2018/8/14,"49,460.00","4,200.00","3,183.00",#N/A,"4,829.00"
2018/8/15,"48,550.00","4,200.00","3,320.00","7,512.00","4,718.00"
2018/8/16,"47,580.00","4,390.00","3,254.00","7,974.00","4,682.00"
2018/8/17,"47,700.00","4,530.00","3,235.00","8,166.00","4,666.00"
2018/8/20,"48,250.00","4,562.00","3,203.00","8,450.00","4,730.00"
2018/8/21,"48,700.00","4,495.00","3,210.00","8,458.00","4,732.00"
2018/8/22,"48,290.00","4,469.00","3,237.00","8,480.00","4,739.00"
2018/8/23,"47,990.00","4,417.00","3,164.00","8,488.00","4,739.00"
2018/8/24,"48,510.00","4,492.00","3,180.00","8,476.00","4,788.00"
2018/8/27,"48,790.00","4,463.00","3,118.00","8,888.00","4,773.00"
2018/8/28,"48,650.00","4,486.00","3,134.00","9,244.00","4,740.00"
2018/8/29,"48,830.00","4,481.00","3,161.00","9,042.00","4,666.00"
2018/8/30,"48,800.00","4,527.00","3,222.00","9,160.00","4,630.00"
2018/8/31,"48,580.00","4,797.00","3,237.00","9,216.00","4,629.00"
2018/9/3,"48,170.00","4,690.00","3,266.00","9,260.00","4,599.00"
2018/9/4,"47,780.00","4,690.00","3,300.00","9,242.00","4,588.00"
2018/9/5,"47,510.00","4,770.00","3,282.00","9,188.00","4,598.00"
2018/9/6,"47,560.00","4,685.00","3,274.00","9,200.00","4,628.00"
2018/9/7,"47,680.00","4,780.00","3,295.00","9,190.00","4,590.00"
2018/9/10,"47,560.00","4,780.00","3,330.00","9,148.00","4,550.00"
2018/9/11,"48,000.00","4,580.00","3,335.00","9,150.00","4,548.00"
2018/9/12,"47,830.00","4,661.00","3,340.00","9,220.00","4,575.00"
2018/9/13,"48,700.00","4,661.00","3,286.00","9,200.00","4,617.00"
2018/9/14,"48,530.00","4,661.00","3,338.00","9,250.00","4,624.00"
2018/9/17,"48,100.00","4,661.00","3,319.00","8,446.00","4,699.00"
2018/9/18,"48,680.00","4,541.00","3,338.00","8,102.00","4,676.00"
2018/9/19,"49,640.00","4,543.00","3,334.00","7,614.00","4,665.00"
2018/9/20,"49,340.00","4,553.00","3,354.00","7,784.00","4,673.00"
2018/9/21,"49,740.00","4,572.00","3,386.00","7,800.00","4,662.00"
2018/9/25,"50,360.00","4,536.00","3,462.00","7,788.00","4,696.00"
2018/9/26,"50,530.00","4,566.00","3,473.00","7,768.00","4,746.00"
2018/9/27,"50,130.00","4,564.00","3,493.00","7,780.00","4,706.00"
2018/9/28,"50,170.00","4,567.00","3,542.00","7,858.00","4,713.00"
2018/10/8,"50,010.00","4,626.00","3,590.00","7,840.00","4,831.00"
2018/10/9,"50,500.00","4,656.00","3,654.00","7,870.00","4,890.00"
2018/10/10,"50,770.00","4,755.00","3,665.00","8,000.00","4,861.00"
2018/10/11,"49,980.00","4,680.00","3,632.00","7,886.00","4,749.00"
2018/10/12,"50,800.00","4,660.00","3,575.00","7,796.00","4,847.00"
2018/10/15,"50,570.00","4,700.00","3,581.00","7,848.00","4,845.00"
2018/10/16,"50,060.00","4,511.00","3,571.00","7,692.00","4,865.00"
2018/10/17,"50,160.00","4,560.00","3,595.00",#N/A,"4,835.00"
2018/10/18,"49,980.00","4,523.00","3,581.00",#N/A,"4,855.00"
2018/10/19,"50,160.00","4,505.00","3,579.00",#N/A,"4,939.00"
2018/10/22,"50,510.00","4,560.00","3,503.00","7,130.00","4,952.00"
2018/10/23,"50,060.00","4,567.00","3,508.00","7,128.00","4,909.00"
2018/10/24,"50,330.00","4,570.00","3,527.00","7,090.00","4,957.00"
2018/10/25,"49,760.00","4,565.00","3,506.00","6,930.00","4,916.00"
2018/10/26,"49,750.00","4,575.00","3,509.00","6,982.00","4,878.00"
2018/10/29,"49,770.00","4,571.00","3,465.00","7,138.00","4,855.00"
2018/10/30,"49,700.00","4,501.00","3,420.00","7,166.00","4,908.00"
2018/10/31,"49,060.00","4,477.00","3,448.00","7,182.00","4,901.00"
2018/11/1,"48,730.00","4,580.00","3,271.00","7,076.00","4,931.00"
2018/11/2,"49,890.00","4,520.00","3,198.00","6,918.00","4,855.00"
2018/11/5,"49,870.00","4,540.00","3,031.00","7,000.00","4,899.00"
2018/11/6,"49,740.00","4,509.00","3,197.00","6,980.00",#N/A
2018/11/7,"49,540.00","4,490.00","3,195.00","6,892.00","5,000.00"
2018/11/8,"49,520.00","4,490.00","3,195.00","6,740.00",#N/A
2018/11/9,"49,350.00","4,490.00","3,195.00","6,680.00","4,999.00"
2018/11/12,"48,950.00","4,370.00","3,195.00","6,820.00","4,987.00"
2018/11/13,"49,140.00","4,280.00","3,195.00","6,800.00","5,019.00"
2018/11/14,"48,850.00","4,280.00","3,242.00","6,690.00",#N/A
2018/11/15,"49,500.00","4,280.00","3,330.00","6,668.00","5,006.00"
2018/11/16,"49,580.00","4,297.00","3,331.00","6,708.00","5,017.00"
2018/11/19,"49,780.00","4,171.00","3,292.00","6,758.00","4,944.00"
2018/11/20,"49,580.00","4,029.00","3,337.00","6,822.00","4,914.00"
2018/11/21,"49,410.00","4,003.00","3,337.00","6,602.00","4,959.00"
2018/11/22,"49,570.00","3,966.00","3,306.00","6,352.00","4,938.00"
2018/11/23,"49,400.00","3,811.00","3,270.00","6,250.00","4,933.00"
2018/11/26,"49,300.00","3,666.00","3,200.00","6,100.00","4,928.00"
2018/11/27,"48,880.00","3,650.00","3,150.00",#N/A,"4,962.00"
2018/11/28,"49,280.00","3,659.00","3,130.00","6,124.00","4,964.00"
2018/11/29,"49,560.00","3,580.00","3,100.00","6,120.00","4,939.00"
2018/11/30,"49,720.00","3,537.00","2,948.00","6,126.00","4,927.00"
2018/12/3,"50,250.00","3,700.00","2,901.00",#N/A,"4,948.00"
2018/12/4,"49,660.00","3,720.00","2,983.00",#N/A,"4,929.00"
2018/12/5,"49,390.00","3,720.00","2,900.00",#N/A,"4,939.00"
2018/12/6,"49,040.00","3,699.00","2,900.00","6,426.00","4,937.00"
2018/12/7,"49,240.00","3,650.00","2,900.00",#N/A,"4,972.00"
2018/12/10,"48,970.00","3,620.00","2,900.00","6,742.00","4,952.00"
2018/12/11,"49,100.00","3,542.00","2,900.00",#N/A,"4,912.00"
2018/12/12,"49,110.00","3,542.00","2,900.00","6,602.00","4,953.00"
2018/12/13,"49,360.00","3,542.00","2,900.00","6,888.00","4,929.00"
2018/12/14,"48,910.00","3,542.00","2,913.00","7,196.00","4,982.00"
2018/12/17,"49,220.00","3,542.00","2,893.00","6,538.00","5,015.00"
2018/12/18,"48,930.00","3,762.00","2,907.00","6,508.00","5,011.00"
2018/12/19,"48,090.00","3,763.00","2,920.00","6,462.00","4,979.00"
2018/12/20,"48,220.00","3,796.00","2,916.00","6,410.00","4,984.00"
2018/12/21,"48,410.00","3,841.00","2,880.00","6,300.00","4,914.00"
2018/12/24,"48,100.00","3,809.00","2,856.00","6,210.00","4,893.00"
2018/12/25,"48,010.00","3,808.00","2,851.00","6,042.00","4,859.00"
2018/12/26,"48,040.00","3,855.00","2,810.00","6,044.00","4,879.00"
2018/12/27,"48,280.00","3,886.00","2,770.00","6,020.00","4,776.00"
2018/12/28,"48,340.00","3,852.00","2,815.00","5,882.00","4,720.00"
2019/1/2,"47,680.00","3,834.00","2,841.00","5,866.00","4,744.00"
2019/1/3,"47,330.00","3,863.00","2,830.00","5,900.00","4,758.00"
2019/1/4,"47,180.00","3,866.00","2,850.00","6,116.00","4,772.00"
2019/1/7,"47,450.00","3,856.00","2,847.00","6,120.00","4,850.00"
2019/1/8,"47,350.00","3,866.00","2,839.00","6,100.00","4,820.00"
2019/1/9,"47,650.00","3,745.00","2,837.00","6,230.00","4,880.00"
2019/1/10,"47,500.00","3,640.00","2,837.00","6,588.00","4,850.00"
2019/1/11,"47,290.00","3,631.00","2,837.00","6,320.00","4,810.00"
2019/1/14,"46,900.00","3,650.00","2,837.00","6,300.00","4,870.00"
2019/1/15,"46,990.00","3,615.00","2,837.00","6,316.00","4,840.00"
2019/1/16,"47,380.00","3,603.00","2,605.00","6,184.00","4,909.00"
2019/1/17,"47,380.00","3,630.00","2,585.00","6,168.00","4,907.00"
2019/1/18,"47,860.00","3,705.00","2,598.00","6,240.00","4,996.00"
2019/1/21,"47,800.00","3,713.00","2,627.00","6,466.00","5,082.00"
2019/1/22,"47,530.00","3,683.00","2,629.00","6,480.00","5,028.00"
2019/1/23,"47,540.00","3,693.00","2,637.00","6,448.00","5,041.00"
2019/1/24,"47,320.00","3,740.00","2,646.00","6,426.00","4,988.00"
2019/1/25,"47,380.00","3,762.00","2,634.00",#N/A,"4,998.00"
2019/1/28,"47,540.00","3,751.00","2,618.00",#N/A,"4,988.00"
2019/1/29,"47,580.00","3,760.00","2,596.00","6,444.00","5,003.00"
2019/1/30,"47,700.00","3,703.00","2,584.00","6,494.00","4,996.00"
2019/1/31,"48,090.00","3,878.00","2,623.00","6,632.00","5,024.00"
2019/2/1,"48,270.00","3,825.00","2,623.00",#N/A,"5,035.00"
2019/2/11,"48,190.00","3,880.00","2,634.00",#N/A,"5,160.00"
2019/2/12,"48,110.00","3,822.00","2,643.00",#N/A,"5,154.00"
2019/2/13,"48,120.00","3,818.00","2,646.00","6,742.00","5,090.00"
2019/2/14,"48,340.00","3,810.00","2,625.00",#N/A,"4,975.00"
2019/2/15,"48,090.00","3,725.00","2,565.00",#N/A,"4,994.00"
2019/2/18,"49,230.00","3,751.00","2,573.00",#N/A,"5,025.00"
2019/2/19,"49,360.00","3,750.00","2,572.00",#N/A,"5,026.00"
2019/2/20,"49,710.00","3,734.00","2,532.00",#N/A,"5,075.00"
2019/2/21,"49,670.00","3,780.00","2,528.00",#N/A,"5,098.00"
2019/2/22,"49,920.00","3,786.00","2,541.00","6,466.00","5,140.00"
2019/2/25,"50,520.00","3,722.00","2,512.00","6,478.00","5,142.00"
2019/2/26,"50,190.00","3,776.00","2,515.00","6,406.00","5,150.00"
2019/2/27,"50,080.00","3,769.00","2,454.00","6,354.00","5,099.00"
2019/2/28,"50,160.00","3,805.00","2,450.00","6,328.00","5,106.00"
2019/3/1,"50,500.00","3,839.00","2,476.00","6,566.00","5,122.00"
2019/3/4,"50,010.00","3,855.00","2,415.00","6,622.00",#N/A
2019/3/5,"49,880.00","3,860.00","2,380.00","6,664.00","5,118.00"
2019/3/6,"49,840.00","3,790.00","2,409.00","6,796.00","5,122.00"
2019/3/7,"49,520.00","3,845.00","2,400.00","6,760.00",#N/A
2019/3/8,"49,420.00","3,820.00","2,407.00","6,644.00",#N/A
2019/3/11,"49,630.00","3,795.00","2,496.00","6,636.00","5,100.00"
2019/3/12,"49,900.00","3,805.00","2,421.00","6,648.00",#N/A
2019/3/13,"49,590.00","3,850.00","2,421.00","6,558.00",#N/A
2019/3/14,"49,290.00","3,802.00","2,444.00","6,574.00",#N/A
2019/3/15,"49,160.00","3,845.00","2,566.00",#N/A,"5,114.00"
2019/3/18,"49,350.00","3,773.00","2,550.00",#N/A,"5,158.00"
2019/3/19,"49,330.00","3,794.00","2,539.00","6,378.00","5,157.00"
2019/3/20,"49,190.00","3,803.00","2,536.00",#N/A,"5,130.00"
2019/3/21,"49,420.00","3,790.00","2,540.00",#N/A,"5,117.00"
2019/3/22,"48,940.00","3,781.00","2,556.00",#N/A,"5,072.00"
2019/3/25,"48,120.00","3,702.00","2,555.00","6,316.00","5,041.00"
2019/3/26,"48,230.00","3,718.00","2,557.00",#N/A,"5,056.00"
2019/3/27,"48,390.00","3,720.00","2,556.00",#N/A,"5,044.00"
2019/3/28,"48,360.00","3,715.00","2,504.00",#N/A,"5,035.00"
2019/3/29,"48,800.00","3,800.00","2,489.00",#N/A,"5,074.00"
2019/4/1,"49,460.00","3,800.00","2,495.00",#N/A,"5,094.00"
2019/4/2,"49,270.00","3,813.00","2,541.00",#N/A,"5,113.00"
2019/4/3,"49,510.00","3,870.00","2,542.00",#N/A,"5,106.00"
2019/4/4,"49,520.00","3,841.00","2,542.00",#N/A,"5,104.00"
2019/4/8,"49,260.00","4,007.00","2,540.00",#N/A,"5,132.00"
2019/4/9,"49,790.00","4,007.00","2,531.00",#N/A,"5,121.00"
2019/4/10,"49,490.00","4,028.00","2,525.00",#N/A,"5,191.00"
2019/4/11,"49,170.00","4,019.00","2,534.00",#N/A,"5,185.00"
2019/4/12,"49,200.00","4,120.00","2,514.00","6,738.00","5,214.00"
2019/4/15,"49,320.00","4,120.00","2,540.00",#N/A,"5,349.00"
2019/4/16,"49,480.00","4,144.00","2,546.00","6,640.00","5,313.00"
2019/4/17,"49,510.00","4,163.00","2,526.00","6,640.00","5,284.00"
2019/4/18,"49,500.00","4,102.00","2,524.00","6,418.00","5,227.00"
2019/4/19,"49,530.00","4,134.00","2,523.00","6,394.00","5,266.00"
2019/4/22,"49,250.00","4,150.00","2,522.00","6,510.00","5,291.00"
2019/4/23,"49,160.00","4,147.00","2,523.00","6,540.00","5,280.00"
2019/4/24,"48,960.00","4,133.00","2,513.00","6,550.00","5,275.00"
2019/4/25,"49,180.00","4,133.00","2,490.00","6,568.00","5,240.00"
2019/4/26,"48,970.00","4,151.00","2,477.00","6,570.00","5,187.00"
2019/4/29,"48,850.00","4,194.00","2,493.00","6,592.00","5,181.00"
2019/4/30,"48,930.00","4,191.00","2,463.00","6,674.00","5,085.00"
2019/5/6,"48,010.00","4,159.00","2,514.00","6,640.00","5,072.00"
2019/5/7,"48,290.00","4,150.00","2,516.00","6,666.00","5,121.00"
2019/5/8,"47,840.00","4,135.00","2,542.00","6,678.00","5,101.00"
2019/5/9,"47,570.00","4,137.00","2,626.00","6,688.00","5,110.00"
2019/5/10,"47,740.00","4,149.00","2,636.00","6,688.00","5,120.00"
2019/5/13,"47,620.00","4,196.00","2,609.00","6,658.00","5,152.00"
2019/5/14,"47,490.00","4,172.00","2,626.00","6,390.00","5,070.00"
2019/5/15,"47,710.00","4,400.00","2,665.00","6,296.00","5,070.00"
2019/5/16,"47,790.00","3,947.00","2,709.00","6,160.00","5,140.00"
2019/5/17,"47,630.00","3,936.00","2,697.00","6,086.00","5,117.00"
2019/5/20,"47,620.00","3,930.00","2,763.00",#N/A,"5,060.00"
2019/5/21,"47,700.00","4,007.00","2,823.00",#N/A,"5,114.00"
2019/5/22,"47,160.00","4,006.00","2,803.00",#N/A,"4,960.00"
2019/5/23,"46,680.00","3,961.00","2,798.00",#N/A,"4,925.00"
2019/5/24,"47,170.00","3,978.00","2,796.00",#N/A,"4,970.00"
2019/5/27,"47,280.00","3,945.00","2,844.00",#N/A,"4,939.00"
2019/5/28,"47,130.00","3,939.00","2,872.00","5,466.00","4,960.00"
2019/5/29,"46,810.00","3,910.00","2,959.00",#N/A,"4,995.00"
2019/5/30,"46,550.00","3,881.00","2,872.00",#N/A,"4,975.00"
2019/5/31,"46,180.00","3,779.00","2,885.00","5,616.00","4,981.00"
2019/6/3,"46,130.00","3,760.00","2,922.00",#N/A,"4,980.00"
2019/6/4,"46,270.00","3,765.00","2,944.00","5,452.00","5,065.00"
2019/6/5,"46,490.00","3,765.00","2,905.00",#N/A,"5,030.00"
2019/6/6,"46,010.00","3,710.00","2,815.00",#N/A,"4,984.00"
2019/6/10,"46,250.00","3,680.00","2,784.00",#N/A,"5,025.00"
2019/6/11,"46,840.00","3,750.00","2,791.00",#N/A,"5,036.00"
2019/6/12,"46,460.00","3,770.00","2,800.00",#N/A,"5,025.00"
2019/6/13,"46,250.00","3,760.00","2,854.00",#N/A,"5,115.00"
2019/6/14,"46,300.00","3,730.00","2,850.00",#N/A,"5,132.00"
2019/6/17,"46,120.00","3,730.00","2,909.00",#N/A,"5,095.00"
2019/6/18,"46,330.00","3,702.00","2,873.00","5,626.00","5,099.00"
2019/6/19,"46,840.00","3,730.00","2,810.00","5,788.00","5,094.00"
2019/6/20,"46,930.00","3,761.00","2,813.00","5,850.00","5,030.00"
2019/6/21,"46,850.00","3,750.00","2,817.00","5,754.00","5,088.00"
2019/6/24,"46,750.00","3,801.00","2,845.00","5,950.00","4,977.00"
2019/6/25,"47,090.00","3,828.00","2,826.00","5,942.00","5,015.00"
2019/6/26,"47,210.00","3,816.00","2,805.00","6,196.00","4,931.00"
2019/6/27,"47,090.00","3,818.00","2,803.00","6,374.00","4,967.00"
2019/6/28,"47,010.00","3,828.00","2,801.00","6,450.00","4,911.00"
2019/7/1,"47,360.00","3,850.00","2,883.00","6,728.00",#N/A
2019/7/2,"46,610.00","3,829.00","2,826.00","6,950.00",#N/A
2019/7/3,"46,250.00","3,850.00","2,779.00","6,912.00",#N/A
2019/7/4,"46,350.00","3,850.00","2,764.00","6,850.00",#N/A
2019/7/5,"46,280.00","3,849.00","2,764.00","6,602.00",#N/A
2019/7/8,"46,320.00","3,777.00","2,764.00","6,412.00",#N/A
2019/7/9,"46,170.00","3,829.00","2,764.00","6,498.00",#N/A
2019/7/10,"46,050.00","3,760.00","2,764.00","6,630.00","5,121.00"
2019/7/11,"46,530.00","3,750.00","2,764.00","6,610.00",#N/A
2019/7/12,"46,610.00","3,760.00","2,786.00","6,620.00",#N/A
2019/7/15,"46,860.00","3,750.00","2,876.00","6,040.00","5,237.00"
2019/7/16,"46,910.00","4,115.00","2,833.00","6,040.00","5,208.00"
2019/7/17,"46,860.00","4,120.00","2,850.00",#N/A,"5,189.00"
2019/7/18,"46,780.00","4,070.00","2,884.00","6,120.00","5,189.00"
2019/7/19,"47,970.00","4,080.00","2,867.00","5,980.00","5,145.00"
2019/7/22,"47,410.00","4,062.00","2,880.00","5,904.00","5,150.00"
2019/7/23,"47,300.00","4,049.00","2,837.00","5,720.00","5,202.00"
2019/7/24,"47,090.00","4,035.00","2,816.00","5,586.00","5,299.00"
2019/7/25,"47,020.00","4,060.00","2,766.00","5,524.00","5,266.00"
2019/7/26,"47,050.00","4,078.00","2,746.00","5,606.00","5,291.00"
2019/7/29,"46,900.00","4,070.00","2,788.00","5,514.00","5,364.00"
2019/7/30,"47,240.00","4,051.00","2,800.00","5,418.00","5,290.00"
2019/7/31,"46,720.00","4,084.00","2,720.00","5,440.00","5,322.00"
2019/8/1,"46,620.00","4,064.00","2,788.00",#N/A,"5,304.00"
2019/8/2,"46,440.00","4,057.00","2,788.00",#N/A,"5,291.00"
2019/8/5,"46,060.00","3,950.00","2,788.00","5,234.00","5,322.00"
2019/8/6,"46,150.00","3,990.00","2,788.00","5,002.00","5,306.00"
2019/8/7,"45,930.00","3,990.00","2,788.00",#N/A,"5,344.00"
2019/8/8,"46,430.00","3,990.00","2,788.00","5,162.00","5,324.00"
2019/8/9,"46,630.00","3,990.00","2,788.00","5,184.00","5,412.00"
2019/8/12,"46,710.00","3,990.00","2,788.00",#N/A,"5,547.00"
2019/8/13,"46,500.00","3,990.00","2,788.00","5,192.00","5,606.00"
2019/8/14,"46,520.00","3,990.00","2,788.00","5,230.00","5,591.00"
2019/8/15,"46,400.00","3,990.00","2,875.00","5,290.00","5,526.00"
2019/8/16,"46,550.00","3,776.00","2,869.00","5,254.00","5,516.00"
2019/8/19,"46,610.00","3,790.00","2,880.00","5,304.00","5,518.00"
2019/8/20,"46,620.00","3,756.00","2,889.00","5,272.00","5,524.00"
2019/8/21,"46,430.00","3,749.00","2,901.00","5,204.00","5,506.00"
2019/8/22,"46,310.00","3,752.00","2,936.00","5,138.00","5,562.00"
2019/8/23,"46,400.00","3,778.00","2,960.00","5,164.00","5,534.00"
2019/8/26,"46,020.00","3,720.00","2,971.00","5,130.00","5,507.00"
2019/8/27,"46,380.00","3,626.00","2,932.00","5,152.00","5,410.00"
2019/8/28,"46,560.00","3,645.00","2,962.00","5,156.00","5,456.00"
2019/8/29,"46,550.00","3,604.00","3,018.00","5,100.00","5,467.00"
2019/8/30,"46,690.00","3,612.00","2,979.00","5,084.00","5,482.00"
2019/9/2,"46,640.00","3,700.00","3,016.00","5,084.00","5,522.00"
2019/9/3,"46,370.00","3,693.00","3,039.00","5,114.00","5,585.00"
2019/9/4,"46,620.00","3,696.00","3,025.00","5,138.00","5,600.00"
2019/9/5,"46,970.00","3,785.00","2,990.00","5,186.00","5,645.00"
2019/9/6,"47,430.00","3,770.00","2,940.00","5,172.00","5,627.00"
2019/9/9,"47,350.00","3,765.00","2,910.00","5,210.00","5,651.00"
2019/9/10,"47,410.00","3,785.00","2,928.00","5,140.00","5,620.00"
2019/9/11,"47,260.00","3,770.00","2,860.00","5,082.00","5,650.00"
2019/9/12,"47,490.00","3,799.00","2,862.00","5,020.00","5,645.00"
2019/9/16,"47,550.00","3,820.00","3,007.00","5,166.00","5,650.00"
2019/9/17,"47,340.00","3,823.00","2,891.00","5,366.00","5,528.00"
2019/9/18,"47,310.00","3,810.00","2,904.00","5,198.00","5,483.00"
2019/9/19,"47,070.00","3,741.00","2,902.00","5,102.00","5,492.00"
