指标名称,恒生指数,CRB现货指数:工业,南华铜指数,申万行业指数:房地产开发,市场价:生猪(外三元):全国均价,期货收盘价(连续):布伦特原油:ICE,现货价:螺纹钢,中债国债总指数(总值)净价指数,中债信用债总指数(3-5年)财富指数,中债3-5年期国债指数(总值)财富指数,美国:美元指数,市盈率(成份股计算):申万大盘指数,市盈率(成份股计算):申万小盘指数
2016-08-29,"22,821.34",455.11,"3,015.98","5,747.36",18.66,49.20,"2,434.67",121.44,168.59,141.27,95.5718,11.08,65.51
2016-08-30,"23,016.11",454.48,"3,002.73","5,717.70",18.66,48.33,"2,434.67",121.22,168.44,141.24,96.0455,11.12,65.54
2016-08-31,"22,976.88",454.20,"3,003.56","5,849.72",18.66,47.04,"2,428.67",121.28,168.48,141.27,95.9956,11.16,65.47
2016-09-01,"23,162.34",456.74,"3,025.09","5,692.04",18.66,45.82,"2,429.33",121.24,168.49,141.27,95.6498,11.10,64.95
2016-09-02,"23,266.70",456.98,"3,034.19","5,700.28",18.70,46.68,"2,428.00",121.27,168.48,141.28,95.8821,11.12,64.83
2016-09-05,"23,649.55",,"3,021.94","5,693.64",18.73,47.40,"2,428.00",121.22,168.51,141.31,95.7792,11.14,65.11
2016-09-06,"23,787.68",458.51,"3,026.41","5,727.36",18.75,47.36,"2,432.00",121.20,168.49,141.36,94.8708,11.20,66.15
2016-09-07,"23,741.81",459.10,"3,043.31","5,722.81",18.72,48.55,"2,439.33",121.15,168.49,141.33,94.9602,11.19,66.27
2016-09-08,"23,919.34",459.04,"3,028.40","5,740.17",18.74,49.69,"2,427.33",121.20,168.53,141.32,95.0074,11.19,66.68
2016-09-09,"24,099.70",457.66,"3,032.54","5,681.52",18.69,47.88,"2,414.67",121.27,168.67,141.34,95.3538,11.14,66.14
2016-09-12,"23,290.60",452.84,"2,995.28","5,618.10",18.61,48.15,"2,409.33",121.16,168.72,141.32,95.1436,10.98,64.42
2016-09-13,"23,215.76",453.17,"3,030.89","5,652.99",18.56,47.19,"2,398.67",121.24,168.72,141.38,95.5646,10.95,64.86
2016-09-14,"23,190.64",454.91,"3,041.65","5,643.30",18.47,45.97,"2,392.67",121.29,168.78,141.41,95.3204,10.86,65.10
2016-09-15,"23,335.59",454.38,,,,46.41,,,,,95.2688,,
2016-09-16,,454.29,,,,46.05,,,,,96.0335,,
2016-09-18,,,,,18.37,,,121.30,168.88,141.45,,,
2016-09-19,"23,550.45",454.39,"3,083.06","5,684.37",18.39,45.92,"2,351.33",121.32,168.95,141.45,95.8503,10.93,65.79
2016-09-20,"23,530.86",455.21,"3,087.20","5,698.72",18.32,46.20,"2,344.00",121.38,168.96,141.47,96.0140,10.87,65.99
2016-09-21,"23,669.90",456.05,"3,088.86","5,747.44",18.25,47.05,"2,344.00",121.38,168.92,141.51,95.5007,10.87,66.00
2016-09-22,"23,759.80",457.21,"3,117.84","5,897.03",18.17,47.46,"2,328.00",121.44,169.01,141.57,95.3798,10.94,66.32
2016-09-23,"23,686.48",456.50,"3,135.23","5,798.65",18.04,46.07,"2,340.67",121.60,169.09,141.60,95.4941,10.91,66.11
2016-09-26,"23,317.92",456.34,"3,126.95","5,698.93",17.65,46.94,"2,342.00",121.66,169.24,141.63,95.2974,10.76,64.70
2016-09-27,"23,571.90",458.53,"3,120.32","5,804.58",17.53,46.22,"2,343.33",121.65,169.23,141.68,95.4490,10.82,65.50
2016-09-28,"23,619.65",459.29,"3,105.42","5,793.83",17.44,48.91,"2,330.00",121.64,169.27,141.71,95.4243,10.77,65.07
2016-09-29,"23,739.47",460.33,"3,116.79","5,812.54",17.35,49.06,"2,338.67",121.65,169.30,141.75,95.5172,10.78,65.41
2016-09-30,"23,297.15",461.48,"3,121.76","5,842.38",17.30,49.05,"2,336.00",121.69,169.33,141.68,95.4426,10.80,65.60
2016-10-03,"23,584.43",461.49,,,,50.80,,,,,95.7446,,
2016-10-04,"23,689.44",462.23,,,,51.31,,,,,96.1225,,
2016-10-05,"23,788.31",462.88,,,,51.61,,,,,96.1432,,
2016-10-06,"23,952.50",462.51,,,,52.59,,,,,96.6930,,
2016-10-07,"23,851.82",461.58,,,,51.69,,,,,96.4912,,
2016-10-08,,,,,17.01,,,121.74,169.46,141.76,,,
2016-10-09,,,,,16.93,,,121.87,169.60,141.79,,,
2016-10-10,,462.28,"3,117.29","5,758.36",16.85,52.92,"2,316.67",121.93,169.69,141.97,96.9114,10.92,67.08
2016-10-11,"23,549.52",458.93,"3,158.18","5,804.81",16.79,52.53,"2,314.67",121.92,169.79,141.98,97.7217,10.95,67.57
2016-10-12,"23,407.05",458.85,"3,140.97","5,820.37",16.63,51.66,"2,327.33",121.86,169.83,141.99,97.9967,10.92,67.67
2016-10-13,"23,031.30",457.36,"3,114.48","5,836.60",16.48,51.96,"2,336.67",121.87,169.91,142.01,97.5362,10.92,67.75
2016-10-14,"23,233.31",457.30,"3,092.96","5,832.85",16.32,52.00,"2,337.33",121.98,169.99,142.07,98.1056,10.93,67.56
2016-10-17,"23,037.54",457.46,"3,088.82","5,766.59",16.30,51.68,"2,354.67",122.06,170.07,142.22,97.8738,10.86,66.86
2016-10-18,"23,394.39",458.25,"3,095.45","5,817.07",16.33,52.12,"2,377.33",122.09,170.11,142.30,97.8839,10.99,67.86
2016-10-19,"23,304.97",459.51,"3,078.07","5,809.01",16.40,52.54,"2,379.33",122.25,170.15,142.53,97.8553,10.99,68.21
2016-10-20,"23,374.40",459.05,"3,088.00","5,823.99",16.43,51.39,"2,378.67",122.41,170.25,142.69,98.3309,10.99,68.50
2016-10-21,,458.92,"3,077.24","5,792.23",16.48,51.92,"2,407.33",122.58,170.35,142.78,98.6259,11.04,68.17
2016-10-24,"23,604.08",458.97,"3,091.31","5,831.09",16.58,51.48,"2,413.33",122.52,170.42,142.71,98.7558,11.18,68.95
2016-10-25,"23,565.11",460.83,"3,145.93","5,849.45",16.60,50.26,"2,423.33",122.46,170.43,142.77,98.7183,11.17,69.17
2016-10-26,"23,325.43",462.55,"3,125.24","5,874.09",16.62,49.95,"2,438.67",122.22,170.25,142.65,98.6136,11.11,68.93
2016-10-27,"23,132.35",463.34,"3,130.21","5,852.70",16.63,50.29,"2,435.33",122.20,170.10,142.57,98.9133,11.08,68.93
2016-10-28,"22,954.81",464.86,"3,167.45","5,810.08",16.63,49.60,"2,431.33",122.20,170.14,142.53,98.3022,11.09,68.43
2016-10-31,"22,934.54",464.50,"3,177.38","5,819.66",16.72,48.32,"2,441.33",122.09,170.09,142.58,98.3500,11.07,68.34
2016-11-01,"23,147.07",466.56,"3,204.70","5,886.13",16.76,47.90,"2,448.00",122.03,170.01,142.56,97.7275,11.12,68.81
2016-11-02,"22,810.50",469.33,"3,192.12","5,827.34",16.80,47.08,"2,540.00",122.01,170.05,142.59,97.3766,11.04,68.34
2016-11-03,"22,683.51",469.73,"3,225.55","5,850.50",16.84,46.28,"2,542.67",122.04,170.10,142.60,97.1618,11.13,68.56
2016-11-04,"22,642.62",472.02,"3,236.47","5,823.99",16.85,45.60,"2,563.33",122.03,170.15,142.61,96.9016,11.11,68.40
2016-11-07,"22,801.40",473.62,"3,339.55","5,799.70",16.89,46.33,"2,608.67",121.82,170.16,142.46,97.7527,11.13,68.24
2016-11-08,"22,909.47",477.28,"3,345.34","5,829.12",16.92,45.82,"2,674.00",121.70,170.12,142.50,97.8699,11.17,69.00
2016-11-09,"22,415.19",484.65,"3,440.45","5,873.85",16.96,46.50,"2,666.67",121.70,170.13,142.47,98.6636,11.09,68.55
2016-11-10,"22,839.11",487.62,"3,631.49","5,942.73",16.98,45.66,"2,689.33",121.55,170.06,142.47,98.7811,11.21,67.62
2016-11-11,"22,531.09",487.95,"3,862.23","5,941.20",17.01,44.52,"2,731.33",121.44,169.89,142.43,98.9761,11.22,68.09
2016-11-14,"22,222.22",486.78,"3,764.64","5,939.07",17.01,44.72,"2,738.67",121.04,169.69,142.28,100.0256,11.27,68.54
2016-11-15,"22,323.91",486.69,"3,611.64","6,006.37",17.00,46.91,"2,734.00",120.85,169.47,142.13,100.1917,11.24,68.76
2016-11-16,"22,280.53",486.59,"3,686.90","5,999.21",17.01,46.34,"2,715.33",120.76,169.34,142.06,100.3563,11.24,68.76
2016-11-17,"22,262.88",488.00,"3,611.64","6,008.38",16.99,46.00,"2,715.33",120.49,169.18,141.92,100.9622,11.25,68.78
2016-11-18,"22,344.21",486.39,"3,656.30","6,025.22",16.94,46.89,"2,694.00",120.54,169.04,141.92,101.3316,11.20,68.64
2016-11-21,"22,357.78",488.59,"3,731.56","6,034.35",16.90,49.04,"2,678.00",120.51,169.05,141.81,100.8862,11.31,68.97
2016-11-22,"22,678.07",488.75,"3,821.71","6,060.31",16.92,49.05,"2,688.00",120.57,169.09,141.84,101.0185,11.42,69.52
2016-11-23,"22,676.69",490.22,"3,784.49","6,119.36",16.97,48.88,"2,705.33",120.72,169.05,141.85,101.6573,11.44,69.09
2016-11-24,"22,608.49",,"3,987.12","6,138.02",16.97,48.86,"2,718.00",120.77,169.01,141.84,101.7363,11.46,68.73
2016-11-25,"22,723.45",489.85,"3,978.02","6,190.65",16.97,47.12,"2,833.33",120.72,168.93,141.76,101.5073,11.58,68.95
2016-11-28,"22,830.57",489.73,"4,083.88","6,155.95",17.04,48.09,"2,860.67",120.84,168.90,141.76,101.1768,11.65,69.26
2016-11-29,"22,737.07",491.44,"3,854.79","6,083.51",17.09,46.34,"2,918.67",120.49,168.65,141.50,100.9628,11.77,68.62
2016-11-30,"22,789.77",493.44,"3,802.39","6,093.30",17.20,50.45,"2,914.67",120.22,167.99,141.34,101.5851,11.63,69.47
2016-12-01,"22,878.23",491.23,"3,880.70","6,202.05",17.16,53.70,"2,901.33",119.77,167.44,141.09,100.9536,11.70,69.98
2016-12-02,"22,564.82",491.34,"3,845.53","6,119.10",17.18,54.49,"2,940.67",119.69,167.19,141.04,100.6984,11.66,69.07
2016-12-05,"22,505.55",491.40,"3,904.78","5,968.38",17.29,54.19,"2,959.33",119.55,167.09,141.12,100.1389,11.51,68.71
2016-12-06,"22,675.15",492.38,"3,931.98","5,956.31",17.32,53.89,"2,959.33",118.90,166.37,140.77,100.4783,11.46,68.84
2016-12-07,"22,800.92",491.97,"3,986.40","5,992.94",17.37,53.02,"2,991.33",119.04,166.35,140.79,100.2442,11.50,69.17
2016-12-08,"22,861.84",492.48,"3,892.41","5,952.89",17.42,53.98,"3,035.33",119.13,166.57,140.87,101.0859,11.50,68.47
2016-12-09,"22,760.98",497.69,"3,907.25","5,985.37",17.46,54.36,"3,029.33",119.12,166.63,140.92,101.5718,11.64,68.33
2016-12-12,"22,433.02",497.43,"3,894.06","5,772.79",17.52,55.45,"3,142.67",118.73,166.45,140.77,100.9714,11.50,65.12
2016-12-13,"22,446.70",498.53,"3,868.50","5,794.35",17.55,55.23,"3,176.00",118.35,165.85,140.61,101.0539,11.46,65.35
2016-12-14,"22,456.62",498.34,"3,833.05","5,753.75",17.56,53.72,"3,184.67",118.10,165.28,140.57,102.0377,11.41,64.93
2016-12-15,"22,059.40",498.63,"3,857.78","5,772.49",17.57,54.20,"3,151.33",116.96,164.09,139.83,103.1494,11.19,65.72
2016-12-16,"22,020.75",497.90,"3,830.57","5,811.58",17.55,55.33,"3,151.33",116.98,163.85,139.72,102.8017,11.18,66.21
2016-12-19,"21,832.68",495.61,"3,762.14","5,758.91",17.45,55.07,"3,128.00",116.55,163.54,139.38,103.1389,11.16,66.27
2016-12-20,"21,729.06",493.81,"3,701.13","5,718.86",17.44,55.54,"3,115.33",116.39,162.83,139.09,103.2887,11.08,66.10
2016-12-21,"21,809.80",493.90,"3,737.40","5,736.65",17.47,54.53,"3,097.33",116.71,163.16,139.37,103.0462,11.21,66.50
2016-12-22,"21,636.20",493.76,"3,663.20","5,732.51",17.43,54.90,"3,096.00",117.24,163.83,139.60,103.0710,11.22,66.55
2016-12-23,"21,574.76",492.91,"3,715.97","5,666.59",17.42,55.08,"3,081.33",117.55,164.56,139.95,102.9796,11.15,65.65
2016-12-26,,,"3,633.52","5,678.17",17.49,,"3,032.67",117.82,164.74,140.29,102.9393,11.21,66.03
2016-12-27,,493.67,"3,677.22","5,709.10",17.48,56.23,"3,024.00",117.80,164.99,140.34,103.0354,11.16,66.13
2016-12-28,"21,754.74",493.00,"3,754.72","5,676.89",17.54,55.93,"3,000.00",117.92,165.02,140.41,103.3026,11.12,65.94
2016-12-29,"21,790.91",493.02,"3,766.26","5,653.88",17.60,56.14,"3,000.00",118.38,165.36,140.86,102.6294,11.11,65.63
2016-12-30,"22,000.56",493.21,"3,740.06","5,659.24",17.63,56.75,"2,994.67",118.71,165.64,140.94,102.3463,11.16,65.67
2016-12-31,,,,,,,,118.72,165.65,140.91,,,
2017-01-02,,,,,,,,,,,102.9120,,
2017-01-03,"22,150.40",493.74,"3,760.97","5,701.24",17.99,55.56,"3,073.33",118.36,165.98,140.79,103.2642,11.44,67.84
2017-01-04,"22,134.47",495.14,"3,740.89","5,732.66",18.10,56.47,"3,078.00",118.12,166.10,140.57,102.5123,11.45,66.67
2017-01-05,"22,456.69",494.11,"3,760.63","5,721.77",18.18,56.90,"3,089.33",117.92,166.14,140.63,101.4007,11.47,66.71
2017-01-06,"22,503.01",495.10,"3,726.94","5,700.22",18.29,56.75,"3,091.33",117.99,166.13,140.65,102.1828,11.46,66.27
2017-01-09,"22,558.69",499.29,"3,758.17","5,715.96",18.45,54.82,"3,090.67",118.09,166.24,140.72,101.9607,11.50,66.64
2017-01-10,"22,744.85",502.95,"3,789.39","5,704.75",18.39,53.63,"3,111.33",118.17,166.37,140.82,102.0335,11.48,66.42
2017-01-11,"22,935.35",504.54,"3,875.68","5,649.50",18.31,55.33,"3,143.33",117.94,166.51,140.63,101.7234,11.43,65.72
2017-01-12,"22,829.02",504.37,"3,860.89","5,620.73",18.27,56.11,"3,162.00",118.03,166.54,140.73,101.4588,11.41,65.16
2017-01-13,"22,937.38",504.96,"3,895.41","5,612.23",18.23,55.59,"3,169.33",118.03,166.61,140.77,101.1694,11.46,64.08
2017-01-16,"22,718.15",,"3,940.61","5,488.55",18.24,55.68,"3,197.33",117.95,166.65,140.79,101.6042,11.55,61.73
2017-01-17,"22,840.97",503.77,"3,844.46","5,494.68",18.22,55.47,"3,215.33",117.75,166.39,140.67,100.2812,11.56,62.52
2017-01-18,"23,098.26",503.38,"3,829.66","5,517.11",18.20,54.25,"3,210.67",117.75,166.01,140.75,101.3330,11.60,62.72
2017-01-19,"23,049.96",503.18,"3,840.35","5,488.78",18.17,54.21,"3,210.67",117.72,165.87,140.75,101.1214,11.57,62.48
2017-01-20,"22,885.91",504.66,"3,786.93","5,539.47",18.12,55.49,"3,219.33",117.80,166.04,140.82,100.7960,11.61,63.63
2017-01-22,,,,,18.06,,,117.79,166.21,140.88,,,
2017-01-23,"22,898.52",505.36,"3,850.21","5,571.34",18.09,55.37,"3,219.33",117.82,166.24,140.95,99.9870,11.63,64.22
2017-01-24,"22,949.86",507.01,"3,868.29","5,558.30",18.08,55.16,"3,219.33",117.62,166.26,140.87,100.2773,11.70,63.99
2017-01-25,"23,049.12",507.42,"3,915.95","5,566.81",,55.29,"3,219.33",117.32,166.01,140.67,99.9476,11.66,64.19
2017-01-26,"23,374.17",505.84,"3,922.38","5,592.78",,56.18,,117.27,166.01,140.65,100.5200,11.69,64.86
2017-01-27,"23,360.78",507.23,,,,55.46,,,,,100.5798,,
2017-01-30,,504.99,,,,55.25,,,,,100.4402,,
2017-01-31,,506.51,,,,55.68,,,,,99.5743,,
2017-02-01,"23,318.39",509.22,,,,56.59,,,,,99.7341,,
2017-02-02,"23,184.52",508.92,,,,56.74,,,,,99.8468,,
2017-02-03,"23,129.21",507.62,"3,844.46","5,578.35",,56.72,"3,219.33",116.91,165.74,140.60,99.6918,11.59,64.70
2017-02-04,,,,,,,,116.91,165.59,140.50,,,
2017-02-06,"23,348.24",505.82,"3,830.33","5,602.68",17.77,55.89,"3,226.67",116.53,165.25,140.50,99.8794,11.61,65.57
2017-02-07,"23,331.57",505.34,"3,851.18","5,607.35",17.55,54.66,"3,232.00",116.44,164.56,140.31,100.4071,11.53,65.50
2017-02-08,"23,485.13",506.24,"3,918.14","5,636.41",17.37,55.16,"3,246.00",116.46,164.40,140.34,100.1721,11.57,66.01
2017-02-09,"23,525.14",504.06,"3,899.60","5,689.93",,55.74,"3,266.67",116.65,164.65,140.45,100.6652,11.61,66.38
2017-02-10,"23,574.98",505.55,"3,918.45","5,685.16",17.30,56.61,"3,259.33",116.58,164.80,140.51,100.7153,11.67,66.26
2017-02-13,"23,710.98",507.67,"4,106.91","5,705.16",17.21,55.66,"3,373.33",116.58,164.91,140.61,101.0029,11.75,66.98
2017-02-14,"23,703.01",507.56,"4,106.09","5,708.58",17.20,55.80,"3,415.33",116.59,164.99,140.58,101.2119,11.75,65.62
2017-02-15,"23,994.87",507.74,"3,993.83","5,664.57",17.05,55.69,"3,420.00",116.55,165.03,140.62,101.0934,11.76,64.94
2017-02-16,"24,107.70",506.33,"3,988.92","5,694.43",17.03,55.81,"3,422.67",116.67,165.07,140.66,100.4794,11.80,65.60
2017-02-17,"24,033.74",504.93,"3,962.70","5,651.13",17.07,55.72,"3,449.33",116.87,165.16,140.80,100.8875,11.62,64.97
2017-02-20,"24,146.08",,"3,996.29","5,723.78",17.06,56.14,"3,565.33",117.10,165.23,140.93,100.9208,11.77,65.62
2017-02-21,"23,963.63",506.51,"4,008.58","5,763.57",17.05,56.67,"3,633.33",116.97,165.19,141.00,101.4636,11.82,66.13
2017-02-22,"24,201.96",506.20,"3,987.28","5,783.71",16.98,56.19,"3,601.33",117.10,165.17,140.95,101.3281,11.86,66.45
2017-02-23,"24,114.86",503.76,"3,965.15","5,752.80",16.99,56.47,"3,588.67",117.21,165.28,141.01,100.9630,11.80,66.63
2017-02-24,"23,965.70",504.73,"3,913.53","5,751.34",16.96,56.04,"3,548.67",117.13,165.42,140.94,101.1312,11.79,66.93
2017-02-27,"23,925.05",503.70,"3,911.07","5,696.70",16.81,55.86,"3,678.67",117.16,165.53,141.01,101.1535,11.70,65.01
2017-02-28,"23,740.73",504.95,"3,911.89","5,722.06",16.64,55.56,"3,704.00",117.12,165.51,140.99,101.3350,11.72,65.25
2017-03-01,"23,776.49",506.82,"3,986.46","5,739.44",16.59,56.28,"3,688.00",117.04,165.48,140.98,101.7403,11.72,65.62
2017-03-02,"23,728.07",506.22,"3,990.22","5,701.57",16.56,55.03,"3,698.24",117.03,165.43,140.93,102.1501,11.67,65.01
2017-03-03,"23,552.72",506.76,"3,956.36","5,695.90",16.53,55.71,"3,695.29",117.02,165.36,140.94,101.3484,11.60,65.33
2017-03-06,"23,596.28",505.95,"3,925.46","5,735.09",16.40,55.94,"3,702.94",116.92,165.35,140.98,101.6832,11.62,65.91
2017-03-07,"23,681.07",504.09,"3,910.92","5,754.42",16.31,55.60,"3,724.38",116.88,165.22,140.91,101.8095,11.66,65.26
2017-03-08,"23,782.27",503.64,"3,859.51","5,772.94",16.30,53.16,"3,704.38",116.72,165.14,140.76,102.1099,11.65,65.14
2017-03-09,"23,501.56",508.45,"3,799.95","5,739.20",16.23,52.38,"3,673.75",116.68,165.02,140.77,101.9862,11.57,63.88
2017-03-10,"23,568.67",507.55,"3,806.48","5,755.31",16.02,51.27,"3,672.50",116.66,164.85,140.62,101.3688,11.56,63.51
2017-03-13,"23,829.67",508.75,"3,880.73","5,825.93",15.90,51.33,"3,701.88",116.74,164.78,140.77,101.3866,11.64,62.77
2017-03-14,"23,827.95",511.01,"3,864.41","5,856.50",15.84,51.84,"3,731.25",116.79,164.80,140.82,101.7425,11.60,62.43
2017-03-15,"23,792.85",511.34,"3,889.70","5,850.57",15.88,52.00,"3,758.75",116.77,164.91,140.84,100.5396,11.61,62.46
2017-03-16,"24,288.28",512.98,"3,929.69","5,879.20",15.87,51.72,"3,755.62",116.96,165.15,140.89,100.2372,11.66,62.81
2017-03-17,"24,309.93",514.89,"3,895.42","5,823.48",15.87,51.67,"3,753.75",116.90,165.13,140.86,100.3511,11.56,61.72
2017-03-20,"24,501.99",514.30,"3,915.00","5,784.34",15.88,51.72,"3,756.25",116.80,165.13,140.89,100.3594,11.79,60.71
2017-03-21,"24,593.12",513.49,"3,858.70","5,803.36",15.93,50.85,"3,727.50",116.67,165.02,140.71,99.7677,11.80,60.47
2017-03-22,"24,320.41",513.88,"3,807.29","5,747.22",15.99,50.68,"3,691.25",116.69,165.06,140.60,99.7402,11.72,60.15
2017-03-23,"24,327.70",513.13,"3,844.83","5,750.68",16.02,50.51,"3,653.12",116.64,165.16,140.47,99.7677,11.64,60.14
2017-03-24,"24,358.27",512.18,"3,843.19","5,758.75",16.06,50.97,"3,650.00",116.87,165.35,140.61,99.7842,11.71,56.97
2017-03-27,"24,193.70",510.51,"3,774.65","5,726.03",16.08,50.79,"3,568.12",116.98,165.59,140.76,99.2279,12.06,55.13
2017-03-28,"24,345.87",513.87,"3,813.82","5,719.14",16.10,51.35,"3,553.75",116.99,165.73,140.82,99.6835,12.03,54.84
2017-03-29,"24,392.05",513.81,"3,878.28","5,684.30",16.07,52.44,"3,573.75",116.96,165.76,140.81,99.9387,12.03,54.46
2017-03-30,"24,301.09",514.32,"3,872.57","5,605.63",16.02,52.91,"3,587.50",116.95,165.70,140.83,100.5271,11.99,53.37
2017-03-31,"24,111.59",514.96,"3,896.23","5,615.69",15.99,52.74,"3,584.38",116.96,165.71,140.86,100.5014,12.07,53.64
2017-04-01,,,,,16.00,,,117.00,165.75,140.89,,,
2017-04-03,"24,261.48",511.77,,,,53.10,,,,,100.5017,,
2017-04-04,,511.63,,,,54.26,,,,,100.4825,,
2017-04-05,"24,400.80",512.35,"3,869.30","5,746.28",16.02,54.01,"3,586.25",116.94,165.86,140.92,100.5175,12.17,54.12
2017-04-06,"24,273.72",513.26,"3,900.94","5,788.85",16.01,54.90,"3,580.00",116.91,165.85,140.87,100.7291,12.19,54.19
2017-04-07,"24,267.30",512.52,"3,845.86","5,821.46",15.98,55.24,"3,519.38",116.92,165.94,140.92,101.1552,12.21,53.97
2017-04-10,"24,262.18",507.08,"3,836.91","5,901.39",15.98,56.00,"3,484.38",116.88,166.05,140.93,101.0027,12.15,53.63
2017-04-11,"24,088.46",505.70,"3,796.06","6,018.21",15.94,56.29,"3,452.50",116.88,166.05,140.88,100.7108,12.18,53.84
2017-04-12,"24,313.50",503.53,"3,760.27","6,019.47",15.92,55.62,"3,372.50",116.80,166.10,140.82,100.1382,12.18,53.41
2017-04-13,"24,261.66",503.31,"3,780.61","6,062.49",15.91,55.64,"3,345.00",116.86,166.10,140.85,100.5702,12.15,53.80
2017-04-14,,,"3,750.51","5,970.99",15.88,,"3,351.88",116.65,166.01,140.76,100.4895,12.08,51.77
2017-04-17,,504.61,"3,780.61","5,869.00",15.82,55.48,"3,333.75",116.32,165.80,140.52,100.2983,12.09,51.10
2017-04-18,"23,924.54",502.88,"3,729.37","5,821.79",15.73,54.82,"3,283.75",116.19,165.64,140.35,99.5233,12.01,50.87
2017-04-19,"23,825.88",504.01,"3,728.55","5,772.40",15.69,53.08,"3,235.00",116.16,165.48,140.32,99.8023,11.92,50.30
2017-04-20,"24,056.98",501.87,"3,705.78","5,734.03",15.58,52.99,"3,232.50",116.05,165.28,140.33,99.8080,11.94,50.19
2017-04-21,"24,042.02",502.49,"3,744.01","5,712.84",15.46,52.05,"3,243.12",115.80,165.06,140.17,99.7555,12.03,47.50
2017-04-24,"24,139.48",501.96,"3,734.25","5,602.24",15.40,51.61,"3,249.38",115.57,164.79,140.00,99.0485,11.91,44.96
2017-04-25,"24,455.94",502.00,"3,744.01","5,611.89",15.19,51.97,"3,260.62",115.68,164.67,140.10,98.8317,11.80,44.68
2017-04-26,"24,578.43",503.38,"3,760.27","5,637.51",15.19,51.50,"3,303.75",115.63,164.78,139.99,98.9768,11.80,44.97
2017-04-27,"24,698.48",503.59,"3,765.15","5,568.38",15.16,51.70,"3,307.50",115.66,164.92,140.04,99.1513,11.83,45.15
2017-04-28,"24,615.13",504.37,"3,768.41","5,607.74",15.12,51.71,"3,349.38",115.65,164.91,140.05,99.0585,11.82,45.30
2017-05-01,,505.39,,,,51.46,,,,,99.1492,,
2017-05-02,"24,696.13",504.72,"3,805.82","5,584.64",15.08,51.13,"3,456.88",115.48,164.96,139.83,98.9544,11.61,45.25
2017-05-03,,503.07,"3,788.58","5,532.40",15.00,50.62,"3,456.88",115.27,164.73,139.64,99.3552,11.56,45.11
2017-05-04,"24,683.88",502.07,"3,674.76","5,522.52",14.96,48.35,"3,421.88",115.10,164.63,139.33,98.8607,11.56,44.90
2017-05-05,"24,476.35",499.83,"3,657.05","5,476.71",14.89,49.47,"3,373.75",115.06,164.60,139.30,98.5737,11.53,44.32
2017-05-08,"24,577.91",499.45,"3,632.50","5,362.86",14.77,49.45,"3,426.25",114.81,164.43,138.99,99.1668,11.52,43.48
2017-05-09,"24,889.03",488.71,"3,634.94","5,372.22",14.70,48.99,"3,431.25",114.62,164.21,138.80,99.5780,11.58,43.77
2017-05-10,"25,015.42",489.37,"3,645.50","5,282.91",14.63,50.28,"3,458.75",114.29,163.89,138.44,99.6301,11.58,42.93
2017-05-11,"25,125.55",490.84,"3,678.82","5,302.47",14.55,50.77,"3,457.50",114.47,163.80,138.54,99.6428,11.68,42.64
2017-05-12,"25,156.34",505.15,"3,651.19","5,315.39",14.45,50.91,"3,455.62",114.32,163.72,138.37,99.1995,11.82,42.44
2017-05-15,"25,371.59",506.48,"3,691.82","5,341.53",14.36,51.80,"3,490.00",114.38,163.77,138.58,98.8992,11.81,42.66
2017-05-16,"25,335.94",505.82,"3,670.69","5,396.38",14.29,51.23,"3,513.75",114.34,163.74,138.56,98.2120,11.82,43.53
2017-05-17,"25,293.63",505.53,"3,688.57","5,397.27",14.23,52.09,"3,569.38",114.09,163.79,138.31,97.3947,11.73,43.97
2017-05-18,"25,136.52",505.13,"3,653.63","5,390.14",14.23,52.49,"3,601.88",114.12,163.82,138.44,97.9144,11.71,43.48
2017-05-19,"25,174.87",504.38,"3,681.26","5,394.42",14.18,53.80,"3,688.12",114.06,163.85,138.33,97.1248,11.72,43.49
2017-05-22,"25,391.34",505.79,"3,721.89","5,322.62",14.14,53.74,"3,803.12",113.87,163.94,138.18,96.9723,11.57,42.80
2017-05-23,"25,403.15",506.05,"3,719.45","5,279.88",14.06,54.16,"3,798.75",113.91,163.95,138.27,97.3652,11.60,41.59
2017-05-24,"25,428.50",506.51,"3,720.27","5,275.40",13.98,53.86,"3,756.88",114.03,163.99,138.48,97.0958,11.60,41.78
2017-05-25,"25,630.78",506.84,"3,735.71","5,412.60",13.88,51.33,"3,728.75",114.17,164.02,138.61,97.2210,11.79,42.15
2017-05-26,"25,639.27",506.11,"3,738.14","5,390.83",13.80,52.23,"3,714.38",114.13,164.02,138.61,97.4217,11.80,42.13
2017-05-27,,,,,13.68,,,114.18,164.06,138.70,,,
2017-05-29,"25,701.63",,,,,52.25,,,,,97.5605,,
2017-05-30,,503.78,,,,51.80,,,,,97.4026,,
2017-05-31,"25,660.65",507.01,"3,675.57","5,447.41",13.41,50.29,"3,725.00",114.41,164.14,139.06,96.9783,11.86,42.10
2017-06-01,"25,809.22",506.96,"3,684.51","5,411.44",13.29,50.40,"3,693.12",114.40,164.21,139.07,97.2046,11.93,41.18
2017-06-02,"25,924.05",505.64,"3,684.35","5,457.48",13.22,49.95,"3,676.88",114.38,164.29,139.05,96.6574,11.87,41.58
2017-06-05,"25,862.99",504.28,"3,676.71","5,456.86",13.27,49.48,"3,621.88",114.45,164.36,139.14,96.8252,11.72,42.02
