trade_date,沪深300,中证500,中证1000,上证指数
2018-06-11,3779.9818,5632.3566,6151.9383,3052.7831
2018-06-12,3825.9534,5693.3461,6199.1544,3079.8018
2018-06-13,3788.3391,5607.0173,6092.3445,3049.7965
2018-06-14,3773.3655,5586.9314,6060.1287,3044.1597
2018-06-15,3753.4338,5483.9446,5928.0725,3021.9008
2018-06-19,3621.1166,5141.7095,5522.5286,2907.8221
2018-06-20,3635.4436,5198.3935,5588.27,2915.7314
2018-06-21,3592.965,5089.2522,5456.9105,2875.8099
2018-06-22,3608.9046,5160.1228,5541.3742,2889.7603
2018-06-25,3560.4777,5125.0333,5512.4331,2859.3364
2018-06-26,3531.1112,5160.2829,5558.7138,2844.5081
2018-06-27,3459.2621,5109.4975,5508.9152,2813.1775
2018-06-28,3423.5255,5055.1093,5443.8491,2786.8966
2018-06-29,3510.9845,5217.7643,5608.5358,2847.4181
2018-07-02,3407.9638,5138.7826,5538.0924,2775.557
2018-07-03,3409.2801,5197.1313,5601.5906,2786.8878
2018-07-04,3363.7473,5121.3436,5500.6654,2759.126
2018-07-05,3342.4379,4982.7627,5352.6601,2733.8819
2018-07-06,3365.1227,4996.6299,5374.5801,2747.2285
2018-07-09,3459.1837,5107.5507,5487.5489,2815.1095
2018-07-10,3467.5155,5136.5326,5524.8023,2827.6252
2018-07-11,3407.5297,5036.1565,5396.312,2777.7711
2018-07-12,3481.0559,5172.5032,5541.3602,2837.6586
2018-07-13,3492.6897,5204.1855,5561.6853,2831.1837
2018-07-16,3472.0859,5195.2002,5566.9595,2814.0418
2018-07-17,3449.3773,5196.1969,5575.474,2798.1259
2018-07-18,3431.3227,5156.6363,5544.5186,2787.257
2018-07-19,3428.343,5111.3271,5480.7672,2772.5454
2018-07-20,3492.8938,5175.2516,5541.2117,2829.2712
2018-07-23,3525.7503,5214.0038,5582.307,2859.5424
2018-07-24,3581.7057,5304.641,5672.2217,2905.5618
2018-07-25,3577.7522,5308.6569,5685.5862,2903.6467
2018-07-26,3536.2456,5273.4789,5663.1777,2882.2254
2018-07-27,3521.2269,5249.2904,5630.2272,2873.5938
2018-07-30,3515.0794,5185.151,5549.0373,2869.0495
2018-07-31,3517.6568,5188.7166,5542.5434,2876.4009
2018-08-01,3447.3882,5105.3741,5456.2054,2824.5337
2018-08-02,3370.9579,4996.012,5325.8014,2768.0239
2018-08-03,3315.2839,4929.75,5255.6309,2740.4429
2018-08-06,3273.2728,4825.2508,5144.6419,2705.1565
2018-08-07,3368.8695,4956.8718,5279.6417,2779.374
2018-08-08,3314.5075,4880.5694,5191.7863,2744.0696
2018-08-09,3397.5298,5004.7733,5307.9668,2794.3818
2018-08-10,3405.0191,5030.5148,5342.0468,2795.3099
2018-08-13,3390.3441,5055.2753,5369.1758,2785.872
2018-08-14,3372.9137,5037.8831,5351.0187,2780.9646
2018-08-15,3291.976,4932.8063,5242.0865,2723.2576
2018-08-16,3276.7276,4888.3712,5178.2374,2705.1917
2018-08-17,3229.6198,4803.0285,5084.207,2668.966
2018-08-20,3267.2498,4832.6512,5103.6343,2698.4658
2018-08-21,3326.6489,4891.9801,5162.0263,2733.8264
2018-08-22,3307.9545,4837.0183,5102.3594,2714.6082
2018-08-23,3320.0257,4863.6651,5133.3288,2724.6244
2018-08-24,3325.3347,4852.2887,5116.1391,2729.4308
2018-08-27,3406.5735,4960.0655,5229.3611,2780.899
2018-08-28,3400.1705,4974.2072,5233.5027,2777.9808
2018-08-29,3386.5736,4941.9607,5203.7117,2769.2947
2018-08-30,3351.0942,4867.1214,5114.2663,2737.7367
2018-08-31,3334.5036,4814.8237,5057.9848,2725.2499
2018-09-03,3321.8248,4838.873,5054.1051,2720.7344
2018-09-04,3363.8984,4890.2806,5113.1474,2750.5804
2018-09-05,3298.1412,4815.0343,5032.502,2704.3368
2018-09-06,3262.8808,4793.3454,5012.5093,2691.5929
2018-09-07,3277.6438,4791.7779,5022.2844,2702.3007
2018-09-10,3230.0681,4704.8782,4923.6444,2669.4845
2018-09-11,3224.2116,4702.9032,4925.3007,2664.7997
2018-09-12,3202.0248,4693.9743,4919.8057,2656.1101
2018-09-13,3236.5662,4721.2121,4958.1648,2686.5784
2018-09-14,3242.0902,4670.0799,4907.9343,2681.6431
2018-09-17,3204.9224,4602.3901,4831.5632,2651.7886
2018-09-18,3269.4319,4683.5056,4917.3504,2699.9501
2018-09-19,3312.4823,4736.8934,4970.012,2730.8503
2018-09-20,3310.1258,4733.4806,4951.5849,2729.2438
2018-09-21,3410.4856,4805.2151,5011.6909,2797.4848
2018-09-25,3379.8043,4792.5507,4995.6951,2781.1385
2018-09-26,3417.2413,4815.6306,5017.0582,2806.8133
2018-09-27,3403.5902,4755.3803,4945.6907,2791.7748
2018-09-28,3438.8649,4800.7287,4987.2727,2821.3501
2018-10-08,3290.8988,4646.4929,4817.4336,2716.5104
2018-10-09,3288.6906,4634.8939,4818.7327,2721.013
2018-10-10,3281.5978,4629.8877,4812.4269,2725.8367
2018-10-11,3124.1139,4307.4208,4456.6084,2583.4575
2018-10-12,3170.7262,4278.0353,4427.6804,2606.9125
2018-10-15,3126.4516,4199.1532,4358.869,2568.0984
2018-10-16,3100.9738,4099.6831,4261.1731,2546.3296
2018-10-17,3118.2463,4133.3832,4292.1965,2561.614
2018-10-18,3044.3918,4018.4614,4149.4442,2486.4186
2018-10-19,3134.9455,4127.9854,4241.2335,2550.4652
2018-10-22,3270.2732,4333.1445,4452.7369,2654.8762
2018-10-23,3183.4257,4253.5561,4379.0558,2594.8255
2018-10-24,3188.2018,4245.4884,4377.5508,2603.2951
2018-10-25,3194.3084,4234.4208,4345.3271,2603.7995
2018-10-26,3173.635,4233.9585,4359.4744,2598.8468
2018-10-29,3076.8889,4162.5255,4296.699,2542.1033
2018-10-30,3110.2605,4204.5424,4336.6497,2568.0481
2018-10-31,3153.8234,4272.5518,4400.6132,2602.7832
2018-11-01,3177.0338,4298.9837,4428.7364,2606.2372
2018-11-02,3290.2455,4437.9456,4564.1771,2676.4762
2018-11-05,3262.8351,4440.8274,4598.2011,2665.4306
2018-11-06,3243.1504,4438.0965,4603.1086,2659.3564
2018-11-07,3221.9101,4415.136,4592.8355,2641.342
2018-11-08,3212.7737,4382.3286,4572.3781,2635.6322
2018-11-09,3167.4442,4368.6143,4561.2128,2598.8715
2018-11-12,3205.1407,4481.6881,4697.3459,2630.5195
2018-11-13,3237.3823,4563.5351,4790.4482,2654.8795
2018-11-14,3204.9427,4545.5089,4791.2259,2632.2425
2018-11-15,3242.3715,4619.8141,4871.0891,2668.1704
2018-11-16,3257.6735,4659.0965,4923.9862,2679.1097
2018-11-19,3294.6031,4670.737,4942.4919,2703.5116
2018-11-20,3218.4076,4537.4493,4811.8817,2645.8545
2018-11-21,3226.4918,4554.6747,4847.0361,2651.5053
2018-11-22,3214.4273,4551.3264,4850.1307,2645.4339
2018-11-23,3143.4752,4374.7644,4642.1171,2579.4831
2018-11-26,3141.2434,4367.4619,4633.7314,2575.8101
2018-11-27,3137.2413,4387.6515,4671.6439,2574.6792
2018-11-28,3178.9326,4441.8569,4728.5759,2601.7365
2018-11-29,3137.6542,4345.703,4617.3483,2567.4434
2018-11-30,3172.69,4376.6511,4648.1837,2588.1875
2018-12-03,3260.9502,4515.1735,4802.2933,2654.798
2018-12-04,3267.7095,4536.2104,4846.1695,2665.9577
2018-12-05,3252.0041,4502.7021,4816.9916,2649.8051
2018-12-06,3181.673,4411.0884,4730.9128,2605.1813
2018-12-07,3181.5646,4410.9593,4731.9019,2605.8876
2018-12-10,3144.7631,4359.3122,4676.6151,2584.5822
2018-12-11,3159.8158,4395.5702,4720.4692,2594.0881
2018-12-12,3170.6092,4393.324,4718.8217,2602.1526
2018-12-13,3219.6924,4443.1572,4763.7167,2634.0491
2018-12-14,3165.9109,4337.1025,4641.8881,2593.7407
2018-12-17,3161.1966,4330.6465,4627.2282,2597.9737
2018-12-18,3128.4265,4307.2675,4596.61,2576.6495
2018-12-19,3091.1255,4247.8991,4533.3964,2549.5634
2018-12-20,3067.4169,4259.7614,4550.5973,2536.2675
2018-12-21,3029.3951,4231.144,4517.7798,2516.2506
2018-12-24,3038.1981,4274.7218,4558.3174,2527.0071
2018-12-25,3017.2815,4225.5124,4514.6175,2504.819
2018-12-26,3002.0327,4208.4053,4494.4975,2498.2939
2018-12-27,2990.5057,4161.2702,4424.6531,2483.0864
2018-12-28,3010.6536,4168.0363,4430.0238,2493.8962
2019-01-02,2969.5353,4131.9567,4408.5252,2465.291
2019-01-03,2964.8421,4112.807,4376.8582,2464.3628
2019-01-04,3035.8741,4210.8786,4497.8933,2514.8682
2019-01-07,3054.303,4288.3234,4594.1482,2533.0887
2019-01-08,3047.7035,4277.2967,4585.0325,2526.4622
2019-01-09,3078.4759,4288.7717,4594.7385,2544.3449
2019-01-10,3072.6864,4281.8606,4582.4828,2535.0985
2019-01-11,3094.7782,4314.8757,4621.6108,2553.8313
2019-01-14,3067.7845,4286.5474,4594.1901,2535.7653
2019-01-15,3127.9904,4347.3555,4644.1664,2570.3449
2019-01-16,3128.6517,4336.8779,4637.1968,2570.4221
2019-01-17,3111.4168,4303.7308,4595.4901,2559.637
2019-01-18,3168.1739,4347.8112,4626.4129,2596.0056
2019-01-21,3185.6364,4373.6333,4655.1105,2610.5094
2019-01-22,3143.3171,4308.2518,4603.2028,2579.7041
2019-01-23,3141.0532,4315.6846,4609.6722,2581.0041
2019-01-24,3158.7817,4338.17,4635.7473,2591.6935
2019-01-25,3184.4696,4318.4417,4607.9448,2601.7234
2019-01-28,3183.7777,4307.2196,4570.3992,2596.9767
2019-01-29,3193.9698,4254.2875,4490.0512,2594.2536
2019-01-30,3168.4829,4211.6235,4423.1355,2575.5756
2019-01-31,3201.6331,4176.4739,4355.7359,2584.5724
2019-02-01,3247.3971,4294.2696,4482.9853,2618.2323
2019-02-11,3306.4725,4402.8668,4611.8298,2653.896
2019-02-12,3330.3353,4439.485,4675.7918,2671.8937
2019-02-13,3397.0276,4512.4088,4759.8256,2721.0683
2019-02-14,3402.1403,4532.1699,4780.0441,2719.6999
2019-02-15,3338.7047,4502.7348,4773.5144,2682.385
2019-02-18,3445.7448,4660.999,4942.8759,2754.3566
2019-02-19,3439.6078,4667.2836,4963.7511,2755.6459
2019-02-20,3451.9273,4667.6243,4967.0394,2761.2189
2019-02-21,3442.7056,4659.1431,4947.658,2751.8012
2019-02-22,3520.1182,4777.2977,5059.5092,2804.2262
2019-02-25,3729.4831,5044.3466,5324.2471,2961.2834
2019-02-26,3684.6935,5038.5435,5323.7574,2941.5163
2019-02-27,3678.3921,5017.8842,5310.2745,2953.8242
2019-02-28,3669.3703,5025.2913,5330.3392,2940.9538
2019-03-01,3749.7143,5067.225,5364.3661,2994.005
2019-03-04,3794.104,5158.2467,5482.2985,3027.5755
2019-03-05,3816.0132,5295.2878,5654.3058,3054.2466
2019-03-06,3848.0903,5390.0294,5776.9732,3102.0991
2019-03-07,3808.8497,5458.6153,5877.2974,3106.4179
2019-03-08,3657.579,5245.6999,5633.3187,2969.8614
2019-03-11,3729.9546,5456.381,5876.342,3026.9925
2019-03-12,3755.3519,5551.0029,6006.1778,3060.3073
2019-03-13,3724.1941,5424.8642,5866.6333,3026.9513
2019-03-14,3698.4858,5298.5024,5688.9504,2990.685
2019-03-15,3745.005,5359.0087,5777.1086,3021.7512
2019-03-18,3851.7479,5501.183,5916.3436,3096.4176
2019-03-19,3833.9626,5522.1801,5941.9085,3090.975
2019-03-20,3835.4397,5515.7856,5926.1695,3090.6403
2019-03-21,3836.8913,5589.478,5990.6386,3101.455
2019-03-22,3833.8013,5622.1402,6014.5459,3104.1487
2019-03-25,3742.8252,5549.6711,5961.4351,3043.0313
2019-03-26,3700.4388,5394.8787,5788.3599,2997.0954
2019-03-27,3743.3878,5447.8795,5826.527,3022.7196
2019-03-28,3728.3953,5370.1234,5747.8634,2994.9434
2019-03-29,3872.3412,5547.6561,5911.2119,3090.758
2019-04-01,3973.928,5757.8379,6137.7333,3170.361
2019-04-02,3971.2852,5775.5497,6174.9422,3176.8227
2019-04-03,4022.1566,5836.0369,6237.016,3216.2952
2019-04-04,4062.2309,5871.5575,6260.0695,3246.5714
2019-04-08,4057.2286,5847.6296,6230.2139,3244.8103
2019-04-09,4075.4301,5858.0464,6245.4321,3239.6639
2019-04-10,4085.847,5850.7609,6235.7066,3241.9299
2019-04-11,3997.5778,5727.1749,6106.9498,3189.9619
2019-04-12,3988.6168,5714.3676,6101.2045,3188.6256
2019-04-15,3975.5244,5655.9825,6052.0525,3177.7866
2019-04-16,4085.7891,5777.0111,6179.8008,3253.5978
2019-04-17,4087.2398,5807.7288,6234.1109,3263.1179
2019-04-18,4072.0753,5775.171,6202.8448,3250.2012
2019-04-19,4120.6078,5810.1798,6255.252,3270.7973
2019-04-22,4025.6109,5723.0417,6192.1441,3215.0426
2019-04-23,4019.0053,5628.0624,6078.2672,3198.5938
2019-04-24,4030.0887,5679.7256,6153.3905,3201.6137
2019-04-25,3941.816,5458.4194,5899.9068,3123.8261
2019-04-26,3889.2748,5408.0306,5834.3774,3086.3989
2019-04-29,3900.3339,5265.6011,5622.4844,3062.4985
2019-04-30,3913.211,5307.56,5682.2357,3078.3389
2019-05-06,3684.6168,4908.7984,5246.8299,2906.464
2019-05-07,3720.6684,4973.4043,5312.496,2926.3908
2019-05-08,3667.4574,4947.7419,5292.7459,2893.7567
2019-05-09,3599.7001,4888.4128,5237.8246,2850.9537
2019-05-10,3730.4513,5064.323,5445.5262,2939.2106
2019-05-13,3668.7255,5005.9044,5405.6148,2903.7131
2019-05-14,3645.1503,4965.6124,5368.2288,2883.6107
2019-05-15,3727.0923,5076.555,5486.3865,2938.6781
2019-05-16,3743.9635,5108.3588,5527.2751,2955.711
2019-05-17,3648.7609,4942.5792,5330.9863,2882.2962
2019-05-20,3617.7924,4923.5589,5313.1491,2870.6046
2019-05-21,3666.7762,5009.8725,5418.0453,2905.9688
2019-05-22,3649.3796,4976.3929,5395.4299,2891.7046
2019-05-23,3583.9646,4872.9202,5267.8266,2852.5153
2019-05-24,3593.9139,4841.7573,5200.774,2852.9948
2019-05-27,3637.1971,4962.947,5354.634,2892.3782
2019-05-28,3672.2605,4955.4855,5354.5254,2909.9106
2019-05-29,3663.909,4956.8638,5376.5125,2914.6964
2019-05-30,3641.1833,4926.403,5341.9803,2905.8054
2019-05-31,3629.7893,4912.0005,5334.2477,2898.6961
2019-06-03,3632.0127,4853.8153,5255.0737,2890.0809
2019-06-04,3598.4666,4795.4129,5160.9769,2862.2803
2019-06-05,3597.105,4783.8245,5158.4652,2861.4181
2019-06-06,3564.6778,4678.7844,5030.8005,2827.7978
2019-06-10,3610.7435,4725.2643,5098.9383,2852.1302
2019-06-11,3719.2759,4901.4723,5289.6243,2925.7162
2019-06-12,3691.0957,4863.4922,5264.8861,2909.3796
2019-06-13,3685.3933,4877.6505,5294.1125,2910.7406
2019-06-14,3654.8799,4795.5267,5173.0685,2881.9743
2019-06-17,3654.8248,4802.8185,5160.6726,2887.6221
2019-06-18,3667.6185,4797.1468,5160.8783,2890.158
2019-06-19,3715.9381,4858.9164,5234.2753,2917.8029
2019-06-20,3828.5183,4954.7338,5317.31,2987.1186
2019-06-21,3833.9383,5021.3051,5406.04,3001.9802
2019-06-24,3841.2659,5024.2046,5403.7981,3008.1479
2019-06-25,3801.3098,4974.9882,5351.6898,2982.0738
2019-06-26,3794.331,4962.5936,5351.391,2976.2837
2019-06-27,3834.8172,5007.4833,5397.5712,2996.7926
2019-06-28,3825.5873,4950.4798,5321.4331,2978.8784
2019-07-01,3935.8116,5100.2619,5481.4086,3044.9028
2019-07-02,3937.1691,5084.41,5483.515,3043.9428
2019-07-03,3893.5341,5040.7227,5428.5142,3015.2633
