ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002303.SZ,20150105,38472,5012.72,31033,4058.32,35837,4668.2,33303,4346.29,23217,3025.14,22690,2950.14,8739,1123.25,19240,2474.57,-1546,-210.91
002304.SZ,20150105,11321,9460.92,12704,10598.32,15004,12566.81,18199,15228.81,16410,13709.74,17294,14429.27,10919,9111.9,5456,4592.97,11764,9757.7
002305.SZ,20150105,119499,8823.78,111077,8235.27,140798,10400.64,139165,10321.41,103683,7678.41,99694,7362.8,33611,2494.62,47657,3477.99,10075,817.06
002306.SZ,20150105,470901,28570.38,394356,23947.88,366867,22285.37,307071,18663.12,158875,9669.34,218426,13257.91,51616,3139.5,128406,7795.67,-64147,-3838.66
002307.SZ,20150105,75741,8970.19,72458,8588.84,67165,7958.71,63682,7546.2,31911,3783.13,33953,4021.82,4945,589.11,9669,1144.27,2633,323.33
002309.SZ,20150105,10592,2006.5,9935,1883.09,11420,2162.92,9832,1862.0,5861,1110.75,7547,1428.47,0,0.0,560,106.61,2555,488.46
002310.SZ,20150105,77046,14527.66,77283,14582.79,83848,15794.5,92499,17448.53,56974,10740.49,67406,12704.33,42525,8039.65,23205,4366.65,13713,2616.0
002311.SZ,20150105,35284,4382.57,41007,5093.11,32689,4061.95,32540,4044.03,30966,3849.09,24091,2996.94,5622,697.47,6923,857.0,9378,1165.03
002313.SZ,20150105,38382,4260.54,36623,4073.03,39358,4372.05,39215,4359.91,24725,2755.69,27360,3035.8,3124,348.63,2391,268.17,-3526,-382.82
002314.SZ,20150105,23912,1202.25,27079,1362.47,19075,959.02,20070,1009.53,11011,555.74,6850,345.01,0,0.0,0,0.0,2539,129.98
002315.SZ,20150105,5378,2798.49,3913,2043.01,7925,4124.89,6709,3494.57,3229,1678.69,5442,2826.55,400,204.64,867,442.58,-1017,-522.41
002317.SZ,20150105,11928,2281.19,9273,1775.06,13405,2562.94,12101,2314.03,7601,1453.26,10711,2047.05,4000,764.63,4849,925.87,-983,-182.97
002318.SZ,20150105,13462,3856.6,9384,2696.45,26177,7497.34,18769,5392.03,36092,10317.97,36423,10433.52,20990,5989.59,32145,9139.51,-19866,-5632.63
002319.SZ,20150105,11427,1188.65,15256,1588.92,17921,1863.87,16856,1754.06,10888,1132.28,10684,1110.68,5533,576.23,2972,307.38,4625,483.92
002320.SZ,20150105,24284,2634.08,20670,2244.09,25192,2730.83,24403,2645.84,9131,994.49,13433,1458.86,947,103.7,1047,114.31,4010,440.78
002321.SZ,20150105,66128,5028.42,59526,4541.38,42503,3230.59,40573,3084.54,15884,1212.35,24416,1845.43,0,0.0,0,0.0,3888,311.3
002322.SZ,20150105,32869,3992.97,32592,3965.99,38085,4629.73,34448,4192.18,21983,2685.34,18440,2242.65,5,0.62,7463,907.84,-7751,-931.12
002325.SZ,20150105,39620,4380.41,43523,4816.0,63537,7014.82,61584,6800.78,52983,5841.25,52365,5773.08,11038,1227.41,9707,1074.03,14697,1630.66
002326.SZ,20150105,16649,3197.48,14119,2715.47,18086,3472.88,16915,3247.49,5637,1082.14,9885,1895.19,568,109.91,22,4.27,-2628,-496.73
002327.SZ,20150105,17025,2310.05,14970,2031.5,22980,3114.52,28451,3859.31,16456,2232.43,13039,1766.21,0,0.01,0,0.0,-6734,-908.1
002328.SZ,20150105,28010,2279.1,25699,2095.11,25429,2067.76,26968,2194.98,11445,929.89,15793,1281.78,3575,295.12,0,0.0,4639,383.77
002330.SZ,20150105,12701,880.93,20539,1427.16,14094,978.74,13735,954.45,14195,990.32,6716,468.38,0,0.0,0,0.0,2951,203.71
002332.SZ,20150105,64481,6896.85,59311,6347.3,66420,7103.71,63954,6843.99,28816,3087.54,36716,3928.63,7746,831.75,7482,799.92,-7828,-827.36
002333.SZ,20150105,8399,971.6,7377,852.9,9446,1092.34,10168,1174.78,3731,432.31,3847,447.14,6,0.7,190,22.14,-486,-54.93
002334.SZ,20150105,21297,3072.18,18769,2716.93,23970,3453.04,23942,3457.91,9683,1401.39,12762,1828.84,1282,188.72,758,111.65,1143,160.31
002336.SZ,20150105,10025,1089.8,9255,1007.16,10480,1139.51,9194,998.82,4142,449.99,4839,525.93,158,17.21,1517,164.59,-2902,-313.26
002337.SZ,20150105,36297,9789.37,34177,9228.25,46338,12531.12,45026,12187.15,27958,7611.52,27964,7577.72,6458,1796.22,9884,2735.1,-10330,-2803.35
002338.SZ,20150105,3462,1473.0,2218,946.47,4450,1889.77,4107,1746.97,4310,1838.29,4965,2108.59,0,0.0,933,399.03,-3460,-1472.46
002339.SZ,20150105,18444,2089.15,18770,2141.44,24241,2756.47,24455,2780.67,14521,1661.61,13898,1575.86,1500,165.28,1583,174.54,318,39.88
002340.SZ,20150105,56438,7372.37,53091,6953.68,80062,10457.6,80041,10452.58,44972,5882.22,46211,6039.03,7190,947.39,9319,1214.29,-1782,-212.18
002341.SZ,20150105,38632,5904.0,20073,3077.95,45244,6912.77,24769,3797.99,28862,4397.56,47803,7291.43,3909,594.21,24000,3641.18,-27967,-4249.72
002342.SZ,20150105,52863,3239.89,41793,2563.91,52374,3210.04,47623,2921.56,24886,1523.05,30828,1886.18,7045,430.06,16924,1031.39,-12282,-744.65
002343.SZ,20150105,15368,2082.34,16701,2265.98,26961,3656.04,26951,3661.25,19474,2646.67,19446,2638.59,2701,370.92,1406,190.13,-3777,-500.26
002344.SZ,20150105,78275,12655.27,74237,12030.26,85119,13739.18,86922,14061.58,52083,8447.28,61997,10039.6,21955,3580.02,14274,2290.32,19063,3188.19
002345.SZ,20150105,22722,1901.62,20671,1731.31,22590,1891.25,23704,1984.47,8110,679.44,7451,622.48,0,0.0,1596,134.06,-1916,-156.91
002346.SZ,20150105,2328,257.9,4076,451.58,3659,405.45,3884,430.29,5954,659.7,2521,279.31,0,0.0,1461,161.87,-6630,-734.59
002347.SZ,20150105,12602,1283.02,7522,766.96,14604,1486.66,14394,1466.7,8879,905.89,15740,1604.8,5827,597.57,4256,434.68,2273,238.75
002348.SZ,20150105,11538,973.0,11522,972.76,17292,1458.32,16359,1381.15,11911,1004.03,11474,965.3,0,0.0,1386,116.15,23,3.24
002349.SZ,20150105,3202,704.89,3206,713.38,4748,1049.33,4394,978.69,2812,629.28,4283,941.97,2325,517.5,1204,266.96,-408,-81.48
002350.SZ,20150105,23401,2850.25,17779,2171.17,22754,2772.53,15470,1887.84,14640,1777.89,12252,1487.31,6940,839.71,22234,2694.05,11387,1377.18
002352.SZ,20150105,4848,1125.95,3104,723.08,3851,894.8,4462,1037.28,1585,369.85,2718,630.24,0,0.0,0,0.0,-1011,-234.64
002353.SZ,20150105,55659,17285.44,55210,17197.85,60206,18676.07,58710,18247.35,44164,13760.49,50851,15825.37,17624,5531.96,12881,3983.39,15122,4791.61
002355.SZ,20150105,23719,1583.38,28197,1882.78,26773,1785.81,27616,1842.06,17107,1143.0,11496,767.02,1415,93.81,1705,114.13,-3812,-254.36
002356.SZ,20150105,754,285.35,709,268.61,536,203.34,602,227.92,32,12.01,11,4.17,0,0.0,0,0.0,-334,-125.47
002357.SZ,20150105,8101,1005.7,8607,1069.2,7631,946.38,8338,1034.27,3647,454.26,2434,302.86,0,0.0,0,0.0,4665,581.26
002358.SZ,20150105,20981,7035.72,12866,4318.13,21985,7374.13,15678,5262.87,13658,4586.67,21710,7277.67,1546,524.39,7917,2662.25,-15233,-5099.51
002360.SZ,20150105,23299,1671.58,22424,1609.39,16202,1160.83,18191,1302.65,7700,554.71,5184,373.7,96,6.94,1498,108.32,2688,190.87
002362.SZ,20150105,15396,2571.43,14481,2424.05,13320,2225.44,13213,2206.11,5288,882.21,4920,818.6,0,0.0,1390,230.32,1407,235.32
002363.SZ,20150105,26017,3501.77,18863,2541.28,27088,3645.9,25754,3468.29,15722,2117.74,24189,3254.62,1829,247.03,1850,248.25,-15330,-2057.44
002364.SZ,20150105,12426,2050.88,11630,1931.88,10264,1695.33,11414,1882.85,10326,1704.74,13100,2166.37,5440,914.72,2311,384.56,1947,348.35
002365.SZ,20150105,7967,964.17,8988,1089.37,7022,850.97,7963,965.28,3419,414.46,1461,175.57,5,0.63,0,0.0,1069,131.05
002366.SZ,20150105,9773,2874.95,8038,2370.95,16566,4874.14,12226,3599.55,12591,3706.56,14432,4239.71,4548,1337.39,8782,2582.83,-8575,-2511.2
002367.SZ,20150105,46616,5248.07,42961,4843.35,49107,5523.17,48016,5414.21,25289,2854.6,33567,3775.75,6424,729.78,2892,322.31,78,20.26
002368.SZ,20150105,12598,5243.64,6681,2783.94,26347,10957.07,27409,11400.4,24338,10103.33,18303,7624.33,10477,4347.41,21365,8842.77,-26255,-10874.6
002369.SZ,20150105,48185,4597.33,42136,4029.61,42255,4030.61,42391,4050.43,19052,1822.47,21413,2039.3,2146,208.15,5697,539.21,1482,148.61
002370.SZ,20150105,7342,1117.39,5428,827.24,7377,1122.08,8419,1280.32,2770,421.0,3642,552.92,0,0.0,0,0.0,-1523,-229.56
002371.SZ,20150105,7376,1850.23,4557,1146.34,10561,2645.27,10748,2696.59,7545,1894.69,9281,2320.88,24,5.99,920,232.36,-5575,-1390.53
002372.SZ,20150105,18679,2971.73,18663,2976.8,17285,2757.98,21787,3477.02,14150,2263.62,10635,1696.9,1065,172.46,93,15.07,6073,981.12
002373.SZ,20150105,13494,3548.46,8655,2281.57,14592,3836.77,17181,4506.22,5473,1440.57,9205,2432.38,3193,840.46,1713,446.09,-3401,-898.13
002374.SZ,20150105,11635,1292.89,9248,1028.15,12045,1338.83,15889,1765.67,6319,701.81,4863,539.71,0,0.0,0,0.0,-6457,-715.74
002375.SZ,20150105,66016,13174.96,81230,16183.15,82524,16433.84,110742,22040.57,90506,17983.8,71436,14217.32,44967,8961.91,20605,4113.47,63446,12594.85
002376.SZ,20150105,37324,4120.17,33856,3744.71,32573,3597.01,34845,3847.65,10641,1177.39,12528,1381.97,1887,210.62,1195,130.86,-2551,-269.96
002377.SZ,20150105,22186,1524.16,24415,1680.45,18335,1259.31,20480,1405.32,13283,911.05,8909,608.76,0,0.0,0,0.0,-1332,-89.93
002378.SZ,20150105,21523,4987.67,25885,5996.81,31478,7296.07,32284,7483.31,20547,4783.36,15123,3525.22,2497,585.49,2753,647.26,5657,1304.31
002379.SZ,20150105,135071,5692.62,133996,5654.19,89991,3795.1,88029,3716.33,33421,1412.02,36284,1522.7,3825,159.35,4000,165.87,6256,281.28
002380.SZ,20150105,4093,968.99,4643,1101.21,4885,1158.51,4758,1126.03,1903,447.81,3139,747.91,1658,399.84,0,0.0,1205,290.16
002381.SZ,20150105,8021,1003.52,6722,842.13,7194,899.35,7603,950.55,1184,148.4,2073,258.59,0,0.0,0,0.0,-387,-46.82
002382.SZ,20150105,11181,1880.43,9097,1537.02,10323,1739.59,12420,2087.14,4604,774.19,4592,770.05,0,0.0,0,0.0,1925,325.58
002383.SZ,20150105,10452,2429.56,7128,1661.22,17582,4091.63,16095,3746.67,9410,2192.32,14779,3434.01,1100,255.91,541,127.51,-6121,-1418.98
002384.SZ,20150105,16907,1834.66,13696,1489.6,17159,1863.68,19001,2064.81,8351,908.21,9569,1035.86,0,0.0,151,16.28,-4378,-471.49
002385.SZ,20150105,68053,9294.61,69658,9503.82,59664,8121.53,74108,10105.12,50857,6928.94,41287,5637.56,17291,2358.99,10811,1457.58,17040,2376.59
002387.SZ,20150105,6208,927.92,2990,447.55,9172,1371.4,7719,1154.33,6414,957.98,9796,1463.25,700,104.65,1988,296.83,-3892,-579.24
002388.SZ,20150105,11066,1477.82,11068,1479.92,10464,1399.43,10633,1421.41,4391,586.81,3907,520.48,0,0.0,313,42.26,177,26.5
002389.SZ,20150105,35673,3276.76,33760,3117.52,40944,3767.13,39157,3615.6,25570,2354.73,25124,2302.42,3114,292.27,7261,655.35,-10362,-924.65
002390.SZ,20150105,28090,5494.92,17594,3442.43,20722,4056.14,20083,3931.4,6271,1227.54,15896,3108.6,1120,219.3,2631,515.47,-13482,-2641.78
002391.SZ,20150105,25754,4106.48,23375,3731.93,24258,3870.0,23430,3735.91,11949,1907.17,16010,2553.94,853,138.14,0,0.0,-4873,-772.09
002392.SZ,20150105,93707,12369.84,74895,9893.16,61330,8096.88,61039,8057.79,16686,2204.89,33700,4446.73,2851,377.92,4941,651.85,-24366,-3206.94
002393.SZ,20150105,4309,1392.52,4641,1500.75,6310,2039.35,5077,1640.4,3408,1101.36,4309,1392.08,0,0.0,0,0.0,-1601,-513.78
002394.SZ,20150105,29244,3216.24,33660,3701.58,33852,3720.7,33422,3673.35,20433,2245.81,18676,2052.92,2998,330.24,769,85.13,4973,548.42
002395.SZ,20150105,8135,875.49,5549,598.3,6748,727.97,7380,795.76,970,104.31,2924,313.71,0,0.0,0,0.0,-2037,-218.69
002397.SZ,20150105,10341,1011.11,9556,934.8,11107,1086.25,9939,971.82,1402,137.12,3355,327.86,0,0.0,0,0.0,-1887,-183.85
002398.SZ,20150105,8966,1430.6,8727,1397.09,10043,1602.99,11681,1865.47,4287,689.94,2888,460.98,0,0.0,0,0.0,497,84.76
002399.SZ,20150105,19624,5103.23,15859,4126.44,19760,5135.01,21146,5502.95,13276,3456.19,15807,4111.79,2652,696.54,2500,649.78,-1490,-381.5
002400.SZ,20150105,40192,8609.83,36989,7929.5,31854,6780.13,40231,8560.58,30983,6596.48,27923,5942.69,9612,2047.98,7498,1601.65,6221,1326.39
002401.SZ,20150105,16141,2397.03,16987,2525.28,19226,2855.77,20374,3030.55,12133,1808.12,11219,1666.29,3923,583.66,2843,422.46,3698,561.81
002402.SZ,20150105,10859,1871.53,11510,2001.74,11836,2046.91,11609,2009.34,4362,753.81,5390,919.8,1517,269.64,66,11.01,3263,570.1
002403.SZ,20150105,10954,1275.31,9253,1084.41,10955,1277.94,12943,1510.94,10684,1253.74,10161,1184.22,24,2.9,260,30.32,-2431,-281.82
002404.SZ,20150105,27070,2869.35,24087,2554.16,24845,2633.37,28293,2998.76,11640,1235.77,12103,1284.89,1691,180.58,763,81.26,-11598,-1222.68
002405.SZ,20150105,53434,10140.16,42748,8125.13,56478,10730.64,55318,10511.57,41355,7878.97,50744,9639.34,12373,2347.15,14831,2820.88,-12450,-2346.82
002406.SZ,20150105,15309,1576.46,16549,1702.77,16720,1718.76,19564,2011.21,8952,920.09,4867,501.33,0,0.0,0,0.0,4291,442.02
002407.SZ,20150105,16298,2802.81,17203,2962.97,22241,3825.6,23824,4097.74,14505,2499.51,13615,2346.2,2780,482.47,1181,203.49,7303,1268.17
002408.SZ,20150105,12420,2060.77,14632,2433.01,19307,3199.41,19446,3226.18,11374,1891.16,12558,2079.32,3535,587.18,0,0.0,1736,294.38
002409.SZ,20150105,8546,1598.93,6836,1281.29,8460,1582.46,9000,1682.88,2798,520.06,3968,737.28,0,0.0,0,0.0,-3539,-659.98
002410.SZ,20150105,31411,7120.96,26362,5988.44,29082,6578.5,28054,6363.41,24466,5532.52,25142,5669.78,5514,1252.74,10914,2463.1,6443,1490.51
002412.SZ,20150105,18990,2795.48,15320,2258.1,14062,2070.12,12004,1769.27,5985,880.8,10399,1528.64,878,129.07,2192,319.47,-4111,-596.68
002413.SZ,20150105,3975,700.56,3714,658.48,8178,1449.52,7202,1277.08,4464,788.4,4646,818.21,502,87.85,1557,272.56,-260,-40.31
002414.SZ,20150105,23556,5003.48,19590,4168.42,29025,6171.2,26919,5729.38,11614,2474.78,16351,3477.74,1143,250.11,2477,524.04,-7448,-1565.55
002415.SZ,20150105,91594,21777.01,102745,24417.11,122415,29035.94,130180,30897.45,103846,24549.97,117836,27890.3,71205,17006.46,38300,9164.53,100786,23981.92
002416.SZ,20150105,35064,3794.85,30087,3262.51,20058,2167.76,24838,2685.81,11192,1215.64,11401,1231.37,13,1.44,0,0.0,10250,1126.68
002417.SZ,20150105,22367,1800.09,15099,1215.71,28088,2263.19,22737,1832.51,16378,1319.89,27075,2180.93,2000,160.6,3923,314.62,-9295,-746.81
002418.SZ,20150105,5268,710.1,5160,696.92,7760,1044.08,7517,1014.73,5113,691.69,3612,486.82,0,0.0,1853,247.4,-3753,-502.91
002419.SZ,20150105,47342,6029.2,36238,4622.09,62616,7977.33,64365,8215.79,37412,4772.45,43719,5553.06,2057,267.2,5104,655.23,-19285,-2438.5
002420.SZ,20150105,16272,1096.9,14329,966.8,19652,1326.28,16637,1122.97,4890,329.28,9003,605.55,0,0.0,844,57.14,-144,-9.16
002421.SZ,20150105,20927,5944.07,16526,4698.3,21515,6121.12,13201,3764.33,16887,4795.83,23654,6723.6,4718,1339.14,10665,3013.93,-15582,-4414.41
002422.SZ,20150105,28756,8562.68,30280,9020.1,31575,9375.65,34695,10319.66,28938,8591.12,25692,7626.97,10681,3194.91,9283,2757.62,9226,2784.14
002423.SZ,20150105,19626,2239.09,19774,2258.97,20377,2326.24,20562,2348.7,7843,896.66,7510,854.32,0,0.0,0,0.0,3061,350.43
002424.SZ,20150105,5399,2170.62,3920,1578.09,10423,4188.46,9464,3806.71,6898,2775.23,8464,3400.57,2446,986.2,3319,1335.13,-3622,-1450.81
002426.SZ,20150105,45094,4313.6,24874,2388.24,54051,5174.12,41076,3940.69,19717,1884.12,45351,4323.75,3114,293.71,10676,1012.87,-20283,-1932.5
002427.SZ,20150105,8125,941.5,6243,726.44,6186,718.32,6529,757.72,1320,154.12,2844,328.05,0,0.0,15,1.73,-1251,-143.82
002428.SZ,20150105,101432,15493.9,114649,17542.41,137828,21024.73,150160,22939.38,108936,16661.83,96489,14744.99,37178,5730.07,24075,3683.74,41584,6374.28
002429.SZ,20150105,58576,4534.51,54039,4183.61,30424,2344.0,39066,3014.18,21892,1686.49,22565,1739.69,6192,484.19,1414,111.71,11717,921.88
002430.SZ,20150105,33606,2974.62,33896,3002.98,35198,3113.56,34231,3029.84,9827,872.78,11699,1035.02,1195,106.88,0,0.0,-243,-20.12
002431.SZ,20150105,28707,6043.15,29015,6129.81,49965,10535.84,50064,10578.18,37801,7992.58,44430,9409.18,13471,2887.54,6434,1341.95,3592,814.81
002432.SZ,20150105,15631,3483.93,14228,3195.19,13834,3096.69,16097,3608.44,10912,2451.12,9482,2105.31,0,0.0,570,122.8,-778,-165.27
002433.SZ,20150105,40897,4643.14,32309,3673.33,31598,3589.53,34151,3878.7,12584,1432.09,17613,1998.54,1004,114.46,2010,228.65,-15094,-1708.19
002434.SZ,20150105,3144,512.2,4140,675.73,5885,959.36,5430,885.8,7255,1185.5,8635,1410.72,1921,315.19,0,0.0,39,11.22
002435.SZ,20150105,5390,514.51,5167,494.06,9655,920.92,8178,781.49,4700,449.1,4864,464.18,4290,409.93,5826,554.72,2693,258.16
002436.SZ,20150105,2762,831.95,3621,1092.18,8186,2463.76,9526,2874.9,12286,3705.25,10433,3140.01,2370,715.22,2025,609.09,4763,1444.07
002438.SZ,20150105,14609,2894.45,11443,2269.73,11698,2319.23,11988,2376.94,5447,1084.65,6971,1381.96,1262,248.25,2615,517.96,-3374,-669.8
002440.SZ,20150105,83484,15550.91,104764,19524.53,111552,20779.28,135294,25202.81,91731,17066.4,80781,15033.58,49783,9288.75,15712,2924.41,46866,8757.61
002441.SZ,20150105,9913,2197.0,7758,1725.79,11398,2532.24,9912,2200.63,5858,1306.34,9522,2115.09,4458,981.87,4435,975.95,-5127,-1125.63
002443.SZ,20150105,42328,2795.02,53232,3517.7,51552,3403.65,49272,3256.2,26311,1746.76,20120,1335.5,4800,320.93,2368,156.96,12890,856.84
002444.SZ,20150105,34117,3836.65,34640,3905.06,38049,4285.47,45943,5175.45,34665,3907.57,26357,2963.6,5117,579.86,5006,565.44,825,98.57
002445.SZ,20150105,23515,4408.9,11526,2185.09,40080,7539.84,39877,7492.2,21788,4158.64,28605,5413.9,2844,549.86,8219,1566.05,-21433,-3957.35
002446.SZ,20150105,7453,2137.48,4468,1282.73,8432,2419.99,9086,2606.81,3132,897.81,5463,1565.75,0,0.0,0,0.0,-3989,-1140.91
002447.SZ,20150105,7426,1081.87,5596,816.66,8556,1246.83,7700,1122.1,5091,743.12,7637,1112.62,0,0.0,141,20.45,-2381,-347.23
002448.SZ,20150105,10353,1777.84,10640,1830.51,14613,2512.72,17043,2928.21,14414,2477.0,11341,1948.43,800,135.99,1155,196.42,1247,214.16
002449.SZ,20150105,26209,2752.37,23363,2461.45,25404,2666.66,29819,3127.11,11694,1228.91,8805,920.67,0,0.0,1319,138.71,-9756,-1015.77
002450.SZ,20150105,33420,9465.14,22221,6305.41,43165,12225.46,39595,11225.55,30311,8591.2,35526,10075.96,9322,2652.86,18876,5327.74,1559,472.74
002451.SZ,20150105,47988,3578.25,38004,2846.77,28373,2114.13,28295,2117.08,8306,625.24,17791,1311.57,0,0.0,577,42.19,-4649,-333.61
002452.SZ,20150105,9853,1753.39,7850,1400.71,14246,2538.46,12058,2151.05,10995,1957.36,15726,2800.11,3671,660.08,3130,557.41,-5854,-1032.47
002454.SZ,20150105,15134,2101.15,14223,1985.34,15865,2205.87,14275,1988.71,9298,1301.22,11780,1631.16,2248,312.13,2268,315.15,-535,-63.54
002455.SZ,20150105,7780,680.09,6096,533.64,8715,762.39,8409,735.24,1632,143.72,4672,410.15,1072,94.73,22,1.91,-654,-55.78
002456.SZ,20150105,67409,12898.22,57897,11079.89,58005,11092.72,59133,11309.36,28324,5413.07,34017,6499.75,9433,1805.21,12124,2320.23,15815,3040.82
002457.SZ,20150105,44001,4614.31,44084,4626.68,52335,5484.81,49401,5178.99,29570,3103.83,36558,3841.1,41427,4365.87,37290,3922.04,45883,4834.9
002458.SZ,20150105,7934,908.61,4189,480.95,4289,491.38,6545,749.66,808,91.75,2167,246.16,0,0.0,130,14.98,-5291,-602.82
002459.SZ,20150105,4047,505.12,3157,394.93,8022,998.53,5623,700.82,587,73.58,3876,481.47,0,0.0,0,0.0,-4141,-514.41
002460.SZ,20150105,49260,7679.84,50140,7827.95,48803,7604.52,47209,7360.79,22931,3568.75,22337,3475.28,3393,533.64,4701,722.73,774,145.27
002461.SZ,20150105,26356,3372.0,23130,2963.9,20825,2665.75,23922,3064.15,16315,2088.12,15346,1958.83,978,126.15,2076,265.13,1131,152.84
002462.SZ,20150105,19361,4975.14,14526,3772.73,27737,7137.89,24432,6287.24,12308,3182.52,19928,5099.97,1314,337.7,1834,473.31,-13716,-3470.56
002463.SZ,20150105,68582,3281.93,59907,2867.43,64527,3087.45,68509,3280.87,28003,1336.45,32871,1568.61,10247,489.51,10072,478.42,10336,489.38
002465.SZ,20150105,81211,15467.98,71705,13662.14,93895,17871.36,93296,17770.5,50153,9563.77,60192,11464.82,15775,3002.23,15842,3007.87,-1770,-318.85
002466.SZ,20150105,3857,1596.58,4545,1887.82,5067,2097.65,5005,2070.99,2542,1052.13,1896,779.25,0,0.0,20,8.3,53,18.9
002467.SZ,20150105,50487,6536.31,47291,6155.93,45393,5879.12,41636,5409.52,18128,2356.96,25970,3328.9,2312,300.17,1423,178.21,-2005,-226.07
002468.SZ,20150105,8778,1309.68,10439,1557.23,17908,2672.48,19958,2978.87,11577,1727.95,7370,1099.68,182,27.28,678,101.6,3575,531.45
002469.SZ,20150105,37209,5328.05,30068,4309.96,44653,6391.86,41414,5928.1,20640,2962.7,29695,4253.01,1920,271.39,3244,462.93,338,67.61
002470.SZ,20150105,28052,7445.98,30515,8103.6,14626,3869.37,13115,3473.08,11368,3010.9,9741,2570.5,440,118.21,1115,297.28,-7137,-1882.92
002471.SZ,20150105,20010,2203.24,23815,2650.1,26643,2936.48,35904,3987.76,24225,2682.71,35711,3968.44,29451,3323.63,4900,539.76,31549,3575.63
002472.SZ,20150105,11543,1398.23,10718,1299.32,12634,1530.85,10101,1222.74,4667,564.97,8044,974.28,19,2.28,0,0.0,-399,-46.24
002473.SZ,20150105,670,173.2,676,174.68,619,159.94,767,198.46,285,73.68,131,33.68,0,0.0,0,0.0,-593,-153.05
002474.SZ,20150105,88626,9391.95,89751,9546.46,70113,7442.21,69167,7354.29,40581,4339.14,39871,4227.79,5711,616.7,6243,661.46,10595,1153.79
002475.SZ,20150105,16242,4595.45,13493,3818.6,12024,3385.24,20024,5656.96,14008,3955.66,11152,3143.67,6028,1701.27,3633,1018.38,11848,3367.39
002476.SZ,20150105,40272,3187.26,34785,2759.74,36845,2918.33,31740,2514.43,19070,1511.83,26355,2080.25,1344,107.26,4651,370.26,1442,117.66
002477.SZ,20150105,57848,5127.1,63292,5621.75,44277,3919.83,48161,4263.06,21521,1915.57,24499,2165.82,14287,1261.34,1982,173.22,226,43.05
002478.SZ,20150105,10025,1137.51,10795,1225.61,10633,1206.73,10357,1174.52,5050,572.42,4554,515.99,320,36.1,322,36.64,847,97.69
002479.SZ,20150105,39500,3650.49,49626,4591.49,37567,3471.46,41956,3875.94,22740,2103.47,16693,1543.63,10954,1016.28,2487,230.64,14299,1330.84
002480.SZ,20150105,72202,8035.62,50888,5677.93,65256,7255.12,52605,5864.37,25417,2821.73,54003,5978.76,537,59.34,5915,650.75,-15086,-1676.84
002481.SZ,20150105,5565,987.14,5272,935.77,9050,1605.51,9639,1710.01,5781,1025.59,5484,972.46,0,0.0,0,0.0,399,72.26
002483.SZ,20150105,9909,1123.66,7603,862.98,8469,961.28,7464,847.29,3769,429.06,7079,803.74,0,0.0,0,0.0,-7206,-817.01
002484.SZ,20150105,11851,1733.39,9516,1392.27,10093,1476.11,9933,1453.02,4363,637.54,6315,922.89,178,25.9,720,104.76,510,76.14
002485.SZ,20150105,4737,518.43,4015,439.69,6613,725.13,6063,664.59,1571,172.57,2843,311.85,0,0.0,0,0.0,-1761,-192.06
002486.SZ,20150105,70904,3033.07,71600,3062.4,49174,2105.89,50340,2155.54,17269,740.5,13377,573.78,2343,100.98,4374,188.72,14378,621.13
