date,石油石化ROE_TTM,煤炭ROE_TTM,有色金属ROE_TTM,电力及公用事业ROE_TTM,钢铁ROE_TTM,基础化工ROE_TTM,建筑ROE_TTM,建材ROE_TTM,轻工制造ROE_TTM,机械ROE_TTM,电力设备及新能源ROE_TTM,国防军工ROE_TTM,汽车ROE_TTM,商贸零售ROE_TTM,消费者服务ROE_TTM,家电ROE_TTM,纺织服装ROE_TTM,医药ROE_TTM,食品饮料ROE_TTM,农林牧渔ROE_TTM,银行ROE_TTM,非银行金融ROE_TTM,房地产ROE_TTM,交通运输ROE_TTM,电子ROE_TTM,通信ROE_TTM,计算机ROE_TTM,传媒ROE_TTM,综合ROE_TTM,综合金融ROE_TTM
2021/12/31,8.742656299,15.39334941,12.7091092,3.184152065,13.27119922,14.4745863,7.884212054,14.86069804,8.60122332,7.862798006,8.370395968,5.59968141,6.195440828,-3.355884512,2.548963121,15.86600704,7.235318413,11.20086055,18.56638721,-7.698259302,10.18972938,9.799903482,1.688972489,8.899323102,10.82705965,7.638862789,5.02889074,5.306641769,2.578241752,5.129465886
2022/1/28,8.742656299,15.51938017,12.7091092,3.198177469,13.27119922,14.48653816,7.884817117,14.86069804,8.659356145,7.877864226,8.370852809,5.59968141,6.195440828,-3.355884512,2.548963121,15.86600704,7.235318413,11.12548129,18.54954731,-7.698259302,10.18972938,9.799903482,1.688972489,8.899323102,10.78246383,7.638862789,5.044534263,5.306641769,2.578241752,5.129465886
2022/2/28,8.742656299,15.51938017,12.72925362,3.434929639,13.27119922,14.51274246,7.909470796,14.86069804,8.659356145,7.880352054,8.383549516,5.59968141,6.202863483,-3.355884512,2.548963121,15.8776626,7.05086924,11.14252407,18.54954731,-7.619360536,10.18972938,9.799903482,1.688972489,8.905529745,10.81047431,7.638862789,5.057268774,5.306641769,2.578241752,5.129465886
2022/3/31,9.058376787,17.03087132,14.41112251,2.762333223,12.24069053,15.05560455,7.958786101,14.0478621,7.424699029,7.223642144,8.496479782,5.715367849,5.734046571,-3.524585948,1.654404763,15.94834767,7.078084557,11.2065341,18.11598171,-14.50880995,10.12223813,8.507484177,1.204577259,9.277630589,10.35074163,7.487256084,4.540154894,4.927146707,2.214026987,4.363681778
2022/4/29,10.4474117,17.03087132,14.41112251,2.789548242,12.24069053,15.03986213,7.958786101,14.0478621,7.424699029,7.264270787,8.509331247,5.715367849,5.734046571,-3.506252525,1.654404763,15.94642691,7.078084557,11.18359717,18.11598171,-14.50880995,10.12223813,8.507484177,1.204577259,9.283657965,10.35983573,7.493729688,4.555202669,5.059499828,2.214026987,4.363681778
2022/5/31,10.4474117,17.03087132,14.41112251,2.789548242,12.24069053,15.05064689,7.958786101,14.0478621,7.424699029,7.272188934,8.511430588,5.715367849,5.734046571,-3.506252525,1.654404763,15.94642691,7.211539736,11.18523494,18.11957177,-14.50880995,10.12223813,8.507484177,1.204577259,9.283657965,10.39781595,7.493729688,4.503683405,5.045909885,2.214026987,4.363681778
2022/6/30,11.49891832,21.06940467,16.29734999,2.600537124,8.738998556,15.72583049,7.864149385,12.60529215,6.887945484,6.690389838,9.447604556,5.896440688,5.079322637,-3.728825386,0.43049535,16.82678584,6.969152434,10.87391828,19.27524406,-13.9318766,10.26762293,8.358293403,-0.702863011,7.811541785,9.43029773,8.264406883,4.186834336,4.274537853,1.226644598,4.703810061
2022/7/29,11.49891832,21.06940467,16.29692964,2.621501934,8.738998556,15.74528374,7.864149385,12.60529215,6.887945484,6.699637413,9.450860542,5.969557866,5.082715084,-3.728825386,0.43049535,16.82678584,6.969152434,11.05091351,19.27630135,-13.9318766,10.26762293,8.356679209,-0.702863011,7.811541785,9.412185545,8.275849196,4.290465936,4.303123209,1.335843231,4.703810061
2022/8/31,11.50279574,21.06940467,16.29692964,2.465500316,8.738998556,15.74120957,7.864149385,12.60529215,6.927899891,6.715592934,9.45332637,6.004050435,5.085050068,-3.728825386,0.43049535,16.82678584,6.969152434,11.09228653,19.27630135,-13.9318766,10.26762293,8.356679209,-0.55741451,7.811541785,9.477239179,8.278731553,4.408933681,4.388356123,1.335843231,4.703810061
2022/9/30,11.76961411,20.99351425,15.86783151,3.337674466,4.60732662,14.57770281,7.749431087,10.23826444,6.595357359,6.285656515,10.22061775,5.672011112,5.544374663,-3.497158755,0.154625481,16.58721128,6.16309026,10.63764536,18.86295225,-5.425267731,10.19406696,7.627816821,-1.571563599,6.537318313,7.956978099,8.436360321,3.800009071,3.761811425,1.198051516,3.509763964
2022/10/31,11.76961411,20.99351425,15.86783151,3.341200924,4.60732662,14.57770281,7.749431087,10.23826444,6.63703282,6.305988649,10.22226589,5.672011112,5.544374663,-3.497158755,0.154625481,16.58721128,6.184756983,10.66898078,18.86295225,-5.390767962,10.19406696,7.627816821,-1.571563599,6.537318313,7.975971251,8.437631577,3.801044533,3.761811425,1.198051516,3.509763964
2022/11/30,11.76961411,20.99351425,15.86783151,3.341200924,4.60732662,14.57959639,7.756038902,10.23826444,6.747144209,6.333945658,10.22394469,5.672011112,5.544374663,-3.497158755,0.154625481,16.58721128,6.184756983,10.67223135,18.86295225,-5.337321692,10.19406696,7.715020657,-1.571563599,6.558679062,7.995491937,8.437631577,3.114566809,3.761811425,1.198051516,3.509763964
2022/12/30,11.75208999,20.7344303,15.94340587,3.184413689,4.193081307,14.3961862,7.764506278,9.712568068,6.771066631,6.58836827,11.00297444,5.759825208,5.477426229,-3.197734139,-0.489554681,16.58553248,6.181867356,10.62597311,19.00788307,-5.296214858,10.19406696,7.760667079,-1.618371796,6.528133365,7.864741889,7.972683638,4.673577309,3.553370342,-3.020972267,3.014681275
2023/1/31,11.7955399,20.27586991,16.21934925,5.227319775,3.756536351,12.88201595,8.133521577,7.026000522,6.26088185,6.955371044,12.18893777,5.312889534,5.774421507,-1.179440329,0.755301433,16.27060576,4.948505847,9.334568438,19.12386969,3.079185065,10.13084252,6.956241582,-4.643211842,4.506257497,6.281728311,8.111274658,3.536852229,1.127733032,-3.340717492,-0.888630971
2023/2/28,11.7955399,20.27586991,16.22487371,5.227319775,3.756536351,13.00569659,8.133521577,7.026000522,6.26088185,6.973343028,12.18893777,5.326405315,5.809376358,-1.179440329,0.755301433,16.27060576,4.948505847,9.338030776,19.12386969,3.091639179,10.13084252,6.956241582,-4.643211842,4.506257497,6.290901368,8.218907694,3.536852229,1.127733032,-3.340717492,-0.888630971
2023/3/31,11.14130984,19.18465541,14.80502288,5.837205598,2.153645109,10.66057537,8.063337238,5.780704012,5.717863681,6.752353021,12.94684415,5.062649748,5.819384091,-0.50430385,1.988035764,16.04023883,4.594231898,8.109493126,18.87028594,5.446241905,9.916180195,7.771884933,-4.828912931,4.479943238,5.216422666,8.186028789,3.67945509,1.414876756,-3.845064541,0.465902472
2023/4/28,11.14130984,19.18465541,14.79560379,5.911772958,2.34642319,10.67711822,8.069323231,5.799593525,5.717863681,6.77025624,12.94684415,5.072233137,5.819384091,-0.491261799,1.988035764,16.04023883,4.594231898,8.110933413,18.87028594,5.446241905,9.916180195,7.771884933,-4.828912931,4.479943238,5.278509848,8.186028789,3.628920131,1.414876756,-3.786758916,0.465902472
2023/5/31,11.14130984,19.18465541,14.79560379,5.9168335,2.34642319,10.67736768,8.071175311,5.807001724,5.717863681,6.793179711,12.94684415,5.093169937,5.823225583,-0.491261799,1.988035764,16.03337911,4.594231898,8.116393716,18.87028594,5.446241905,9.916180195,7.771884933,-4.828912931,4.479943238,5.20180549,8.184895679,3.665917122,1.430126166,-3.786758916,1.978739136
2023/6/30,10.49478929,16.91075987,12.8321307,6.351623519,0.992002322,8.108833063,7.995818805,5.060687906,5.293837493,6.932799842,13.29474586,4.971937569,6.649884836,0.109742277,3.939965105,16.84708667,5.099062613,7.890842545,20.32797958,3.830265885,9.996986202,6.69394566,-2.385456155,5.129099937,4.469448433,8.382461583,3.548006737,1.720814432,-5.346514945,2.042813708
2023/7/31,10.49478929,16.91075987,12.8321307,6.354227132,0.992002322,8.306497259,8.006716417,5.060687906,5.344250832,6.964145271,13.32504689,5.032959136,6.632518329,0.146074627,4.014228311,16.84708667,5.106536682,7.954542851,20.32797958,3.830265885,9.996986202,6.69394566,-1.84993836,5.129099937,4.481514535,8.384852844,3.873946053,1.8911497,-4.628911906,2.042813708
2023/8/31,10.49478929,16.91075987,12.8321307,6.356969896,0.992002322,8.310604535,8.026674439,5.060687906,5.354585295,6.981184846,13.33431193,5.032959136,6.632518329,0.146074627,4.014228311,16.84708667,5.612828922,8.020559897,20.32797958,3.885538982,9.996986202,6.69394566,-0.87481756,5.129099937,4.712619142,8.385204159,3.879560075,1.927532787,-4.628911906,3.458589206
2023/9/28,10.49478929,16.91075987,12.83612672,6.354568511,0.992002322,8.308180739,8.026674439,5.060687906,5.354585295,6.998392823,13.33755091,5.032959136,6.642437039,0.138214437,4.014228311,16.84708667,5.612828922,8.024527637,20.32797958,3.885538982,9.996986202,6.69394566,-0.87481756,5.129099937,4.714581301,8.385204159,3.879560075,1.927532787,-4.628911906,3.458589206
2023/10/31,10.95254071,15.21682352,11.59350559,7.307635806,2.558255185,7.273307945,7.686558317,4.755714222,5.280358909,6.927400194,12.12791516,4.757168211,7.032315924,-0.058262449,4.874724271,16.47460823,6.194413758,7.638912403,20.14380971,0.71501292,9.74519568,6.158230601,-1.701466644,6.766548425,4.405579957,8.437905796,3.944378499,2.493296523,-5.241497012,3.462629494
2023/11/30,10.95254071,15.3340966,11.55970248,7.314883653,2.52939618,7.331208525,7.695644209,4.857356206,5.337635183,6.914918087,12.3247257,4.757168211,7.044860221,0.049710908,4.874724271,16.47460823,6.194413758,7.572913951,20.16503343,0.71501292,9.74519568,6.158230601,-1.701466644,6.770746091,4.335246672,8.441675048,3.931660844,2.543531896,-2.42414253,3.462629494
2023/12/29,10.94898885,15.3340966,11.49914599,7.266277723,2.52939618,7.266992785,7.695644209,4.895089459,5.337635183,6.876894522,12.3141868,4.765228677,6.878606965,0.061879044,4.835489421,16.47460823,6.194413758,7.627417216,20.13598471,0.833429938,9.74519568,6.158230601,-1.783977748,6.746006886,4.344726138,8.44282246,3.933431243,2.525246088,-1.919895594,2.340728362
2024/1/31,10.90726668,14.7610569,10.68563343,8.072830146,3.313984098,6.345083859,7.978306251,5.132961804,6.095140786,6.887063699,10.34763582,4.370100813,7.620134273,2.379449686,6.388740565,16.74214683,7.096999923,7.246283437,20.60636392,-0.387433122,9.450908229,6.43984186,-2.073540156,7.570317902,4.156973304,8.348666762,3.574158023,5.886227561,-3.53378886,4.512351789
2024/2/29,10.90726668,14.7610569,10.68563343,8.072830146,3.313984098,6.345083859,7.978306251,5.132961804,6.095140786,6.889247927,10.34763582,4.370100813,7.620134273,2.379449686,6.388740565,16.74214683,7.096999923,7.246283437,20.60636392,-0.387433122,9.450908229,6.43984186,-0.966055005,7.570317902,4.192756597,8.348666762,3.622107508,5.886227561,-3.53378886,4.512351789
2024/3/29,10.90726668,14.7610569,10.68563343,8.072830146,3.313984098,6.412825802,7.978306251,5.132961804,6.104561261,6.891864885,10.35198324,4.370100813,7.620134273,2.51520225,6.388740565,16.74214683,7.310677442,7.251047272,20.70979562,-0.445075262,9.450908229,6.43984186,-0.966055005,7.570317902,4.201067694,8.348666762,3.626845083,5.82974987,-3.53378886,4.512351789
2024/4/30,10.83273017,12.27615762,9.520149093,8.34600553,2.690169511,6.084479607,7.7207967,4.546720633,6.421201627,6.903716276,8.362006315,4.047997867,7.616737518,2.072104409,6.355555425,16.52062774,7.161701315,7.139928091,20.24506959,-0.214618018,9.158617937,5.834249141,-1.727683053,7.798368309,4.489660906,8.332263575,3.311679165,5.270763901,-4.077338971,4.40145798
2024/5/31,10.83273017,12.27615762,9.520149093,8.34600553,2.690169511,6.084479607,7.7207967,4.546720633,6.421201627,6.930500143,8.35077119,4.047997867,7.617470892,2.072104409,6.355555425,16.52062774,7.161701315,7.134747803,20.24506959,-0.214618018,9.158617937,5.834249141,-1.727683053,7.798368309,4.491220175,8.332263575,3.311679165,5.270763901,-4.077338971,4.40145798
2024/6/28,10.83273017,12.27615762,9.520149093,8.34600553,2.690169511,6.095234052,7.7207967,4.576171347,6.421201627,6.941314647,8.35077119,4.047997867,7.624339941,2.125080068,6.355555425,16.52062774,7.255909131,7.138079896,20.24506959,-0.214618018,9.158617937,5.837642159,-1.164633434,7.798368309,4.493653229,8.332263575,3.335924692,5.29497392,-4.077338971,4.40145798
2024/7/31,11.15547348,12.26284075,10.13137501,8.591388363,2.683738221,6.259564161,7.29626807,3.412705158,6.450816772,6.808458761,6.656221925,4.16888321,8.067046329,1.9736324,6.484841535,17.47337641,7.356073257,7.203820936,22.09271608,3.369626509,9.158523721,6.22005976,-3.32806792,7.820237778,4.745160446,8.504847529,3.353144003,4.710601287,-4.216138543,3.837199073
2024/8/30,11.15547348,12.26284075,10.13137501,8.594155866,2.683738221,6.311967366,7.361121776,3.412705158,6.450816772,6.596023395,6.787703093,4.193402549,8.318231844,2.062142749,7.000744282,17.47337641,7.356073257,7.264945571,22.09271608,3.608002696,9.158523721,6.22005976,-3.019848346,7.820237778,4.778244893,8.517205036,3.353144003,4.710601287,-4.216138543,3.837199073
2024/9/30,10.65818905,11.59922458,10.16221626,8.36533881,0.703581482,5.932186221,6.944231632,2.878486451,5.792365645,6.321646171,5.382902858,3.576253849,7.851197577,2.743687066,6.354559791,16.01088302,6.41662882,6.840155102,21.23720634,7.394863418,9.06465952,8.648405289,-4.019540546,7.683998972,4.917306432,8.778686027,3.441551628,4.219598903,-4.142750089,3.688679369
2024/10/31,10.65818905,11.59922458,10.16221626,8.36533881,0.703581482,5.932186221,6.944231632,2.878486451,5.792365645,6.356758409,5.382902858,3.576253849,7.876235797,2.743687066,6.354559791,16.01088302,6.41662882,6.840155102,21.23720634,7.394863418,9.06465952,8.648405289,-4.019540546,7.683998972,5.031861346,8.778686027,3.458963832,4.217646009,-4.142750089,3.688679369
2024/11/29,10.6583383,11.59922458,10.16105018,8.36533881,0.703581482,5.938501564,6.944721972,2.878486451,5.792365645,6.36068264,5.386990456,3.657325404,7.876235797,2.743687066,6.32904134,16.01088302,6.41662882,6.843022473,21.23720634,7.394863418,9.06465952,8.648405289,-4.019540546,7.683998972,5.056645179,8.778686027,3.468068294,4.217646009,-4.142750089,3.688679369
2024/12/31,10.38786113,11.39496068,10.09032327,8.085439228,-0.61841847,5.504402855,6.499244412,2.520569141,3.597562145,5.762151447,4.270748152,2.742459641,8.007002123,2.810545672,5.338634247,15.82157336,4.601181781,6.639727169,20.75637083,9.009441263,9.008478969,9.746236455,-11.50173952,7.971015033,5.327597542,8.615986552,2.50669219,2.445089787,-2.774627894,2.337919125
2025/1/27,10.38786113,11.39496068,10.09032327,8.085439228,-0.61841847,5.509392459,6.499244412,2.520569141,3.632241874,5.773880714,4.296064874,2.742459641,8.007002123,2.810545672,5.338634247,15.82157336,4.601181781,6.641971957,20.75637083,9.009441263,9.008478969,9.746236455,-11.50173952,7.971015033,5.332238396,8.615986552,2.50669219,2.445089787,-2.774627894,2.337919125
2025/2/28,10.38786113,11.39496068,10.09032327,8.085439228,-0.61841847,5.509392459,6.499244412,2.520569141,3.632241874,5.776785614,4.296064874,2.742459641,8.019343954,2.810545672,5.338634247,15.82157336,4.601181781,6.641971957,20.75637083,9.009441263,9.008478969,9.746236455,-11.50173952,7.971015033,5.332238396,8.619538966,2.50669219,2.445089787,-2.774627894,2.337919125
2025/3/31,9.895451859,10.31356597,11.00655865,7.975017621,-0.07888714,5.468135615,6.229642728,2.750655798,3.333890695,5.943232394,4.141234388,2.124627268,7.840700886,2.557407076,5.090135339,15.97169838,4.510932129,6.308900511,19.3968018,11.63473253,8.860208815,10.20762487,-12.34648719,7.808211064,5.608244527,8.559982025,2.808048943,2.920815001,-2.47136898,1.280336588
2025/4/30,9.895451859,10.31356597,11.00655865,8.021778195,-0.07888714,5.479619643,6.238122912,2.750655798,3.333890695,5.953594871,4.141234388,2.124627268,7.900212063,2.867226276,5.090135339,15.97169838,4.510932129,6.304316328,19.3968018,11.63473253,8.860208815,10.20762487,-12.34648719,7.808211064,5.608244527,8.559982025,2.808048943,2.970560231,-2.47136898,1.280336588
2025/5/30,9.895451859,10.31356597,11.00734102,8.021778195,-0.07888714,5.479619643,6.238122912,2.750655798,3.348536032,5.953594871,4.15620821,2.152591832,8.013493867,2.867226276,5.090135339,15.97169838,4.551777432,6.33942018,19.3968018,11.63473253,8.860208815,10.2781171,-12.34648719,7.808211064,5.608244527,8.559982025,2.808048943,2.970560231,-2.47136898,1.107803264
2025/6/30,9.281297931,9.577423582,11.54995793,7.965451812,0.268912021,5.346409182,6.089344053,3.058740085,2.744216106,6.242424894,4.480770576,1.904507866,7.899822881,2.749419873,4.862427519,16.59362165,4.281615579,6.356228567,20.16546154,11.94744859,8.59628752,10.56516792,-13.89880417,7.981026076,5.970808793,8.770780813,3.132219115,3.388774614,-2.68281825,0.31106685
2025/7/31,9.300132557,9.577423582,11.54995793,7.960564165,0.268912021,5.367776773,6.089344053,3.058740085,2.859793823,6.253279678,4.497179092,1.904507866,7.899822881,2.669619241,4.862427519,16.59362165,4.281615579,6.356228567,20.16546154,11.94744859,8.59628752,10.56516792,-13.89880417,8.199116256,5.988115869,8.803714504,3.17630265,3.388774614,-2.659368313,0.31106685
2025/8/29,9.300132557,9.577423582,11.54995793,7.960564165,0.268912021,5.367776773,6.088711888,3.058740085,2.859793823,6.253279678,4.497179092,1.904507866,7.899822881,2.669619241,4.862427519,16.59362165,4.281615579,6.356228567,20.16546154,11.94744859,8.59628752,10.56516792,-13.89880417,8.199116256,5.988115869,8.803714504,3.17630265,3.388774614,-2.659368313,0.31106685
2025/9/30,9.216592046,8.681385842,12.15469445,7.768003761,2.069005576,5.590431157,5.731590354,3.161474486,2.518668647,6.235546949,5.153205954,2.006101334,7.916415828,1.796149837,4.394415519,16.1373672,4.121644054,6.268813703,18.81527946,9.503474906,8.532800436,12.44397017,-15.80058875,7.571942401,6.431319373,8.98163434,3.926048799,3.842687521,-2.058097877,-0.051938677
2025/10/31,9.216592046,8.681385842,12.15469445,7.771062545,2.069005576,5.594957733,5.731590354,3.281052828,2.518668647,6.260533533,5.155531249,2.006101334,7.926205239,1.796149837,4.394415519,16.1373672,4.121644054,6.260646232,18.81527946,9.503474906,8.532800436,12.44397017,-15.80058875,7.571942401,6.384206928,8.98163434,3.926048799,4.060305074,-2.058097877,-0.051938677
2025/11/28,9.216592046,8.681385842,12.17072388,7.771062545,2.069005576,5.602541506,5.731590354,3.167790473,2.518668647,6.287799032,5.155531249,2.006101334,7.948360595,1.734610733,4.394415519,16.1373672,4.121644054,6.260646232,18.81527946,9.503474906,8.532800436,12.44397017,-15.80058875,7.571942401,6.318883331,9.088951532,3.966812101,4.060305074,-2.058097877,-0.051938677
2025/12/31,8.907975294,8.196136463,13.54931146,7.888202758,2.076913586,5.732823423,5.262776627,2.053769094,3.276134116,6.222992475,5.495249776,2.136137587,7.849478688,-2.368027815,4.849164891,15.66053588,4.155088457,6.61050936,18.71346019,8.426924921,8.508516963,11.86614142,-20.34700809,7.303342653,6.335662668,8.749465263,4.504589054,4.049257266,-2.462543586,0.170831835
2026/1/30,8.907975294,8.196136463,13.54931146,7.888202758,2.076913586,5.747343417,5.265993985,2.053769094,3.276134116,6.222992475,5.51945741,2.136137587,7.854518955,-2.368027815,5.015770625,15.66053588,4.155088457,6.611064269,18.71346019,8.426924921,8.508516963,11.86614142,-20.34700809,7.306938601,6.338077816,8.749465263,4.558892124,4.049257266,-2.462543586,0.170831835
2026/2/27,8.907975294,8.196136463,13.54931146,7.888202758,2.076913586,5.747343417,5.265907208,2.053769094,3.295004672,6.222992475,5.51945741,2.179223196,7.863027146,-2.368027815,5.015770625,15.66053588,4.155088457,6.611064269,18.71346019,8.426924921,8.508516963,11.86614142,-20.34700809,7.306938601,6.338077816,8.747275723,4.558892124,4.049257266,-2.462543586,0.170831835
