,EW,EV,MV,MD,RP,PCRP,HPCRP
2024-05-28,2.9678725329908255,2.9177377521734043,2.9678725329908255,3.8134316150509484,3.040638791737609,2.4927407652770466,2.336229673231224
2024-05-29,2.946751904349247,2.8999955749856845,2.946751904349247,3.7918128399998174,3.0217178185965157,2.4878179194605794,2.329439947707568
2024-05-30,2.9328268050811706,2.890415572410459,2.9328268050811706,3.779931657769192,3.012004151746701,2.471910736845308,2.3168168446650332
2024-05-31,2.9288626187829885,2.8888377397741314,2.9288626187829885,3.7823066085808867,3.0113032629896646,2.4633405397423616,2.3093861630406245
2024-06-03,2.942411605500807,2.8973545965345333,2.942411605500807,3.7866941751248944,3.0197777508432253,2.4742567622585936,2.3199215724718227
2024-06-04,2.9486799445594727,2.9031667535148284,2.9486799445594727,3.799773419544301,3.0253479498475606,2.4917141221396024,2.33103553041576
2024-06-05,2.953103012694448,2.905734421314629,2.953103012694448,3.802303113236384,3.0294927523189474,2.4795739458882378,2.3249211839377693
2024-06-06,2.953319107041515,2.905656262344759,2.953319107041515,3.7980457716513665,3.0294955054901145,2.4740711121924637,2.3253413395388915
2024-06-07,2.9390665910329155,2.891691439989254,2.9390665910329155,3.7822219957083076,3.0152439062469907,2.4579043199124273,2.313836380255629
2024-06-10,2.9356368291396207,2.8873184580438,2.9356368291396207,3.7822361896709085,3.0109347951317194,2.4579825888226647,2.3134932103964085
2024-06-11,2.9202244395525017,2.8713292629179374,2.9202244395525017,3.7723193990025927,2.995329823102183,2.444466922374954,2.295415805900456
2024-06-12,2.9288847842140253,2.8832211230832865,2.9288847842140253,3.792188715490246,3.0088774653924855,2.4420644752607563,2.2971112691729147
2024-06-13,2.9170092993478525,2.866697940556001,2.9170092993478525,3.781665780141269,2.992083930036203,2.434128049247433,2.2876446701106548
2024-06-14,2.906373834837987,2.8571361082179383,2.906373834837987,3.7813833049313637,2.982041548450976,2.440963786405019,2.2900976574564487
2024-06-17,2.913022723661456,2.863047713984091,2.913022723661456,3.7862358654112915,2.988811235207838,2.442402610502724,2.2895012445471785
2024-06-18,2.920648475398542,2.872115450474414,2.920648475398542,3.7992751659421433,2.9984169236240694,2.446808074290023,2.2951385095088632
2024-06-19,2.9275038699042266,2.871147790861901,2.9275038699042266,3.802499052949688,2.997354783876865,2.4468688107224033,2.2954084122372627
2024-06-20,2.919866113514618,2.8654788172034946,2.919866113514618,3.788828882957209,2.9917996403766223,2.4257490548737746,2.284632449359137
2024-06-21,2.9045790082765506,2.8533668049418144,2.9045790082765506,3.7756429465400387,2.979429457371423,2.415481626010624,2.275281840303827
2024-06-24,2.8972530558014165,2.8466744015907937,2.8972530558014165,3.753072572266169,2.9723249093532447,2.400592955840645,2.268341052711159
2024-06-25,2.891020490049641,2.8370364778806696,2.891020490049641,3.745950108368169,2.963011135822364,2.390283632677031,2.2592527282234385
2024-06-26,2.9006605983789284,2.846600188798304,2.9006605983789284,3.7632876914175246,2.9727359314374167,2.4086414633714854,2.269867500857531
2024-06-27,2.8746970335547557,2.8229398496552376,2.8746970335547557,3.727370222547187,2.94883538067103,2.3807847520466776,2.252318644862253
2024-06-28,2.8722313074623393,2.820819143596997,2.8722313074623393,3.723763919649448,2.94609420385784,2.382305650117353,2.255504262816903
2024-07-01,2.885898520404156,2.8350178990331307,2.885898520404156,3.7443724366998166,2.9608883933867105,2.392472299850868,2.26410686619009
2024-07-02,2.883552417387067,2.8293416646632403,2.883552417387067,3.735045906511554,2.955222460022238,2.3891482018009333,2.2621533234659768
2024-07-03,2.8971025085856055,2.840112024916141,2.8971025085856055,3.7462418312422003,2.966963938065093,2.3879251604632246,2.2647470670962004
2024-07-04,2.8951964167138375,2.8378281771453318,2.8951964167138375,3.740595210909835,2.9650598332001934,2.3763898916485973,2.258618900204268
2024-07-05,2.8894112095915547,2.83364095605617,2.8894112095915547,3.742153305345019,2.9616660648850726,2.367945505729274,2.2492481382809
2024-07-08,2.867980047122609,2.8136142808361106,2.867980047122609,3.716563934577355,2.9416847382559035,2.3420109310815564,2.232038652589654
2024-07-09,2.873378756621236,2.8193727202882464,2.873378756621236,3.731025087220476,2.946981984706663,2.3642923015982857,2.246697541978676
2024-07-10,2.880116647546199,2.8263537200813356,2.880116647546199,3.739333550373725,2.955355887942163,2.3614186409250504,2.244605084049197
2024-07-11,2.902757495686097,2.848745648233678,2.902757495686097,3.7601942648234057,2.9768499509662742,2.3922494293640293,2.267433161281946
2024-07-12,2.9272460065921395,2.867903654902128,2.9272460065921395,3.776667408292131,2.9966177735593043,2.405660621413146,2.2787466481019356
2024-07-15,2.9105411597791067,2.852589216042813,2.9105411597791067,3.7539111943113177,2.98079096089597,2.3961488628541856,2.2746723370432385
2024-07-16,2.905940211649186,2.8511946159958557,2.905940211649186,3.749675266931607,2.979446696994636,2.4017609328266256,2.281056963670195
2024-07-17,2.891207990420791,2.8389729184069834,2.891207990420791,3.7219544569206384,2.965310487857624,2.3960577509026417,2.2789840535611625
2024-07-18,2.8933841806612834,2.8422075619522995,2.8933841806612834,3.725086792892883,2.9678376061055607,2.404420608151928,2.286322180287342
2024-07-19,2.875209421531157,2.8285916792481034,2.875209421531157,3.701082498288671,2.952896521708939,2.402005861273531,2.285665929681163
2024-07-22,2.8913442930953877,2.8410790045191225,2.8913442930953877,3.723252016882253,2.9672665721563325,2.397372276019766,2.2827353008315456
2024-07-23,2.861127156696447,2.8098487065505484,2.861127156696447,3.6795390533348113,2.9360498781115867,2.35071378070043,2.2468816346777465
2024-07-24,2.826650136391847,2.7788828180460223,2.826650136391847,3.633576688484772,2.902359339190588,2.328285030587697,2.22930897376858
2024-07-25,2.805561059736917,2.762393464559648,2.805561059736917,3.6217781785022787,2.8856834525863624,2.311298291254369,2.2143755644989183
2024-07-26,2.825631652437268,2.784243603148885,2.825631652437268,3.660130324120318,2.9094772048261777,2.323261463423608,2.22263445158322
2024-07-29,2.82251536407502,2.777679326633244,2.82251536407502,3.6596895372352636,2.9030070941340145,2.31503777046892,2.2161405539490193
2024-07-30,2.8073065160437234,2.7660388112719727,2.8073065160437234,3.638514222817288,2.8908300913253724,2.2993459752697865,2.2025043285342227
2024-07-31,2.863149998515954,2.8203434684027955,2.863149998515954,3.725531457526048,2.9474624142688977,2.3560269740155317,2.2451464877558527
2024-08-01,2.830388667995762,2.7873837037134352,2.830388667995762,3.685171500828748,2.912292174011416,2.3375485973767747,2.2267379632647972
2024-08-02,2.7844051488665467,2.744127901587843,2.7844051488665467,3.626930003230259,2.8664479306813506,2.3081207462108417,2.1982533779540816
2024-08-05,2.7325431314285304,2.6939528454313284,2.7325431314285304,3.546594858889427,2.81241878578144,2.273604315580375,2.1660133082891386
2024-08-06,2.73939242606536,2.70142204790264,2.73939242606536,3.5675484651951557,2.821188898386443,2.277042728043195,2.1668715183003644
2024-08-07,2.7542288554279435,2.71697114384596,2.7542288554279435,3.587162549141016,2.837075158182214,2.279680591375228,2.172064613341546
2024-08-08,2.768210211960505,2.7279901262594666,2.768210211960505,3.60697992395604,2.8500499141817075,2.2852405514292644,2.1771113319829523
2024-08-09,2.774398719587149,2.7310604375770224,2.774398719587149,3.6114048297677015,2.853653516757932,2.283291146575272,2.176271568382361
2024-08-12,2.774954119490044,2.7314983509476165,2.774954119490044,3.618594108652192,2.8544470394268533,2.2811800558686244,2.1745164802810337
2024-08-13,2.79268193367432,2.747247078199179,2.79268193367432,3.6458334188968275,2.8720829760252067,2.289573746401036,2.1829372066699904
2024-08-14,2.786659244568604,2.7416641494055902,2.786659244568604,3.6362627032413464,2.8670443948419155,2.273575101071932,2.172121179056363
2024-08-15,2.8156661345965253,2.770771768835175,2.8156661345965253,3.6733673685078654,2.8980515604780295,2.2938809736443746,2.1936719377359553
2024-08-16,2.8277908056117402,2.778005907966529,2.8277908056117402,3.6721552014881116,2.905103245581213,2.3016896726145624,2.201582221428505
2024-08-19,2.8462873754820275,2.794488589617382,2.8462873754820275,3.697404208008352,2.9228202551553277,2.311665492527548,2.2122150690022386
2024-08-20,2.8280307400480162,2.774877196646018,2.8280307400480162,3.660583425519663,2.9023303377841807,2.293506884703304,2.1980513902806784
2024-08-21,2.8262970457194996,2.774271288618897,2.8262970457194996,3.6590424853684613,2.902346684003904,2.2861695659991157,2.192483783526697
2024-08-22,2.8220386552198042,2.767888226604119,2.8220386552198042,3.640205535024784,2.8947587398215067,2.281603530088078,2.1906982132483783
2024-08-23,2.836573967944186,2.7824032396081217,2.836573967944186,3.6586456309159616,2.9105159063146644,2.2903864129543248,2.2005738665411516
2024-08-26,2.8392386411217334,2.7837399905574527,2.8392386411217334,3.6579270976172875,2.9114563792412613,2.293659004488662,2.200780767505233
2024-08-27,2.835604021149332,2.77840125709619,2.835604021149332,3.651834336143066,2.9063187449945973,2.283534836986959,2.19400837950259
2024-08-28,2.8234496154011275,2.7695089220668048,2.8234496154011275,3.6386177354076814,2.897040201823063,2.2707461663732493,2.1821389973649046
2024-08-29,2.833104172218605,2.779782283535577,2.833104172218605,3.656811101629857,2.9080138212853597,2.2755260313765593,2.1803092150390158
2024-08-30,2.8606021163353423,2.8051867049061454,2.8606021163353423,3.6907641656774315,2.9341729195499426,2.311030142970957,2.205519704974786
2024-09-02,2.832849038713087,2.779178054135173,2.832849038713087,3.65740158881779,2.908401920915957,2.2717452163931604,2.1747041054396377
2024-09-03,2.816683454949837,2.7657400232327105,2.816683454949837,3.6340107254570464,2.892400798265735,2.276544059756867,2.172756465345741
2024-09-04,2.7983659686612246,2.7487587321525564,2.7983659686612246,3.618431842957616,2.8751823137410155,2.260910435581661,2.1582550574612474
2024-09-05,2.796053502750967,2.746627708592083,2.796053502750967,3.6185260957928818,2.8727976178006163,2.262589615522363,2.158931173160045
2024-09-06,2.7663129477788484,2.716678779948376,2.7663129477788484,3.574886410286816,2.840550538946361,2.2413961867353174,2.1408002052787674
2024-09-09,2.7613873964761613,2.7144887318929003,2.7613873964761613,3.5817796343013746,2.840378450182458,2.2199204452880323,2.122929143127328
2024-09-10,2.7620322441462286,2.712803145933853,2.7620322441462286,3.579917757700165,2.83868323902783,2.2238832466450194,2.123626425410941
2024-09-11,2.765617529303062,2.7159154539867623,2.765617529303062,3.5917805708401453,2.843256423319917,2.2220774836124555,2.119577685436519
2024-09-12,2.7737907214235427,2.7222818968625546,2.7737907214235427,3.6037617667751998,2.8508625300749615,2.215416410621036,2.117777173190809
2024-09-13,2.779159218344925,2.7252840498184754,2.779159218344925,3.6060554306634836,2.8545899809832593,2.2094606056535686,2.116316259328745
2024-09-16,2.7784441456366853,2.7242601034195393,2.7784441456366853,3.6045864150997016,2.8534179603492267,2.210594961230726,2.1166688630331363
2024-09-17,2.7895440359354753,2.7329461359528597,2.7895440359354753,3.616393264833441,2.8624635413253,2.2153027431604153,2.121012865872855
2024-09-18,2.788045694029181,2.7311544096648457,2.788045694029181,3.6092054971479013,2.8599091587410004,2.219966595536774,2.1254965650669195
2024-09-19,2.8307009477131224,2.7701145773610376,2.8307009477131224,3.6620144356896365,2.9013237793777273,2.245275942208007,2.1480054854770745
2024-09-20,2.8242579554039553,2.7592476586720234,2.8242579554039553,3.644056557209174,2.889226997228191,2.2480148679378527,2.1494405432746815
2024-09-23,2.8305412782537602,2.765916401444223,2.8305412782537602,3.6499824052447067,2.89614988441022,2.253164900168384,2.1571234011078975
2024-09-24,2.908441880405352,2.838490644077909,2.908441880405352,3.731304771767126,2.9683598231531203,2.349882538134859,2.236798031983879
2024-09-25,2.922308620987356,2.8515948160962656,2.922308620987356,3.744130587611923,2.980776472822317,2.3758053791237117,2.260850021056745
2024-09-26,3.0069144867226347,2.931136702817211,3.0069144867226347,3.8256660091763734,3.0600562370186135,2.4765283003451355,2.3436207639263142
2024-09-27,3.0828358920817203,3.0059602352448214,3.0828358920817203,3.9057869702876653,3.1342666639692753,2.584297319339878,2.427481389083201
2024-09-30,3.1923286516090825,3.087919164984316,3.1923286516090825,3.9835817539756886,3.210070234849769,2.7764154950459248,2.5971575080847678
2024-10-01,3.182549891625692,3.0781929931141234,3.182549891625692,3.971784228944522,3.1993398369417623,2.7747137860283773,2.593258069090992
2024-10-02,3.2211414543522867,3.1026929990480188,3.2211414543522867,3.9908556086775064,3.222499297105505,2.799137568916301,2.6091443212254277
2024-10-03,3.205169757127005,3.088514850963006,3.205169757127005,3.979031946042403,3.208138420417334,2.792626224244622,2.604123834174013
2024-10-04,3.232514697837535,3.110269840872946,3.232514697837535,4.000945278928484,3.2304140645536217,2.805469986725404,2.614719551766096
2024-10-07,3.2391111530472823,3.1133949986723164,3.2391111530472823,4.000960769505181,3.232433204293718,2.810414043458342,2.6163804069839256
2024-10-08,3.257904642187387,3.1343063144007677,3.257904642187387,4.024589141844197,3.251809284656431,2.9173367212558947,2.7177012487942616
2024-10-09,3.176248829439476,3.0730828279906452,3.176248829439476,3.9672545769793826,3.196434478835788,2.748782853697328,2.57023852905944
2024-10-10,3.1972360051198008,3.088464610036469,3.1972360051198008,3.983528518561008,3.210477291876966,2.7735779450875033,2.592394414844724
2024-10-11,3.1674910252919535,3.0677200170766583,3.1674910252919535,3.960619338748391,3.1921907304394344,2.707752873292641,2.53556966669031
2024-10-14,3.197751955435895,3.0958882336775067,3.197751955435895,3.995963553022924,3.220616058555329,2.7519695914575726,2.5754259341234684
2024-10-15,3.136063145914054,3.0456195583143253,3.136063145914054,3.938817815110918,3.1711498218344296,2.681643729089513,2.511970314553318
2024-10-16,3.132398248690963,3.0446209474887214,3.132398248690963,3.948987914951222,3.17150031806289,2.668686506793126,2.5008722910196175
2024-10-17,3.1218967660826875,3.0400327001962073,3.1218967660826875,3.9479556578078614,3.1686165361275918,2.641900841164174,2.4788268972966625
2024-10-18,3.1908612688684395,3.0929423711279473,3.1908612688684395,3.9959472072254196,3.2190541897100453,2.734503254332968,2.5598078272765865
2024-10-21,3.1813894600337176,3.0825027275694357,3.1813894600337176,3.9879469918917017,3.2080716992160756,2.7396563356604537,2.5627908903245182
2024-10-22,3.1898863591823687,3.088390258500996,3.1898863591823687,3.9953249973885128,3.2135139744488606,2.753917985840323,2.575441276053819
2024-10-23,3.1913295424981802,3.0851572730427232,3.1913295424981802,3.9798050337075908,3.2079851302604023,2.765145593734665,2.582870878872759
2024-10-24,3.174977207062927,3.074216068033094,3.174977207062927,3.9746957580054745,3.198596056910749,2.73542091254445,2.560173374379058
2024-10-25,3.1897300837785862,3.084376721335603,3.1897300837785862,3.9838473245477055,3.208206976648451,2.7573456028080057,2.578901784704806
2024-10-28,3.2026129650229493,3.0966498954604496,3.2026129650229493,4.002184840067422,3.2210774941626212,2.7663060337011363,2.5874048372139025
2024-10-29,3.1906592647927274,3.084225284954056,3.1906592647927274,3.9871693361894986,3.208790028100663,2.746065506808955,2.5693646825518845
2024-10-30,3.1645765896913014,3.058726767116025,3.1645765896913014,3.956949714269238,3.1827078453847015,2.724776331922565,2.5492977400589383
2024-10-31,3.146775088136941,3.037931336753249,3.146775088136941,3.92294719133987,3.1589353023602667,2.7261263425085747,2.545922552800206
2024-11-01,3.158195070842519,3.05194030534413,3.158195070842519,3.946305783514191,3.1743194353962765,2.7236621971469064,2.546958861036308
2024-11-04,3.1726238713531574,3.061610863801488,3.1726238713531574,3.9557707045455874,3.1827268263418604,2.7557564076370906,2.574655838415894
2024-11-05,3.2275328135528034,3.1058381185581485,3.2275328135528034,4.000780163949059,3.2262178468490568,2.822822039088793,2.635638647875842
2024-11-06,3.220466122461602,3.102814904928871,3.220466122461602,4.014059243973899,3.2263085389710873,2.80521398099676,2.626422302499239
2024-11-07,3.2778150712159375,3.1520459191385486,3.2778150712159375,4.063814911521589,3.274525458229666,2.8788311866766136,2.6942546169074193
2024-11-08,3.2551493443595363,3.1303454811599623,3.2551493443595363,4.036184791519113,3.2528285926398044,2.8542349669223706,2.6721171714660716
2024-11-11,3.268052762734463,3.145098721342542,3.268052762734463,4.052644148378041,3.2683699636282273,2.867992175649439,2.6872975201522737
2024-11-12,3.2184882088983557,3.098635355912659,3.2184882088983557,4.000429548298927,3.221261375343755,2.8309661355486204,2.653829286658689
2024-11-13,3.2213767312103188,3.1013181009382493,3.2213767312103188,4.001835834507013,3.2235506188745315,2.8413980552545524,2.6630209752584575
2024-11-14,3.1904383953913102,3.083182112867194,3.1904383953913102,3.985773678676686,3.2072142488800246,2.7906679367044354,2.619108814109482
2024-11-15,3.1540078113797,3.0513300835974353,3.1540078113797,3.9428735521476317,3.1745395517842834,2.74559638228969,2.576233414754104
2024-11-18,3.1533765423501388,3.0528916232919054,3.1533765423501388,3.9534898383263237,3.1772329162959876,2.7305221872585057,2.5665651732591273
2024-11-19,3.1672772412920516,3.061024603407605,3.1672772412920516,3.964457217213529,3.1851483298359295,2.750982032231804,2.5856339388143827
2024-11-20,3.1714635432120093,3.062531778503216,3.1714635432120093,3.964642165091107,3.1860869784263044,2.7623524373637407,2.592308860611327
2024-11-21,3.1745470930990067,3.069423974515198,3.1745470930990067,3.974798216826544,3.1940764252844795,2.762307599498897,2.593145545646839
2024-11-22,3.133843195831353,3.0433998497996573,3.133843195831353,3.9554997517042843,3.1717892450541245,2.6848537415943423,2.525445412645042
2024-11-25,3.130954916150522,3.0426048944934205,3.130954916150522,3.955727621865734,3.171888622583843,2.674232993006015,2.517326746169952
2024-11-26,3.1248091661091193,3.0367384914670237,3.1248091661091193,3.951049415781956,3.16617943682402,2.670060803304877,2.5120688925059658
2024-11-27,3.154614226366054,3.057338047332526,3.154614226366054,3.9672946176013477,3.1848133369872214,2.715628899029476,2.55094398401902
2024-11-28,3.140876333323674,3.049430160774673,3.140876333323674,3.9601085240620133,3.1779476458378273,2.691041819888131,2.531968490103872
2024-11-29,3.166423059875363,3.072423105435943,3.166423059875363,3.9837691653625282,3.2012036765311125,2.7180058563030225,2.5594671179185897
2024-12-02,3.192102559781136,3.095063813166956,3.192102559781136,4.008789672622486,3.2241095415736907,2.7418353028672238,2.5833103516749203
2024-12-03,3.20259907561508,3.105383750573214,3.20259907561508,4.025511859601623,3.2349458398072377,2.7469393079046633,2.5884415989163685
2024-12-04,3.205266640953072,3.1102551771912386,3.205266640953072,4.032667877467487,3.2410682517544918,2.734990426150677,2.5806442735836024
2024-12-05,3.201845870536134,3.109090506825298,3.201845870536134,4.0310884385206,3.2402749651249763,2.7293154654575753,2.576267856910551
2024-12-06,3.232546371453172,3.1334640203886663,3.232546371453172,4.056184393761028,3.2640189078981514,2.7642496286972538,2.608073109469701
2024-12-09,3.2458963639615908,3.1425500983469723,3.2458963639615908,4.066329912013053,3.2725702545880466,2.768872819460228,2.609219699907656
2024-12-10,3.2434901553919975,3.137947351668239,3.2434901553919975,4.054233526746724,3.2664507519052695,2.7833012177145235,2.6220468085294644
2024-12-11,3.2512400292213774,3.1465851549729376,3.2512400292213774,4.074693024510195,3.276838203147007,2.780390734345611,2.6242650210065226
2024-12-12,3.2677566456067018,3.158579635809394,3.2677566456067018,4.083941235096528,3.287503755955636,2.805855083974998,2.6459428430443928
2024-12-13,3.227573255777214,3.126761175190486,3.227573255777214,4.0527615268202615,3.2573905989191494,2.7465643857570488,2.5941869238208644
2024-12-16,3.2140698273713655,3.115759677745879,3.2140698273713655,4.048274273241328,3.247127779841036,2.7303366648767478,2.580591498246759
2024-12-17,3.204252795616464,3.106777728679725,3.204252795616464,4.032711672416831,3.237233807562684,2.72826022642231,2.579025101663729
2024-12-18,3.1985034160381476,3.098045349921529,3.1985034160381476,4.012378943774057,3.225011647379039,2.739445873013926,2.5846661592621945
2024-12-19,3.1860075016212277,3.0821851525053146,3.1860075016212277,3.988372857539357,3.2077866734124756,2.7397440982602186,2.5833471282326848
2024-12-20,3.186517736787173,3.0819787598480497,3.186517736787173,3.9906050485074442,3.208470900205126,2.735203106067941,2.5777824109217495
2024-12-23,3.1918538987403746,3.0883161428049224,3.1918538987403746,4.002953488522345,3.2156351912821166,2.736973650339251,2.5786637604492073
2024-12-24,3.2219600670160164,3.114203525128704,3.2219600670160164,4.037500766645274,3.2420932567814096,2.7692345624049635,2.6095240498936536
2024-12-25,3.2183505758131625,3.1122009418683834,3.2183505758131625,4.035428407344791,3.240170604186339,2.765073974192518,2.6072795060420124
2024-12-26,3.221691883045008,3.114044321850883,3.221691883045008,4.036522820932028,3.241862016271797,2.7696134796534726,2.6105756770973207
2024-12-27,3.2190645059588263,3.1127222007470694,3.2190645059588263,4.03073026118525,3.239799405664472,2.766236003991935,2.6063959730548176
2024-12-30,3.2103978239781834,3.10343085128247,3.2103978239781834,4.015904401295585,3.2288567688999836,2.7712818963354664,2.610383830356935
2024-12-31,3.1877963305406096,3.090712967029213,3.1877963305406096,4.005619770337594,3.2173906948981266,2.735113616277835,2.574771543859105
2025-01-02,3.1430890340893445,3.0646149075329525,3.1430890340893445,3.9880233672080156,3.193912088961269,2.6654346178135975,2.5096896339231343
2025-01-03,3.1318396748228374,3.055178692074705,3.1318396748228374,3.9778129494692154,3.1851456964613982,2.644217804350575,2.490170145222889
2025-01-06,3.1450559795946518,3.0737052155309597,3.1450559795946518,3.9996844044108393,3.204913714442703,2.640444819240652,2.489933207794261
2025-01-07,3.142746139265518,3.0712440979006743,3.142746139265518,3.98991486408723,3.2013632685964417,2.6487546306706964,2.495812688269454
2025-01-08,3.133932166141704,3.0652291688133273,3.133932166141704,3.984442556703221,3.1955307273598694,2.640936817640172,2.4875703647819525
2025-01-09,3.1344942313330986,3.0684287445359923,3.1344942313330986,3.9954694424903856,3.1998845640995497,2.635821090380393,2.48310753780561
2025-01-10,3.0980086679320893,3.035178265367746,3.0980086679320893,3.9526458463182017,3.16524832519745,2.604659282915207,2.4519315186394754
2025-01-13,3.088667470037737,3.026501475321376,3.088667470037737,3.9400548004632925,3.156298393488431,2.5969181715696905,2.443663210221319
2025-01-14,3.134021321546004,3.057700817790149,3.134021321546004,3.9638478290517,3.185895526870001,2.65790914254019,2.5008039463206804
2025-01-15,3.14975158279652,3.0811078696148444,3.14975158279652,4.000467668702768,3.2121669415465273,2.6512415802738762,2.49473236909488
2025-01-16,3.1655119365043434,3.0980681787421904,3.1655119365043434,4.023458581258704,3.2302398325340453,2.6568221333604534,2.502999257540605
2025-01-17,3.189255899443467,3.12506150669659,3.189255899443467,4.065057667023779,3.2594480525851326,2.6671517811690264,2.5149427530711588
2025-01-20,3.2082849119151415,3.1394630176850487,3.2082849119151415,4.078718975434272,3.2737323011640327,2.687640719501572,2.531148801797254
2025-01-21,3.2240548705089624,3.1540016041761088,3.2240548705089624,4.094935511358392,3.28903473114751,2.696672438891152,2.5389595976769717
2025-01-22,3.214229885301162,3.152412628668681,3.214229885301162,4.094247365721798,3.288647366861871,2.6693498729191982,2.519141088130012
2025-01-23,3.2194110043426387,3.161305942296202,3.2194110043426387,4.103235422553015,3.2980779012351835,2.6705725671978264,2.519632823744057
2025-01-24,3.237884703535338,3.1707581100390776,3.237884703535338,4.102968680857417,3.306004612290949,2.694804959831323,2.5424973275757807
2025-01-27,3.219288864372339,3.152366890370032,3.219288864372339,4.075732086517367,3.286377492961379,2.6851749537439265,2.529713303080226
2025-01-28,3.2310213171412774,3.165686440607492,3.2310213171412774,4.097342745205586,3.3009326586330148,2.687777650152851,2.5339387909445064
2025-01-29,3.2308743466118552,3.1666839176468256,3.2308743466118552,4.096182771634678,3.301879106897343,2.6877660659338702,2.532771895579078
2025-01-30,3.240017862736787,3.1797912975801386,3.240017862736787,4.1186913455308325,3.316554579234231,2.6888632712202316,2.5338577281225425
2025-01-31,3.2390231363512156,3.17926168462237,3.2390231363512156,4.121931639782613,3.3161702123255377,2.688115343389081,2.5334268356985317
2025-02-03,3.222501557451648,3.1574378567015104,3.222501557451648,4.089992890535227,3.2923990345585006,2.68575256156681,2.530202098579102
2025-02-04,3.2497142330328797,3.178811059813271,3.2497142330328797,4.110814421167292,3.3140186074409916,2.7018982933993527,2.5455313037346534
2025-02-05,3.2454527937592066,3.178509770242355,3.2454527937592066,4.115248668811964,3.3148583252174495,2.69002333539695,2.5344443850861316
2025-02-06,3.288813019408056,3.217700045941167,3.288813019408056,4.163408976297912,3.355160629785298,2.7273077871605427,2.5695795149370317
2025-02-07,3.3020573904871076,3.221055354843405,3.3020573904871076,4.16140004594103,3.35670735401023,2.759119617260784,2.5967881091513902
2025-02-10,3.330600761773167,3.2462577546923903,3.330600761773167,4.195881219944395,3.38298419094521,2.780588978829455,2.6136896299349037
2025-02-11,3.3195714366354334,3.2410216822602567,3.3195714366354334,4.188792617053109,3.3781119257998995,2.7660550542058444,2.599539036891327
2025-02-12,3.3525351173101297,3.2648489424488365,3.3525351173101297,4.21530871871525,3.4015335891182734,2.804144317000713,2.631025564301497
2025-02-13,3.3615924427379116,3.280035562476305,3.3615924427379116,4.223546992348543,3.417259989224083,2.799326149641966,2.625767041841165
2025-02-14,3.395773453229833,3.300893047861786,3.395773453229833,4.242140006067607,3.437063119127658,2.838129184404368,2.6598881719694085
2025-02-17,3.403311236221461,3.3103142187273726,3.403311236221461,4.250551283207362,3.446852549549451,2.844225874622663,2.6633281697291404
2025-02-18,3.4012419617653324,3.3101731535609185,3.4012419617653324,4.247181266470014,3.447105516832191,2.832460429361277,2.6507080436675463
2025-02-19,3.4038382180424747,3.3039685076811756,3.4038382180424747,4.241273568807385,3.4397592576807177,2.849979047800314,2.666525624738916
2025-02-20,3.386676932419004,3.2882927421638053,3.386676932419004,4.22124884095525,3.423445018208234,2.8357307847799924,2.654623272972925
2025-02-21,3.418989552548952,3.3049610733783514,3.418989552548952,4.231832923426919,3.437873518547435,2.886497215143217,2.6947468178090945
2025-02-24,3.40716607036356,3.295003122103886,3.40716607036356,4.213678524350726,3.427410477559439,2.878846776809756,2.6848563194359616
2025-02-25,3.377779603270339,3.2725990960932605,3.377779603270339,4.186776841237959,3.4052029708300866,2.8464851635566775,2.6542063261922872
2025-02-26,3.422247551860424,3.310301549996438,3.422247551860424,4.226386491703146,3.443165980139435,2.8845999061826344,2.6885560030831512
2025-02-27,3.4017830954207167,3.290055055582775,3.4017830954207167,4.205529861580781,3.421887063554878,2.8821088902412706,2.683362310084855
2025-02-28,3.364282470115282,3.272121181569556,3.364282470115282,4.198534616499543,3.407013084358757,2.8213329318313285,2.6301220213366365
2025-03-03,3.36644210007233,3.27781169376958,3.36644210007233,4.193919908030545,3.412253234667018,2.82135838121995,2.628070564404559
2025-03-04,3.3409203171683126,3.242528749481088,3.3409203171683126,4.1623589254437245,3.3748905343092597,2.814932599143286,2.626492369123825
2025-03-05,3.387057185387629,3.2862490975961705,3.387057185387629,4.19559396698272,3.418890180544757,2.8457735690875383,2.651078826769404
2025-03-06,3.417147910300623,3.301907037801575,3.417147910300623,4.188660239550249,3.4311122461586314,2.896852590109346,2.6887252176799743
2025-03-07,3.4054824294491994,3.290266409285056,3.4054824294491994,4.184871947676731,3.419951458962479,2.887381964274556,2.6798198907053297
2025-03-10,3.3583671956359757,3.2425958186313846,3.3583671956359757,4.124054079563186,3.3695113819398332,2.864274095560312,2.6566481249199563
2025-03-11,3.34999237338716,3.2264851733992774,3.34999237338716,4.101755488761305,3.3513681599660448,2.8707102002818092,2.6621865541388807
2025-03-12,3.355147425732171,3.237522901872883,3.355147425732171,4.117193502572954,3.363764625867607,2.8614431320394873,2.655500630516282
2025-03-13,3.331273556329488,3.215896014831682,3.331273556329488,4.092569371793229,3.341388090064669,2.8441097969367126,2.6395940898479275
2025-03-14,3.40076240576828,3.2783316387812103,3.40076240576828,4.164722761422077,3.4050597946699384,2.9133862954169443,2.6993787663507547
2025-03-17,3.4123670538352187,3.291690837952183,3.4123670538352187,4.181077536272299,3.4193982203862183,2.9164901457432815,2.7005729825445517
2025-03-18,3.429496726376654,3.303134801879186,3.429496726376654,4.184535745627968,3.4299660813802095,2.9354146524620015,2.71496979921007
