基金代码,DEPI,DEPI_Rank,调仓日期,区间,超额收益R,volatility,fee_rate,timing_alpha,timing_beta
013594,0.0,1,2023-09-30,2022-09~2023-09,0.0636629665708126,0.016414622974297487,0.017499999999999998,0.0001115897745741968,-0.6667592976677945
008339,0.0,1,2023-09-30,2022-09~2023-09,0.006922314757446646,0.02796509650997266,0.017499999999999998,-0.00020737802850692523,0.3828692320802273
011033,0.0,1,2023-09-30,2022-09~2023-09,0.06674615603674239,0.04060886839761383,0.017499999999999998,0.0001850282926113268,-0.7479421440222246
159960,0.0,1,2023-09-30,2022-09~2023-09,0.11624467554693729,0.26130908444335615,0.017499999999999998,-0.00024718285489025996,7.442272040116835
006491,0.0,1,2023-09-30,2022-09~2023-09,0.014078369004921654,0.016637623401543934,0.017499999999999998,-9.135939348821464e-05,-0.5237145905618008
019070,0.0,1,2023-09-30,2022-09~2023-09,0.31446026471771493,0.008077775964482737,0.017499999999999998,0.0,0.0
510530,0.0,1,2023-09-30,2022-09~2023-09,0.038455147258645184,0.1367680995099052,0.017499999999999998,0.0005254550426003922,-4.2946641460210575
006837,0.0,1,2023-09-30,2022-09~2023-09,0.01701673390959768,0.015116102626727888,0.017499999999999998,-0.00010883975405822854,-0.23369177694504276
005008,0.0,1,2023-09-30,2022-09~2023-09,0.015531988314585576,0.03670088706230971,0.017499999999999998,-1.3129706833186844e-05,-0.8852735879630197
000167,0.0,1,2023-09-30,2022-09~2023-09,0.05116711640704752,0.1898506368316056,0.017499999999999998,0.00019212676215329063,0.06667006164385869
013370,0.0,1,2023-09-30,2022-09~2023-09,0.01962356099560436,0.25549974690702587,0.017499999999999998,0.0016851716066627882,-16.9010938532644
007377,0.0,1,2023-09-30,2022-09~2023-09,0.04888377908405861,0.007337170338548913,0.017499999999999998,2.177146841901627e-05,-0.28149246423663077
519943,0.0,1,2023-09-30,2022-09~2023-09,0.010590457336218106,0.020483422529640076,0.017499999999999998,-0.0001328739058389731,-0.26149591862010774
630008,0.0,1,2023-09-30,2022-09~2023-09,0.08586545321379346,0.17222708407162726,0.017499999999999998,0.0010039347557616774,-7.573590307462316
016493,0.0,19,2023-09-30,2022-09~2023-09,-0.0778614490488373,0.12313897570317472,0.017499999999999998,0.00023241472732151678,-6.373121505341008
014958,0.0,23,2023-09-30,2022-09~2023-09,-0.0669849899012438,0.21981046069162338,0.017499999999999998,-0.0006553451361771026,4.074212840781514
159639,0.0,25,2023-09-30,2022-09~2023-09,-0.08028646995333522,0.17914226630378388,0.017499999999999998,-0.00032948645659504854,-0.2514825490977467
159971,0.0,26,2023-09-30,2022-09~2023-09,-0.09010280570542273,0.18611803755719283,0.017499999999999998,-8.329764230976133e-05,-3.090066294980198
013317,0.0,28,2023-09-30,2022-09~2023-09,-0.07307790038067419,0.1743521459130707,0.017499999999999998,5.3820184372096024e-05,-4.026723758925343
009322,0.0,29,2023-09-30,2022-09~2023-09,-0.05274082692145088,0.11654153631618233,0.017499999999999998,-9.608277611364085e-06,-2.789761767147114
014200,0.0,30,2023-09-30,2022-09~2023-09,-0.2562336605059611,0.17229041988700608,0.017499999999999998,-0.0005705037025943927,-6.752906174799337
004390,0.0,35,2023-09-30,2022-09~2023-09,-0.13493283472266104,0.2160005412850954,0.017499999999999998,0.00016519317183739886,-8.204675606164276
017303,0.0,38,2023-09-30,2022-09~2023-09,-0.17921322018712926,0.17558929985079108,0.017499999999999998,-0.00044697669024023267,-6.864795597514451
009245,0.0,39,2023-09-30,2022-09~2023-09,-0.021190847706048066,0.02623704744367648,0.017499999999999998,-0.00017887924789398093,-0.7700974550898316
010322,0.0,40,2023-09-30,2022-09~2023-09,-0.05969278723403926,0.21915628953698135,0.017499999999999998,0.00019835565811971494,-4.640769175314566
675043,0.0,41,2023-09-30,2022-09~2023-09,-0.02666900977656217,0.06743463649255763,0.017499999999999998,-0.0003532816511238124,0.4324833585633686
014836,0.0,42,2023-09-30,2022-09~2023-09,-0.08371239123594176,0.20411500076353334,0.017499999999999998,0.0009050204313669636,-13.351244155006018
013594,0.0,1,2023-12-31,2022-12~2023-12,0.1646440573011344,0.013526432722057495,0.017499999999999998,0.00023676023335012118,-2.191223896840158
008339,0.0,1,2023-12-31,2022-12~2023-12,0.11089288703459099,0.014573171843335947,0.017499999999999998,-0.00011995891365017545,0.08354367847503083
675043,0.0,1,2023-12-31,2022-12~2023-12,0.07522387018776933,0.06723001240151819,0.017499999999999998,-0.0003107203831722148,0.5924848563909023
009245,0.0,1,2023-12-31,2022-12~2023-12,0.07161872108101419,0.025691610359211824,0.017499999999999998,-6.36360119067862e-05,-1.5441794182401505
630008,0.0,1,2023-12-31,2022-12~2023-12,0.0819757876541044,0.156677577255344,0.017499999999999998,0.0011320825819342419,-12.475578046780369
519943,0.0,1,2023-12-31,2022-12~2023-12,0.10610324529305104,0.019698158789681976,0.017499999999999998,-8.528280904649436e-05,-0.7992680349981964
007377,0.0,1,2023-12-31,2022-12~2023-12,0.15850351118913564,0.0048316572778474174,0.017499999999999998,0.0001004301503863238,-0.4610995883430602
013370,0.0,1,2023-12-31,2022-12~2023-12,0.09577066174660764,0.25341746306573815,0.017499999999999998,0.0023554797675511174,-27.953750461387735
000167,0.0,1,2023-12-31,2022-12~2023-12,0.0318715432102924,0.15403739513865555,0.017499999999999998,0.00024034366536791407,-2.1085831378185884
005008,0.0,1,2023-12-31,2022-12~2023-12,0.0987164212689795,0.03255557049139135,0.017499999999999998,7.383034777039013e-05,-1.8074019263639285
019899,0.0,1,2023-12-31,2022-12~2023-12,0.3591425815276511,0.0021691297855130575,0.017499999999999998,0.0,0.0
006837,0.0,1,2023-12-31,2022-12~2023-12,0.12540099260857562,0.01192084681635355,0.017499999999999998,4.695130116571847e-06,-0.9372498212062953
510530,0.0,1,2023-12-31,2022-12~2023-12,0.051950109056171145,0.12974470164236687,0.017499999999999998,0.0006507208396957544,-7.183881278378725
019070,0.0,1,2023-12-31,2022-12~2023-12,0.30100579889360835,0.005568635160578197,0.017499999999999998,1.2178062525769666e-05,0.21570734713665268
006491,0.0,1,2023-12-31,2022-12~2023-12,0.11058608538235759,0.015120917373005393,0.017499999999999998,-1.453555988709141e-05,-1.442877931093446
159960,0.0,1,2023-12-31,2022-12~2023-12,0.02990055569222516,0.21731101959458554,0.017499999999999998,-0.0006203257092920188,10.97416232049
011033,0.0,1,2023-12-31,2022-12~2023-12,0.1353463093852033,0.03582609582910858,0.017499999999999998,0.00020438891982614804,-1.1433091419601449
014836,0.0,1,2023-12-31,2022-12~2023-12,0.007424621191631786,0.1918548673430652,0.017499999999999998,0.0012768741145794322,-18.314071795249525
011848,0.0,18,2023-12-31,2022-12~2023-12,-0.01831545037403859,0.18149204918621845,0.017499999999999998,-0.000686762545885297,8.642015740444835
016493,0.0,22,2023-12-31,2022-12~2023-12,-0.01271164940438807,0.12251216226020745,0.017499999999999998,8.890926068105231e-06,-2.1361776582009124
014958,0.0,26,2023-12-31,2022-12~2023-12,-0.12159382237444538,0.18167550077729544,0.017499999999999998,-0.001103317015351149,7.682075332698879
159639,0.0,28,2023-12-31,2022-12~2023-12,-0.05668398987852319,0.15859351759532164,0.017499999999999998,-0.00028247334336738486,-0.036907978544328784
159971,0.0,29,2023-12-31,2022-12~2023-12,-0.0751946822536651,0.17536680331499563,0.017499999999999998,-0.00029724593563034,-0.06728478489806326
013317,0.0,32,2023-12-31,2022-12~2023-12,-0.04791206640033552,0.16448790363443536,0.017499999999999998,2.164501386082841e-05,-3.7607734869952942
009322,0.0,33,2023-12-31,2022-12~2023-12,-0.0010147390815217205,0.11543667704669093,0.017499999999999998,0.00019158217941108675,-4.459551571252249
014200,0.0,34,2023-12-31,2022-12~2023-12,-0.1512521901147107,0.16949194496976133,0.017499999999999998,-0.00014041929274970035,-8.659360228091574
004390,0.0,39,2023-12-31,2022-12~2023-12,-0.0890813823715415,0.2126135892957799,0.017499999999999998,0.0009732917212512835,-19.946478752116324
017303,0.0,42,2023-12-31,2022-12~2023-12,-0.009349069502170848,0.1647507781720576,0.017499999999999998,0.00016896830508982097,-6.046430666845832
010322,0.0,44,2023-12-31,2022-12~2023-12,-0.004704721436935566,0.20109961156589914,0.017499999999999998,0.0006050186356728347,-9.143325836502285
011848,0.0,1,2024-03-31,2023-03~2024-03,0.03771489751890411,0.17651118439410277,0.017499999999999998,-0.00017652692050400934,4.0568334014247425
013594,0.0,1,2024-03-31,2023-03~2024-03,0.158751761237114,0.04338157354810195,0.017499999999999998,7.765594331142699e-05,-0.9549431218013257
008339,0.0,1,2024-03-31,2023-03~2024-03,0.12460660511585264,0.01460222303710981,0.017499999999999998,-0.00011758058304534183,0.06594324253111715
011033,0.0,1,2024-03-31,2023-03~2024-03,0.14985394975956956,0.03614071858775027,0.017499999999999998,0.00021347381966855877,-0.992551706534852
159960,0.0,1,2024-03-31,2023-03~2024-03,0.04706922744023612,0.22430837278215116,0.017499999999999998,-0.0003514281052502986,7.727162789761452
006491,0.0,1,2024-03-31,2023-03~2024-03,0.13319737847913682,0.014966336108411787,0.017499999999999998,-4.019345567409927e-05,-0.5685065802462046
019070,0.0,1,2024-03-31,2023-03~2024-03,0.16537768209597947,0.004875728645949928,0.017499999999999998,4.236700060129927e-05,-0.053520401691624184
006837,0.0,1,2024-03-31,2023-03~2024-03,0.13315438227665688,0.013043183896669414,0.017499999999999998,-3.8900168028457085e-05,-0.5795529180789347
019899,0.0,1,2024-03-31,2023-03~2024-03,0.10300877441865008,0.0021739350551928374,0.017499999999999998,6.414850040269848e-05,-0.0293827420738673
005008,0.0,1,2024-03-31,2023-03~2024-03,0.11263823618124424,0.03310600462293225,0.017499999999999998,-6.887477832445869e-06,-0.38408696044124446
007377,0.0,1,2024-03-31,2023-03~2024-03,0.16807820043321609,0.004748713921566073,0.017499999999999998,7.829768912601179e-05,-0.31470361852570494
519943,0.0,1,2024-03-31,2023-03~2024-03,0.12483016237287192,0.020565969605840905,0.017499999999999998,-8.22964755896125e-05,-0.5037944712671621
009245,0.0,1,2024-03-31,2023-03~2024-03,0.10564015158718276,0.030223260231106386,0.017499999999999998,0.00012177534335309999,-2.6348371050239106
675043,0.0,1,2024-03-31,2023-03~2024-03,0.16308008936152618,0.007168487572889733,0.017499999999999998,8.88295604741394e-05,-0.7222537723784669
016493,0.0,18,2024-03-31,2023-03~2024-03,-0.0037445961723330257,0.14358671348891516,0.017499999999999998,-0.00015183009120948288,1.1286813725644202
018989,0.0,21,2024-03-31,2023-03~2024-03,-0.24448652563809703,0.027635262650938706,0.017499999999999998,-0.00010812679757694482,-0.1397330165276886
019541,0.0,22,2024-03-31,2023-03~2024-03,-0.5589627267271693,0.008500968156073,0.017499999999999998,0.0,0.0
014958,0.0,24,2024-03-31,2023-03~2024-03,-0.12211893923348083,0.1870743098974197,0.017499999999999998,-0.0008170008145623191,3.410391869009723
510530,0.0,25,2024-03-31,2023-03~2024-03,-0.02423734497760599,0.1914866170885999,0.017499999999999998,-0.0004770991372041929,4.964372918343708
159639,0.0,26,2024-03-31,2023-03~2024-03,-0.022090812626580747,0.17004295098933833,0.017499999999999998,-0.00018019289079294939,1.0831917109335212
159971,0.0,27,2024-03-31,2023-03~2024-03,-0.10814077413681966,0.213484158908962,0.017499999999999998,-0.0008499631582935058,6.141944998699544
013317,0.0,30,2024-03-31,2023-03~2024-03,-0.08636373516694551,0.19603685266740933,0.017499999999999998,-0.000514688021042115,2.1521505177510116
009322,0.0,31,2024-03-31,2023-03~2024-03,-0.04505510514851707,0.14755803495141823,0.017499999999999998,-0.0003004908474600979,0.43918181541065465
014200,0.0,32,2024-03-31,2023-03~2024-03,-0.10311615560594545,0.21044410730050914,0.017499999999999998,-0.00031257930325869767,-1.4535903611761958
000167,0.0,34,2024-03-31,2023-03~2024-03,-0.013240104206813652,0.1527512124886944,0.017499999999999998,-9.735096506627233e-05,-0.6252412868532949
013370,0.0,35,2024-03-31,2023-03~2024-03,-0.05036008065573816,0.2948739762286899,0.017499999999999998,0.000818595673130675,-11.856790114028595
004390,0.0,37,2024-03-31,2023-03~2024-03,-0.0866031903076373,0.24141141582314912,0.017499999999999998,0.0006233572227385703,-12.66641598012193
630008,0.0,39,2024-03-31,2023-03~2024-03,-0.03328294692452893,0.20392187769944084,0.017499999999999998,0.0001873294467009399,-4.347196225693823
017303,0.0,40,2024-03-31,2023-03~2024-03,-0.1256879508618316,0.23071904353611747,0.017499999999999998,-0.000566926976722991,0.14183153171934482
010322,0.0,42,2024-03-31,2023-03~2024-03,-0.06392942051087835,0.27195663602502723,0.017499999999999998,-0.00022011120749359752,0.6998171966790369
014836,0.0,44,2024-03-31,2023-03~2024-03,-0.04596963997198855,0.19985988613874928,0.017499999999999998,0.0008601933442110649,-14.187615295733693
011848,0.0,1,2024-06-30,2023-06~2024-06,0.07717566821611965,0.17031670380971148,0.017499999999999998,7.757558902926292e-05,2.8839934970635306
013594,0.0,1,2024-06-30,2023-06~2024-06,0.1268522649060425,0.0445163320647415,0.017499999999999998,4.938757126586082e-05,-0.7819505672743648
008339,0.0,1,2024-06-30,2023-06~2024-06,0.09383016910175379,0.017000106200770228,0.017499999999999998,-0.00016078788203282985,0.4716669723575446
011033,0.0,1,2024-06-30,2023-06~2024-06,0.13491740537324304,0.03533228497826777,0.017499999999999998,0.0002006933772147655,-0.6413382217204409
016493,0.0,1,2024-06-30,2023-06~2024-06,0.02604980835687598,0.14413305338551294,0.017499999999999998,2.5332602449147e-05,0.7234642249385187
159960,0.0,1,2024-06-30,2023-06~2024-06,0.042423548675152856,0.24987880773503973,0.017499999999999998,-5.905348763950482e-05,3.4790310578544847
006491,0.0,1,2024-06-30,2023-06~2024-06,0.09876936340483067,0.016842373822322877,0.017499999999999998,-8.215886215285518e-05,-0.33181899219117295
019070,0.0,1,2024-06-30,2023-06~2024-06,0.1535350186836052,0.0045464117081393885,0.017499999999999998,3.849546917218898e-05,-0.016502481034591787
006837,0.0,1,2024-06-30,2023-06~2024-06,0.10252537927396699,0.014069119593514824,0.017499999999999998,-4.058462157854332e-05,-0.6366772832932422
019899,0.0,1,2024-06-30,2023-06~2024-06,0.11000863131264926,0.0023642094921738992,0.017499999999999998,4.738611875325129e-05,0.045888619495914273
020260,0.0,1,2024-06-30,2023-06~2024-06,0.0671887693337172,0.0023306573465996083,0.017499999999999998,0.0,0.0
005008,0.0,1,2024-06-30,2023-06~2024-06,0.08628953896458014,0.03117638988297852,0.017499999999999998,-3.8774880721488494e-05,-0.15613243720403747
007377,0.0,1,2024-06-30,2023-06~2024-06,0.1418250830584059,0.005561563386893683,0.017499999999999998,8.193861123891861e-05,-0.2618695777074704
519943,0.0,1,2024-06-30,2023-06~2024-06,0.10856770414777361,0.01432150077180839,0.017499999999999998,-1.8139369139101224e-05,-0.7139727776551806
009245,0.0,1,2024-06-30,2023-06~2024-06,0.10473222292926054,0.03277497693136102,0.017499999999999998,0.00023418842490154182,-2.9554296752689764
675043,0.0,1,2024-06-30,2023-06~2024-06,0.13337302810631402,0.007774765711696876,0.017499999999999998,7.784358198761563e-05,-0.6536028923221383
018989,0.0,23,2024-06-30,2023-06~2024-06,-0.05844157102062808,0.024250736149424038,0.017499999999999998,1.6725021372981428e-05,-0.48773166562818265
019541,0.0,24,2024-06-30,2023-06~2024-06,-0.11607752196230492,0.007524820163249593,0.017499999999999998,0.00012362331344391113,-0.1895596854778935
014958,0.0,26,2024-06-30,2023-06~2024-06,-0.09737170261535011,0.1851062806677753,0.017499999999999998,-0.0005260800212099113,1.7711465811715852
510530,0.0,27,2024-06-30,2023-06~2024-06,-0.06203870482516294,0.2012644197057405,0.017499999999999998,-0.0006122388582009054,5.180356959733368
159639,0.0,28,2024-06-30,2023-06~2024-06,-0.025901511351649198,0.16593701085842816,0.017499999999999998,7.074304488148225e-05,-1.9388604774332985
159971,0.0,29,2024-06-30,2023-06~2024-06,-0.12967322292636074,0.2224306312045356,0.017499999999999998,-0.0007714276763477974,4.420083929620393
013317,0.0,33,2024-06-30,2023-06~2024-06,-0.10050714950680428,0.20102533448861473,0.017499999999999998,-0.0004899927932392244,1.4841910377871135
009322,0.0,34,2024-06-30,2023-06~2024-06,-0.060120790673980906,0.15337119247367045,0.017499999999999998,-0.00020887104710744944,-1.0145339281958397
014200,0.0,35,2024-06-30,2023-06~2024-06,-0.10602925573561084,0.2200049692755973,0.017499999999999998,-0.0002418447980264459,-2.083454699020944
000167,0.0,37,2024-06-30,2023-06~2024-06,-0.015607173277923825,0.16125753960583925,0.017499999999999998,-0.00021881552058341605,1.3614281511729245
013370,0.0,38,2024-06-30,2023-06~2024-06,-0.11809981845918227,0.27057358199195963,0.017499999999999998,-3.559279348918312e-05,-5.1941788137718135
004390,0.0,40,2024-06-30,2023-06~2024-06,-0.13340071280157806,0.2437127716656979,0.017499999999999998,0.00028525483646687637,-10.997894945058022
630008,0.0,42,2024-06-30,2023-06~2024-06,-0.13081954870629908,0.20782219261588625,0.017499999999999998,-0.00025782841329591814,-4.241584766341714
021299,0.0,43,2024-06-30,2023-06~2024-06,-0.20436492242104987,0.20074862642614807,0.017499999999999998,0.0,0.0
017303,0.0,44,2024-06-30,2023-06~2024-06,-0.10639728805172233,0.2206912656345877,0.017499999999999998,-0.0001722842543451639,-3.4568707199760706
010322,0.0,46,2024-06-30,2023-06~2024-06,-0.09282617729162945,0.28949066011896285,0.017499999999999998,-0.00015332750434321512,-1.2946717247274022
014836,0.0,48,2024-06-30,2023-06~2024-06,-0.08159929646342134,0.15586605918346613,0.017499999999999998,0.00017314592391255297,-7.871369338850838
011848,0.0,1,2024-09-30,2023-09~2024-09,-0.02036902456931511,0.2183689719020623,0.017499999999999998,9.290013688041076e-05,-1.5311975486196818
013317,0.0,1,2024-09-30,2023-09~2024-09,-0.010943717005594156,0.2700892794506796,0.017499999999999998,-0.0007181846284263909,4.978286131202848
675043,0.0,1,2024-09-30,2023-09~2024-09,-0.1350356965499382,0.0576287043474712,0.017499999999999998,-0.00019428497033012286,-0.10552193249491693
010322,0.0,1,2024-09-30,2023-09~2024-09,-0.030593018241297454,0.3325601371828023,0.017499999999999998,3.5890265257687496e-05,-2.248057658989474
009245,0.0,1,2024-09-30,2023-09~2024-09,-0.011359863466865683,0.04920191321610686,0.017499999999999998,6.451000390492732e-05,1.163557870460174
017303,0.0,1,2024-09-30,2023-09~2024-09,-0.052934295519992736,0.2496039475996431,0.017499999999999998,4.9122035722917566e-05,-2.478951367933249
021299,0.0,1,2024-09-30,2023-09~2024-09,0.13332408673175133,0.4584256540339538,0.017499999999999998,-0.0030015648715542484,20.370994329262732
630008,0.0,1,2024-09-30,2023-09~2024-09,-0.178697827733041,0.23855051623286472,0.017499999999999998,-0.0003448538430170554,-3.29431515464018
519943,0.0,1,2024-09-30,2023-09~2024-09,-0.0871218426251863,0.015432753510010713,0.017499999999999998,1.1516505143461317e-05,-0.22993580902718705
004390,0.0,1,2024-09-30,2023-09~2024-09,-0.14849254985935012,0.2662056606317531,0.017499999999999998,-0.00018554627684225713,-3.464011838933793
007377,0.0,1,2024-09-30,2023-09~2024-09,-0.0719037034516874,0.006592293655546795,0.017499999999999998,8.284100878505896e-05,-0.3700929472045161
013370,0.0,1,2024-09-30,2023-09~2024-09,-0.08547108020532623,0.300989400466076,0.017499999999999998,-0.00010476792542596642,-2.504843471227439
000167,0.0,1,2024-09-30,2023-09~2024-09,-0.013785888579023409,0.20165315687520888,0.017499999999999998,0.00023996274654229153,-2.3829888608205327
005008,0.0,1,2024-09-30,2023-09~2024-09,-0.06817091719483681,0.039812720009021606,0.017499999999999998,-3.064013519808495e-05,0.14376560719411902
014200,0.0,1,2024-09-30,2023-09~2024-09,-0.05776647405189794,0.25210164148445063,0.017499999999999998,-0.00017816848010400848,-0.6691599786480853
009322,0.0,1,2024-09-30,2023-09~2024-09,-0.08491984901718341,0.18334548204580783,0.017499999999999998,-6.600101486401565e-05,-2.0558843088511787
020260,0.0,1,2024-09-30,2023-09~2024-09,-0.35508936230091726,0.0032332587351163863,0.017499999999999998,-4.310796581049494e-05,-0.10988122359120041
013594,0.0,1,2024-09-30,2023-09~2024-09,-0.07401749251909373,0.046953110584646664,0.017499999999999998,2.1927453421047553e-05,0.16156159689675986
019899,0.0,1,2024-09-30,2023-09~2024-09,-0.10584373698255467,0.004510523897177335,0.017499999999999998,5.350003235465728e-05,-0.3008922375194414
006837,0.0,1,2024-09-30,2023-09~2024-09,-0.1128096572909223,0.015951084307876277,0.017499999999999998,-8.478023099592158e-05,-0.29830799790790974
159971,0.0,1,2024-09-30,2023-09~2024-09,0.04143285500540128,0.30271589621705075,0.017499999999999998,-0.0005464896512020976,4.548803236557937
159639,0.0,1,2024-09-30,2023-09~2024-09,0.016741900160457845,0.20192192416984445,0.017499999999999998,0.00018413874881887112,-1.2635793154764923
510530,0.0,1,2024-09-30,2023-09~2024-09,-0.051406980574415284,0.2499540095058039,0.017499999999999998,-0.00024626718027531756,-0.10801478859995944
014958,0.0,1,2024-09-30,2023-09~2024-09,-0.14268859654635868,0.2138549028557995,0.017499999999999998,-0.00036476053265189356,-1.7986573123868377
019070,0.0,1,2024-09-30,2023-09~2024-09,-0.08037176672806545,0.0040479711926630045,0.017499999999999998,2.8141218858412767e-05,-0.18813753770936792
019541,0.0,1,2024-09-30,2023-09~2024-09,-0.34806311452825356,0.007210560342188981,0.017499999999999998,9.878015522756264e-05,-0.06787877306372374
018989,0.0,1,2024-09-30,2023-09~2024-09,-0.25987147199459204,0.0243088871212226,0.017499999999999998,1.1214204010216355e-05,-0.46788095616337505
006491,0.0,1,2024-09-30,2023-09~2024-09,-0.09833030834699996,0.015529200460792224,0.017499999999999998,-6.151576427451605e-05,-0.015964964802409696
159960,0.0,1,2024-09-30,2023-09~2024-09,0.05487866764402072,0.2467707972195922,0.017499999999999998,0.0011660325416606712,-7.888320549677796
016493,0.0,1,2024-09-30,2023-09~2024-09,-0.003351780385328018,0.17563708983452755,0.017499999999999998,0.0002275666785237926,-1.9008235566510567
011033,0.0,1,2024-09-30,2023-09~2024-09,-0.04651090375132494,0.03983007405362281,0.017499999999999998,0.00015097422986760198,-0.6808877695936906
008339,0.0,1,2024-09-30,2023-09~2024-09,-0.1129054819462848,0.017030764998059725,0.017499999999999998,-0.00013409386611613197,0.09967265020966902
014836,0.0,1,2024-09-30,2023-09~2024-09,-0.05768014873539906,0.18909252300060633,0.017499999999999998,-0.0003743958764072228,1.6533152136098344
016493,0.0,1,2024-12-31,2023-12~2024-12,0.0010594273565276424,0.1976404149044504,0.017499999999999998,0.00012957551123217204,-0.3019385038048854
159960,0.0,1,2024-12-31,2023-12~2024-12,0.0722077573118074,0.2515240070713351,0.017499999999999998,0.0006480118104929906,-1.2738598746879366
159971,0.0,1,2024-12-31,2023-12~2024-12,0.058520252626953706,0.39525797827907705,0.017499999999999998,-0.0009569774967015151,4.527026826759224
013317,0.0,1,2024-12-31,2023-12~2024-12,0.01965686881608386,0.34852138645292013,0.017499999999999998,-0.0012627869883653638,6.341536157611995
022580,0.0,1,2024-12-31,2023-12~2024-12,0.31756888058607924,0.002761059927271089,0.017499999999999998,0.0,0.0
021299,0.0,1,2024-12-31,2023-12~2024-12,1.0436622421348631,0.6091389979404352,0.017499999999999998,-0.0016995476517817757,18.58300614624069
011848,0.0,6,2024-12-31,2023-12~2024-12,-0.10131500714879849,0.24132085688615232,0.017499999999999998,-0.00026521664162422226,-0.3248488250408255
013594,0.0,7,2024-12-31,2023-12~2024-12,-0.10432732469790862,0.04898360706900498,0.017499999999999998,0.0001986181448966155,-0.047741659361053033
008339,0.0,8,2024-12-31,2023-12~2024-12,-0.16751126935913496,0.012563547038236714,0.017499999999999998,-7.627281694070937e-05,0.02750737476571824
011033,0.0,9,2024-12-31,2023-12~2024-12,-0.08502551384579737,0.045969740685125805,0.017499999999999998,0.00024762089450797034,-0.641277764600701
006491,0.0,12,2024-12-31,2023-12~2024-12,-0.1462361303448143,0.01394869526370737,0.017499999999999998,2.7276919589478477e-05,-0.0700759041257533
018989,0.0,13,2024-12-31,2023-12~2024-12,-0.17173205727497898,0.028399102484949153,0.017499999999999998,8.307672975445211e-05,-0.3014993286660246
019541,0.0,14,2024-12-31,2023-12~2024-12,-0.212907232606248,0.006998288563736247,0.017499999999999998,0.00011033894293153689,-0.1153831677742785
019070,0.0,15,2024-12-31,2023-12~2024-12,-0.14256835020347935,0.005238174514217564,0.017499999999999998,6.700623333521762e-05,-0.22571749220667284
014958,0.0,16,2024-12-31,2023-12~2024-12,-0.12929168703486837,0.23443181942287877,0.017499999999999998,-0.0003240747300466791,-0.778904177374277
510530,0.0,17,2024-12-31,2023-12~2024-12,-0.06028746720360889,0.2875971007931776,0.017499999999999998,-0.0005021527998957636,1.1018116837263665
159639,0.0,18,2024-12-31,2023-12~2024-12,-0.014667307472905566,0.24221978412737516,0.017499999999999998,0.0002014023422949759,-1.677291253775905
006837,0.0,20,2024-12-31,2023-12~2024-12,-0.16985414175330593,0.017216350502857313,0.017499999999999998,-2.6795274638852947e-05,-0.2829651464844698
019899,0.0,21,2024-12-31,2023-12~2024-12,-0.14481572832237566,0.005647469636471399,0.017499999999999998,7.220942126606473e-05,-0.30637663087882044
020260,0.0,22,2024-12-31,2023-12~2024-12,-0.18406082310485528,0.005479918845463231,0.017499999999999998,1.0938110350608013e-05,-0.1316850689594547
009322,0.0,24,2024-12-31,2023-12~2024-12,-0.10509459477910732,0.2071869380575345,0.017499999999999998,-0.00033320562936619674,0.09021464520527431
014200,0.0,25,2024-12-31,2023-12~2024-12,-0.1343533508795305,0.29182622027626104,0.017499999999999998,-0.0007439671370235996,1.0771532560536448
005008,0.0,26,2024-12-31,2023-12~2024-12,-0.13488952893929151,0.04986438092007755,0.017499999999999998,-5.120076040515763e-05,-0.07103958300301522
000167,0.0,27,2024-12-31,2023-12~2024-12,-0.13698913476593577,0.2339790423516376,0.017499999999999998,-2.6248026846048598e-05,-2.495625795662932
013370,0.0,29,2024-12-31,2023-12~2024-12,-0.0089376845362783,0.3428158063418187,0.017499999999999998,-0.0008989772182031258,4.361654643442067
007377,0.0,30,2024-12-31,2023-12~2024-12,-0.1347986753180619,0.008343348300504113,0.017499999999999998,0.0001300253672682042,-0.4099101381646135
004390,0.0,31,2024-12-31,2023-12~2024-12,-0.07583440447094114,0.31626506267636256,0.017499999999999998,-0.0001811419792974958,-0.5452201662934779
519943,0.0,32,2024-12-31,2023-12~2024-12,-0.16192612836052778,0.03147347547428494,0.017499999999999998,-5.45875263323377e-06,-0.18981769030467807
630008,0.0,33,2024-12-31,2023-12~2024-12,-0.21555752582305432,0.26410633927459876,0.017499999999999998,-0.0007645473232710494,-0.34264441635225645
017303,0.0,35,2024-12-31,2023-12~2024-12,-0.09125649477802966,0.26924716247509206,0.017499999999999998,-0.00035436296804557647,0.12761253234075304
009245,0.0,36,2024-12-31,2023-12~2024-12,-0.046164127770863095,0.059034416800467775,0.017499999999999998,0.0001519677237708965,0.6398001590286487
010322,0.0,37,2024-12-31,2023-12~2024-12,-0.004620086094534903,0.37802598346322663,0.017499999999999998,-0.00035518439426877543,0.8284017252150423
675043,0.0,38,2024-12-31,2023-12~2024-12,-0.22379760888147926,0.06667958357805763,0.017499999999999998,-0.0002758549164354524,-0.07761184211334399
014836,0.0,39,2024-12-31,2023-12~2024-12,-0.06201121280554833,0.23342836672100734,0.017499999999999998,-0.0006771693203349771,2.8566245012015234
