code,trade_date,ts_code,name,vol,ratio,exchange
1336,2021-11-05,01336.HK,新華保險,292593525,28.28,HK
1333,2021-11-05,01333.HK,中國忠旺,359026826,6.58,HK
1330,2021-11-05,01330.HK,綠色動力環保,171072200,42.3,HK
1317,2021-11-05,01317.HK,楓葉教育,592290200,19.77,HK
1316,2021-11-05,01316.HK,耐世特,141198800,5.62,HK
1313,2021-11-05,01313.HK,華潤水泥控股,77480263,1.1,HK
93583,2021-11-05,603583.SH,捷昌驅動,20470788,5.41,SH
77070,2021-11-05,300070.SZ,碧水源,46900746,1.48,SZ
77066,2021-11-05,300066.SZ,三川智慧,65,0.0,SZ
70887,2021-11-05,000887.SZ,中鼎股份,44904526,3.67,SZ
70885,2021-11-05,000885.SZ,城發環境,1901478,0.29,SZ
70883,2021-11-05,000883.SZ,湖北能源,30375404,0.46,SZ
70882,2021-11-05,000882.SZ,華聯股份,2145273,0.07,SZ
70881,2021-11-05,000881.SZ,中廣核技,3415571,0.36,SZ
70878,2021-11-05,000878.SZ,雲南銅業,31086805,1.82,SZ
70877,2021-11-05,000877.SZ,天山股份,8853859,0.1,SZ
70876,2021-11-05,000876.SZ,新希望,101429823,2.25,SZ
70875,2021-11-05,000875.SZ,吉電股份,25181064,0.9,SZ
70869,2021-11-05,000869.SZ,張裕A,2823793,0.62,SZ
70863,2021-11-05,000863.SZ,三湘印象,39432,0.0,SZ
70861,2021-11-05,000861.SZ,海印股份,354347,0.01,SZ
70860,2021-11-05,000860.SZ,順鑫農業,20670875,2.78,SZ
70888,2021-11-05,000888.SZ,峨眉山A,20199,0.0,SZ
70858,2021-11-05,000858.SZ,五糧液,217369495,5.59,SZ
70851,2021-11-05,000851.SZ,高鴻股份,18251,0.0,SZ
70848,2021-11-05,000848.SZ,承德露露,86691163,8.05,SZ
70839,2021-11-05,000839.SZ,中信國安,29621191,0.75,SZ
70838,2021-11-05,000838.SZ,財信發展,50,0.0,SZ
70836,2021-11-05,000836.SZ,富通信息,302096,0.02,SZ
70831,2021-11-05,000831.SZ,五礦稀土,24895717,2.53,SZ
70830,2021-11-05,000830.SZ,魯西化工,65863386,3.45,SZ
70829,2021-11-05,000829.SZ,天音控股,10569704,1.03,SZ
70828,2021-11-05,000828.SZ,東莞控股,2533460,0.24,SZ
70826,2021-11-05,000826.SZ,啟迪環境,11151086,0.77,SZ
70825,2021-11-05,000825.SZ,太鋼不鏽,295573907,5.18,SZ
70823,2021-11-05,000823.SZ,超聲電子,109206,0.02,SZ
70822,2021-11-05,000822.SZ,山東海化,913,0.0,SZ
70856,2021-11-05,000856.SZ,冀東裝備,2000,0.0,SZ
70889,2021-11-05,000889.SZ,中嘉博創,2090404,0.22,SZ
70893,2021-11-05,000893.SZ,亞鉀國際,50,0.0,SZ
70895,2021-11-05,000895.SZ,雙匯發展,103870888,2.99,SZ
70938,2021-11-05,000938.SZ,紫光股份,52635771,1.84,SZ
70937,2021-11-05,000937.SZ,冀中能源,96155257,2.72,SZ
70936,2021-11-05,000936.SZ,華西股份,9110156,1.02,SZ
70935,2021-11-05,000935.SZ,四川雙馬,3835657,0.5,SZ
70933,2021-11-05,000933.SZ,神火股份,69609099,3.09,SZ
70932,2021-11-05,000932.SZ,華菱鋼鐵,332138682,4.8,SZ
70931,2021-11-05,000931.SZ,中關村,385304,0.05,SZ
70930,2021-11-05,000930.SZ,中糧科技,22219822,1.19,SZ
70928,2021-11-05,000928.SZ,中鋼國際,14917325,1.16,SZ
70927,2021-11-05,000927.SZ,中國鐵物,4618567,0.07,SZ
70926,2021-11-05,000926.SZ,福星股份,360085,0.03,SZ
70925,2021-11-05,000925.SZ,眾合科技,129,0.0,SZ
70923,2021-11-05,000923.SZ,河鋼資源,3986798,0.61,SZ
70921,2021-11-05,000921.SZ,海信家電,74567556,8.25,SZ
70920,2021-11-05,000920.SZ,沃頓科技,27000,0.0,SZ
70918,2021-11-05,000918.SZ,嘉凱城,10935863,0.6,SZ
70917,2021-11-05,000917.SZ,電廣傳媒,26895349,1.89,SZ
70915,2021-11-05,000915.SZ,華特達因,612362,0.26,SZ
70913,2021-11-05,000913.SZ,錢江摩托,6058186,1.33,SZ
70912,2021-11-05,000912.SZ,瀘天化,19029723,1.21,SZ
70910,2021-11-05,000910.SZ,大亞聖象,23990379,4.38,SZ
70908,2021-11-05,000908.SZ,景峰醫藥,6090,0.0,SZ
70905,2021-11-05,000905.SZ,廈門港務,2100,0.0,SZ
70903,2021-11-05,000903.SZ,雲內動力,6456040,0.32,SZ
70902,2021-11-05,000902.SZ,新洋豐,14172387,1.08,SZ
70901,2021-11-05,000901.SZ,航天科技,5510671,0.69,SZ
70900,2021-11-05,000900.SZ,現代投資,1239770,0.08,SZ
70898,2021-11-05,000898.SZ,鞍鋼股份,152363102,1.9,SZ
70897,2021-11-05,000897.SZ,津濱發展,3155,0.0,SZ
70821,2021-11-05,000821.SZ,京山輕機,155,0.0,SZ
70819,2021-11-05,000819.SZ,岳陽興長,3542,0.0,SZ
70818,2021-11-05,000818.SZ,航錦科技,33361642,4.88,SZ
70816,2021-11-05,000816.SZ,智慧農業,364873,0.02,SZ
70733,2021-11-05,000733.SZ,振華科技,6757149,1.31,SZ
70732,2021-11-05,000732.SZ,泰禾集團,17462357,0.7,SZ
70729,2021-11-05,000729.SZ,燕京啤酒,145239957,5.15,SZ
70728,2021-11-05,000728.SZ,國元證券,59895750,1.37,SZ
70727,2021-11-05,000727.SZ,冠捷科技,9308853,0.2,SZ
70726,2021-11-05,000726.SZ,魯泰A,6076,0.0,SZ
70725,2021-11-05,000725.SZ,京東方A,1238738573,3.3,SZ
70723,2021-11-05,000723.SZ,美錦能源,63006674,1.47,SZ
70720,2021-11-05,000720.SZ,新能泰山,3030,0.0,SZ
70719,2021-11-05,000719.SZ,中原傳媒,470334,0.04,SZ
70718,2021-11-05,000718.SZ,蘇寧環球,17380038,0.57,SZ
70717,2021-11-05,000717.SZ,韶鋼松山,157727382,6.51,SZ
70712,2021-11-05,000712.SZ,錦龍股份,4362524,0.48,SZ
70710,2021-11-05,000710.SZ,貝瑞基因,16447118,4.63,SZ
70709,2021-11-05,000709.SZ,河鋼股份,260862619,2.45,SZ
70708,2021-11-05,000708.SZ,中信特鋼,47427405,0.93,SZ
70703,2021-11-05,000703.SZ,恆逸石化,59728328,1.62,SZ
70701,2021-11-05,000701.SZ,廈門信達,27392,0.0,SZ
70700,2021-11-05,000700.SZ,模塑科技,1116837,0.12,SZ
70697,2021-11-05,000697.SZ,煉石航空,797655,0.11,SZ
70690,2021-11-05,000690.SZ,寶新能源,62277907,2.86,SZ
70688,2021-11-05,000688.SZ,國城礦業,8673172,0.76,SZ
70687,2021-11-05,000687.SZ,*ST華訊,143737,0.01,SZ
70686,2021-11-05,000686.SZ,東北證券,29967965,1.28,SZ
70685,2021-11-05,000685.SZ,中山公用,11056232,0.74,SZ
70683,2021-11-05,000683.SZ,遠興能源,95842563,2.6,SZ
70682,2021-11-05,000682.SZ,東方電子,7024524,0.52,SZ
70681,2021-11-05,000681.SZ,視覺中國,8734990,1.24,SZ
70680,2021-11-05,000680.SZ,山推股份,42788,0.0,SZ
70735,2021-11-05,000735.SZ,羅牛山,11581708,1.0,SZ
70950,2021-11-05,000950.SZ,重藥控股,7747937,0.44,SZ
70738,2021-11-05,000738.SZ,航發控制,12973843,0.98,SZ
70750,2021-11-05,000750.SZ,國海證券,59502884,1.09,SZ
70815,2021-11-05,000815.SZ,美利雲,2686,0.0,SZ
70811,2021-11-05,000811.SZ,冰輪環境,7213,0.0,SZ
70810,2021-11-05,000810.SZ,創維數字,6795032,0.63,SZ
70807,2021-11-05,000807.SZ,雲鋁股份,147259339,4.7,SZ
70806,2021-11-05,000806.SZ,ST銀河,2317,0.0,SZ
70802,2021-11-05,000802.SZ,ST北文,534582,0.07,SZ
70801,2021-11-05,000801.SZ,四川九洲,153586,0.01,SZ
70800,2021-11-05,000800.SZ,一汽解放,57134128,1.22,SZ
70799,2021-11-05,000799.SZ,酒鬼酒,12494258,3.84,SZ
70797,2021-11-05,000797.SZ,中國武夷,2493188,0.15,SZ
70796,2021-11-05,000796.SZ,凱撒旅業,2610426,0.32,SZ
70795,2021-11-05,000795.SZ,英洛華,5029206,0.44,SZ
70793,2021-11-05,000793.SZ,華聞集團,3211096,0.16,SZ
70792,2021-11-05,000792.SZ,鹽湖股份,3046888,0.05,SZ
70789,2021-11-05,000789.SZ,萬年青,14045998,1.76,SZ
70786,2021-11-05,000786.SZ,北新建材,150316532,8.89,SZ
70785,2021-11-05,000785.SZ,居然之家,14112699,0.21,SZ
70783,2021-11-05,000783.SZ,長江證券,86240113,1.55,SZ
70778,2021-11-05,000778.SZ,新興鑄管,168012078,4.2,SZ
70777,2021-11-05,000777.SZ,中核科技,3066,0.0,SZ
70776,2021-11-05,000776.SZ,廣發證券,115618915,1.95,SZ
70768,2021-11-05,000768.SZ,中航西飛,14366056,0.51,SZ
70767,2021-11-05,000767.SZ,晉控電力,9633698,0.31,SZ
70766,2021-11-05,000766.SZ,通化金馬,1163314,0.12,SZ
70762,2021-11-05,000762.SZ,西藏礦業,464,0.0,SZ
70761,2021-11-05,000761.SZ,本鋼板材,13506467,0.36,SZ
70758,2021-11-05,000758.SZ,中色股份,10531422,0.53,SZ
70756,2021-11-05,000756.SZ,新華製藥,2422081,0.56,SZ
70751,2021-11-05,000751.SZ,鋅業股份,48880,0.0,SZ
70739,2021-11-05,000739.SZ,普洛藥業,21083040,1.78,SZ
70676,2021-11-05,000676.SZ,智度股份,11400715,0.89,SZ
70951,2021-11-05,000951.SZ,中國重汽,9432105,0.8,SZ
70958,2021-11-05,000958.SZ,東方能源,20671345,0.38,SZ
72086,2021-11-05,002086.SZ,*ST東洋,2103,0.0,SZ
72085,2021-11-05,002085.SZ,萬豐奧威,26425722,1.2,SZ
72083,2021-11-05,002083.SZ,孚日股份,22189,0.0,SZ
72082,2021-11-05,002082.SZ,萬邦德,991456,0.16,SZ
72081,2021-11-05,002081.SZ,金螳螂,78963752,2.95,SZ
72080,2021-11-05,002080.SZ,中材科技,91170070,5.43,SZ
72079,2021-11-05,002079.SZ,SUZHOUGOOD-A+A,4868801,0.6,SZ
72078,2021-11-05,002078.SZ,太陽紙業,27988310,1.04,SZ
72075,2021-11-05,002075.SZ,沙鋼股份,49789174,2.25,SZ
72074,2021-11-05,002074.SZ,國軒高科,59294536,4.63,SZ
72073,2021-11-05,002073.SZ,軟控股份,30227,0.0,SZ
72068,2021-11-05,002068.SZ,黑貓股份,7200,0.0,SZ
72067,2021-11-05,002067.SZ,景興紙業,98415,0.0,SZ
72089,2021-11-05,002089.SZ,ST新海,210,0.0,SZ
72065,2021-11-05,002065.SZ,東華軟件,72481915,2.26,SZ
72063,2021-11-05,002063.SZ,遠光軟件,11946511,0.9,SZ
72061,2021-11-05,002061.SZ,浙江交科,7078613,0.51,SZ
72057,2021-11-05,002057.SZ,中鋼天源,1311,0.0,SZ
72056,2021-11-05,002056.SZ,橫店東磁,13842450,0.85,SZ
72055,2021-11-05,002055.SZ,得潤電子,31189,0.0,SZ
72052,2021-11-05,002052.SZ,ST同洲,40056,0.0,SZ
72051,2021-11-05,002051.SZ,中工國際,11568594,0.93,SZ
72050,2021-11-05,002050.SZ,三花智控,779441528,21.7,SZ
72049,2021-11-05,002049.SZ,紫光國微,18529192,3.05,SZ
72048,2021-11-05,002048.SZ,寧波華翔,24841950,3.96,SZ
72047,2021-11-05,002047.SZ,寶鷹股份,5320727,0.39,SZ
72045,2021-11-05,002045.SZ,國光電器,190,0.0,SZ
72044,2021-11-05,002044.SZ,美年健康,120544635,3.07,SZ
72064,2021-11-05,002064.SZ,華峰化學,195287452,4.21,SZ
72091,2021-11-05,002091.SZ,江蘇國泰,30072524,1.92,SZ
72092,2021-11-05,002092.SZ,中泰化學,106217199,4.12,SZ
72093,2021-11-05,002093.SZ,國脈科技,4396107,0.43,SZ
72138,2021-11-05,002138.SZ,順絡電子,70234615,8.71,SZ
72137,2021-11-05,002137.SZ,麥達數字,26,0.0,SZ
72135,2021-11-05,002135.SZ,東南網架,8726182,0.84,SZ
72131,2021-11-05,002131.SZ,利歐股份,87414962,1.29,SZ
72130,2021-11-05,002130.SZ,沃爾核材,21155682,1.67,SZ
72129,2021-11-05,002129.SZ,中環股份,113368225,3.5,SZ
72128,2021-11-05,002128.SZ,露天煤業,49101494,2.55,SZ
72127,2021-11-05,002127.SZ,南極電商,57918195,2.35,SZ
72126,2021-11-05,002126.SZ,銀輪股份,26730661,3.37,SZ
72124,2021-11-05,002124.SZ,天邦股份,38049457,2.06,SZ
72123,2021-11-05,002123.SZ,夢網科技,9985538,1.24,SZ
72122,2021-11-05,002122.SZ,ST天馬,2600,0.0,SZ
72121,2021-11-05,002121.SZ,科陸電子,101534,0.0,SZ
72120,2021-11-05,002120.SZ,韻達股份,70297898,2.42,SZ
72118,2021-11-05,002118.SZ,紫鑫藥業,2276863,0.17,SZ
72117,2021-11-05,002117.SZ,東港股份,347635,0.06,SZ
72115,2021-11-05,002115.SZ,三維通信,912553,0.12,SZ
72114,2021-11-05,002114.SZ,羅平鋅電,10000,0.0,SZ
72111,2021-11-05,002111.SZ,威海廣泰,2044182,0.38,SZ
72110,2021-11-05,002110.SZ,三鋼閩光,84967052,3.46,SZ
72108,2021-11-05,002108.SZ,滄州明珠,42023812,2.96,SZ
72106,2021-11-05,002106.SZ,萊寶高科,18113740,2.56,SZ
72104,2021-11-05,002104.SZ,恆寶股份,10917,0.0,SZ
72102,2021-11-05,002102.SZ,ST冠福,100,0.0,SZ
72100,2021-11-05,002100.SZ,天康生物,8024336,0.74,SZ
72099,2021-11-05,002099.SZ,海翔藥業,10941126,0.67,SZ
72097,2021-11-05,002097.SZ,山河智能,7309173,0.67,SZ
72095,2021-11-05,002095.SZ,生意寶,50438,0.01,SZ
72094,2021-11-05,002094.SZ,青島金王,17985,0.0,SZ
72043,2021-11-05,002043.SZ,兔寶寶,8704261,1.17,SZ
72042,2021-11-05,002042.SZ,華孚時尚,33663187,1.87,SZ
72041,2021-11-05,002041.SZ,登海種業,6317483,0.71,SZ
72040,2021-11-05,002040.SZ,南京港,14,0.0,SZ
71914,2021-11-05,001914.SZ,招商積餘,15047296,1.41,SZ
71896,2021-11-05,001896.SZ,豫能控股,4048340,0.35,SZ
71872,2021-11-05,001872.SZ,招商港口,1995427,0.11,SZ
71696,2021-11-05,001696.SZ,宗申動力,5250933,0.45,SZ
70999,2021-11-05,000999.SZ,華潤三九,84389215,8.62,SZ
70998,2021-11-05,000998.SZ,隆平高科,92677510,7.03,SZ
70997,2021-11-05,000997.SZ,新大陸,21018599,2.03,SZ
70990,2021-11-05,000990.SZ,誠志股份,12648444,1.0,SZ
70989,2021-11-05,000989.SZ,九芝堂,7360735,0.84,SZ
70988,2021-11-05,000988.SZ,華工科技,26711901,2.65,SZ
70987,2021-11-05,000987.SZ,越秀金控,21191280,0.57,SZ
70983,2021-11-05,000983.SZ,山西焦煤,159615607,3.89,SZ
70981,2021-11-05,000981.SZ,*ST銀億,9737,0.0,SZ
70980,2021-11-05,000980.SZ,*ST眾泰,249206,0.01,SZ
70977,2021-11-05,000977.SZ,浪潮信息,36229867,2.49,SZ
70976,2021-11-05,000976.SZ,華鐵股份,19714387,1.23,SZ
70975,2021-11-05,000975.SZ,銀泰黃金,38365249,1.38,SZ
70973,2021-11-05,000973.SZ,佛塑科技,20143,0.0,SZ
70971,2021-11-05,000971.SZ,ST高升,105473,0.01,SZ
70970,2021-11-05,000970.SZ,中科三環,9441098,0.88,SZ
70969,2021-11-05,000969.SZ,安泰科技,8251404,0.8,SZ
70968,2021-11-05,000968.SZ,藍焰控股,23943983,2.47,SZ
70967,2021-11-05,000967.SZ,盈峰環境,19287567,0.6,SZ
70966,2021-11-05,000966.SZ,長源電力,3000,0.0,SZ
70965,2021-11-05,000965.SZ,天保基建,2333,0.0,SZ
70963,2021-11-05,000963.SZ,華東醫藥,31139634,1.77,SZ
70961,2021-11-05,000961.SZ,中南建設,114188310,2.98,SZ
70960,2021-11-05,000960.SZ,錫業股份,27548553,1.65,SZ
70959,2021-11-05,000959.SZ,首鋼股份,49235651,0.73,SZ
71965,2021-11-05,001965.SZ,招商公路,11770050,0.19,SZ
70957,2021-11-05,000957.SZ,中通客車,96885,0.01,SZ
71979,2021-11-05,001979.SZ,招商蛇口,199154360,2.51,SZ
72002,2021-11-05,002002.SZ,鴻達興業,12446473,0.39,SZ
72038,2021-11-05,002038.SZ,雙鷺藥業,7324326,0.71,SZ
72036,2021-11-05,002036.SZ,聯創電子,70292326,6.61,SZ
72035,2021-11-05,002035.SZ,華帝股份,31262745,3.68,SZ
72034,2021-11-05,002034.SZ,旺能環境,2597064,0.6,SZ
72033,2021-11-05,002033.SZ,麗江股份,77,0.0,SZ
72032,2021-11-05,002032.SZ,蘇泊爾,57146862,7.06,SZ
72031,2021-11-05,002031.SZ,巨輪智能,45037,0.0,SZ
72030,2021-11-05,002030.SZ,達安基因,33717994,2.4,SZ
72029,2021-11-05,002029.SZ,七匹狼,427669,0.05,SZ
72028,2021-11-05,002028.SZ,思源電氣,24717608,3.22,SZ
72027,2021-11-05,002027.SZ,分眾傳媒,1805698458,12.5,SZ
72025,2021-11-05,002025.SZ,航天電器,1802330,0.39,SZ
72024,2021-11-05,002024.SZ,蘇寧易購,194486734,2.08,SZ
72023,2021-11-05,002023.SZ,海特高新,5753338,0.76,SZ
72022,2021-11-05,002022.SZ,科華生物,14147354,2.74,SZ
72021,2021-11-05,002021.SZ,ST中捷,68,0.0,SZ
72020,2021-11-05,002020.SZ,京新藥業,9120333,1.0,SZ
72019,2021-11-05,002019.SZ,億帆醫藥,19792032,1.6,SZ
72017,2021-11-05,002017.SZ,東信和平,14303,0.0,SZ
72016,2021-11-05,002016.SZ,世榮兆業,811696,0.1,SZ
72015,2021-11-05,002015.SZ,協鑫能科,885163,0.06,SZ
72013,2021-11-05,002013.SZ,中航機電,79130204,2.03,SZ
72011,2021-11-05,002011.SZ,盾安環境,3041,0.0,SZ
72010,2021-11-05,002010.SZ,傳化智聯,74712053,2.43,SZ
72008,2021-11-05,002008.SZ,大族激光,159396588,14.93,SZ
72007,2021-11-05,002007.SZ,華蘭生物,151149730,8.28,SZ
72005,2021-11-05,002005.SZ,ST德豪,64,0.0,SZ
72004,2021-11-05,002004.SZ,華邦健康,26445031,1.33,SZ
72003,2021-11-05,002003.SZ,偉星股份,44,0.0,SZ
72001,2021-11-05,002001.SZ,新和成,69354945,2.68,SZ
70673,2021-11-05,000673.SZ,*ST當代,135,0.0,SZ
70672,2021-11-05,000672.SZ,上峰水泥,9620089,1.18,SZ
70671,2021-11-05,000671.SZ,陽光城,95908222,2.31,SZ
93982,2021-11-05,603982.SH,泉峰汽車,6610306,8.08,SH
93979,2021-11-05,603979.SH,金誠信,183767,0.03,SH
93960,2021-11-05,603960.SH,克來機電,9879243,3.79,SH
93959,2021-11-05,603959.SH,百利科技,521,0.0,SH
93956,2021-11-05,603956.SH,威派格,651394,0.74,SH
93939,2021-11-05,603939.SH,益豐藥房,123417870,17.65,SH
93929,2021-11-05,603929.SH,亞翔集成,154149,0.07,SH
93927,2021-11-05,603927.SH,中科軟,5343538,1.17,SH
93920,2021-11-05,603920.SH,世運電路,2516863,0.47,SH
93919,2021-11-05,603919.SH,金徽酒,943392,0.19,SH
93916,2021-11-05,603916.SH,蘇博特,4262263,1.01,SH
93915,2021-11-05,603915.SH,國茂股份,9505752,7.49,SH
93899,2021-11-05,603899.SH,晨光文具,52361216,5.67,SH
93983,2021-11-05,603983.SH,丸美股份,189025,0.24,SH
93898,2021-11-05,603898.SH,好萊客,1484934,0.47,SH
93895,2021-11-05,603895.SH,天永智能,408,0.0,SH
93888,2021-11-05,603888.SH,新華網,4651380,0.89,SH
93887,2021-11-05,603887.SH,城地香江,1150668,0.32,SH
93885,2021-11-05,603885.SH,吉祥航空,10064194,0.56,SH
93883,2021-11-05,603883.SH,老百姓,43193233,10.58,SH
93882,2021-11-05,603882.SH,金域醫學,71772523,15.57,SH
93881,2021-11-05,603881.SH,數據港,2629994,0.79,SH
93877,2021-11-05,603877.SH,太平鳥,5984679,1.25,SH
93876,2021-11-05,603876.SH,鼎勝新材,61940,0.01,SH
93871,2021-11-05,603871.SH,嘉友國際,1466786,0.51,SH
93868,2021-11-05,603868.SH,飛科電器,1620489,0.37,SH
93866,2021-11-05,603866.SH,桃李麵包,77403210,8.12,SH
93861,2021-11-05,603861.SH,白雲電器,1753,0.0,SH
93897,2021-11-05,603897.SH,長城科技,439,0.0,SH
93985,2021-11-05,603985.SH,恆潤股份,2632679,0.99,SH
93986,2021-11-05,603986.SH,兆易創新,44436476,7.21,SH
93989,2021-11-05,603989.SH,艾華集團,3276043,0.82,SH
70032,2021-11-05,000032.SZ,深桑達A,1345695,0.12,SZ
70031,2021-11-05,000031.SZ,大悅城,20492819,0.47,SZ
70030,2021-11-05,000030.SZ,富奧股份,14115308,0.8,SZ
70029,2021-11-05,000029.SZ,深深房A,959771,0.1,SZ
70028,2021-11-05,000028.SZ,國藥一致,7111195,1.9,SZ
70027,2021-11-05,000027.SZ,深圳能源,36246423,0.76,SZ
70025,2021-11-05,000025.SZ,特力A,1362269,0.34,SZ
70021,2021-11-05,000021.SZ,深科技,19322763,1.23,SZ
70019,2021-11-05,000019.SZ,深糧控股,2541663,0.23,SZ
70016,2021-11-05,000016.SZ,深康佳A,7400858,0.46,SZ
70012,2021-11-05,000012.SZ,南玻A,61461821,3.13,SZ
70011,2021-11-05,000011.SZ,深物業A,2912751,0.55,SZ
70009,2021-11-05,000009.SZ,中國寶安,69713352,2.7,SZ
70008,2021-11-05,000008.SZ,神州高鐵,41976764,1.5,SZ
70006,2021-11-05,000006.SZ,深振業A,5499755,0.4,SZ
70005,2021-11-05,000005.SZ,ST星源,2010,0.0,SZ
70002,2021-11-05,000002.SZ,萬科A,395460230,4.06,SZ
70001,2021-11-05,000001.SZ,平安銀行,1922733959,9.9,SZ
95266,2021-11-05,605266.SH,健之佳,235026,1.36,SH
95222,2021-11-05,605222.SH,起帆電纜,764984,0.76,SH
95199,2021-11-05,605199.SH,葫蘆娃,64336,0.07,SH
95198,2021-11-05,605198.SH,德利股份,564876,0.67,SH
95168,2021-11-05,605168.SH,三人行,1042814,3.43,SH
95136,2021-11-05,605136.SH,麗人麗妝,645699,0.33,SH
95108,2021-11-05,605108.SH,同慶樓,2198362,2.69,SH
95099,2021-11-05,605099.SH,共創草坪,226331,0.56,SH
95009,2021-11-05,605009.SH,豪悅護理,469094,0.83,SH
93997,2021-11-05,603997.SH,繼峰股份,6927324,0.8,SH
93993,2021-11-05,603993.SH,洛陽鉬業,453448399,2.56,SH
93858,2021-11-05,603858.SH,步長製藥,25379703,2.22,SH
93848,2021-11-05,603848.SH,好太太,1981,0.0,SH
93833,2021-11-05,603833.SH,歐派家居,42504532,6.97,SH
93818,2021-11-05,603818.SH,曲美家居,87,0.0,SH
93666,2021-11-05,603666.SH,億嘉和,3772980,1.83,SH
93660,2021-11-05,603660.SH,蘇州科達,675988,0.13,SH
93659,2021-11-05,603659.SH,璞泰來,42642998,6.15,SH
93658,2021-11-05,603658.SH,安圖生物,41978178,7.16,SH
93650,2021-11-05,603650.SH,彤程新材,6127621,1.03,SH
93639,2021-11-05,603639.SH,海利爾,1240117,0.37,SH
93638,2021-11-05,603638.SH,艾迪精密,7913107,1.01,SH
93628,2021-11-05,603628.SH,清源股份,1119,0.0,SH
93626,2021-11-05,603626.SH,科森科技,5164461,1.06,SH
93619,2021-11-05,603619.SH,中曼石油,2379,0.0,SH
93618,2021-11-05,603618.SH,杭電股份,3088,0.0,SH
93616,2021-11-05,603616.SH,韓建河山,86,0.0,SH
93613,2021-11-05,603613.SH,國聯股份,6565590,2.95,SH
93612,2021-11-05,603612.SH,索通發展,3306,0.0,SH
93610,2021-11-05,603610.SH,麒盛科技,3727097,2.29,SH
93609,2021-11-05,603609.SH,禾豐股份,12996658,1.43,SH
93606,2021-11-05,603606.SH,東方電纜,14740119,2.25,SH
93605,2021-11-05,603605.SH,珀萊雅,45189367,22.52,SH
93603,2021-11-05,603603.SH,博天環境,308,0.0,SH
93601,2021-11-05,603601.SH,再升科技,41786476,5.76,SH
93600,2021-11-05,603600.SH,永藝股份,1412164,0.46,SH
93599,2021-11-05,603599.SH,廣信股份,14621898,3.16,SH
93598,2021-11-05,603598.SH,引力傳媒,577455,0.21,SH
93596,2021-11-05,603596.SH,伯特利,2656822,0.65,SH
93595,2021-11-05,603595.SH,東尼電子,21005,0.01,SH
93590,2021-11-05,603590.SH,康辰藥業,202015,0.12,SH
93589,2021-11-05,603589.SH,口子窖,21692865,3.61,SH
93588,2021-11-05,603588.SH,高能環境,18914138,1.85,SH
93587,2021-11-05,603587.SH,地素時尚,12997882,8.24,SH
93669,2021-11-05,603669.SH,靈康藥業,126249,0.01,SH
70034,2021-11-05,000034.SZ,神州數碼,5764497,0.87,SZ
93678,2021-11-05,603678.SH,火炬電子,1941591,0.42,SH
93681,2021-11-05,603681.SH,永冠新材,2188376,2.53,SH
93816,2021-11-05,603816.SH,顧家家居,35660647,5.65,SH
93808,2021-11-05,603808.SH,歌力思,4776020,1.43,SH
93806,2021-11-05,603806.SH,福斯特,26478757,2.78,SH
93803,2021-11-05,603803.SH,瑞斯康達,737395,0.17,SH
93801,2021-11-05,603801.SH,志邦家居,10870794,3.52,SH
93799,2021-11-05,603799.SH,華友鈷業,47216853,3.89,SH
93798,2021-11-05,603798.SH,康普頓,1469,0.0,SH
93786,2021-11-05,603786.SH,科博達,12184341,30.38,SH
93777,2021-11-05,603777.SH,來伊份,55,0.0,SH
93776,2021-11-05,603776.SH,永安行,3679,0.0,SH
93773,2021-11-05,603773.SH,沃格光電,26379,0.02,SH
93766,2021-11-05,603766.SH,隆鑫通用,49611136,2.41,SH
93757,2021-11-05,603757.SH,大元泵業,19095,0.01,SH
93737,2021-11-05,603737.SH,三棵樹,44981711,12.32,SH
93733,2021-11-05,603733.SH,仙鶴股份,20857142,2.95,SH
93730,2021-11-05,603730.SH,岱美股份,3075809,0.42,SH
93728,2021-11-05,603728.SH,鳴志電器,2089616,0.5,SH
93727,2021-11-05,603727.SH,博邁科,146,0.0,SH
93719,2021-11-05,603719.SH,良品鋪子,55689,0.02,SH
93713,2021-11-05,603713.SH,密爾克衛,7203894,4.42,SH
93712,2021-11-05,603712.SH,七一二,7953639,1.03,SH
93711,2021-11-05,603711.SH,香飄飄,2644274,0.65,SH
93708,2021-11-05,603708.SH,家家悅,6191254,1.01,SH
93707,2021-11-05,603707.SH,健友股份,14800831,1.21,SH
93699,2021-11-05,603699.SH,紐威股份,156446,0.02,SH
93698,2021-11-05,603698.SH,航天工程,297272,0.05,SH
93690,2021-11-05,603690.SH,至純科技,3946083,1.28,SH
93687,2021-11-05,603687.SH,大勝達,2676161,1.88,SH
93686,2021-11-05,603686.SH,龍馬環衛,2600318,0.62,SH
93680,2021-11-05,603680.SH,今創集團,1285770,0.16,SH
70035,2021-11-05,000035.SZ,中國天楹,24325928,0.96,SZ
70036,2021-11-05,000036.SZ,華聯控股,1213822,0.08,SZ
70039,2021-11-05,000039.SZ,中集集團,84400141,5.49,SZ
70591,2021-11-05,000591.SZ,太陽能,42930055,1.42,SZ
70587,2021-11-05,000587.SZ,*ST金洲,5612,0.0,SZ
70585,2021-11-05,000585.SZ,*ST東電,13,0.0,SZ
70584,2021-11-05,000584.SZ,哈工智能,238,0.0,SZ
70582,2021-11-05,000582.SZ,北部灣港,21924678,1.34,SZ
70581,2021-11-05,000581.SZ,威孚高科,53042023,6.34,SZ
