trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
2019-08-27,SZSE,372494892897.0,27745795827.0,25730477444.0,2012559970.0,33507586.0,374507452867.0,
2019-08-28,SZSE,374388810778.0,24276012416.0,22382094535.0,1992048401.0,21486118.0,376380859179.0,
2019-08-28,SSE,537103608725.0,19240666348.0,18421929258.0,10620620315.0,103369133.0,547724229040.0,
2019-08-29,SZSE,375786880769.0,22491873288.0,21093803297.0,1979179106.0,22338254.0,377766059875.0,
2019-08-29,SSE,538787831176.0,19236034328.0,17551811877.0,10746547843.0,106985030.0,549534379019.0,
2019-08-30,SZSE,374936628224.0,25888924060.0,26739176605.0,1971750698.0,19101127.0,376908378922.0,
2019-08-30,SSE,538541616594.0,22533030608.0,22779245190.0,10896705119.0,116966660.0,549438321713.0,
2019-09-02,SZSE,377908602471.0,27547519221.0,24575544974.0,2166495284.0,33058567.0,380075097755.0,
2019-09-02,SSE,540259932065.0,23631868473.0,21913553002.0,11117993360.0,128363956.0,551377925425.0,
2019-09-03,SZSE,380570505326.0,29240744073.0,26578841218.0,2124223253.0,25666357.0,382694728579.0,
2019-09-03,SSE,540321825192.0,22468521154.0,22406628027.0,11393615940.0,101610598.0,551715441132.0,
2019-09-04,SZSE,383273405173.0,31792353958.0,29089454111.0,2159935134.0,30467732.0,385433340307.0,
2019-09-04,SSE,540978840534.0,26488975420.0,25831960078.0,11362719294.0,128421553.0,552341559828.0,
2019-09-05,SZSE,388828064471.0,44343458719.0,38788799421.0,2203801595.0,38715914.0,391031866066.0,
2019-09-05,SSE,542059512654.0,37240645540.0,36159973420.0,11612179656.0,155392513.0,553671692310.0,
2019-09-06,SZSE,390461445139.0,33983299030.0,32349918362.0,2161128987.0,24934629.0,392622574126.0,
2019-09-06,SSE,541315600123.0,26293719864.0,27037632395.0,11412789332.0,103181090.0,552728389455.0,
2019-09-09,SSE,545831543383.0,33206188633.0,28690245373.0,11660197020.0,114199560.0,557491740403.0,
2019-09-09,SZSE,396948751726.0,42693278253.0,36205971666.0,2314057363.0,36939338.0,399262809089.0,
2019-09-10,SZSE,400771177254.0,40680410796.0,36857985268.0,2232638132.0,28440881.0,403003815386.0,
2019-09-10,SSE,547266110610.0,30736436518.0,29301869291.0,11568303313.0,91928439.0,558834413923.0,
2019-09-11,SZSE,402886439495.0,34921257655.0,32795013345.0,2261582519.0,37437597.0,405148022014.0,187541609.0
2019-09-11,SSE,548131519774.0,29042011279.0,28163804059.0,11779733982.0,126601652.0,559911253756.0,1331203666.0
2019-09-12,SZSE,400881904352.0,26135852597.0,28129367227.0,2230036174.0,21238492.0,403111940526.0,176307465.0
2019-09-12,SSE,545974771941.0,24176204399.0,26318681836.0,11466782528.0,112502594.0,557441554469.0,1319236084.0
2019-09-16,SSE,549029500599.0,27385289134.0,24304124734.0,11563030260.0,107602149.0,560592530859.0,1348217184.0
2019-09-16,SZSE,405643241552.0,31884292052.0,27112633782.0,2256239341.0,21841470.0,407899480893.0,176158584.0
2019-09-17,SZSE,406223171693.0,28981590115.0,28390819156.0,2299122233.0,32245510.0,408522293926.0,183030738.0
2019-09-17,SSE,550022693898.0,25772659094.0,24765847798.0,10708483273.0,109022546.0,560731177171.0,1290581159.0
2019-09-18,SZSE,407184772957.0,23749267242.0,22779394486.0,2308501094.0,22362711.0,409493274051.0,176984643.0
2019-09-18,SSE,550256286908.0,19795887161.0,19542332124.0,10876374112.0,126833738.0,561132661020.0,1289918069.0
2019-09-19,SSE,551374200309.0,20221899437.0,19091036469.0,11126705421.0,113250029.0,562500905730.0,1297632816.0
2019-09-19,SZSE,408847406584.0,25732436033.0,24064174201.0,2459303002.0,35396419.0,411306709586.0,191083264.0
2019-09-20,SSE,550048535904.0,21047597684.0,22361966987.0,11211639118.0,104270516.0,561260175022.0,1305998118.0
2019-09-20,SZSE,407681840327.0,27318868756.0,28477948445.0,2379822130.0,28286668.0,410061662457.0,183822273.0
2019-09-23,SZSE,409639846913.0,27296550576.0,25329121484.0,2347646703.0,26713451.0,411987493616.0,184124782.0
2019-09-23,SSE,550826508305.0,20355243063.0,19568767932.0,11113215890.0,107393054.0,561939724195.0,1289798619.0
2019-09-24,SZSE,410274224508.0,31039022771.0,30386263205.0,2423478589.0,29049317.0,412697703097.0,187952915.0
2019-09-24,SSE,550171649766.0,21762642549.0,22407796464.0,11030268233.0,135674600.0,561201917999.0,1307153522.0
2019-09-25,SZSE,409003683267.0,27212125691.0,28472047698.0,2403859978.0,32394982.0,411407543245.0,190544888.0
2019-09-25,SSE,548262512825.0,19432741019.0,21330439027.0,10617077202.0,104172494.0,558879590027.0,1278222915.0
2019-09-26,SZSE,406277754948.0,25272684648.0,27981417616.0,2294630065.0,29912244.0,408572385013.0,188258788.0
2019-09-26,SSE,545878128202.0,19967035191.0,22331984932.0,10324609064.0,106584955.0,556202737266.0,1265815151.0
2019-09-27,SZSE,403859761930.0,18828480031.0,21230688981.0,2175255665.0,24322974.0,406035017595.0,177867468.0
2019-09-27,SSE,543547417610.0,13651850239.0,15962875780.0,10023846611.0,70419158.0,553571264221.0,1213305033.0
2019-09-30,SZSE,398487589825.0,14550835091.0,19905943882.0,1961450234.0,15351844.0,400449040059.0,164569702.0
2019-09-30,SSE,538791089316.0,11159059828.0,15900262756.0,9673381768.0,59103589.0,548464471084.0,1186057417.0
2019-10-08,SZSE,401456699550.0,18380534311.0,15403529703.0,2174942925.0,30601891.0,403631642475.0,182323003.0
2019-10-08,SSE,541173606913.0,15009332373.0,12602065409.0,10309531518.0,152761867.0,551483138431.0,1295605912.0
2019-10-09,SSE,541990984143.0,14806074032.0,13975443440.0,10556972646.0,126396777.0,552547956789.0,1317712247.0
2019-10-09,SZSE,402171463288.0,16284216720.0,15560182357.0,2197515259.0,23303509.0,404368978547.0,181094694.0
2019-10-10,SZSE,404382398945.0,22268975433.0,20047818520.0,2379012001.0,32247486.0,406761410946.0,191170456.0
2019-10-10,SSE,542411429535.0,15468876503.0,15036505507.0,10968253874.0,129787210.0,553379683409.0,1350734096.0
2019-10-11,SZSE,403376831930.0,22569220936.0,23561678960.0,2390321828.0,27332128.0,405767153758.0,190510534.0
2019-10-11,SSE,541053440557.0,18600737480.0,19837856842.0,11333591582.0,129383565.0,552387032139.0,1376478811.0
2019-10-14,SSE,544165541216.0,24627094056.0,21493588110.0,11768306187.0,143525090.0,555933847403.0,1419701966.0
2019-10-14,SZSE,406587714483.0,28681322626.0,25450720163.0,2563725891.0,31657455.0,409151440374.0,200626959.0
2019-10-15,SZSE,405753881912.0,22304597166.0,23123923856.0,2546688125.0,29416903.0,408300570037.0,203314621.0
2019-10-15,SSE,543677569235.0,17158825976.0,17597122386.0,11632742534.0,90616662.0,555310311769.0,1407774789.0
2019-10-16,SZSE,406467490313.0,20276004482.0,19555856012.0,2466795435.0,26007220.0,408934285748.0,203662886.0
2019-10-16,SSE,543790595150.0,17094350249.0,16965351845.0,11801770937.0,110512436.0,555592366087.0,1435668069.0
2019-10-17,SZSE,407282704170.0,17411262765.0,16586157927.0,2477448661.0,27677818.0,409760152831.0,209143632.0
2019-10-17,SSE,543067159580.0,13069190384.0,13784955474.0,11897000318.0,94145421.0,554964159898.0,1450008002.0
2019-10-18,SZSE,405739597749.0,18936438975.0,20467234217.0,2411744376.0,26577373.0,408151342125.0,208998705.0
2019-10-18,SSE,541397950787.0,15610291452.0,17267592329.0,11593501055.0,90305609.0,552991451842.0,1416633891.0
2019-10-21,SZSE,405719191340.0,15975509411.0,16337221195.0,2407379399.0,28710520.0,408126570739.0,212357015.0
2019-10-21,SSE,541719877028.0,12901676433.0,12563899621.0,11605583690.0,152331489.0,553325460718.0,1478047177.0
2019-10-22,SZSE,406094556370.0,17233243298.0,16850582995.0,2444229908.0,31703165.0,408538786278.0,217468404.0
2019-10-22,SSE,542455008256.0,12180569383.0,11437213237.0,11389398387.0,106659390.0,553844406643.0,1471945881.0
2019-10-23,SZSE,406643011432.0,17765328646.0,17208195211.0,2401076218.0,28160829.0,409044087650.0,220929322.0
2019-10-23,SSE,542590711121.0,13060167801.0,12918696134.0,11454460632.0,114905572.0,554045171753.0,1494568237.0
2019-10-24,SSE,543586678053.0,13490893210.0,12489139903.0,11123544614.0,94452075.0,554710222667.0,1464298004.0
2019-10-24,SZSE,406951152943.0,16764954454.0,16430626783.0,2462855301.0,25643946.0,409414008244.0,224299346.0
2019-10-25,SZSE,407449968800.0,20727139278.0,20217957803.0,2530650950.0,29277263.0,409980619750.0,220135714.0
2019-10-25,SSE,543351773604.0,16219438581.0,16390323734.0,10884799198.0,98662974.0,554236572802.0,1421799599.0
2019-10-28,SZSE,410863642460.0,29117241441.0,25698803376.0,2604543628.0,35862988.0,413468186088.0,225595144.0
2019-10-28,SSE,545352851087.0,21208661643.0,19198307355.0,11152393907.0,107814186.0,556505244994.0,1428472367.0
2019-10-29,SZSE,410725191166.0,28762431955.0,28881692031.0,2738503507.0,45072211.0,413463694673.0,247174235.0
2019-10-29,SSE,544786863040.0,19133429352.0,19688248898.0,10781082019.0,73172280.0,555567945059.0,1413383183.0
2019-10-30,SZSE,410950506501.0,22412641113.0,22173034744.0,2700087425.0,27820958.0,413650593926.0,244420440.0
2019-10-30,SSE,544449761544.0,16601238273.0,16926917742.0,10709021205.0,88463226.0,555158782749.0,1411563382.0
2019-10-31,SZSE,410207768519.0,21018292101.0,21742611564.0,2730786274.0,31911110.0,412938554793.0,251198505.0
2019-10-31,SSE,543040299737.0,16337590425.0,17742429695.0,10638733181.0,83389350.0,553679032918.0,1410433123.0
2019-11-01,SZSE,410524564516.0,21847183832.0,21512276901.0,2803642012.0,37067932.0,413328206528.0,249319500.0
2019-11-01,SSE,542675980074.0,17180068941.0,17537184160.0,10900927115.0,120952284.0,553576907189.0,1438066541.0
2019-11-04,SZSE,412108509099.0,24667067741.0,23076181673.0,2850819852.0,35350576.0,414959328951.0,251724313.0
2019-11-04,SSE,543020295419.0,19072530921.0,18709276820.0,11102164516.0,106053387.0,554122459935.0,1477482548.0
2019-11-05,SZSE,412677807001.0,24030404500.0,23454904342.0,2865895852.0,30875871.0,415543702853.0,247371660.0
2019-11-05,SSE,544029029680.0,20647451367.0,19610130893.0,11272890053.0,109679915.0,555301919733.0,1490498916.0
2019-11-06,SSE,543999526706.0,18100800898.0,18122364910.0,11336704592.0,104254943.0,555336231298.0,1505732872.0
2019-11-06,SZSE,412842411930.0,22987117843.0,22815661246.0,2787440146.0,29068816.0,415629852076.0,246766020.0
2019-11-07,SZSE,413897357151.0,20659245367.0,19596354297.0,2830644180.0,35112887.0,416728001331.0,253423914.0
2019-11-07,SSE,544188094794.0,15533015247.0,15331653113.0,11468432102.0,93689274.0,555656526896.0,1511237167.0
2019-11-08,SZSE,412950627056.0,23715709078.0,24656349975.0,2755315373.0,28664195.0,415705942429.0,240215999.0
2019-11-08,SSE,543255280042.0,17667708660.0,18594002612.0,11276338194.0,87545628.0,554531618236.0,1468819140.0
2019-11-11,SZSE,412781118287.0,20948857546.0,21099939146.0,2653662235.0,28606359.0,415434780522.0,236994439.0
2019-11-11,SSE,541755441181.0,15099217868.0,16587260422.0,10797278670.0,94053832.0,552552719851.0,1461309318.0
2019-11-12,SZSE,412591879167.0,17770675763.0,17951473336.0,2659334308.0,36151883.0,415251213475.0,239984782.0
2019-11-12,SSE,541360163467.0,12473968511.0,12859806981.0,10823777899.0,100984321.0,552183941366.0,1463070655.0
2019-11-13,SSE,542048023809.0,13852658050.0,13147963075.0,11005876873.0,107378800.0,553053900682.0,1466268483.0
2019-11-13,SZSE,412948152696.0,17016753287.0,16653539845.0,2623588462.0,22934649.0,415571741158.0,232181775.0
2019-11-14,SZSE,414203569085.0,19863443135.0,18602806219.0,2698584593.0,39006404.0,416902153678.0,240379229.0
2019-11-14,SSE,542725646617.0,14366003115.0,13682890533.0,11132049828.0,128526310.0,553857696445.0,1498391565.0
2019-11-15,SZSE,412414846741.0,19864079567.0,21636581321.0,2663867949.0,35027121.0,415078714690.0,238285663.0
2019-11-15,SSE,541112917831.0,13435659119.0,15039644417.0,10748849005.0,85193088.0,551861766836.0,1458053476.0
2019-11-18,SSE,541533326643.0,13134767176.0,12702653083.0,10960017504.0,98174137.0,552493344147.0,1488430040.0
2019-11-18,SZSE,413096715916.0,17699911320.0,17007835122.0,2707051422.0,30382411.0,415803767338.0,244186330.0
2019-11-19,SSE,542721380946.0,15358198943.0,14159432280.0,10980386765.0,88401247.0,553701767711.0,1459432483.0
2019-11-19,SZSE,415096926919.0,22627693403.0,20621871547.0,2788407461.0,28976385.0,417885334380.0,244083680.0
2019-11-20,SZSE,415446588621.0,22836927190.0,22483386505.0,2778563169.0,29813526.0,418225151790.0,246637323.0
2019-11-20,SSE,543039825777.0,15424142725.0,15100080811.0,10781914417.0,78454478.0,553821740194.0,1446103257.0
2019-11-21,SZSE,415210737209.0,17202221112.0,17430675465.0,2699091442.0,28686483.0,417909828651.0,241727090.0
2019-11-21,SSE,544024320788.0,13785300418.0,12794678648.0,10841484084.0,117840892.0,554865804872.0,1477321159.0
2019-11-22,SZSE,412875109050.0,23477789735.0,25802082691.0,2661183972.0,36427767.0,415536293022.0,239550373.0
2019-11-22,SSE,542558701610.0,17908370560.0,19370922068.0,10591990623.0,110304324.0,553150692233.0,1453759192.0
2019-11-25,SZSE,412104777216.0,19075581308.0,19837938556.0,2635538410.0,32968319.0,414740315626.0,237093347.0
2019-11-25,SSE,542994841271.0,17083962116.0,16644486552.0,10841632264.0,137074241.0,553836473535.0,1504943312.0
2019-11-26,SZSE,410931748373.0,16322666362.0,17482224204.0,2631974909.0,25469276.0,413563723282.0,227194144.0
2019-11-26,SSE,541048628299.0,11852995009.0,13795571084.0,10917987011.0,96442723.0,551966615310.0,1514266671.0
2019-11-27,SZSE,412230710350.0,18075897742.0,16770865712.0,2576757458.0,26967477.0,414807467808.0,224024322.0
2019-11-27,SSE,541540132118.0,12741492721.0,12247525183.0,10974380903.0,94772628.0,552514513021.0,1520163466.0
2019-11-28,SZSE,411937360700.0,15221819269.0,15497495859.0,2547322943.0,25319226.0,414484683643.0,223894534.0
2019-11-28,SSE,540557833985.0,10775496820.0,11752352163.0,10982996908.0,95713107.0,551540830893.0,1524787250.0
2019-11-29,SZSE,411407975807.0,16128673630.0,16652966102.0,2453291980.0,23063096.0,413861267787.0,217095032.0
2019-11-29,SSE,540589918492.0,12991522208.0,12955244905.0,10569738432.0,90454610.0,551159656924.0,1441946376.0
2019-12-02,SZSE,412574912988.0,16622338771.0,15451955257.0,2471696649.0,24932348.0,415046609637.0,215612458.0
2019-12-02,SSE,540793588479.0,12560008717.0,12348228095.0,10612426512.0,118497814.0,551406014991.0,1470760045.0
2019-12-03,SSE,541820549640.0,12801148711.0,11772183286.0,10647205327.0,107441067.0,552467754967.0,1477914576.0
2019-12-03,SZSE,413765616078.0,17423685694.0,16229200235.0,2419087487.0,27927087.0,416184703565.0,200235146.0
2019-12-04,SZSE,413920492779.0,18717024044.0,18559471624.0,2399580950.0,35244369.0,416320073729.0,204158094.0
2019-12-04,SSE,542474281717.0,13279715249.0,12623407320.0,10660723132.0,102076170.0,553135004849.0,1470526895.0
2019-12-05,SZSE,415895903818.0,24318693423.0,22335424349.0,2514778012.0,41147738.0,418410681830.0,211762949.0
2019-12-05,SSE,542948225200.0,15459928808.0,14982473220.0,10685864537.0,107604853.0,553634089737.0,1441954965.0
2019-12-06,SZSE,416205988264.0,22984363715.0,22669078877.0,2511992343.0,26215590.0,418717980607.0,205751552.0
2019-12-06,SSE,542900227729.0,14616539198.0,14655356084.0,10726461920.0,98802670.0,553626689649.0,1444561455.0
2019-12-09,SZSE,418819330256.0,26684323182.0,24063484614.0,2503872004.0,37043390.0,421323202260.0,213827061.0
2019-12-09,SSE,543860276636.0,17900924528.0,16931401610.0,10790307026.0,100396834.0,554650583662.0,1445576172.0
2019-12-10,SZSE,420631739120.0,25982511193.0,24165660875.0,2567505921.0,35164315.0,423199245041.0,213339497.0
2019-12-10,SSE,544324601840.0,16553966156.0,16086003024.0,10955300849.0,105260612.0,555279902689.0,1447008017.0
2019-12-11,SZSE,421916690559.0,25935737542.0,24645628337.0,2461530956.0,33106944.0,424378221515.0,208815434.0
2019-12-11,SSE,544826951629.0,17600728458.0,17087287943.0,11075497150.0,126737025.0,555902448779.0,1471918166.0
2019-12-12,SZSE,423457288662.0,25190412075.0,23645996934.0,2504593151.0,29769255.0,425961881813.0,209557883.0
2019-12-12,SSE,544762356034.0,15711214718.0,15771783449.0,10838303677.0,87173923.0,555600659711.0,1449227888.0
2019-12-13,SSE,544431163367.0,23244118842.0,23572225189.0,10983715047.0,125984881.0,555414878414.0,1444631533.0
2019-12-13,SZSE,423422868505.0,29636811209.0,29666910101.0,2509424768.0,32820867.0,425932293273.0,206092170.0
2019-12-16,SZSE,428851154451.0,39166060634.0,33645331051.0,2647520178.0,44000215.0,431498674629.0,217123568.0
2019-12-16,SSE,548288053609.0,27740021378.0,23876223090.0,10964588638.0,113223026.0,559252642247.0,1453192249.0
2019-12-17,SZSE,433966722200.0,46930557203.0,41807230314.0,2750371397.0,40492711.0,436717093597.0,220945538.0
2019-12-17,SSE,551516610507.0,35126663542.0,31891646397.0,11152939293.0,152548014.0,562669549800.0,1457433748.0
2019-12-18,SZSE,438511398249.0,41043515833.0,36492366885.0,2761303194.0,39150376.0,441272701443.0,224554586.0
2019-12-18,SSE,554466188124.0,29684776793.0,26666544630.0,11107457966.0,122335778.0,565573646090.0,1413650473.0
2019-12-19,SZSE,440571799372.0,33128214897.0,31059814958.0,2827476061.0,43746203.0,443399275433.0,234507263.0
2019-12-19,SSE,556309366942.0,24116730229.0,22269791940.0,10986525236.0,102483602.0,567295892178.0,1403640067.0
2019-12-20,SZSE,439595152383.0,30899857374.0,31871413378.0,2825916074.0,36150020.0,442421068457.0,234289436.0
2019-12-20,SSE,555035446253.0,23989420203.0,25257103400.0,10699260739.0,90852504.0,565734706992.0,1370612694.0
2019-12-23,SZSE,440697737336.0,28400950513.0,27288190115.0,2729078285.0,33293102.0,443426815621.0,230310356.0
2019-12-23,SSE,556003821374.0,23047433720.0,22077416268.0,10274213691.0,120141931.0,566278035065.0,1348942900.0
2019-12-24,SZSE,442190815204.0,26065153430.0,24567534795.0,2833329314.0,38815053.0,445024144518.0,236948398.0
2019-12-24,SSE,554400951209.0,18060475599.0,19660293452.0,10351193007.0,129289560.0,564752144216.0,1351656004.0
2019-12-25,SZSE,443311618799.0,30236809327.0,29112314961.0,2926967251.0,47708401.0,446238586050.0,250223446.0
2019-12-25,SSE,555015167639.0,21470493409.0,20853134003.0,10617458513.0,121723569.0,565632626152.0,1376783886.0
2019-12-26,SSE,555995394376.0,23272150392.0,22286757046.0,10768745221.0,138329500.0,566764139597.0,1415181275.0
2019-12-26,SZSE,445284559052.0,30586153978.0,28609801057.0,2968495405.0,46118030.0,448253054457.0,257146711.0
2019-12-27,SZSE,444624972938.0,35623719659.0,36279346415.0,2889540087.0,42276435.0,447514513025.0,255506210.0
2019-12-27,SSE,555111529883.0,29198997533.0,30077174526.0,10728653748.0,141021546.0,565840183631.0,1437175167.0
2019-12-30,SZSE,446558443201.0,31330147657.0,29391985464.0,2995561790.0,50002107.0,449554004991.0,260198173.0
2019-12-30,SSE,558917674707.0,33037624018.0,28995639004.0,10977853200.0,144365707.0,569895527907.0,1444706324.0
2019-12-31,SZSE,446449044436.0,28246292590.0,28345773634.0,2887592030.0,37594734.0,449336636466.0,251582303.0
2019-12-31,SSE,559055426838.0,25568407895.0,25414145988.0,10892767928.0,129981453.0,569948194766.0,1447051229.0
2020-01-02,SZSE,449269066938.0,42873443329.0,40034522398.0,3116588735.0,46376958.0,452385655673.0,261050002.0
2020-01-02,SSE,561396722311.0,39665569600.0,37312723768.0,11292893947.0,168868829.0,572689616258.0,1490508270.0
2020-01-03,SSE,562710881010.0,33474395954.0,32146276386.0,10918911096.0,109430958.0,573629792106.0,1435983771.0
2020-01-03,SZSE,449511452527.0,38255048467.0,38004380776.0,3025195656.0,37133317.0,452536648183.0,257906787.0
2020-01-06,SZSE,454972078011.0,48597586008.0,43123094213.0,3250716638.0,83516233.0,458222794649.0,299766164.0
2020-01-06,SSE,567760802437.0,39971310371.0,34911431068.0,11193485547.0,171138826.0,578954287984.0,1474025681.0
2020-01-07,SZSE,458305921627.0,43004954144.0,39662713797.0,3372567374.0,64179349.0,461678489001.0,291813138.0
2020-01-07,SSE,568793261762.0,32940743825.0,31902287038.0,11143113227.0,144904491.0,579936374989.0,1455991934.0
2020-01-08,SSE,570740658657.0,35809712248.0,33855333263.0,10510224534.0,155611085.0,581250883191.0,1394737021.0
2020-01-08,SZSE,459428001826.0,46488300356.0,45361774545.0,3285081916.0,91052222.0,462713083742.0,327186189.0
2020-01-09,SSE,571819012961.0,31039484561.0,29956074427.0,10520442935.0,146253476.0,582339455896.0,1375596816.0
2020-01-09,SZSE,461464019174.0,42156023277.0,40109612851.0,3445838116.0,47913881.0,464909857290.0,329909925.0
2020-01-10,SZSE,461320615077.0,37081329651.0,37218699446.0,3303840315.0,36738775.0,464624455392.0,312458554.0
2020-01-10,SSE,570739934602.0,26873586822.0,27946611618.0,10298596512.0,125463113.0,581038531114.0,1351861829.0
2020-01-13,SZSE,464649372976.0,40814338226.0,37469654721.0,3339023450.0,42177908.0,467988396426.0,305864980.0
2020-01-13,SSE,573021434835.0,31004102581.0,28716841560.0,10507325406.0,151862524.0,583528760241.0,1378978778.0
2020-01-14,SZSE,465294877392.0,42574287962.0,41923405036.0,3344071768.0,49598467.0,468638949160.0,314060029.0
2020-01-14,SSE,574945207770.0,31344441336.0,29421114539.0,10491659685.0,132289083.0,585436867455.0,1373527039.0
2020-01-15,SZSE,467166892513.0,36613916948.0,34738351284.0,3234321197.0,40485993.0,470401213710.0,303468218.0
2020-01-15,SSE,575929132790.0,26948638728.0,25955844692.0,10022583450.0,104965738.0,585951716240.0,1303001970.0
2020-01-16,SZSE,467369711068.0,35506668923.0,35295935484.0,3060425747.0,31745776.0,470430136815.0,288552312.0
2020-01-16,SSE,576558354303.0,25940815347.0,25305990257.0,9707122701.0,77798384.0,586265477004.0,1221476856.0
2020-01-17,SZSE,465660483299.0,33761795374.0,35461435379.0,2905777720.0,25768340.0,468566261019.0,271746572.0
2020-01-17,SSE,575491812969.0,25894205952.0,26955342800.0,9769443013.0,102038655.0,585261255982.0,1215946775.0
2020-01-20,SZSE,468733216157.0,42881555415.0,39798094076.0,3017759250.0,56944662.0,471750975407.0,286003028.0
2020-01-20,SSE,576303022728.0,31214023833.0,30392741611.0,9795394680.0,86523162.0,586098417408.0,1199160052.0
2020-01-21,SZSE,468137678163.0,39825300791.0,40413576023.0,2748267458.0,24333743.0,470885945621.0,266813815.0
2020-01-21,SSE,576301105902.0,32678736729.0,32671476602.0,9324777990.0,78871039.0,585625883892.0,1131694540.0
2020-01-22,SZSE,467952487538.0,43155020319.0,43333195992.0,2663188775.0,30482174.0,470615676313.0,255561821.0
2020-01-22,SSE,576330861708.0,31496052112.0,31443488604.0,8897364678.0,88170687.0,585228226386.0,1088204785.0
2020-01-23,SZSE,458562909605.0,44474313191.0,53837000513.0,2104291510.0,23529809.0,460667201115.0,211706071.0
2020-01-23,SSE,568373798279.0,34244816895.0,42181555237.0,7983489656.0,60154447.0,576357287935.0,990888122.0
2020-02-03,SZSE,453579966199.0,24562658352.0,29529211591.0,1719652309.0,1887950.0,455299618508.0,196043128.0
2020-02-03,SSE,561975455459.0,24109695957.0,30490878790.0,6552228192.0,30463860.0,568527683651.0,937514913.0
2020-02-04,SSE,559952837462.0,35461810593.0,37464784585.0,6523438866.0,8797144.0,566476276328.0,898811733.0
2020-02-04,SZSE,454113085118.0,47622145437.0,47045237836.0,1692801434.0,6358926.0,455805886552.0,187307011.0
2020-02-05,SZSE,455738595644.0,49008103147.0,47359722672.0,1736889958.0,6865896.0,457475485602.0,186037350.0
2020-02-05,SSE,559232297605.0,34111829016.0,34825742168.0,6720508658.0,20452355.0,565952806263.0,907084280.0
2020-02-06,SZSE,461853530526.0,55457298996.0,49331718240.0,1792438433.0,7266760.0,463645968959.0,185316101.0
2020-02-06,SSE,562022699504.0,38529608000.0,35679446940.0,6767457936.0,21876515.0,568790157440.0,902348168.0
2020-02-07,SZSE,465418494599.0,55389548205.0,51807348870.0,1735779545.0,5073370.0,467154274144.0,181202749.0
2020-02-07,SSE,561920858486.0,37686809856.0,37781145248.0,6781955757.0,12658396.0,568702814243.0,892168591.0
2020-02-10,SZSE,468627200989.0,52841300232.0,49623709442.0,1981932868.0,31118946.0,470609133857.0,197303542.0
2020-02-10,SSE,563895597858.0,36246045806.0,34266391629.0,7327030143.0,89381236.0,571222628001.0,948104632.0
2020-02-11,SZSE,468163946953.0,44947292289.0,45391117251.0,2184112566.0,39684105.0,470348059519.0,211668555.0
2020-02-11,SSE,562460299122.0,30460935925.0,31889005819.0,8019682181.0,123344161.0,570479981303.0,1030091238.0
2020-02-12,SZSE,472552264437.0,51310576593.0,46913240508.0,2470323620.0,38377519.0,475022588057.0,223827369.0
2020-02-12,SSE,564705327037.0,33501425705.0,31243266605.0,8901457391.0,147358558.0,573606784428.0,1121672459.0
2020-02-13,SZSE,474496041178.0,55420463073.0,53471245338.0,2626983939.0,39016028.0,477123025117.0,234558633.0
2020-02-13,SSE,565269286069.0,36519148029.0,35935301325.0,9092676707.0,106038388.0,574361962776.0,1133619420.0
2020-02-14,SSE,564842574521.0,35262531666.0,35685599281.0,9399512538.0,106083603.0,574242087059.0,1153986079.0
2020-02-14,SZSE,474107708344.0,52011851112.0,52390894338.0,2691335840.0,36541607.0,476799044184.0,239918696.0
2020-02-17,SZSE,481892175459.0,62451865566.0,54658126064.0,2870796068.0,36323371.0,484762971527.0,245984547.0
2020-02-17,SSE,568927550285.0,43034434520.0,38936819219.0,9982728806.0,133901551.0,578910279091.0,1185340151.0
2020-02-18,SZSE,488463233092.0,65796723046.0,59220921921.0,2841162828.0,39210721.0,491304395920.0,244023729.0
2020-02-18,SSE,573602028083.0,44582485006.0,39889343069.0,10232506176.0,132178888.0,583834534259.0,1219049007.0
2020-02-19,SZSE,490531410786.0,68428244338.0,66348312840.0,3095963360.0,48516880.0,493627374146.0,263207812.0
2020-02-19,SSE,574072376028.0,44611198356.0,44133836377.0,10416491507.0,132541902.0,584488867535.0,1273518468.0
2020-02-20,SZSE,497827789601.0,71124081614.0,63819509260.0,3448871928.0,60434118.0,501276661529.0,286563860.0
2020-02-20,SSE,577770431812.0,50651791080.0,46945046755.0,10754071099.0,155046392.0,588524502911.0,1301360101.0
2020-02-21,SZSE,502866856721.0,79454259475.0,74394738638.0,3695068799.0,51973867.0,506561925520.0,292110843.0
2020-02-21,SSE,579970674213.0,54790838593.0,52574713502.0,10921373087.0,120527624.0,590892047300.0,1285189680.0
2020-02-24,SZSE,509951142593.0,82898359625.0,75799260718.0,3897570498.0,59524146.0,513848713091.0,304726961.0
2020-02-24,SSE,586415776616.0,56662525057.0,50186271706.0,11231601726.0,180154403.0,597647378342.0,1351973514.0
2020-02-25,SZSE,517656953744.0,98022125226.0,90304438622.0,4071403641.0,62297070.0,521728357385.0,304298022.0
2020-02-25,SSE,590115848980.0,62412767506.0,58700797467.0,11318963864.0,173767566.0,601434812844.0,1343936397.0
2020-02-26,SZSE,519818162483.0,86664350820.0,84486002632.0,3962402299.0,71567182.0,523780564782.0,321124111.0
2020-02-26,SSE,591118726025.0,59482019923.0,58505935942.0,11405888789.0,213870435.0,602524614814.0,1396921409.0
2020-02-27,SSE,589914863168.0,43639489627.0,44835426203.0,11370281903.0,145391292.0,601285145071.0,1373727551.0
