,0
2025-01-16,1.4530481126939474
2025-01-17,1.4536071607541248
2025-01-20,1.4552108989545058
2025-01-21,1.4545878694566625
2025-01-22,1.4548389662204912
2025-01-23,1.454287031343845
2025-01-24,1.454685362889098
2025-01-27,1.454835068100699
2025-02-05,1.4568060859431822
2025-02-06,1.4627683729844714
2025-02-07,1.464309103226401
2025-02-10,1.4639634402903667
2025-02-11,1.46540603542262
2025-02-12,1.4633366821740845
2025-02-13,1.4605693149050345
2025-02-14,1.458932612989586
2025-02-17,1.457271504324909
2025-02-18,1.457780681583882
2025-02-19,1.4599848454160718
2025-02-20,1.4605139567442837
2025-02-21,1.4614044355956992
2025-02-24,1.4591491819959734
2025-02-25,1.4567572789669019
2025-02-26,1.4563562213651002
2025-02-27,1.450857507461952
2025-02-28,1.4504463068839666
2025-03-03,1.4467461313107122
2025-03-04,1.4447923550625865
2025-03-05,1.4465676206887224
2025-03-06,1.4490706340420618
2025-03-07,1.4464044138663523
2025-03-10,1.4459529643420936
2025-03-11,1.4428132963787905
2025-03-12,1.4435871104856592
2025-03-13,1.4454088485441015
2025-03-14,1.4503019040930925
2025-03-17,1.446335698966143
2025-03-18,1.4465919708896449
2025-03-19,1.445651315814045
2025-03-20,1.448966561335564
2025-03-21,1.4465713394666113
2025-03-24,1.448307791545989
2025-03-25,1.4469896227049297
2025-03-26,1.447350178179533
2025-03-27,1.4461624441697667
2025-03-28,1.4473866427436173
2025-03-31,1.442542678374469
2025-04-01,1.4442317330572034
2025-04-02,1.4460315722590507
2025-04-03,1.447403994114055
2025-04-07,1.4440960155134888
2025-04-08,1.4413650863495722
2025-04-09,1.440104838031769
2025-04-10,1.4445506566848303
2025-04-11,1.4448708889834343
2025-04-14,1.443427673027752
2025-04-15,1.4438170400598225
2025-04-16,1.4446617005019053
2025-04-17,1.4466905127718699
2025-04-18,1.4441950058334365
2025-04-21,1.4479285374032385
2025-04-22,1.4470590818653593
2025-04-23,1.4473632437293882
2025-04-24,1.446903279788843
2025-04-25,1.4467560004392315
2025-04-28,1.4486732698756866
2025-04-29,1.44910537115223
2025-04-30,1.4496235399838084
2025-05-06,1.450267903408244
2025-05-07,1.451500469437136
2025-05-08,1.451640224598526
2025-05-09,1.451716985373962
2025-05-12,1.4545711264095973
2025-05-13,1.452698646261291
2025-05-14,1.4555552112766472
2025-05-15,1.452520900807485
2025-05-16,1.4504221750913755
2025-05-19,1.4502438150246273
2025-05-20,1.4508533119686093
2025-05-21,1.4540673390991534
2025-05-22,1.4556067467943643
2025-05-23,1.4554050501319364
2025-05-26,1.4526664737785475
2025-05-27,1.453347345326724
2025-05-28,1.4521619367424994
2025-05-29,1.4537700831312603
2025-05-30,1.45374166315307
2025-06-03,1.45385500964803
2025-06-04,1.453913028179211
2025-06-05,1.4517843075215688
2025-06-06,1.452253359372446
2025-06-09,1.4526594127227803
2025-06-10,1.4545955092166931
2025-06-11,1.4551426741968736
