trade_date,code,close,open,high,low,volume,sec_name
2014-01-09,801030.SI,1725.61,1753.1,1758.16,1725.09,1266310000.0,基础化工(申万)
2014-01-09,801180.SI,2297.3,2301.51,2330.42,2295.54,1083930000.0,房地产(申万)
2014-01-09,801750.SI,2431.0,2458.21,2532.18,2399.26,913378000.0,计算机(申万)
2014-01-09,801010.SI,1792.05,1814.79,1830.2,1790.79,384666000.0,农林牧渔(申万)
2014-01-09,801140.SI,1599.71,1623.23,1628.68,1598.91,491816000.0,轻工制造(申万)
2014-01-09,801710.SI,2887.11,2932.53,2952.5,2886.16,259579000.0,建筑材料(申万)
2014-01-09,801050.SI,2277.43,2317.45,2323.5,2277.43,449578000.0,有色金属(申万)
2014-01-09,801220.SI,2469.81,2480.03,2542.28,2469.42,1423050000.0,信息服务(申万)(退市)
2014-01-09,801160.SI,1763.65,1780.94,1787.12,1763.11,590155000.0,公用事业(申万)
2014-01-09,801770.SI,1413.33,1425.15,1459.5,1400.3,460233000.0,通信(申万)
2014-01-09,801780.SI,2032.82,2028.21,2052.57,2024.12,689714000.0,银行(申万)
2014-01-09,801890.SI,911.61,922.34,940.32,901.82,1099300000.0,机械设备(申万)
2014-01-10,801130.SI,1525.25,1544.65,1545.68,1518.29,288296000.0,纺织服饰(申万)
2014-01-10,801060.SI,1978.63,2007.64,2009.69,1971.63,676909000.0,建筑建材(申万)(退市)
2014-01-10,801720.SI,1408.32,1431.15,1431.38,1404.8,430660000.0,建筑装饰(申万)
2014-01-10,801150.SI,4875.09,4954.19,4974.04,4870.14,665417000.0,医药生物(申万)
2014-01-10,801110.SI,2812.57,2809.14,2832.28,2803.03,794132000.0,家用电器(申万)
2014-01-10,801080.SI,1716.74,1751.48,1757.51,1710.16,987164000.0,电子(申万)
2014-01-10,801760.SI,892.93,907.23,930.99,880.78,447808000.0,传媒(申万)
2014-01-10,801190.SI,2019.87,2023.54,2030.31,2010.31,1296200000.0,金融服务(申万)(退市)
2014-01-10,801740.SI,889.41,905.67,918.3,878.36,220692000.0,国防军工(申万)
2014-01-10,801210.SI,2836.48,2835.49,2858.63,2822.17,78869800.0,社会服务(申万)
2014-01-10,801040.SI,1446.97,1465.23,1465.52,1443.58,292284000.0,钢铁(申万)
2014-01-10,801170.SI,1507.73,1522.84,1524.91,1503.44,474277000.0,交通运输(申万)
2014-01-10,801230.SI,1521.18,1536.68,1540.28,1514.12,212080000.0,综合(申万)
2014-01-10,801020.SI,2745.99,2758.7,2777.02,2741.09,554114000.0,采掘(申万)(退市)
2014-01-10,801790.SI,996.51,1008.59,1015.38,990.1,604027000.0,非银金融(申万)
2014-01-10,801880.SI,2647.3,2672.38,2701.28,2609.55,389411000.0,汽车(申万)
2014-01-10,801120.SI,4516.44,4476.61,4545.34,4476.61,288006000.0,食品饮料(申万)
2014-01-10,801730.SI,3286.28,3340.49,3342.47,3276.55,705932000.0,电力设备(申万)
2014-01-10,801070.SI,3231.74,3285.81,3290.36,3222.85,1572210000.0,机械设备(申万)(退市)
2014-01-10,801200.SI,2881.66,2918.33,2924.53,2874.46,478947000.0,商贸零售(申万)
2014-01-10,801100.SI,1422.66,1439.03,1446.25,1417.29,618554000.0,信息设备(申万)(退市)
2014-01-10,801090.SI,2672.16,2705.73,2708.38,2665.6,709654000.0,交运设备(申万)(退市)
2014-01-10,801030.SI,1701.71,1718.92,1721.38,1695.68,1084470000.0,基础化工(申万)
2014-01-10,801180.SI,2271.06,2288.18,2294.33,2265.35,1043680000.0,房地产(申万)
2014-01-10,801750.SI,2381.72,2418.49,2465.74,2343.06,700308000.0,计算机(申万)
2014-01-10,801010.SI,1758.93,1782.84,1787.58,1754.84,346168000.0,农林牧渔(申万)
2014-01-10,801140.SI,1583.93,1597.28,1599.57,1575.2,455972000.0,轻工制造(申万)
2014-01-10,801710.SI,2849.85,2885.02,2892.38,2835.17,246249000.0,建筑材料(申万)
2014-01-10,801050.SI,2266.21,2273.33,2287.53,2261.07,459066000.0,有色金属(申万)
2014-01-10,801220.SI,2417.73,2456.87,2482.93,2411.52,937040000.0,信息服务(申万)(退市)
2014-01-10,801160.SI,1741.29,1759.32,1761.06,1734.33,637766000.0,公用事业(申万)
2014-01-10,801770.SI,1389.91,1407.38,1433.38,1371.7,407477000.0,通信(申万)
2014-01-10,801780.SI,2040.6,2029.47,2042.66,2021.2,692175000.0,银行(申万)
2014-01-10,801890.SI,893.51,908.41,921.27,881.51,965833000.0,机械设备(申万)
2014-01-13,801130.SI,1521.52,1524.91,1537.39,1511.09,255875000.0,纺织服饰(申万)
2014-01-13,801060.SI,1972.87,1978.91,1996.46,1964.76,562718000.0,建筑建材(申万)(退市)
2014-01-13,801720.SI,1402.03,1409.5,1421.96,1396.8,356467000.0,建筑装饰(申万)
2014-01-13,801150.SI,4854.52,4871.84,4906.2,4829.56,578649000.0,医药生物(申万)
2014-01-13,801110.SI,2760.09,2804.64,2828.85,2737.52,520785000.0,家用电器(申万)
2014-01-13,801080.SI,1711.02,1714.08,1720.76,1696.52,830988000.0,电子(申万)
2014-01-13,801760.SI,899.2,895.34,923.54,877.91,389402000.0,传媒(申万)
2014-01-13,801190.SI,2014.65,2023.35,2034.15,2009.14,1321690000.0,金融服务(申万)(退市)
2014-01-13,801740.SI,885.0,891.34,907.41,873.24,182246000.0,国防军工(申万)
2014-01-13,801210.SI,2831.13,2832.76,2845.9,2810.64,66434400.0,社会服务(申万)
2014-01-13,801040.SI,1443.01,1446.42,1453.91,1435.59,302164000.0,钢铁(申万)
2014-01-13,801170.SI,1503.36,1508.42,1518.11,1494.06,431882000.0,交通运输(申万)
2014-01-13,801230.SI,1511.19,1521.94,1530.12,1504.31,189502000.0,综合(申万)
2014-01-13,801020.SI,2737.39,2744.96,2778.38,2726.77,341108000.0,采掘(申万)(退市)
2014-01-13,801790.SI,989.88,999.05,1010.58,981.77,678274000.0,非银金融(申万)
2014-01-13,801880.SI,2638.94,2645.85,2686.77,2605.64,366614000.0,汽车(申万)
2014-01-13,801120.SI,4515.33,4523.82,4558.7,4500.45,253732000.0,食品饮料(申万)
2014-01-13,801730.SI,3269.41,3284.41,3311.14,3252.37,644028000.0,电力设备(申万)
2014-01-13,801070.SI,3221.48,3231.08,3256.65,3199.9,1476100000.0,机械设备(申万)(退市)
2014-01-13,801200.SI,2868.61,2879.19,2900.97,2848.09,461362000.0,商贸零售(申万)
2014-01-13,801100.SI,1410.63,1424.41,1434.84,1401.12,579289000.0,信息设备(申万)(退市)
2014-01-13,801090.SI,2662.0,2672.38,2698.1,2645.96,598970000.0,交运设备(申万)(退市)
2014-01-13,801030.SI,1685.25,1701.3,1708.19,1674.67,923961000.0,基础化工(申万)
2014-01-13,801180.SI,2241.98,2270.6,2287.39,2223.28,1028770000.0,房地产(申万)
2014-01-13,801750.SI,2364.36,2379.82,2426.66,2320.45,572202000.0,计算机(申万)
2014-01-13,801010.SI,1756.98,1760.95,1778.06,1744.98,286779000.0,农林牧渔(申万)
2014-01-13,801140.SI,1581.2,1580.54,1592.02,1571.88,402989000.0,轻工制造(申万)
2014-01-13,801710.SI,2848.19,2847.3,2873.74,2833.86,206251000.0,建筑材料(申万)
2014-01-13,801050.SI,2294.37,2274.57,2330.77,2274.37,615306000.0,有色金属(申万)
2014-01-13,801220.SI,2419.72,2419.56,2437.24,2402.27,756924000.0,信息服务(申万)(退市)
2014-01-13,801160.SI,1729.2,1739.32,1747.62,1721.3,614399000.0,公用事业(申万)
2014-01-13,801770.SI,1379.92,1392.85,1418.03,1353.53,387379000.0,通信(申万)
2014-01-13,801780.SI,2041.38,2042.82,2049.66,2035.29,643413000.0,银行(申万)
2014-01-13,801890.SI,891.79,893.21,910.99,874.86,882185000.0,机械设备(申万)
2014-01-14,801130.SI,1547.0,1524.47,1556.49,1507.84,245757000.0,纺织服饰(申万)
2014-01-14,801060.SI,1996.58,1977.47,2007.1,1953.0,638560000.0,建筑建材(申万)(退市)
2014-01-14,801720.SI,1412.43,1404.29,1421.89,1384.68,392881000.0,建筑装饰(申万)
2014-01-14,801150.SI,4924.69,4849.86,4969.67,4780.27,585260000.0,医药生物(申万)
2014-01-14,801110.SI,2861.69,2760.25,2881.75,2738.62,943058000.0,家用电器(申万)
2014-01-14,801080.SI,1758.66,1709.7,1768.51,1685.12,988858000.0,电子(申万)
2014-01-14,801760.SI,912.98,899.07,925.24,882.1,417095000.0,传媒(申万)
2014-01-14,801190.SI,2023.0,2014.52,2037.14,1994.61,1137970000.0,金融服务(申万)(退市)
2014-01-14,801740.SI,898.72,883.94,903.7,868.38,189605000.0,国防军工(申万)
2014-01-14,801210.SI,2894.36,2828.14,2915.52,2793.75,78979900.0,社会服务(申万)
2014-01-14,801040.SI,1458.32,1441.89,1462.61,1423.98,281067000.0,钢铁(申万)
2014-01-14,801170.SI,1514.8,1501.44,1524.46,1481.23,489653000.0,交通运输(申万)
2014-01-14,801230.SI,1538.97,1509.1,1546.93,1495.26,181799000.0,综合(申万)
2014-01-14,801020.SI,2773.76,2735.95,2793.95,2705.77,356759000.0,采掘(申万)(退市)
2014-01-14,801790.SI,1000.83,991.1,1008.39,981.24,553911000.0,非银金融(申万)
2014-01-14,801880.SI,2702.72,2644.33,2722.15,2618.14,504193000.0,汽车(申万)
2014-01-14,801120.SI,4563.4,4514.63,4607.99,4465.26,267915000.0,食品饮料(申万)
2014-01-14,801730.SI,3322.01,3267.76,3347.05,3216.1,671090000.0,电力设备(申万)
2014-01-14,801070.SI,3293.13,3219.54,3317.19,3180.86,1703000000.0,机械设备(申万)(退市)
2014-01-14,801200.SI,2915.32,2865.38,2928.73,2834.45,462944000.0,商贸零售(申万)
2014-01-14,801100.SI,1436.38,1409.86,1446.87,1386.43,633539000.0,信息设备(申万)(退市)
2014-01-14,801090.SI,2718.7,2664.77,2736.34,2631.36,759383000.0,交运设备(申万)(退市)
2014-01-14,801030.SI,1714.2,1680.92,1723.53,1659.65,1145740000.0,基础化工(申万)
2014-01-14,801180.SI,2271.7,2237.06,2285.08,2210.31,1089530000.0,房地产(申万)
2014-01-14,801750.SI,2427.92,2365.98,2447.23,2333.17,700730000.0,计算机(申万)
2014-01-14,801010.SI,1790.35,1761.24,1801.21,1742.65,343196000.0,农林牧渔(申万)
2014-01-14,801140.SI,1611.72,1577.75,1623.88,1560.09,401899000.0,轻工制造(申万)
2014-01-14,801710.SI,2903.09,2858.05,2911.94,2829.9,245684000.0,建筑材料(申万)
2014-01-14,801050.SI,2300.79,2294.19,2321.06,2255.03,484925000.0,有色金属(申万)
2014-01-14,801220.SI,2473.0,2420.41,2499.66,2381.44,848975000.0,信息服务(申万)(退市)
2014-01-14,801160.SI,1752.81,1729.63,1765.1,1712.32,538725000.0,公用事业(申万)
2014-01-14,801770.SI,1403.07,1378.28,1412.84,1354.72,395395000.0,通信(申万)
2014-01-14,801780.SI,2039.64,2039.33,2053.05,2019.26,584059000.0,银行(申万)
2014-01-14,801890.SI,915.29,891.31,921.57,882.72,1097500000.0,机械设备(申万)
2014-01-15,801130.SI,1551.83,1544.86,1552.16,1539.79,269572000.0,纺织服饰(申万)
2014-01-15,801060.SI,2008.35,2000.72,2008.36,1989.34,643710000.0,建筑建材(申万)(退市)
2014-01-15,801720.SI,1415.4,1411.93,1415.58,1402.25,341850000.0,建筑装饰(申万)
2014-01-15,801150.SI,4995.03,4930.14,4995.03,4925.7,614644000.0,医药生物(申万)
2014-01-15,801110.SI,2885.61,2856.68,2912.3,2855.28,762668000.0,家用电器(申万)
2014-01-15,801080.SI,1795.21,1758.2,1795.56,1758.15,1175600000.0,电子(申万)
2014-01-15,801760.SI,921.9,910.76,938.04,899.68,408438000.0,传媒(申万)
2014-01-15,801190.SI,2006.41,2020.65,2021.41,1995.83,1140450000.0,金融服务(申万)(退市)
2014-01-15,801740.SI,916.54,897.92,930.31,887.11,272267000.0,国防军工(申万)
2014-01-15,801210.SI,2911.64,2892.4,2911.64,2879.5,88147100.0,社会服务(申万)
2014-01-15,801040.SI,1445.09,1453.08,1453.65,1437.47,163019000.0,钢铁(申万)
2014-01-15,801170.SI,1516.66,1510.96,1517.07,1501.46,452945000.0,交通运输(申万)
2014-01-15,801230.SI,1544.53,1536.81,1545.17,1533.63,170494000.0,综合(申万)
2014-01-15,801020.SI,2762.57,2770.48,2773.76,2751.22,297243000.0,采掘(申万)(退市)
2014-01-15,801790.SI,997.38,999.46,1006.31,983.84,525598000.0,非银金融(申万)
2014-01-15,801880.SI,2711.16,2695.17,2738.41,2658.65,505907000.0,汽车(申万)
2014-01-15,801120.SI,4557.74,4550.09,4573.69,4529.18,270158000.0,食品饮料(申万)
2014-01-15,801730.SI,3369.92,3323.74,3369.92,3320.18,720915000.0,电力设备(申万)
2014-01-15,801070.SI,3327.13,3294.02,3327.13,3291.3,1731570000.0,机械设备(申万)(退市)
2014-01-15,801200.SI,2936.71,2916.38,2937.23,2899.58,518193000.0,商贸零售(申万)
2014-01-15,801100.SI,1459.36,1436.5,1459.4,1434.29,692388000.0,信息设备(申万)(退市)
2014-01-15,801090.SI,2737.81,2711.87,2738.93,2707.74,842217000.0,交运设备(申万)(退市)
2014-01-15,801030.SI,1717.54,1711.81,1719.37,1706.4,1048760000.0,基础化工(申万)
2014-01-15,801180.SI,2261.73,2266.78,2273.12,2248.48,982003000.0,房地产(申万)
2014-01-15,801750.SI,2477.84,2428.6,2512.44,2402.69,801367000.0,计算机(申万)
2014-01-15,801010.SI,1812.76,1788.53,1812.76,1779.23,413469000.0,农林牧渔(申万)
2014-01-15,801140.SI,1617.69,1611.37,1617.69,1605.12,385166000.0,轻工制造(申万)
2014-01-15,801710.SI,2937.4,2920.08,2937.4,2906.99,301863000.0,建筑材料(申万)
2014-01-15,801050.SI,2283.71,2296.24,2297.43,2272.72,429175000.0,有色金属(申万)
2014-01-15,801220.SI,2504.45,2468.9,2504.45,2465.14,917577000.0,信息服务(申万)(退市)
2014-01-15,801160.SI,1739.1,1751.42,1756.22,1732.34,481639000.0,公用事业(申万)
2014-01-15,801770.SI,1411.03,1401.26,1427.92,1382.16,420056000.0,通信(申万)
2014-01-15,801780.SI,2015.82,2037.5,2037.5,2010.4,614849000.0,银行(申万)
2014-01-15,801890.SI,920.83,914.77,932.22,902.49,1074700000.0,机械设备(申万)
2014-01-16,801130.SI,1564.77,1552.17,1569.68,1548.96,323207000.0,纺织服饰(申万)
2014-01-16,801060.SI,2016.21,2006.44,2026.39,2001.3,620502000.0,建筑建材(申万)(退市)
2014-01-16,801720.SI,1422.76,1414.15,1428.39,1410.75,361370000.0,建筑装饰(申万)
2014-01-16,801150.SI,4973.52,4996.85,5003.46,4964.21,579431000.0,医药生物(申万)
2014-01-16,801110.SI,2869.37,2888.3,2894.12,2855.9,661216000.0,家用电器(申万)
2014-01-16,801080.SI,1783.28,1796.33,1809.87,1779.06,1114610000.0,电子(申万)
2014-01-16,801760.SI,907.86,922.62,943.11,895.57,426361000.0,传媒(申万)
2014-01-16,801190.SI,2012.61,2007.68,2027.96,1999.15,1351260000.0,金融服务(申万)(退市)
2014-01-16,801740.SI,911.97,914.39,926.48,899.07,233820000.0,国防军工(申万)
2014-01-16,801210.SI,2877.94,2910.41,2913.06,2877.21,80911600.0,社会服务(申万)
2014-01-16,801040.SI,1453.7,1448.59,1463.2,1443.1,259436000.0,钢铁(申万)
2014-01-16,801170.SI,1516.15,1515.79,1522.94,1507.24,549543000.0,交通运输(申万)
2014-01-16,801230.SI,1551.02,1542.46,1559.83,1539.47,184448000.0,综合(申万)
2014-01-16,801020.SI,2778.49,2765.3,2803.03,2752.87,406254000.0,采掘(申万)(退市)
2014-01-16,801790.SI,1010.86,997.95,1022.92,991.72,663925000.0,非银金融(申万)
2014-01-16,801880.SI,2695.24,2704.75,2737.36,2663.46,446938000.0,汽车(申万)
2014-01-16,801120.SI,4599.13,4556.93,4615.71,4554.25,292667000.0,食品饮料(申万)
2014-01-16,801730.SI,3370.02,3379.77,3405.74,3368.25,754548000.0,电力设备(申万)
2014-01-16,801070.SI,3331.33,3330.82,3363.42,3328.63,1875950000.0,机械设备(申万)(退市)
2014-01-16,801200.SI,2949.61,2937.6,2971.91,2934.38,618556000.0,商贸零售(申万)
2014-01-16,801100.SI,1451.58,1460.04,1472.11,1449.99,589341000.0,信息设备(申万)(退市)
2014-01-16,801090.SI,2722.02,2731.19,2740.9,2712.25,769419000.0,交运设备(申万)(退市)
2014-01-16,801030.SI,1717.87,1717.55,1726.8,1711.49,958096000.0,基础化工(申万)
2014-01-16,801180.SI,2272.54,2262.64,2285.36,2251.84,974977000.0,房地产(申万)
2014-01-16,801750.SI,2451.55,2479.38,2525.75,2421.01,673539000.0,计算机(申万)
2014-01-16,801010.SI,1803.3,1810.39,1817.64,1802.43,343838000.0,农林牧渔(申万)
2014-01-16,801140.SI,1627.28,1619.07,1635.47,1616.26,430358000.0,轻工制造(申万)
2014-01-16,801710.SI,2943.11,2934.24,2964.12,2924.13,259132000.0,建筑材料(申万)
2014-01-16,801050.SI,2321.41,2284.16,2339.24,2275.81,629148000.0,有色金属(申万)
2014-01-16,801220.SI,2470.59,2505.25,2513.43,2469.19,887180000.0,信息服务(申万)(退市)
2014-01-16,801160.SI,1752.25,1739.46,1757.49,1736.92,640843000.0,公用事业(申万)
2014-01-16,801770.SI,1407.0,1410.97,1436.54,1387.27,397823000.0,通信(申万)
2014-01-16,801780.SI,2006.56,2017.1,2018.28,2002.4,687336000.0,银行(申万)
2014-01-16,801890.SI,922.06,919.98,940.48,907.44,1210070000.0,机械设备(申万)
2014-01-17,801130.SI,1549.32,1561.2,1561.64,1544.67,267460000.0,纺织服饰(申万)
2014-01-17,801060.SI,1992.39,2013.28,2013.92,1989.47,607593000.0,建筑建材(申万)(退市)
2014-01-17,801720.SI,1404.29,1421.46,1421.56,1401.28,340402000.0,建筑装饰(申万)
2014-01-17,801150.SI,4909.92,4963.15,4977.28,4906.23,525133000.0,医药生物(申万)
2014-01-17,801110.SI,2816.35,2855.79,2857.2,2810.94,538177000.0,家用电器(申万)
2014-01-17,801080.SI,1767.53,1776.43,1781.29,1763.74,963995000.0,电子(申万)
2014-01-17,801760.SI,909.44,906.65,930.01,892.41,434199000.0,传媒(申万)
2014-01-17,801190.SI,1993.43,2004.94,2005.38,1984.94,1423510000.0,金融服务(申万)(退市)
2014-01-17,801740.SI,893.4,907.41,915.93,887.52,230389000.0,国防军工(申万)
2014-01-17,801210.SI,2837.77,2873.56,2876.86,2834.83,67488600.0,社会服务(申万)
2014-01-17,801040.SI,1433.36,1449.13,1449.7,1428.47,265067000.0,钢铁(申万)
2014-01-17,801170.SI,1491.99,1510.55,1512.03,1488.16,512829000.0,交通运输(申万)
2014-01-17,801230.SI,1528.87,1545.27,1547.32,1528.66,154627000.0,综合(申万)
2014-01-17,801020.SI,2733.05,2766.49,2767.17,2732.74,405574000.0,采掘(申万)(退市)
2014-01-17,801790.SI,1004.9,1005.87,1016.56,991.13,721638000.0,非银金融(申万)
2014-01-17,801880.SI,2648.15,2688.16,2709.08,2632.97,419262000.0,汽车(申万)
2014-01-17,801120.SI,4508.2,4590.09,4590.88,4502.3,245821000.0,食品饮料(申万)
2014-01-17,801730.SI,3327.03,3357.75,3368.82,3325.41,666475000.0,电力设备(申万)
2014-01-17,801070.SI,3292.08,3318.32,3324.55,3291.08,1513960000.0,机械设备(申万)(退市)
2014-01-17,801200.SI,2905.63,2941.41,2942.66,2904.55,464403000.0,商贸零售(申万)
2014-01-17,801100.SI,1442.77,1446.71,1458.11,1441.87,609807000.0,信息设备(申万)(退市)
2014-01-17,801090.SI,2669.96,2712.46,2714.01,2668.42,745186000.0,交运设备(申万)(退市)
2014-01-17,801030.SI,1694.8,1715.04,1717.55,1693.46,927491000.0,基础化工(申万)
2014-01-17,801180.SI,2245.57,2263.18,2265.9,2243.33,811064000.0,房地产(申万)
2014-01-17,801750.SI,2450.74,2443.21,2509.1,2407.51,687497000.0,计算机(申万)
2014-01-17,801010.SI,1755.43,1799.59,1799.93,1755.4,292812000.0,农林牧渔(申万)
2014-01-17,801140.SI,1618.15,1625.89,1626.8,1615.32,419086000.0,轻工制造(申万)
2014-01-17,801710.SI,2913.57,2936.41,2938.54,2907.89,267192000.0,建筑材料(申万)
2014-01-17,801050.SI,2273.24,2306.47,2307.12,2273.13,453595000.0,有色金属(申万)
2014-01-17,801220.SI,2478.43,2466.7,2499.23,2465.24,871691000.0,信息服务(申万)(退市)
2014-01-17,801160.SI,1726.16,1743.74,1744.54,1725.74,518601000.0,公用事业(申万)
2014-01-17,801770.SI,1403.15,1403.57,1432.82,1384.3,375875000.0,通信(申万)
2014-01-17,801780.SI,1981.95,2000.53,2000.53,1976.49,701871000.0,银行(申万)
2014-01-17,801890.SI,910.53,917.87,929.85,900.46,943024000.0,机械设备(申万)
2014-01-20,801130.SI,1545.56,1546.21,1555.19,1540.83,254724000.0,纺织服饰(申万)
2014-01-20,801060.SI,1978.68,1989.26,1993.95,1970.63,524781000.0,建筑建材(申万)(退市)
2014-01-20,801720.SI,1398.08,1400.86,1406.3,1392.27,301115000.0,建筑装饰(申万)
2014-01-20,801150.SI,4851.16,4897.41,4917.18,4804.1,646033000.0,医药生物(申万)
2014-01-20,801110.SI,2844.39,2803.67,2852.43,2800.19,597167000.0,家用电器(申万)
2014-01-20,801080.SI,1743.01,1760.45,1777.02,1732.84,880060000.0,电子(申万)
2014-01-20,801760.SI,893.03,904.5,921.52,877.21,429909000.0,传媒(申万)
2014-01-20,801190.SI,1979.84,1987.26,1994.35,1975.76,1037190000.0,金融服务(申万)(退市)
2014-01-20,801740.SI,895.76,895.35,914.09,879.6,201001000.0,国防军工(申万)
2014-01-20,801210.SI,2825.48,2830.19,2843.38,2806.59,50924300.0,社会服务(申万)
2014-01-20,801040.SI,1429.32,1432.66,1435.37,1421.86,173603000.0,钢铁(申万)
2014-01-20,801170.SI,1484.55,1490.64,1493.15,1479.15,380053000.0,交通运输(申万)
2014-01-20,801230.SI,1528.37,1527.61,1533.72,1520.84,149528000.0,综合(申万)
2014-01-20,801020.SI,2699.29,2724.08,2724.08,2687.44,280426000.0,采掘(申万)(退市)
2014-01-20,801790.SI,999.76,1000.19,1013.76,992.37,501312000.0,非银金融(申万)
2014-01-20,801880.SI,2623.36,2645.32,2676.68,2593.43,356938000.0,汽车(申万)
2014-01-20,801120.SI,4482.63,4496.65,4539.85,4458.28,256740000.0,食品饮料(申万)
2014-01-20,801730.SI,3294.82,3322.32,3332.22,3279.52,681824000.0,电力设备(申万)
2014-01-20,801070.SI,3264.48,3288.6,3304.59,3249.01,1487080000.0,机械设备(申万)(退市)
2014-01-20,801200.SI,2902.93,2901.33,2926.19,2888.34,449946000.0,商贸零售(申万)
2014-01-20,801100.SI,1427.05,1437.71,1441.56,1412.77,603879000.0,信息设备(申万)(退市)
2014-01-20,801090.SI,2654.62,2669.72,2681.25,2638.96,622674000.0,交运设备(申万)(退市)
2014-01-20,801030.SI,1683.35,1692.92,1700.02,1676.77,796922000.0,基础化工(申万)
2014-01-20,801180.SI,2242.71,2240.41,2253.05,2234.15,677901000.0,房地产(申万)
2014-01-20,801750.SI,2442.87,2452.25,2507.1,2386.71,716505000.0,计算机(申万)
2014-01-20,801010.SI,1741.01,1774.33,1784.81,1732.36,378679000.0,农林牧渔(申万)
2014-01-20,801140.SI,1626.75,1615.78,1629.29,1613.89,430256000.0,轻工制造(申万)
2014-01-20,801710.SI,2882.6,2912.85,2917.98,2870.22,223665000.0,建筑材料(申万)
2014-01-20,801050.SI,2252.08,2270.75,2272.21,2244.37,373354000.0,有色金属(申万)
2014-01-20,801220.SI,2452.47,2474.92,2491.37,2437.81,885303000.0,信息服务(申万)(退市)
2014-01-20,801160.SI,1715.25,1724.63,1735.38,1711.49,474465000.0,公用事业(申万)
2014-01-20,801770.SI,1382.68,1395.68,1414.33,1362.73,358270000.0,通信(申万)
2014-01-20,801780.SI,1965.9,1978.13,1981.78,1960.12,535881000.0,银行(申万)
2014-01-20,801890.SI,903.94,909.58,926.19,890.74,869987000.0,机械设备(申万)
2014-01-21,801130.SI,1562.57,1545.91,1562.57,1545.77,236844000.0,纺织服饰(申万)
2014-01-21,801060.SI,2006.81,1981.48,2007.28,1980.95,564237000.0,建筑建材(申万)(退市)
2014-01-21,801720.SI,1411.37,1399.91,1413.48,1399.67,268823000.0,建筑装饰(申万)
2014-01-21,801150.SI,4884.6,4846.26,4887.22,4846.2,591705000.0,医药生物(申万)
2014-01-21,801110.SI,2858.53,2840.57,2860.82,2830.45,497046000.0,家用电器(申万)
2014-01-21,801080.SI,1778.44,1740.05,1778.44,1739.73,1001750000.0,电子(申万)
2014-01-21,801760.SI,932.56,893.59,939.15,888.87,606392000.0,传媒(申万)
2014-01-21,801190.SI,2001.55,1983.86,2015.79,1983.86,1151940000.0,金融服务(申万)(退市)
2014-01-21,801740.SI,902.46,897.83,910.09,888.61,182024000.0,国防军工(申万)
2014-01-21,801210.SI,2871.98,2822.65,2872.61,2821.83,62842100.0,社会服务(申万)
2014-01-21,801040.SI,1432.26,1425.67,1441.99,1425.62,184425000.0,钢铁(申万)
2014-01-21,801170.SI,1502.26,1485.86,1504.32,1485.27,361333000.0,交通运输(申万)
2014-01-21,801230.SI,1556.29,1533.48,1557.15,1531.61,212203000.0,综合(申万)
2014-01-21,801020.SI,2722.67,2700.31,2731.59,2700.08,261687000.0,采掘(申万)(退市)
2014-01-21,801790.SI,1017.06,1001.96,1030.19,1000.27,679176000.0,非银金融(申万)
2014-01-21,801880.SI,2658.84,2627.16,2684.21,2612.66,378744000.0,汽车(申万)
2014-01-21,801120.SI,4492.55,4463.53,4519.03,4463.19,221852000.0,食品饮料(申万)
2014-01-21,801730.SI,3333.16,3291.55,3336.35,3290.56,716990000.0,电力设备(申万)
2014-01-21,801070.SI,3316.08,3264.81,3316.08,3264.08,1641740000.0,机械设备(申万)(退市)
2014-01-21,801200.SI,2945.75,2908.91,2945.75,2908.03,497948000.0,商贸零售(申万)
2014-01-21,801100.SI,1456.78,1427.31,1456.99,1427.26,645117000.0,信息设备(申万)(退市)
2014-01-21,801090.SI,2685.73,2658.68,2693.77,2658.5,650760000.0,交运设备(申万)(退市)
2014-01-21,801030.SI,1699.94,1684.09,1701.89,1683.97,885273000.0,基础化工(申万)
2014-01-21,801180.SI,2271.19,2248.3,2274.42,2247.95,851261000.0,房地产(申万)
2014-01-21,801750.SI,2495.91,2436.3,2528.29,2411.03,807301000.0,计算机(申万)
2014-01-21,801010.SI,1750.53,1738.58,1758.06,1737.55,320109000.0,农林牧渔(申万)
2014-01-21,801140.SI,1658.67,1626.45,1658.67,1626.41,485794000.0,轻工制造(申万)
2014-01-21,801710.SI,2944.39,2887.15,2945.27,2885.94,295414000.0,建筑材料(申万)
2014-01-21,801050.SI,2270.94,2251.03,2278.55,2250.95,340694000.0,有色金属(申万)
2014-01-21,801220.SI,2537.97,2450.7,2537.97,2450.65,1170470000.0,信息服务(申万)(退市)
2014-01-21,801160.SI,1731.32,1716.04,1736.13,1715.88,460082000.0,公用事业(申万)
2014-01-21,801770.SI,1416.16,1383.36,1426.4,1375.25,414668000.0,通信(申万)
2014-01-21,801780.SI,1977.99,1969.53,1993.13,1969.53,472762000.0,银行(申万)
2014-01-21,801890.SI,920.64,904.41,929.34,897.31,1014740000.0,机械设备(申万)
2014-01-22,801130.SI,1592.89,1562.98,1592.89,1562.21,335143000.0,纺织服饰(申万)
2014-01-22,801060.SI,2059.16,2009.98,2059.52,2006.74,892785000.0,建筑建材(申万)(退市)
2014-01-22,801720.SI,1450.76,1412.09,1451.14,1411.21,505554000.0,建筑装饰(申万)
2014-01-22,801150.SI,4980.35,4890.49,4980.35,4888.34,741728000.0,医药生物(申万)
